date,market_beta_60_month
"Feb. 28, 2002",0.0205
"Jan. 31, 2002",-0.0012
"Dec. 31, 2001",-0.0097
"Nov. 30, 2001",-0.0055
"Oct. 31, 2001",0.0102
"Sept. 30, 2001",0.0103
"Aug. 31, 2001",0.0376
"July 31, 2001",0.0433
"June 30, 2001",0.0693
"May 31, 2001",0.0496
"April 30, 2001",0.0475
"March 31, 2001",0.037
"Feb. 28, 2001",0.0786
"Jan. 31, 2001",0.1699
"Dec. 31, 2000",0.1966
"Nov. 30, 2000",0.2041
"Oct. 31, 2000",0.2614
"Sept. 30, 2000",0.2426
"Aug. 31, 2000",0.3216
"July 31, 2000",0.2804
"June 30, 2000",0.3113
"May 31, 2000",0.3149
"April 30, 2000",0.3335
"March 31, 2000",0.3946
"Feb. 29, 2000",0.317
"Jan. 31, 2000",0.2814
"Dec. 31, 1999",0.2866
"Nov. 30, 1999",0.3044
"Oct. 31, 1999",0.2869
"Sept. 30, 1999",0.2976
"Aug. 31, 1999",0.2677
"July 31, 1999",0.2798
"June 30, 1999",0.2586
"May 31, 1999",0.2893
"April 30, 1999",0.3313
"March 31, 1999",0.3196
"Feb. 28, 1999",0.3429
"Jan. 31, 1999",0.3483
"Dec. 31, 1998",0.3591
"Nov. 30, 1998",0.353
"Oct. 31, 1998",0.3753
"Sept. 30, 1998",0.4255
"Aug. 31, 1998",0.4015
"July 31, 1998",0.577
"June 30, 1998",0.5411
"May 31, 1998",0.5377
"April 30, 1998",0.5419
"March 31, 1998",0.5371
"Feb. 28, 1998",0.5093
"Jan. 31, 1998",0.5189
"Dec. 31, 1997",0.5097
"Nov. 30, 1997",0.5081
"Oct. 31, 1997",0.4732
"Sept. 30, 1997",0.5022
"Aug. 31, 1997",0.4866
"July 31, 1997",0.4292
"June 30, 1997",0.5006
"May 31, 1997",0.4646
"April 30, 1997",0.4118
"March 31, 1997",0.4865
"Feb. 28, 1997",0.5269
"Jan. 31, 1997",0.5311
"Dec. 31, 1996",0.6051
"Nov. 30, 1996",0.5948
"Oct. 31, 1996",0.5874
"Sept. 30, 1996",0.5906
"Aug. 31, 1996",0.5445
"July 31, 1996",0.5538
"June 30, 1996",0.4939
"May 31, 1996",0.4561
"April 30, 1996",0.4519
"March 31, 1996",0.4642
"Feb. 29, 1996",0.4694
"Jan. 31, 1996",0.445
"Dec. 31, 1995",0.4082
"Nov. 30, 1995",0.4104
"Oct. 31, 1995",0.4105
"Sept. 30, 1995",0.3955
"Aug. 31, 1995",0.3203
"July 31, 1995",0.5365
"June 30, 1995",0.5528
"May 31, 1995",0.5604
"April 30, 1995",0.5561
"March 31, 1995",0.5826
"Feb. 28, 1995",0.5907
"Jan. 31, 1995",0.6093
"Dec. 31, 1994",0.6272
"Nov. 30, 1994",0.6382
"Oct. 31, 1994",0.6625
"Sept. 30, 1994",0.6529
