date,max_drawdown_all
"Oct. 31, 1981",49.48%
"Sept. 30, 1981",49.48%
"Aug. 31, 1981",49.48%
"July 31, 1981",49.48%
"June 30, 1981",49.48%
"May 31, 1981",49.48%
"April 30, 1981",49.48%
"March 31, 1981",49.48%
"Feb. 28, 1981",49.48%
"Jan. 31, 1981",49.48%
"Dec. 31, 1980",49.48%
"Nov. 30, 1980",49.48%
"Oct. 31, 1980",49.48%
"Sept. 30, 1980",49.48%
"Aug. 31, 1980",49.48%
"July 31, 1980",49.48%
"June 30, 1980",49.48%
"May 31, 1980",49.48%
"April 30, 1980",49.48%
"March 31, 1980",49.48%
"Feb. 29, 1980",45.70%
"Jan. 31, 1980",43.99%
"Dec. 31, 1979",43.99%
"Nov. 30, 1979",43.99%
"Oct. 31, 1979",41.92%
"Sept. 30, 1979",41.92%
"Aug. 31, 1979",41.92%
"July 31, 1979",41.92%
"June 30, 1979",41.92%
"May 31, 1979",41.92%
"April 30, 1979",41.92%
"March 31, 1979",41.92%
"Feb. 28, 1979",41.92%
"Jan. 31, 1979",41.92%
"Dec. 31, 1978",41.92%
"Nov. 30, 1978",41.92%
"Oct. 31, 1978",41.92%
"Sept. 30, 1978",41.92%
"Aug. 31, 1978",41.92%
"July 31, 1978",41.92%
"June 30, 1978",41.92%
"May 31, 1978",41.92%
"April 30, 1978",41.92%
"March 31, 1978",41.92%
"Feb. 28, 1978",41.92%
"Jan. 31, 1978",41.92%
"Dec. 31, 1977",41.92%
"Nov. 30, 1977",41.92%
"Oct. 31, 1977",41.92%
"Sept. 30, 1977",41.92%
"Aug. 31, 1977",41.92%
"July 31, 1977",41.92%
"June 30, 1977",41.92%
"May 31, 1977",41.92%
"April 30, 1977",41.92%
"March 31, 1977",41.92%
"Feb. 28, 1977",41.92%
"Jan. 31, 1977",41.92%
"Dec. 31, 1976",41.92%
"Nov. 30, 1976",41.92%
"Oct. 31, 1976",41.92%
"Sept. 30, 1976",41.92%
"Aug. 31, 1976",41.92%
"July 31, 1976",41.92%
"June 30, 1976",41.92%
"May 31, 1976",41.92%
"April 30, 1976",41.92%
"March 31, 1976",41.92%
"Feb. 29, 1976",41.92%
"Jan. 31, 1976",41.92%
"Dec. 31, 1975",41.92%
"Nov. 30, 1975",41.92%
"Oct. 31, 1975",41.92%
"Sept. 30, 1975",41.92%
"Aug. 31, 1975",41.92%
"July 31, 1975",41.92%
"June 30, 1975",41.92%
"May 31, 1975",41.92%
"April 30, 1975",41.92%
"March 31, 1975",41.92%
"Feb. 28, 1975",41.92%
"Jan. 31, 1975",41.92%
"Dec. 31, 1974",41.92%
"Nov. 30, 1974",41.92%
"Oct. 31, 1974",41.92%
"Sept. 30, 1974",41.92%
"Aug. 31, 1974",36.77%
"July 31, 1974",35.40%
"June 30, 1974",35.40%
"May 31, 1974",35.05%
"April 30, 1974",28.52%
"March 31, 1974",28.52%
"Feb. 28, 1974",28.52%
"Jan. 31, 1974",28.52%
"Dec. 31, 1973",28.52%
"Nov. 30, 1973",28.52%
"Oct. 31, 1973",28.52%
"Sept. 30, 1973",28.52%
"Aug. 31, 1973",28.52%
"July 31, 1973",25.09%
"June 30, 1973",21.65%
"May 31, 1973",21.31%
"April 30, 1973",20.96%
"March 31, 1973",18.21%
"Feb. 28, 1973",16.84%
"Jan. 31, 1973",11.00%
"Dec. 31, 1972",5.75%
"Nov. 30, 1972",5.75%
"Oct. 31, 1972",5.75%
"Sept. 30, 1972",5.75%
"Aug. 31, 1972",5.75%
"July 31, 1972",4.98%
"June 30, 1972",1.21%
