date,forward_ps_ratio
"Sept. 4, 2019",4.135
"Sept. 3, 2019",4.140
"Aug. 30, 2019",4.088
"Aug. 29, 2019",4.082
"Aug. 28, 2019",4.073
"Aug. 27, 2019",4.067
"Aug. 26, 2019",4.058
"Aug. 23, 2019",4.034
"Aug. 22, 2019",4.051
"Aug. 21, 2019",4.039
"Aug. 20, 2019",4.013
"Aug. 19, 2019",4.030
"Aug. 16, 2019",4.022
"Aug. 15, 2019",3.964
"Aug. 14, 2019",3.907
"Aug. 13, 2019",3.915
"Aug. 12, 2019",3.873
"Aug. 9, 2019",3.884
"Aug. 8, 2019",3.935
"Aug. 7, 2019",3.858
"Aug. 6, 2019",3.847
"Aug. 5, 2019",3.804
"Aug. 2, 2019",3.829
"Aug. 1, 2019",3.859
"July 31, 2019",3.800
"July 30, 2019",3.806
"July 29, 2019",3.821
"July 26, 2019",3.807
"July 25, 2019",3.778
"July 24, 2019",3.803
"July 23, 2019",3.819
"July 22, 2019",3.821
"July 19, 2019",3.816
"July 18, 2019",3.894
"July 17, 2019",3.878
"July 16, 2019",3.888
"July 15, 2019",3.855
"July 12, 2019",3.860
"July 11, 2019",3.886
"July 10, 2019",3.875
"July 9, 2019",3.888
"July 8, 2019",3.880
"July 5, 2019",3.873
"July 3, 2019",3.857
"July 2, 2019",3.811
"July 1, 2019",3.758
"June 30, 2019",
"June 28, 2019",3.738
"June 27, 2019",3.758
"June 26, 2019",3.770
"June 25, 2019",3.881
"June 24, 2019",3.877
"June 21, 2019",3.931
"June 20, 2019",3.895
"June 19, 2019",3.853
"June 18, 2019",3.828
"June 17, 2019",3.808
"June 14, 2019",3.856
"June 13, 2019",3.835
"June 12, 2019",3.866
"June 11, 2019",3.849
"June 10, 2019",3.880
"June 7, 2019",3.888
"June 6, 2019",3.878
"June 5, 2019",3.845
"June 4, 2019",3.781
"June 3, 2019",3.774
"May 31, 2019",3.732
"May 30, 2019",3.692
"May 29, 2019",3.744
"May 28, 2019",3.801
"May 24, 2019",3.859
"May 23, 2019",3.875
"May 22, 2019",3.853
"May 21, 2019",3.823
"May 20, 2019",3.829
"May 17, 2019",3.833
"May 16, 2019",3.827
"May 15, 2019",3.848
"May 14, 2019",3.839
"May 13, 2019",3.853
"May 10, 2019",3.783
"May 9, 2019",3.739
"May 8, 2019",3.699
"May 7, 2019",3.723
"May 6, 2019",3.734
"May 3, 2019",3.737
"May 2, 2019",3.661
"May 1, 2019",3.678
"April 30, 2019",3.686
"April 29, 2019",3.637
"April 26, 2019",3.636
"April 25, 2019",3.636
"April 24, 2019",3.649
"April 23, 2019",3.608
"April 22, 2019",3.586
"April 18, 2019",3.614
"April 17, 2019",3.618
"April 16, 2019",3.628
"April 15, 2019",3.672
"April 12, 2019",3.678
"April 11, 2019",3.689
"April 10, 2019",3.646
"April 9, 2019",3.640
"April 8, 2019",3.654
"April 5, 2019",3.694
"April 4, 2019",3.640
"April 3, 2019",3.666
"April 2, 2019",3.672
"April 1, 2019",3.707
"March 31, 2019",
"March 29, 2019",3.708
"March 28, 2019",3.678
"March 27, 2019",3.734
"March 26, 2019",3.755
"March 25, 2019",3.733
"March 22, 2019",3.723
"March 21, 2019",3.700
"March 20, 2019",3.655
"March 19, 2019",3.649
"March 18, 2019",3.707
"March 15, 2019",3.705
"March 14, 2019",3.695
"March 13, 2019",3.724
"March 12, 2019",3.767
"March 11, 2019",3.777
"March 8, 2019",3.735
"March 7, 2019",3.698
"March 6, 2019",3.674
"March 5, 2019",3.670
"March 4, 2019",3.707
"March 1, 2019",3.682
"Feb. 28, 2019",3.663
"Feb. 27, 2019",3.650
"Feb. 26, 2019",3.652
"Feb. 25, 2019",3.669
"Feb. 22, 2019",3.700
"Feb. 21, 2019",3.688
"Feb. 20, 2019",3.658
"Feb. 19, 2019",3.666
"Feb. 15, 2019",3.643
"Feb. 14, 2019",3.633
"Feb. 13, 2019",3.617
"Feb. 12, 2019",3.654
"Feb. 11, 2019",3.662
"Feb. 8, 2019",3.669
"Feb. 7, 2019",3.651
"Feb. 6, 2019",3.581
"Feb. 5, 2019",3.586
"Feb. 4, 2019",3.589
"Feb. 1, 2019",3.605
"Jan. 31, 2019",3.630
"Jan. 30, 2019",3.547
"Jan. 29, 2019",3.503
"Jan. 28, 2019",3.508
"Jan. 25, 2019",3.521
"Jan. 24, 2019",3.591
"Jan. 23, 2019",3.563
"Jan. 22, 2019",3.490
"Jan. 18, 2019",3.506
"Jan. 17, 2019",3.536
"Jan. 16, 2019",3.524
"Jan. 15, 2019",3.489
"Jan. 14, 2019",3.433
"Jan. 11, 2019",3.509
"Jan. 10, 2019",3.550
"Jan. 9, 2019",3.487
"Jan. 8, 2019",3.456
"Jan. 7, 2019",3.348
"Jan. 4, 2019",3.408
"Jan. 3, 2019",3.360
"Jan. 2, 2019",3.351
"Dec. 31, 2018",3.464
