Ex-Date,Record Date,Pay Date,Declared Date,Type,Amoun
05/01/2008,05/05/2008,05/30/2008,04/17/2008,Normal,0.30
02/01/2008,02/05/2008,02/29/2008,01/17/2008,Normal,0.30
11/01/2007,11/05/2007,11/30/2007,10/18/2007,Normal,0.30
08/02/2007,08/06/2007,08/30/2007,07/19/2007,Normal,0.30
05/03/2007,05/07/2007,05/30/2007,04/19/2007,Normal,0.30
02/01/2007,02/05/2007,02/28/2007,01/18/2007,Normal,0.30
11/02/2006,11/06/2006,11/30/2006,10/19/2006,Normal,0.30
08/03/2006,08/07/2006,08/30/2006,07/20/2006,Normal,0.30
05/03/2006,05/05/2006,05/30/2006,04/20/2006,Normal,0.30
02/02/2006,02/06/2006,02/28/2006,01/20/2006,Normal,0.30
11/03/2005,11/07/2005,11/30/2005,09/16/2005,Normal,0.30
08/03/2005,08/05/2005,08/30/2005,07/21/2005,Normal,0.30
05/03/2005,05/05/2005,05/31/2005,03/18/2005,Normal,0.30
02/03/2005,02/07/2005,02/28/2005,01/21/2005,Normal,0.30
11/03/2004,11/05/2004,11/30/2004,09/16/2004,Normal,0.30
08/03/2004,08/05/2004,08/30/2004,07/15/2004,Normal,0.30
05/03/2004,05/05/2004,06/01/2004,03/18/2004,Normal,0.30
02/03/2004,02/05/2004,03/01/2004,12/25/2003,Normal,0.30
11/03/2003,11/05/2003,12/01/2003,09/18/2003,Normal,0.30
08/01/2003,08/05/2003,09/02/2003,06/20/2003,Normal,0.465
05/01/2003,05/05/2003,05/30/2003,03/20/2003,Normal,0.465
02/03/2003,02/05/2003,02/28/2003,01/16/2003,Normal,0.465
11/01/2002,11/05/2002,11/29/2002,09/19/2002,Normal,0.465
08/01/2002,08/05/2002,08/30/2002,07/19/2002,Normal,0.465
05/02/2002,05/06/2002,05/30/2002,03/22/2002,Normal,0.465
02/01/2002,02/05/2002,02/28/2002,12/21/2001,Normal,0.465
11/01/2001,11/05/2001,11/30/2001,09/20/2001,Normal,0.465
08/02/2001,08/06/2001,08/30/2001,07/19/2001,Normal,0.465
05/02/2001,05/04/2001,05/30/2001,03/15/2001,Normal,0.465
02/01/2001,02/05/2001,02/28/2001,01/18/2001,Normal,0.465
11/02/2000,11/06/2000,11/30/2000,09/21/2000,Normal,0.465
08/02/2000,08/04/2000,08/30/2000,07/20/2000,Normal,0.465
05/03/2000,05/05/2000,05/30/2000,03/16/2000,Normal,0.465
01/24/2000,01/20/2000,--,12/15/1999,Normal,0.465
10/21/1999,10/25/1999,11/19/1999,09/09/1999,Normal,0.465
07/22/1999,07/26/1999,08/20/1999,07/08/1999,Normal,0.465
04/22/1999,04/26/1999,05/20/1999,03/11/1999,Normal,0.465
01/21/1999,01/25/1999,02/19/1999,01/14/1999,Normal,0.465
10/22/1998,10/26/1998,11/20/1998,09/10/1998,Normal,0.465
07/22/1998,07/24/1998,08/20/1998,07/09/1998,Normal,0.465
04/22/1998,04/24/1998,05/20/1998,03/12/1998,Normal,0.465
01/22/1998,01/26/1998,02/20/1998,01/08/1998,Normal,0.465
10/22/1997,10/24/1997,11/20/1997,09/11/1997,Normal,0.465
07/23/1997,07/25/1997,08/20/1997,07/10/1997,Normal,0.465
04/23/1997,04/25/1997,05/20/1997,03/13/1997,Normal,0.465
01/22/1997,01/24/1997,02/20/1997,01/09/1997,Normal,0.465
10/23/1996,10/25/1996,11/20/1996,09/12/1996,Normal,0.46
07/23/1996,07/25/1996,08/20/1996,07/11/1996,Normal,0.46
04/23/1996,04/25/1996,05/20/1996,03/14/1996,Normal,0.465
01/23/1996,01/25/1996,02/20/1996,01/11/1996,Normal,0.46
10/23/1995,10/25/1995,11/20/1995,09/14/1995,Normal,0.465
07/21/1995,07/25/1995,08/21/1995,07/13/1995,Normal,0.465
04/19/1995,04/25/1995,05/19/1995,03/09/1995,Normal,0.465
01/19/1995,01/25/1995,02/21/1995,01/12/1995,Normal,0.465
10/19/1994,10/25/1994,11/21/1994,09/08/1994,Normal,0.465
07/19/1994,07/25/1994,08/19/1994,07/14/1994,Normal,0.465
04/19/1994,04/25/1994,05/20/1994,03/10/1994,Normal,0.465
01/19/1994,01/25/1994,02/22/1994,01/13/1994,Normal,0.465
10/19/1993,10/25/1993,11/19/1993,09/09/1993,Normal,0.465
07/20/1993,07/26/1993,08/20/1993,07/08/1993,Normal,0.465
04/20/1993,04/26/1993,05/20/1993,03/11/1993,Normal,0.465
01/19/1993,01/25/1993,02/19/1993,01/14/1993,Normal,0.465
10/20/1992,10/26/1992,11/20/1992,09/10/1992,Normal,0.465
07/20/1992,07/24/1992,08/20/1992,07/09/1992,Normal,0.465
04/20/1992,04/24/1992,05/20/1992,03/12/1992,Normal,0.465
01/17/1992,01/24/1992,02/20/1992,01/09/1992,Normal,0.465
10/21/1991,10/25/1991,11/20/1991,09/12/1991,Normal,0.465
07/19/1991,07/25/1991,08/20/1991,07/11/1991,Normal,0.465
04/19/1991,04/25/1991,05/20/1991,03/14/1991,Normal,0.465
01/18/1991,01/25/1991,02/20/1991,01/10/1991,Normal,0.465
10/19/1990,10/25/1990,11/20/1990,09/13/1990,Normal,0.465
07/19/1990,07/25/1990,08/20/1990,07/12/1990,Normal,0.465
04/19/1990,04/25/1990,05/21/1990,03/08/1990,Normal,0.465
01/19/1990,01/25/1990,02/20/1990,01/11/1990,Normal,0.465
10/19/1989,10/25/1989,11/20/1989,09/14/1989,Normal,0.465
07/19/1989,07/25/1989,08/21/1989,07/13/1989,Normal,0.465
04/19/1989,04/25/1989,05/20/1989,03/09/1989,Normal,0.45
01/19/1989,01/25/1989,02/21/1989,01/09/1989,Normal,0.45
10/19/1988,10/25/1988,11/21/1988,09/07/1988,Normal,0.45
07/19/1988,07/25/1988,08/20/1988,07/14/1988,Normal,0.45
04/19/1988,04/25/1988,05/20/1988,03/10/1988,Normal,0.45
01/19/1988,01/25/1988,02/20/1988,01/14/1988,Normal,0.45
10/20/1987,10/26/1987,11/20/1987,09/09/1987,Normal,0.45
07/20/1987,07/24/1987,08/20/1987,07/09/1987,Normal,0.45
04/20/1987,04/24/1987,05/20/1987,03/12/1987,Normal,0.45
01/20/1987,01/26/1987,02/20/1987,01/08/1987,Normal,0.45
10/20/1986,10/24/1986,11/20/1986,09/11/1986,Normal,0.45
07/21/1986,07/25/1986,08/20/1986,07/10/1986,Normal,0.45
04/21/1986,04/25/1986,05/20/1986,03/13/1986,Normal,0.43
01/17/1986,01/24/1986,02/20/1986,01/08/1986,Normal,0.43
10/21/1985,10/25/1985,11/20/1985,09/12/1985,Normal,0.43
07/19/1985,07/25/1985,08/20/1985,07/11/1985,Normal,0.43
04/19/1985,04/25/1985,05/20/1985,03/14/1985,Normal,0.41
01/18/1985,01/25/1985,02/20/1985,01/10/1985,Normal,0.41
