date,historical_monthly_var_1_all
"July 31, 2003",11.17%
"June 30, 2003",11.23%
"May 31, 2003",11.28%
"April 30, 2003",11.34%
"March 31, 2003",11.39%
"Feb. 28, 2003",11.41%
"Jan. 31, 2003",11.25%
"Dec. 31, 2002",11.30%
"Nov. 30, 2002",11.36%
"Oct. 31, 2002",11.40%
"Sept. 30, 2002",11.42%
"Aug. 31, 2002",11.45%
"July 31, 2002",11.47%
"June 30, 2002",11.39%
"May 31, 2002",11.41%
"April 30, 2002",11.43%
"March 31, 2002",11.46%
"Feb. 28, 2002",11.48%
"Jan. 31, 2002",11.50%
"Dec. 31, 2001",11.53%
"Nov. 30, 2001",11.55%
"Oct. 31, 2001",11.58%
"Sept. 30, 2001",11.61%
"Aug. 31, 2001",11.62%
"July 31, 2001",11.62%
"June 30, 2001",11.62%
"May 31, 2001",11.62%
"April 30, 2001",11.62%
"March 31, 2001",11.65%
"Feb. 28, 2001",11.67%
"Jan. 31, 2001",11.62%
"Dec. 31, 2000",11.48%
"Nov. 30, 2000",11.51%
"Oct. 31, 2000",11.54%
"Sept. 30, 2000",11.56%
"Aug. 31, 2000",11.59%
"July 31, 2000",11.62%
"June 30, 2000",11.64%
"May 31, 2000",11.67%
"April 30, 2000",11.69%
"March 31, 2000",11.72%
"Feb. 29, 2000",11.63%
"Jan. 31, 2000",11.23%
"Dec. 31, 1999",11.35%
"Nov. 30, 1999",11.47%
"Oct. 31, 1999",11.04%
"Sept. 30, 1999",11.16%
"Aug. 31, 1999",11.28%
"July 31, 1999",11.40%
"June 30, 1999",11.52%
"May 31, 1999",11.64%
"April 30, 1999",11.77%
"March 31, 1999",11.90%
"Feb. 28, 1999",12.04%
"Jan. 31, 1999",12.03%
"Dec. 31, 1998",12.31%
"Nov. 30, 1998",12.51%
"Oct. 31, 1998",12.70%
"Sept. 30, 1998",12.89%
"Aug. 31, 1998",13.08%
"July 31, 1998",13.22%
"June 30, 1998",13.37%
"May 31, 1998",13.51%
"April 30, 1998",13.65%
"March 31, 1998",13.76%
"Feb. 28, 1998",13.83%
"Jan. 31, 1998",8.90%
"Dec. 31, 1997",6.67%
"Nov. 30, 1997",6.68%
"Oct. 31, 1997",6.69%
"Sept. 30, 1997",6.69%
"Aug. 31, 1997",6.70%
"July 31, 1997",6.70%
"June 30, 1997",6.72%
"May 31, 1997",6.78%
"April 30, 1997",6.84%
"March 31, 1997",6.70%
"Feb. 28, 1997",6.71%
"Jan. 31, 1997",6.74%
"Dec. 31, 1996",6.80%
"Nov. 30, 1996",6.86%
"Oct. 31, 1996",6.92%
"Sept. 30, 1996",6.98%
"Aug. 31, 1996",7.00%
"July 31, 1996",7.01%
"June 30, 1996",7.02%
"May 31, 1996",7.03%
"April 30, 1996",7.05%
"March 31, 1996",7.08%
"Feb. 29, 1996",5.38%
"Jan. 31, 1996",5.38%
"Dec. 31, 1995",5.39%
"Nov. 30, 1995",5.49%
"Oct. 31, 1995",5.63%
"Sept. 30, 1995",5.78%
"Aug. 31, 1995",5.91%
"July 31, 1995",6.07%
"June 30, 1995",6.27%
"May 31, 1995",6.48%
"April 30, 1995",6.70%
"March 31, 1995",6.89%
"Feb. 28, 1995",0.75%
"Jan. 31, 1995",0.81%
"Dec. 31, 1994",0.88%
