date,forward_pe_ratio
"July 5, 2019",16.36
"July 3, 2019",16.53
"July 2, 2019",16.42
"July 1, 2019",17.00
"June 30, 2019",
"June 28, 2019",16.66
"June 27, 2019",16.74
"June 26, 2019",17.14
"June 25, 2019",16.33
"June 24, 2019",16.53
"June 21, 2019",16.48
"June 20, 2019",16.58
"June 19, 2019",16.29
"June 18, 2019",16.34
"June 17, 2019",16.12
"June 14, 2019",16.07
"June 13, 2019",16.13
"June 12, 2019",15.99
"June 11, 2019",16.04
"June 10, 2019",16.19
"June 7, 2019",16.11
"June 6, 2019",15.90
"June 5, 2019",15.59
"June 4, 2019",16.14
"June 3, 2019",16.23
"May 31, 2019",16.11
"May 30, 2019",16.10
"May 29, 2019",16.43
"May 28, 2019",16.40
"May 24, 2019",16.36
"May 23, 2019",16.25
"May 22, 2019",17.22
"May 21, 2019",17.38
"May 20, 2019",17.06
"May 17, 2019",16.96
"May 16, 2019",17.09
"May 15, 2019",16.95
"May 14, 2019",17.02
"May 13, 2019",16.72
"May 10, 2019",16.91
"May 9, 2019",16.81
"May 8, 2019",16.78
"May 7, 2019",16.66
"May 6, 2019",16.90
"May 3, 2019",16.94
"May 2, 2019",16.74
"May 1, 2019",17.12
"April 30, 2019",17.24
"April 29, 2019",17.11
"April 26, 2019",17.15
"April 25, 2019",17.47
"April 24, 2019",17.67
"April 23, 2019",18.15
"April 22, 2019",18.29
"April 18, 2019",18.00
"April 17, 2019",17.97
"April 16, 2019",17.99
"April 15, 2019",18.12
"April 12, 2019",18.40
"April 11, 2019",18.13
"April 10, 2019",18.29
"April 9, 2019",17.95
"April 8, 2019",18.18
"April 5, 2019",18.06
"April 4, 2019",17.80
"April 3, 2019",17.90
"April 2, 2019",18.12
"April 1, 2019",18.49
"March 31, 2019",
"March 29, 2019",18.23
"March 28, 2019",18.41
"March 27, 2019",18.55
"March 26, 2019",18.73
"March 25, 2019",18.32
"March 22, 2019",18.05
"March 21, 2019",18.61
"March 20, 2019",18.45
"March 19, 2019",18.40
"March 18, 2019",18.47
"March 15, 2019",18.46
"March 14, 2019",18.31
"March 13, 2019",18.40
"March 12, 2019",17.93
"March 11, 2019",17.99
"March 8, 2019",17.87
"March 7, 2019",18.56
"March 6, 2019",18.66
"March 5, 2019",18.85
"March 4, 2019",19.09
"March 1, 2019",18.83
"Feb. 28, 2019",18.53
"Feb. 27, 2019",18.91
"Feb. 26, 2019",18.83
"Feb. 25, 2019",18.92
"Feb. 22, 2019",19.11
"Feb. 21, 2019",19.19
"Feb. 20, 2019",19.30
"Feb. 19, 2019",18.98
"Feb. 15, 2019",19.17
"Feb. 14, 2019",18.88
"Feb. 13, 2019",18.52
"Feb. 12, 2019",18.43
"Feb. 11, 2019",18.23
"Feb. 8, 2019",18.10
"Feb. 7, 2019",18.43
"Feb. 6, 2019",18.88
"Feb. 5, 2019",18.92
"Feb. 4, 2019",19.10
"Feb. 1, 2019",18.76
"Jan. 31, 2019",18.49
"Jan. 30, 2019",17.94
"Jan. 29, 2019",17.84
"Jan. 28, 2019",17.85
"Jan. 25, 2019",18.30
"Jan. 24, 2019",18.06
"Jan. 23, 2019",17.99
"Jan. 22, 2019",17.96
"Jan. 18, 2019",18.55
"Jan. 17, 2019",18.32
"Jan. 16, 2019",17.94
"Jan. 15, 2019",18.04
"Jan. 14, 2019",17.92
"Jan. 11, 2019",18.14
"Jan. 10, 2019",18.56
"Jan. 9, 2019",18.15
"Jan. 8, 2019",17.57
"Jan. 7, 2019",17.34
"Jan. 4, 2019",17.41
"Jan. 3, 2019",16.99
"Jan. 2, 2019",17.31
"Dec. 31, 2018",17.03
