date,eps_est_0y
"Jan. 24, 2019",3.578
"Jan. 23, 2019",3.577
"Jan. 18, 2019",3.577
"Jan. 17, 2019",3.61
"Jan. 14, 2019",3.674
"Jan. 12, 2019",3.666
"Jan. 11, 2019",3.750
"Jan. 10, 2019",3.736
"Jan. 9, 2019",3.928
"Jan. 7, 2019",3.980
"Jan. 4, 2019",4.334
"Dec. 31, 2018",4.421
"Dec. 21, 2018",4.519
"Dec. 20, 2018",4.544
"Dec. 19, 2018",4.544
"Dec. 18, 2018",4.566
"Dec. 17, 2018",4.592
"Dec. 15, 2018",4.573
"Dec. 13, 2018",4.574
"Dec. 11, 2018",4.608
"Dec. 10, 2018",4.594
"Nov. 29, 2018",4.662
"Nov. 19, 2018",4.682
"Nov. 14, 2018",4.689
"Nov. 13, 2018",4.698
"Nov. 12, 2018",4.701
"Nov. 6, 2018",4.701
"Nov. 5, 2018",4.688
"Nov. 3, 2018",4.698
"Oct. 30, 2018",4.691
"Oct. 29, 2018",4.670
"Oct. 26, 2018",4.645
"Oct. 25, 2018",4.798
"Oct. 22, 2018",4.559
"Oct. 19, 2018",4.557
"Oct. 18, 2018",4.533
"Oct. 17, 2018",4.529
"Oct. 15, 2018",4.506
"Oct. 13, 2018",4.485
"Oct. 11, 2018",4.490
"Oct. 8, 2018",4.499
"Oct. 5, 2018",4.442
"Oct. 4, 2018",4.445
"Oct. 2, 2018",4.442
"Sept. 24, 2018",4.436
"Sept. 20, 2018",4.379
"Sept. 11, 2018",4.393
"Sept. 7, 2018",4.381
"Aug. 28, 2018",4.394
"Aug. 22, 2018",4.400
"Aug. 21, 2018",4.390
"Aug. 15, 2018",4.372
"Aug. 13, 2018",4.363
"Aug. 10, 2018",4.362
"Aug. 9, 2018",4.361
"Aug. 7, 2018",4.363
"Aug. 1, 2018",4.363
"July 31, 2018",4.371
"July 30, 2018",4.375
"July 27, 2018",4.375
"July 26, 2018",4.475
"July 23, 2018",4.347
"July 20, 2018",4.372
"July 19, 2018",4.355
"July 17, 2018",4.334
"July 16, 2018",4.330
"July 13, 2018",4.293
"July 12, 2018",4.302
"July 11, 2018",4.256
"July 10, 2018",4.190
"July 9, 2018",4.161
"July 6, 2018",4.085
"July 5, 2018",4.083
"July 3, 2018",4.084
"June 28, 2018",4.084
"June 23, 2018",4.046
"June 21, 2018",4.042
"June 15, 2018",4.056
"June 14, 2018",4.066
"June 11, 2018",4.059
"June 8, 2018",3.942
"June 6, 2018",3.895
"June 4, 2018",3.932
"May 30, 2018",3.889
"May 21, 2018",3.891
"May 19, 2018",3.851
"May 18, 2018",3.851
"May 14, 2018",3.737
"May 10, 2018",3.675
"May 7, 2018",3.638
"May 4, 2018",3.616
"May 3, 2018",3.622
"April 27, 2018",3.579
"April 26, 2018",3.655
"April 25, 2018",2.996
"April 24, 2018",2.966
"April 23, 2018",2.975
"April 20, 2018",2.910
"April 19, 2018",2.901
"April 17, 2018",2.872
"April 13, 2018",2.839
"April 11, 2018",2.701
"April 9, 2018",2.695
"March 30, 2018",2.643
"March 29, 2018",2.664
"March 26, 2018",2.640
"March 20, 2018",2.642
"March 16, 2018",2.646
"March 12, 2018",2.628
"March 7, 2018",2.631
"March 6, 2018",2.623
"March 2, 2018",2.633
"Feb. 28, 2018",2.632
"Feb. 20, 2018",2.643
"Feb. 16, 2018",2.704
"Feb. 13, 2018",2.71
"Feb. 9, 2018",2.674
"Feb. 7, 2018",2.609
"Feb. 5, 2018",2.659
"Feb. 2, 2018",2.634
"Feb. 1, 2018",2.384
"Jan. 31, 2018",2.173
"Jan. 30, 2018",2.102
"Jan. 26, 2018",2.076
"Jan. 25, 2018",2.047
"Jan. 24, 2018",2.041
"Jan. 23, 2018",1.937
"Jan. 22, 2018",1.937
"Jan. 19, 2018",1.821
"Jan. 18, 2018",1.808
"Jan. 17, 2018",1.807
"Jan. 16, 2018",1.781
"Jan. 12, 2018",1.734
"Jan. 9, 2018",1.728
"Jan. 8, 2018",1.698
"Jan. 4, 2018",1.621
