date,eps_est_0q
"Dec. 10, 2018",1.17
"Nov. 29, 2018",1.299
"Nov. 19, 2018",1.317
"Nov. 14, 2018",1.330
"Nov. 13, 2018",1.345
"Nov. 6, 2018",1.351
"Nov. 5, 2018",1.349
"Nov. 3, 2018",1.357
"Oct. 29, 2018",1.361
"Oct. 26, 2018",1.384
"Oct. 25, 2018",1.43
"Oct. 23, 2018",1.333
"Oct. 22, 2018",1.332
"Oct. 19, 2018",1.323
"Oct. 18, 2018",1.302
"Oct. 17, 2018",1.301
"Oct. 15, 2018",1.249
"Oct. 13, 2018",1.231
"Oct. 9, 2018",1.237
"Oct. 8, 2018",1.232
"Oct. 5, 2018",1.193
"Oct. 4, 2018",1.197
"Sept. 30, 2018",1.185
"Sept. 24, 2018",1.154
"Sept. 20, 2018",1.143
"Sept. 11, 2018",1.149
"Sept. 7, 2018",1.149
"Aug. 28, 2018",1.156
"Aug. 22, 2018",1.156
"Aug. 21, 2018",1.156
"Aug. 13, 2018",1.154
"Aug. 10, 2018",1.153
"Aug. 1, 2018",1.152
"July 31, 2018",1.158
"July 27, 2018",1.165
"July 26, 2018",1.173
"July 23, 2018",1.198
"July 20, 2018",1.205
"July 19, 2018",1.196
"July 17, 2018",1.186
"July 16, 2018",1.178
"July 13, 2018",1.149
"July 12, 2018",1.163
"July 11, 2018",1.142
"July 10, 2018",1.105
"July 9, 2018",1.088
"July 5, 2018",1.055
"July 3, 2018",1.06
"June 30, 2018",1.095
"June 28, 2018",0.9983
"June 23, 2018",0.9913
"June 21, 2018",0.9913
"June 15, 2018",0.9963
"June 14, 2018",0.9968
"June 11, 2018",0.9837
"June 8, 2018",0.9537
"May 30, 2018",0.9421
"May 21, 2018",0.9342
"May 19, 2018",0.9125
"May 18, 2018",0.9124
"May 10, 2018",0.8854
"May 7, 2018",0.8773
"May 1, 2018",0.8742
"April 27, 2018",0.8533
"April 26, 2018",0.8413
"April 25, 2018",0.78
"April 24, 2018",0.7625
"April 23, 2018",0.7741
"April 20, 2018",0.7464
"April 19, 2018",0.7382
"April 17, 2018",0.7184
"April 13, 2018",0.7052
"April 11, 2018",0.6862
"April 9, 2018",0.6849
"April 2, 2018",0.6776
"March 31, 2018",0.7301
"March 30, 2018",0.6869
"March 29, 2018",0.6823
"March 16, 2018",0.681
"March 12, 2018",0.6781
"Feb. 20, 2018",0.6894
"Feb. 13, 2018",0.7026
"Feb. 9, 2018",0.6785
"Feb. 5, 2018",0.6765
"Feb. 2, 2018",0.668
"Feb. 1, 2018",0.6411
"Jan. 30, 2018",0.5703
"Jan. 26, 2018",0.5436
"Jan. 25, 2018",0.5181
"Jan. 24, 2018",0.517
"Jan. 22, 2018",0.4836
"Jan. 18, 2018",0.4363
"Jan. 16, 2018",0.4053
"Jan. 12, 2018",0.371
"Jan. 8, 2018",0.3655
"Jan. 4, 2018",0.3464
