date,max_drawdown_all
"Dec. 31, 2005",52.45%
"Nov. 30, 2005",52.45%
"Oct. 31, 2005",52.45%
"Sept. 30, 2005",52.45%
"Aug. 31, 2005",52.45%
"July 31, 2005",52.45%
"June 30, 2005",52.45%
"May 31, 2005",52.45%
"April 30, 2005",52.45%
"March 31, 2005",52.45%
"Feb. 28, 2005",52.45%
"Jan. 31, 2005",52.45%
"Dec. 31, 2004",52.45%
"Nov. 30, 2004",52.45%
"Oct. 31, 2004",52.45%
"Sept. 30, 2004",52.45%
"Aug. 31, 2004",52.45%
"July 31, 2004",52.45%
"June 30, 2004",52.45%
"May 31, 2004",52.45%
"April 30, 2004",52.45%
"March 31, 2004",52.45%
"Feb. 29, 2004",52.45%
"Jan. 31, 2004",52.45%
"Dec. 31, 2003",52.45%
"Nov. 30, 2003",52.45%
"Oct. 31, 2003",52.45%
"Sept. 30, 2003",52.45%
"Aug. 31, 2003",52.45%
"July 31, 2003",52.45%
"June 30, 2003",52.45%
"May 31, 2003",52.45%
"April 30, 2003",52.45%
"March 31, 2003",52.45%
"Feb. 28, 2003",52.45%
"Jan. 31, 2003",52.45%
"Dec. 31, 2002",52.45%
"Nov. 30, 2002",52.45%
"Oct. 31, 2002",52.45%
"Sept. 30, 2002",52.45%
"Aug. 31, 2002",52.45%
"July 31, 2002",52.45%
"June 30, 2002",52.45%
"May 31, 2002",52.45%
"April 30, 2002",52.45%
"March 31, 2002",52.45%
"Feb. 28, 2002",52.45%
"Jan. 31, 2002",52.45%
"Dec. 31, 2001",52.45%
"Nov. 30, 2001",52.45%
"Oct. 31, 2001",52.45%
"Sept. 30, 2001",52.45%
"Aug. 31, 2001",52.45%
"July 31, 2001",52.45%
"June 30, 2001",52.45%
"May 31, 2001",52.45%
"April 30, 2001",52.45%
"March 31, 2001",52.45%
"Feb. 28, 2001",52.45%
"Jan. 31, 2001",52.45%
"Dec. 31, 2000",52.45%
"Nov. 30, 2000",52.45%
"Oct. 31, 2000",52.45%
"Sept. 30, 2000",52.45%
"Aug. 31, 2000",52.45%
"July 31, 2000",52.45%
"June 30, 2000",52.45%
"May 31, 2000",52.45%
"April 30, 2000",52.45%
"March 31, 2000",52.45%
"Feb. 29, 2000",52.45%
"Jan. 31, 2000",52.45%
"Dec. 31, 1999",52.45%
"Nov. 30, 1999",52.45%
"Oct. 31, 1999",52.45%
"Sept. 30, 1999",52.45%
"Aug. 31, 1999",52.45%
"July 31, 1999",52.45%
"June 30, 1999",52.45%
"May 31, 1999",52.45%
"April 30, 1999",52.45%
"March 31, 1999",52.45%
"Feb. 28, 1999",52.45%
"Jan. 31, 1999",52.45%
"Dec. 31, 1998",52.45%
"Nov. 30, 1998",52.45%
"Oct. 31, 1998",52.45%
"Sept. 30, 1998",52.45%
"Aug. 31, 1998",52.45%
"July 31, 1998",52.45%
"June 30, 1998",52.45%
"May 31, 1998",52.45%
"April 30, 1998",52.45%
"March 31, 1998",52.45%
"Feb. 28, 1998",52.45%
"Jan. 31, 1998",52.45%
"Dec. 31, 1997",52.45%
"Nov. 30, 1997",52.45%
"Oct. 31, 1997",52.45%
"Sept. 30, 1997",52.45%
"Aug. 31, 1997",52.45%
"July 31, 1997",52.45%
"June 30, 1997",52.45%
"May 31, 1997",52.45%
"April 30, 1997",52.45%
"March 31, 1997",52.45%
"Feb. 28, 1997",52.45%
"Jan. 31, 1997",52.45%
"Dec. 31, 1996",52.45%
"Nov. 30, 1996",52.45%
"Oct. 31, 1996",52.45%
"Sept. 30, 1996",52.45%
"Aug. 31, 1996",52.45%
"July 31, 1996",52.45%
"June 30, 1996",52.45%
"May 31, 1996",52.45%
"April 30, 1996",52.45%
"March 31, 1996",52.45%
"Feb. 29, 1996",52.45%
"Jan. 31, 1996",52.45%
"Dec. 31, 1995",52.45%
"Nov. 30, 1995",52.45%
"Oct. 31, 1995",52.45%
"Sept. 30, 1995",52.45%
"Aug. 31, 1995",52.45%
"July 31, 1995",52.45%
"June 30, 1995",52.45%
"May 31, 1995",52.45%
"April 30, 1995",52.45%
"March 31, 1995",52.45%
"Feb. 28, 1995",52.45%
"Jan. 31, 1995",52.45%
"Dec. 31, 1994",52.45%
"Nov. 30, 1994",52.45%
"Oct. 31, 1994",52.45%
"Sept. 30, 1994",52.45%
"Aug. 31, 1994",52.45%
"July 31, 1994",52.45%
"June 30, 1994",52.45%
"May 31, 1994",52.45%
"April 30, 1994",52.45%
"March 31, 1994",52.45%
"Feb. 28, 1994",52.45%
"Jan. 31, 1994",52.45%
"Dec. 31, 1993",52.45%
"Nov. 30, 1993",52.45%
"Oct. 31, 1993",52.45%
"Sept. 30, 1993",52.45%
"Aug. 31, 1993",52.45%
"July 31, 1993",52.45%
"June 30, 1993",52.45%
"May 31, 1993",52.45%
"April 30, 1993",52.45%
"March 31, 1993",52.45%
"Feb. 28, 1993",52.45%
"Jan. 31, 1993",52.45%
"Dec. 31, 1992",52.45%
"Nov. 30, 1992",52.45%
"Oct. 31, 1992",52.45%
"Sept. 30, 1992",52.45%
"Aug. 31, 1992",52.45%
"July 31, 1992",52.45%
"June 30, 1992",52.45%
"May 31, 1992",52.45%
"April 30, 1992",52.45%
"March 31, 1992",52.45%
"Feb. 29, 1992",52.45%
"Jan. 31, 1992",52.45%
"Dec. 31, 1991",52.45%
"Nov. 30, 1991",52.45%
"Oct. 31, 1991",52.45%
"Sept. 30, 1991",52.45%
"Aug. 31, 1991",52.45%
"July 31, 1991",52.45%
"June 30, 1991",52.45%
"May 31, 1991",52.45%
"April 30, 1991",52.45%
"March 31, 1991",52.45%
"Feb. 28, 1991",52.45%
"Jan. 31, 1991",52.45%
"Dec. 31, 1990",52.45%
"Nov. 30, 1990",52.45%
"Oct. 31, 1990",52.45%
"Sept. 30, 1990",52.45%
"Aug. 31, 1990",52.45%
"July 31, 1990",52.45%
"June 30, 1990",52.45%
"May 31, 1990",52.45%
"April 30, 1990",52.45%
"March 31, 1990",52.45%
"Feb. 28, 1990",52.45%
"Jan. 31, 1990",52.45%
"Dec. 31, 1989",52.45%
"Nov. 30, 1989",52.45%
"Oct. 31, 1989",52.45%
"Sept. 30, 1989",52.45%
"Aug. 31, 1989",52.45%
"July 31, 1989",52.45%
"June 30, 1989",52.45%
"May 31, 1989",52.45%
"April 30, 1989",52.45%
"March 31, 1989",52.45%
"Feb. 28, 1989",52.45%
"Jan. 31, 1989",52.45%
"Dec. 31, 1988",52.45%
"Nov. 30, 1988",52.45%
"Oct. 31, 1988",52.45%
"Sept. 30, 1988",52.45%
"Aug. 31, 1988",52.45%
"July 31, 1988",52.45%
"June 30, 1988",52.45%
"May 31, 1988",52.45%
"April 30, 1988",52.45%
"March 31, 1988",52.45%
"Feb. 29, 1988",52.45%
"Jan. 31, 1988",52.45%
"Dec. 31, 1987",52.45%
"Nov. 30, 1987",52.45%
"Oct. 31, 1987",52.45%
"Sept. 30, 1987",52.45%
"Aug. 31, 1987",52.45%
"July 31, 1987",52.45%
"June 30, 1987",52.45%
"May 31, 1987",52.45%
"April 30, 1987",52.45%
"March 31, 1987",52.45%
"Feb. 28, 1987",52.45%
"Jan. 31, 1987",52.45%
"Dec. 31, 1986",52.45%
"Nov. 30, 1986",52.45%
"Oct. 31, 1986",52.45%
"Sept. 30, 1986",52.45%
"Aug. 31, 1986",52.45%
"July 31, 1986",52.45%
"June 30, 1986",52.45%
"May 31, 1986",52.45%
"April 30, 1986",52.45%
"March 31, 1986",52.45%
"Feb. 28, 1986",52.45%
"Jan. 31, 1986",52.45%
"Dec. 31, 1985",52.45%
"Nov. 30, 1985",52.45%
"Oct. 31, 1985",52.45%
"Sept. 30, 1985",52.45%
"Aug. 31, 1985",52.45%
"July 31, 1985",52.45%
"June 30, 1985",52.45%
"May 31, 1985",52.45%
"April 30, 1985",52.45%
"March 31, 1985",52.45%
"Feb. 28, 1985",52.45%
"Jan. 31, 1985",52.45%
"Dec. 31, 1984",52.45%
"Nov. 30, 1984",52.45%
"Oct. 31, 1984",52.45%
"Sept. 30, 1984",52.45%
"Aug. 31, 1984",52.45%
"July 31, 1984",52.45%
"June 30, 1984",52.45%
"May 31, 1984",52.45%
"April 30, 1984",52.45%
"March 31, 1984",52.45%
"Feb. 29, 1984",52.45%
"Jan. 31, 1984",52.45%
"Dec. 31, 1983",52.45%
"Nov. 30, 1983",52.45%
"Oct. 31, 1983",52.45%
"Sept. 30, 1983",52.45%
"Aug. 31, 1983",52.45%
"July 31, 1983",52.45%
"June 30, 1983",52.45%
"May 31, 1983",52.45%
"April 30, 1983",52.45%
"March 31, 1983",52.45%
"Feb. 28, 1983",52.45%
"Jan. 31, 1983",52.45%
"Dec. 31, 1982",52.45%
"Nov. 30, 1982",52.45%
"Oct. 31, 1982",52.45%
"Sept. 30, 1982",52.45%
"Aug. 31, 1982",52.45%
"July 31, 1982",52.45%
"June 30, 1982",52.45%
"May 31, 1982",52.45%
"April 30, 1982",52.45%
"March 31, 1982",52.45%
"Feb. 28, 1982",52.45%
"Jan. 31, 1982",52.45%
"Dec. 31, 1981",52.45%
"Nov. 30, 1981",52.45%
"Oct. 31, 1981",52.45%
"Sept. 30, 1981",52.45%
"Aug. 31, 1981",52.45%
"July 31, 1981",52.45%
"June 30, 1981",52.45%
"May 31, 1981",52.45%
"April 30, 1981",52.45%
"March 31, 1981",52.45%
"Feb. 28, 1981",52.45%
"Jan. 31, 1981",52.45%
"Dec. 31, 1980",52.45%
"Nov. 30, 1980",52.45%
"Oct. 31, 1980",52.45%
"Sept. 30, 1980",52.45%
"Aug. 31, 1980",52.45%
"July 31, 1980",52.45%
"June 30, 1980",52.45%
"May 31, 1980",52.45%
"April 30, 1980",52.45%
"March 31, 1980",52.45%
"Feb. 29, 1980",52.45%
"Jan. 31, 1980",52.45%
"Dec. 31, 1979",52.45%
"Nov. 30, 1979",52.45%
"Oct. 31, 1979",52.45%
"Sept. 30, 1979",52.45%
"Aug. 31, 1979",52.45%
"July 31, 1979",52.45%
"June 30, 1979",52.45%
"May 31, 1979",52.45%
"April 30, 1979",52.45%
"March 31, 1979",52.45%
"Feb. 28, 1979",52.45%
"Jan. 31, 1979",52.45%
"Dec. 31, 1978",52.45%
"Nov. 30, 1978",52.45%
"Oct. 31, 1978",52.45%
"Sept. 30, 1978",52.45%
"Aug. 31, 1978",52.45%
"July 31, 1978",52.45%
"June 30, 1978",52.45%
"May 31, 1978",52.45%
"April 30, 1978",52.45%
"March 31, 1978",52.45%
"Feb. 28, 1978",52.45%
"Jan. 31, 1978",52.45%
"Dec. 31, 1977",52.45%
"Nov. 30, 1977",52.45%
"Oct. 31, 1977",52.45%
"Sept. 30, 1977",52.45%
"Aug. 31, 1977",52.45%
"July 31, 1977",52.45%
"June 30, 1977",52.45%
"May 31, 1977",52.45%
"April 30, 1977",52.45%
"March 31, 1977",52.45%
"Feb. 28, 1977",52.45%
"Jan. 31, 1977",52.45%
"Dec. 31, 1976",52.45%
"Nov. 30, 1976",52.45%
"Oct. 31, 1976",52.45%
"Sept. 30, 1976",52.45%
"Aug. 31, 1976",52.45%
"July 31, 1976",52.45%
"June 30, 1976",52.45%
"May 31, 1976",52.45%
"April 30, 1976",52.45%
"March 31, 1976",52.45%
"Feb. 29, 1976",52.45%
"Jan. 31, 1976",52.45%
"Dec. 31, 1975",52.45%
"Nov. 30, 1975",52.45%
"Oct. 31, 1975",52.45%
"Sept. 30, 1975",52.45%
"Aug. 31, 1975",52.45%
"July 31, 1975",52.45%
"June 30, 1975",52.45%
"May 31, 1975",52.45%
"April 30, 1975",52.45%
"March 31, 1975",52.45%
"Feb. 28, 1975",52.45%
"Jan. 31, 1975",52.45%
"Dec. 31, 1974",52.45%
"Nov. 30, 1974",49.60%
"Oct. 31, 1974",45.80%
"Sept. 30, 1974",45.80%
"Aug. 31, 1974",41.99%
"July 31, 1974",39.15%
"June 30, 1974",34.39%
"May 31, 1974",34.39%
"April 30, 1974",34.39%
"March 31, 1974",34.39%
"Feb. 28, 1974",34.39%
"Jan. 31, 1974",34.39%
"Dec. 31, 1973",34.39%
"Nov. 30, 1973",22.03%
"Oct. 31, 1973",15.59%
"Sept. 30, 1973",13.64%
"Aug. 31, 1973",13.64%
"July 31, 1973",13.64%
"June 30, 1973",13.64%
"May 31, 1973",13.64%
"April 30, 1973",13.64%
"March 31, 1973",13.64%
"Feb. 28, 1973",10.89%
"Jan. 31, 1973",10.89%
"Dec. 31, 1972",10.89%
"Nov. 30, 1972",10.89%
"Oct. 31, 1972",10.89%
"Sept. 30, 1972",8.92%
"Aug. 31, 1972",6.93%
"July 31, 1972",6.93%
"June 30, 1972",3.96%
