date,one_year_return
"April 27, 2012",8.34%
"April 26, 2012",8.97%
"April 25, 2012",8.56%
"April 24, 2012",8.68%
"April 23, 2012",8.10%
"April 20, 2012",8.85%
"April 19, 2012",9.41%
"April 18, 2012",10.16%
"April 17, 2012",8.65%
"April 16, 2012",7.76%
"April 13, 2012",7.91%
"April 12, 2012",5.11%
"April 11, 2012",1.56%
"April 10, 2012",0.59%
"April 9, 2012",1.93%
"April 5, 2012",3.52%
"April 4, 2012",3.92%
"April 3, 2012",2.64%
"April 2, 2012",2.91%
"March 30, 2012",4.64%
"March 29, 2012",4.26%
"March 28, 2012",3.59%
"March 27, 2012",4.19%
"March 26, 2012",4.25%
"March 23, 2012",3.43%
"March 22, 2012",3.12%
"March 21, 2012",2.14%
"March 20, 2012",4.10%
"March 19, 2012",4.95%
"March 16, 2012",4.72%
"March 15, 2012",2.39%
"March 14, 2012",1.86%
"March 13, 2012",1.15%
"March 12, 2012",-0.40%
"March 9, 2012",-1.30%
"March 8, 2012",-0.94%
"March 7, 2012",-0.74%
"March 6, 2012",-1.68%
"March 5, 2012",-0.19%
"March 2, 2012",0.69%
"March 1, 2012",0.79%
"Feb. 29, 2012",-1.35%
"Feb. 28, 2012",-1.05%
"Feb. 27, 2012",-0.78%
"Feb. 24, 2012",-0.22%
"Feb. 23, 2012",-0.92%
"Feb. 22, 2012",-1.91%
"Feb. 21, 2012",-3.87%
"Feb. 17, 2012",-3.18%
"Feb. 16, 2012",-4.18%
"Feb. 15, 2012",-2.85%
"Feb. 14, 2012",-0.98%
"Feb. 13, 2012",-1.51%
"Feb. 10, 2012",-3.26%
"Feb. 9, 2012",-2.95%
"Feb. 8, 2012",-3.45%
"Feb. 7, 2012",-3.87%
"Feb. 6, 2012",-1.79%
"Feb. 3, 2012",-1.88%
"Feb. 2, 2012",-3.11%
"Feb. 1, 2012",-3.49%
"Jan. 31, 2012",-4.00%
"Jan. 30, 2012",-2.99%
"Jan. 27, 2012",-4.89%
"Jan. 26, 2012",-3.31%
"Jan. 25, 2012",-4.99%
"Jan. 24, 2012",-4.11%
"Jan. 23, 2012",-4.43%
"Jan. 20, 2012",-4.75%
"Jan. 19, 2012",-2.40%
"Jan. 18, 2012",-2.48%
"Jan. 17, 2012",-2.75%
"Jan. 13, 2012",-1.72%
"Jan. 12, 2012",0.26%
"Jan. 11, 2012",-0.85%
"Jan. 10, 2012",-1.89%
"Jan. 9, 2012",-3.39%
"Jan. 6, 2012",-1.31%
"Jan. 5, 2012",0.73%
"Jan. 4, 2012",3.40%
"Jan. 3, 2012",5.29%
"Dec. 30, 2011",5.29%
"Dec. 29, 2011",7.96%
"Dec. 28, 2011",6.53%
"Dec. 27, 2011",6.69%
"Dec. 23, 2011",6.12%
"Dec. 22, 2011",5.64%
"Dec. 21, 2011",4.78%
"Dec. 20, 2011",4.43%
"Dec. 19, 2011",0.91%
"Dec. 16, 2011",0.26%
"Dec. 15, 2011",1.16%
"Dec. 14, 2011",-1.56%
"Dec. 13, 2011",-1.21%
"Dec. 12, 2011",-1.67%
"Dec. 9, 2011",-0.70%
"Dec. 8, 2011",-3.57%
"Dec. 7, 2011",-2.44%
"Dec. 6, 2011",-3.31%
"Dec. 5, 2011",-4.89%
"Dec. 2, 2011",-6.17%
"Dec. 1, 2011",-4.15%
"Nov. 30, 2011",-1.47%
"Nov. 29, 2011",-6.12%
"Nov. 28, 2011",-5.46%
"Nov. 25, 2011",-8.27%
"Nov. 23, 2011",-8.23%
"Nov. 22, 2011",-6.60%
"Nov. 21, 2011",-7.79%
"Nov. 18, 2011",-6.52%
"Nov. 17, 2011",-5.39%
"Nov. 16, 2011",-3.05%
"Nov. 15, 2011",-2.04%
"Nov. 14, 2011",-2.76%
"Nov. 11, 2011",-3.41%
"Nov. 10, 2011",-6.88%
"Nov. 9, 2011",-7.58%
"Nov. 8, 2011",-5.36%
"Nov. 7, 2011",-5.57%
"Nov. 4, 2011",-8.07%
"Nov. 3, 2011",-7.27%
"Nov. 2, 2011",-9.67%
"Nov. 1, 2011",-8.98%
"Oct. 31, 2011",-4.10%
"Oct. 28, 2011",-4.60%
"Oct. 27, 2011",-7.57%
"Oct. 26, 2011",-10.75%
"Oct. 25, 2011",-6.96%
"Oct. 24, 2011",-6.60%
"Oct. 21, 2011",-8.07%
"Oct. 20, 2011",-9.48%
"Oct. 19, 2011",-7.69%
"Oct. 18, 2011",-9.40%
"Oct. 17, 2011",-8.18%
"Oct. 14, 2011",-6.04%
"Oct. 13, 2011",-7.54%
"Oct. 12, 2011",-6.60%
"Oct. 11, 2011",-8.04%
"Oct. 10, 2011",-7.31%
"Oct. 7, 2011",-10.30%
"Oct. 6, 2011",-11.58%
"Oct. 5, 2011",-12.31%
"Oct. 4, 2011",-9.67%
"Oct. 3, 2011",-11.45%
"Sept. 30, 2011",-10.59%
"Sept. 29, 2011",-9.40%
"Sept. 28, 2011",-11.97%
"Sept. 27, 2011",-10.58%
"Sept. 26, 2011",-11.90%
"Sept. 23, 2011",-12.66%
"Sept. 22, 2011",-15.29%
"Sept. 21, 2011",-14.00%
"Sept. 20, 2011",-11.95%
"Sept. 19, 2011",-8.74%
"Sept. 16, 2011",-7.85%
"Sept. 15, 2011",-9.32%
"Sept. 14, 2011",-11.12%
"Sept. 13, 2011",-11.63%
"Sept. 12, 2011",-12.32%
"Sept. 9, 2011",-10.62%
"Sept. 8, 2011",-8.61%
"Sept. 7, 2011",-8.41%
"Sept. 6, 2011",-10.77%
"Sept. 2, 2011",-9.61%
"Sept. 1, 2011",-5.55%
"Aug. 31, 2011",-1.57%
"Aug. 30, 2011",-3.05%
"Aug. 29, 2011",-3.75%
"Aug. 26, 2011",-3.84%
"Aug. 25, 2011",-5.37%
"Aug. 24, 2011",-2.77%
"Aug. 23, 2011",-5.61%
"Aug. 22, 2011",-8.73%
"Aug. 19, 2011",-9.41%
"Aug. 18, 2011",-11.23%
"Aug. 17, 2011",-9.02%
"Aug. 16, 2011",-8.60%
"Aug. 15, 2011",-7.82%
"Aug. 12, 2011",-8.59%
"Aug. 11, 2011",-10.26%
"Aug. 10, 2011",-15.77%
"Aug. 9, 2011",-11.37%
"Aug. 8, 2011",-14.59%
"Aug. 5, 2011",-11.05%
"Aug. 4, 2011",-11.07%
"Aug. 3, 2011",-5.87%
"Aug. 2, 2011",-6.42%
"Aug. 1, 2011",-4.21%
"July 29, 2011",-4.16%
"July 28, 2011",-6.73%
"July 27, 2011",-6.89%
"July 26, 2011",-6.43%
"July 25, 2011",-5.16%
"July 22, 2011",-4.00%
"July 21, 2011",-1.70%
"July 20, 2011",-3.76%
"July 19, 2011",-4.75%
"July 18, 2011",-4.82%
"July 15, 2011",-6.06%
"July 14, 2011",-4.22%
"July 13, 2011",-2.34%
"July 12, 2011",-1.83%
"July 11, 2011",-2.11%
"July 8, 2011",-1.78%
"July 7, 2011",1.58%
"July 6, 2011",4.53%
"July 5, 2011",4.31%
"July 1, 2011",4.99%
"June 30, 2011",3.02%
"June 29, 2011",0.66%
"June 28, 2011",-3.70%
"June 27, 2011",-3.93%
"June 24, 2011",-5.65%
"June 23, 2011",-6.87%
"June 22, 2011",-5.86%
"June 21, 2011",-6.79%
"June 20, 2011",-7.94%
"June 17, 2011",-8.15%
"June 16, 2011",-8.42%
"June 15, 2011",-8.98%
"June 14, 2011",-4.57%
"June 13, 2011",-6.50%
"June 10, 2011",-6.25%
"June 9, 2011",-3.76%
"June 8, 2011",-4.60%
"June 7, 2011",-4.22%
"June 6, 2011",-5.56%
"June 3, 2011",-8.04%
"June 2, 2011",-7.78%
"June 1, 2011",-5.18%
"May 31, 2011",-3.87%
"May 27, 2011",-4.96%
"May 26, 2011",-3.32%
"May 25, 2011",-4.17%
"May 24, 2011",-4.90%
"May 23, 2011",-7.99%
"May 20, 2011",-7.15%
"May 19, 2011",-9.88%
"May 18, 2011",-11.13%
"May 17, 2011",-13.74%
"May 16, 2011",-12.87%
"May 13, 2011",-13.47%
"May 12, 2011",-15.17%
"May 11, 2011",-14.10%
"May 10, 2011",-12.85%
"May 9, 2011",-10.26%
"May 6, 2011",-12.65%
"May 5, 2011",-15.97%
"May 4, 2011",-16.60%
"May 3, 2011",-17.07%
"May 2, 2011",-15.95%
"April 29, 2011",-18.22%
"April 28, 2011",-15.47%
"April 27, 2011",-13.60%
"April 26, 2011",-16.61%
"April 25, 2011",-18.39%
"April 21, 2011",-18.76%
"April 20, 2011",-17.75%
"April 19, 2011",-18.09%
"April 18, 2011",-17.61%
"April 15, 2011",-16.93%
"April 14, 2011",-17.13%
"April 13, 2011",-16.26%
"April 12, 2011",-12.69%
"April 11, 2011",-11.84%
"April 8, 2011",-10.53%
"April 7, 2011",-9.36%
"April 6, 2011",-10.23%
"April 5, 2011",-12.13%
"April 4, 2011",-11.35%
"April 1, 2011",-10.03%
"March 31, 2011",-10.94%
"March 30, 2011",-12.20%
"March 29, 2011",-12.09%
"March 28, 2011",-11.50%
"March 25, 2011",-11.28%
"March 24, 2011",-10.21%
"March 23, 2011",-11.91%
"March 22, 2011",-11.74%
"March 21, 2011",-11.34%
"March 18, 2011",-12.51%
"March 17, 2011",-12.16%
"March 16, 2011",-12.39%
"March 15, 2011",-9.74%
"March 14, 2011",-9.07%
"March 11, 2011",-8.53%
"March 10, 2011",-9.12%
"March 9, 2011",-8.04%
"March 8, 2011",-8.52%
"March 7, 2011",-10.54%
"March 4, 2011",-8.83%
"March 3, 2011",-7.77%
"March 2, 2011",-10.27%
"March 1, 2011",-10.90%
"Feb. 28, 2011",-8.94%
"Feb. 25, 2011",-8.25%
"Feb. 24, 2011",-9.40%
"Feb. 23, 2011",-8.43%
"Feb. 22, 2011",-7.99%
"Feb. 18, 2011",-5.78%
"Feb. 17, 2011",-5.54%
"Feb. 16, 2011",-6.53%
"Feb. 15, 2011",-4.89%
"Feb. 14, 2011",-4.76%
"Feb. 11, 2011",-4.81%
"Feb. 10, 2011",-4.32%
"Feb. 9, 2011",-3.59%
"Feb. 8, 2011",-2.33%
"Feb. 7, 2011",-4.23%
"Feb. 4, 2011",-6.85%
"Feb. 3, 2011",-8.96%
"Feb. 2, 2011",-8.37%
"Feb. 1, 2011",-4.64%
"Jan. 31, 2011",-4.65%
"Jan. 28, 2011",-6.11%
"Jan. 27, 2011",-4.34%
"Jan. 26, 2011",-3.50%
"Jan. 25, 2011",-1.67%
"Jan. 24, 2011",-2.24%
"Jan. 21, 2011",-2.78%
"Jan. 20, 2011",-3.87%
"Jan. 19, 2011",-6.40%
"Jan. 18, 2011",-5.74%
"Jan. 14, 2011",-7.59%
"Jan. 13, 2011",-7.85%
"Jan. 12, 2011",-6.89%
"Jan. 11, 2011",-7.13%
"Jan. 10, 2011",-5.36%
"Jan. 7, 2011",-2.92%
"Jan. 6, 2011",-3.96%
"Jan. 5, 2011",-7.29%
"Jan. 4, 2011",-10.00%
"Jan. 3, 2011",-10.54%
"Dec. 31, 2010",-10.05%
"Dec. 30, 2010",-11.94%
"Dec. 29, 2010",-13.79%
"Dec. 28, 2010",-13.53%
"Dec. 27, 2010",-12.78%
"Dec. 23, 2010",-12.35%
"Dec. 22, 2010",-13.23%
"Dec. 21, 2010",-15.12%
"Dec. 20, 2010",-14.28%
"Dec. 17, 2010",-13.99%
"Dec. 16, 2010",-14.39%
"Dec. 15, 2010",-15.90%
"Dec. 14, 2010",-14.61%
"Dec. 13, 2010",-13.78%
"Dec. 10, 2010",-12.73%
"Dec. 9, 2010",-11.45%
"Dec. 8, 2010",-11.27%
"Dec. 7, 2010",-10.59%
"Dec. 6, 2010",-10.35%
"Dec. 3, 2010",-7.97%
"Dec. 2, 2010",-6.88%
"Dec. 1, 2010",-8.78%
"Nov. 30, 2010",-10.25%
"Nov. 29, 2010",-9.86%
"Nov. 26, 2010",-10.65%
"Nov. 24, 2010",-8.98%
"Nov. 23, 2010",-9.72%
"Nov. 22, 2010",-8.03%
"Nov. 19, 2010",-5.66%
"Nov. 18, 2010",-6.63%
"Nov. 17, 2010",-7.71%
"Nov. 16, 2010",-7.83%
"Nov. 15, 2010",-5.08%
"Nov. 12, 2010",-4.43%
"Nov. 11, 2010",-3.48%
"Nov. 10, 2010",-0.83%
"Nov. 9, 2010",-0.31%
"Nov. 8, 2010",1.60%
"Nov. 5, 2010",2.27%
"Nov. 4, 2010",3.96%
"Nov. 3, 2010",4.33%
"Nov. 2, 2010",4.53%
"Nov. 1, 2010",3.58%
"Oct. 29, 2010",0.46%
"Oct. 28, 2010",0.07%
"Oct. 27, 2010",2.78%
"Oct. 26, 2010",3.35%
"Oct. 25, 2010",1.53%
"Oct. 22, 2010",1.67%
"Oct. 21, 2010",5.87%
"Oct. 20, 2010",3.73%
"Oct. 19, 2010",-1.29%
"Oct. 18, 2010",1.68%
"Oct. 15, 2010",-1.91%
"Oct. 14, 2010",-2.98%
"Oct. 13, 2010",-0.20%
"Oct. 12, 2010",-0.50%
"Oct. 11, 2010",-1.32%
"Oct. 8, 2010",-0.42%
"Oct. 7, 2010",-0.15%
"Oct. 6, 2010",-1.68%
"Oct. 5, 2010",-1.17%
"Oct. 4, 2010",-3.39%
"Oct. 1, 2010",-4.41%
"Sept. 30, 2010",-4.71%
"Sept. 29, 2010",-5.71%
"Sept. 28, 2010",-4.65%
"Sept. 27, 2010",-4.66%
"Sept. 24, 2010",-3.19%
"Sept. 23, 2010",-6.42%
"Sept. 22, 2010",-3.78%
"Sept. 21, 2010",-3.14%
"Sept. 20, 2010",-2.83%
"Sept. 17, 2010",-3.83%
"Sept. 16, 2010",-0.97%
"Sept. 15, 2010",-0.54%
"Sept. 14, 2010",0.17%
"Sept. 13, 2010",-0.13%
"Sept. 10, 2010",1.02%
"Sept. 9, 2010",-2.09%
"Sept. 8, 2010",-2.10%
"Sept. 7, 2010",-1.89%
"Sept. 3, 2010",-0.46%
"Sept. 2, 2010",-1.34%
"Sept. 1, 2010",-3.22%
"Aug. 31, 2010",-6.91%
"Aug. 30, 2010",-6.59%
"Aug. 27, 2010",-7.39%
"Aug. 26, 2010",-9.14%
"Aug. 25, 2010",-9.39%
"Aug. 24, 2010",-9.86%
"Aug. 23, 2010",-9.81%
"Aug. 20, 2010",-6.82%
"Aug. 19, 2010",-6.86%
"Aug. 18, 2010",-4.25%
"Aug. 17, 2010",-3.54%
"Aug. 16, 2010",-5.83%
"Aug. 13, 2010",-5.99%
"Aug. 12, 2010",-6.52%
"Aug. 11, 2010",-3.79%
"Aug. 10, 2010",-1.72%
"Aug. 9, 2010",-1.48%
"Aug. 6, 2010",-0.90%
"Aug. 5, 2010",-1.36%
"Aug. 4, 2010",-2.71%
"Aug. 3, 2010",-3.87%
"Aug. 2, 2010",-0.13%
"July 30, 2010",-2.43%
"July 29, 2010",0.21%
"July 28, 2010",4.25%
"July 27, 2010",5.99%
"July 26, 2010",9.36%
"July 23, 2010",7.24%
"July 22, 2010",8.22%
"July 21, 2010",7.26%
"July 20, 2010",7.33%
"July 19, 2010",6.88%
"July 16, 2010",4.90%
"July 15, 2010",10.11%
"July 14, 2010",9.81%
"July 13, 2010",10.90%
"July 12, 2010",12.70%
"July 9, 2010",15.47%
"July 8, 2010",17.38%
"July 7, 2010",15.99%
"July 6, 2010",9.58%
"July 2, 2010",10.63%
"July 1, 2010",6.33%
"June 30, 2010",8.91%
"June 29, 2010",7.38%
"June 28, 2010",13.69%
"June 25, 2010",11.66%
"June 24, 2010",14.88%
"June 23, 2010",16.11%
"June 22, 2010",15.01%
"June 21, 2010",15.43%
"June 18, 2010",15.99%
"June 17, 2010",17.19%
"June 16, 2010",17.84%
"June 15, 2010",18.07%
"June 14, 2010",13.44%
"June 11, 2010",13.23%
"June 10, 2010",12.94%
"June 9, 2010",12.29%
"June 8, 2010",9.84%
"June 7, 2010",9.74%
"June 4, 2010",14.33%
"June 3, 2010",18.43%
"June 2, 2010",16.30%
"June 1, 2010",13.23%
"May 28, 2010",17.27%
"May 27, 2010",19.10%
"May 26, 2010",15.59%
"May 25, 2010",20.27%
"May 24, 2010",21.12%
"May 21, 2010",22.94%
"May 20, 2010",19.10%
"May 19, 2010",24.17%
"May 18, 2010",22.85%
"May 17, 2010",22.92%
"May 14, 2010",19.78%
"May 13, 2010",20.44%
"May 12, 2010",21.16%
"May 11, 2010",20.56%
"May 10, 2010",17.24%
"May 7, 2010",16.22%
"May 6, 2010",18.88%
"May 5, 2010",22.49%
"May 4, 2010",24.80%
"May 3, 2010",30.35%
"April 30, 2010",28.87%
"April 29, 2010",28.62%
"April 28, 2010",29.70%
"April 27, 2010",28.18%
"April 26, 2010",35.44%
"April 23, 2010",35.60%
"April 22, 2010",44.16%
"April 21, 2010",46.05%
"April 20, 2010",43.88%
"April 19, 2010",37.87%
"April 16, 2010",34.75%
"April 15, 2010",39.21%
"April 14, 2010",38.47%
"April 13, 2010",38.17%
"April 12, 2010",35.16%
"April 9, 2010",35.40%
"April 8, 2010",35.94%
"April 7, 2010",38.97%
"April 6, 2010",36.99%
"April 5, 2010",49.60%
"April 1, 2010",44.36%
"March 31, 2010",46.69%
"March 30, 2010",48.07%
"March 29, 2010",46.37%
"March 26, 2010",42.87%
"March 25, 2010",53.80%
"March 24, 2010",58.51%
"March 23, 2010",62.18%
"March 22, 2010",61.50%
"March 19, 2010",57.06%
"March 18, 2010",56.45%
"March 17, 2010",60.61%
"March 16, 2010",64.00%
"March 15, 2010",67.24%
"March 12, 2010",62.69%
"March 11, 2010",69.76%
"March 10, 2010",64.98%
"March 9, 2010",68.88%
"March 8, 2010",63.62%
"March 5, 2010",59.57%
"March 4, 2010",51.68%
"March 3, 2010",54.95%
"March 2, 2010",50.78%
"March 1, 2010",42.08%
"Feb. 26, 2010",33.75%
"Feb. 25, 2010",29.82%
"Feb. 24, 2010",25.21%
"Feb. 23, 2010",26.62%
"Feb. 22, 2010",22.59%
"Feb. 19, 2010",19.75%
"Feb. 18, 2010",20.01%
"Feb. 17, 2010",19.56%
"Feb. 16, 2010",16.60%
"Feb. 12, 2010",14.49%
"Feb. 11, 2010",14.22%
"Feb. 10, 2010",14.24%
"Feb. 9, 2010",10.33%
"Feb. 8, 2010",10.44%
"Feb. 5, 2010",8.91%
"Feb. 4, 2010",10.88%
"Feb. 3, 2010",13.45%
"Feb. 2, 2010",12.32%
"Feb. 1, 2010",4.62%
"Jan. 29, 2010",4.23%
"Jan. 28, 2010",6.10%
"Jan. 27, 2010",7.39%
"Jan. 26, 2010",6.15%
"Jan. 25, 2010",5.62%
"Jan. 22, 2010",2.85%
"Jan. 21, 2010",3.73%
"Jan. 20, 2010",5.87%
"Jan. 19, 2010",3.87%
"Jan. 15, 2010",3.87%
"Jan. 14, 2010",6.75%
"Jan. 13, 2010",9.03%
"Jan. 12, 2010",4.87%
"Jan. 11, 2010",4.91%
"Jan. 8, 2010",4.54%
"Jan. 7, 2010",0.88%
"Jan. 6, 2010",-2.05%
"Jan. 5, 2010",-1.98%
"Jan. 4, 2010",0.40%
"Dec. 31, 2009",0.94%
"Dec. 30, 2009",2.98%
"Dec. 29, 2009",7.42%
"Dec. 28, 2009",7.06%
"Dec. 24, 2009",6.46%
"Dec. 23, 2009",6.23%
"Dec. 22, 2009",7.24%
"Dec. 21, 2009",6.71%
"Dec. 18, 2009",4.48%
"Dec. 17, 2009",4.02%
"Dec. 16, 2009",4.64%
"Dec. 15, 2009",6.81%
"Dec. 14, 2009",5.20%
"Dec. 11, 2009",5.00%
"Dec. 10, 2009",0.95%
"Dec. 9, 2009",0.96%
"Dec. 8, 2009",2.81%
"Dec. 7, 2009",6.54%
"Dec. 4, 2009",9.05%
"Dec. 3, 2009",1.82%
"Dec. 2, 2009",6.14%
"Dec. 1, 2009",12.22%
"Nov. 30, 2009",5.59%
"Nov. 27, 2009",9.52%
"Nov. 25, 2009",13.66%
"Nov. 24, 2009",11.24%
"Nov. 23, 2009",7.30%
"Nov. 20, 2009",11.16%
"Nov. 19, 2009",8.68%
"Nov. 18, 2009",6.55%
"Nov. 17, 2009",7.01%
"Nov. 16, 2009",3.94%
"Nov. 13, 2009",-0.77%
"Nov. 12, 2009",1.02%
"Nov. 11, 2009",-1.39%
"Nov. 10, 2009",-3.18%
"Nov. 9, 2009",-1.69%
"Nov. 6, 2009",-2.00%
"Nov. 5, 2009",-5.25%
"Nov. 4, 2009",-8.87%
"Nov. 3, 2009",-7.91%
"Nov. 2, 2009",-10.53%
"Oct. 30, 2009",-8.15%
"Oct. 29, 2009",-3.59%
"Oct. 28, 2009",-6.44%
"Oct. 27, 2009",5.89%
"Oct. 26, 2009",6.01%
"Oct. 23, 2009",-0.88%
"Oct. 22, 2009",6.05%
"Oct. 21, 2009",1.03%
"Oct. 20, 2009",-4.51%
"Oct. 19, 2009",5.20%
"Oct. 16, 2009",1.79%
"Oct. 15, 2009",3.39%
"Oct. 14, 2009",-4.77%
"Oct. 13, 2009",-4.61%
"Oct. 12, 2009",0.46%
"Oct. 9, 2009",1.14%
"Oct. 8, 2009",-8.38%
"Oct. 7, 2009",-10.67%
"Oct. 6, 2009",-9.40%
"Oct. 5, 2009",-13.26%
"Oct. 2, 2009",-12.69%
"Oct. 1, 2009",-13.57%
"Sept. 30, 2009",-10.35%
"Sept. 29, 2009",-10.06%
"Sept. 28, 2009",-14.38%
"Sept. 25, 2009",-15.26%
"Sept. 24, 2009",-15.12%
"Sept. 23, 2009",-14.72%
"Sept. 22, 2009",-17.49%
"Sept. 21, 2009",-18.34%
"Sept. 18, 2009",-18.51%
"Sept. 17, 2009",-14.20%
"Sept. 16, 2009",-21.43%
"Sept. 15, 2009",-22.11%
"Sept. 14, 2009",-24.13%
"Sept. 11, 2009",-22.67%
"Sept. 10, 2009",-21.07%
"Sept. 9, 2009",-23.24%
"Sept. 8, 2009",-24.00%
"Sept. 4, 2009",-20.41%
"Sept. 3, 2009",-23.57%
"Sept. 2, 2009",-23.15%
"Sept. 1, 2009",-22.39%
"Aug. 31, 2009",-21.35%
"Aug. 28, 2009",-22.20%
"Aug. 27, 2009",-20.86%
"Aug. 26, 2009",-20.27%
"Aug. 25, 2009",-20.29%
"Aug. 24, 2009",-20.36%
"Aug. 21, 2009",-20.47%
"Aug. 20, 2009",-22.51%
"Aug. 19, 2009",-21.69%
"Aug. 18, 2009",-23.07%
"Aug. 17, 2009",-23.63%
"Aug. 14, 2009",-21.19%
"Aug. 13, 2009",-21.23%
"Aug. 12, 2009",-21.89%
"Aug. 11, 2009",-22.69%
"Aug. 10, 2009",-21.89%
"Aug. 7, 2009",-19.44%
"Aug. 6, 2009",-20.60%
"Aug. 5, 2009",-20.06%
"Aug. 4, 2009",-17.42%
"Aug. 3, 2009",-15.12%
"July 31, 2009",-17.53%
"July 30, 2009",-18.16%
"July 29, 2009",-19.47%
"July 28, 2009",-18.46%
"July 27, 2009",-20.34%
"July 24, 2009",-20.31%
"July 23, 2009",-20.38%
"July 22, 2009",-20.75%
"July 21, 2009",-21.39%
"July 20, 2009",-19.64%
"July 17, 2009",-18.97%
"July 16, 2009",-18.58%
"July 15, 2009",-21.41%
"July 14, 2009",-21.95%
"July 13, 2009",-23.60%
"July 10, 2009",-26.59%
"July 9, 2009",-25.42%
"July 8, 2009",-26.58%
"July 7, 2009",-26.36%
"July 6, 2009",-24.86%
"July 2, 2009",-23.66%
"July 1, 2009",-22.03%
"June 30, 2009",-21.06%
"June 29, 2009",-18.93%
"June 26, 2009",-20.62%
"June 25, 2009",-22.27%
"June 24, 2009",-25.37%
"June 23, 2009",-22.00%
"June 22, 2009",-21.63%
"June 19, 2009",-21.07%
"June 18, 2009",-20.14%
"June 17, 2009",-22.56%
"June 16, 2009",-22.39%
"June 15, 2009",-22.47%
"June 12, 2009",-21.01%
"June 11, 2009",-20.66%
"June 10, 2009",-22.86%
"June 9, 2009",-22.46%
"June 8, 2009",-23.40%
"June 5, 2009",-25.30%
"June 4, 2009",-27.26%
"June 3, 2009",-27.97%
"June 2, 2009",-27.80%
"June 1, 2009",-28.16%
"May 29, 2009",-29.64%
"May 28, 2009",-28.94%
"May 27, 2009",-29.58%
"May 26, 2009",-28.66%
"May 22, 2009",-30.60%
"May 21, 2009",-29.92%
"May 20, 2009",-30.41%
"May 19, 2009",-31.75%
"May 18, 2009",-30.70%
"May 15, 2009",-30.02%
"May 14, 2009",-27.69%
"May 13, 2009",-26.82%
"May 12, 2009",-25.30%
"May 11, 2009",-25.59%
"May 8, 2009",-24.47%
"May 7, 2009",-25.15%
"May 6, 2009",-26.06%
"May 5, 2009",-25.91%
"May 4, 2009",-27.41%
"May 1, 2009",-29.28%
"April 30, 2009",-29.30%
"April 29, 2009",-28.35%
"April 28, 2009",-31.20%
"April 27, 2009",-30.52%
"April 24, 2009",-33.70%
"April 23, 2009",-33.50%
"April 22, 2009",-36.75%
"April 21, 2009",-37.80%
"April 20, 2009",-37.66%
"April 17, 2009",-34.87%
"April 16, 2009",-34.07%
"April 15, 2009",-34.28%
"April 14, 2009",-35.42%
"April 13, 2009",-35.68%
"April 9, 2009",-36.23%
"April 8, 2009",-37.21%
"April 7, 2009",-37.83%
"April 6, 2009",-36.44%
"April 3, 2009",-40.87%
"April 2, 2009",-39.07%
"April 1, 2009",-39.95%
"March 31, 2009",-39.73%
"March 30, 2009",-39.84%
"March 27, 2009",-38.58%
"March 26, 2009",-38.16%
"March 25, 2009",-42.71%
"March 24, 2009",-43.44%
"March 23, 2009",-44.60%
"March 20, 2009",-44.52%
"March 19, 2009",-42.71%
"March 18, 2009",-43.71%
"March 17, 2009",-44.40%
"March 16, 2009",-45.46%
"March 13, 2009",-47.48%
"March 12, 2009",-45.05%
"March 11, 2009",-46.71%
"March 10, 2009",-44.77%
"March 9, 2009",-46.81%
"March 6, 2009",-45.96%
"March 5, 2009",-45.26%
"March 4, 2009",-42.17%
"March 3, 2009",-44.35%
"March 2, 2009",-41.84%
"Feb. 27, 2009",-39.82%
"Feb. 26, 2009",-36.79%
"Feb. 25, 2009",-35.03%
"Feb. 24, 2009",-32.07%
"Feb. 23, 2009",-33.62%
"Feb. 20, 2009",-30.71%
"Feb. 19, 2009",-29.59%
"Feb. 18, 2009",-29.73%
"Feb. 17, 2009",-30.54%
"Feb. 13, 2009",-30.35%
"Feb. 12, 2009",-29.63%
"Feb. 11, 2009",-29.93%
"Feb. 10, 2009",-28.54%
"Feb. 9, 2009",-26.15%
"Feb. 6, 2009",-25.72%
"Feb. 5, 2009",-24.54%
"Feb. 4, 2009",-26.82%
"Feb. 3, 2009",-26.89%
"Feb. 2, 2009",-26.33%
"Jan. 30, 2009",-20.20%
"Jan. 29, 2009",-21.31%
"Jan. 28, 2009",-21.43%
"Jan. 27, 2009",-20.76%
"Jan. 26, 2009",-19.82%
"Jan. 23, 2009",-17.10%
"Jan. 22, 2009",-13.84%
"Jan. 21, 2009",-14.61%
"Jan. 20, 2009",-15.03%
"Jan. 16, 2009",-16.79%
"Jan. 15, 2009",-17.03%
"Jan. 14, 2009",-17.26%
"Jan. 13, 2009",-18.94%
"Jan. 12, 2009",-16.89%
"Jan. 9, 2009",-17.84%
"Jan. 8, 2009",-16.49%
"Jan. 7, 2009",-16.31%
"Jan. 6, 2009",-16.35%
"Jan. 5, 2009",-15.22%
"Jan. 2, 2009",-13.33%
"Dec. 31, 2008",-15.91%
"Dec. 30, 2008",-17.62%
"Dec. 29, 2008",-20.21%
"Dec. 26, 2008",-21.10%
"Dec. 24, 2008",-21.81%
"Dec. 23, 2008",-22.30%
"Dec. 22, 2008",-22.22%
"Dec. 19, 2008",-18.37%
"Dec. 18, 2008",-18.07%
"Dec. 17, 2008",-17.07%
"Dec. 16, 2008",-17.82%
"Dec. 15, 2008",-19.01%
"Dec. 12, 2008",-19.91%
"Dec. 11, 2008",-20.24%
