date,one_year_return
"Sept. 28, 2011",12.54%
"Sept. 27, 2011",15.96%
"Sept. 26, 2011",14.50%
"Sept. 23, 2011",14.69%
"Sept. 22, 2011",10.88%
"Sept. 21, 2011",14.73%
"Sept. 20, 2011",18.34%
"Sept. 19, 2011",19.57%
"Sept. 16, 2011",19.62%
"Sept. 15, 2011",18.44%
"Sept. 14, 2011",16.67%
"Sept. 13, 2011",15.16%
"Sept. 12, 2011",14.83%
"Sept. 9, 2011",13.57%
"Sept. 8, 2011",15.75%
"Sept. 7, 2011",15.82%
"Sept. 6, 2011",12.73%
"Sept. 2, 2011",13.89%
"Sept. 1, 2011",15.46%
"Aug. 31, 2011",21.61%
"Aug. 30, 2011",21.63%
"Aug. 29, 2011",18.31%
"Aug. 26, 2011",18.89%
"Aug. 25, 2011",16.12%
"Aug. 24, 2011",18.29%
"Aug. 23, 2011",16.04%
"Aug. 22, 2011",13.25%
"Aug. 19, 2011",11.99%
"Aug. 18, 2011",11.87%
"Aug. 17, 2011",13.47%
"Aug. 16, 2011",15.36%
"Aug. 15, 2011",16.18%
"Aug. 12, 2011",13.35%
"Aug. 11, 2011",11.85%
"Aug. 10, 2011",4.24%
"Aug. 9, 2011",6.41%
"Aug. 8, 2011",1.23%
"Aug. 5, 2011",8.40%
"Aug. 4, 2011",11.44%
"Aug. 3, 2011",16.52%
"Aug. 2, 2011",15.75%
"Aug. 1, 2011",20.70%
"July 29, 2011",19.31%
"July 28, 2011",17.87%
"July 27, 2011",17.03%
"July 26, 2011",21.13%
"July 25, 2011",23.73%
"July 22, 2011",25.82%
"July 21, 2011",30.94%
"July 20, 2011",26.35%
"July 19, 2011",24.54%
"July 18, 2011",23.91%
"July 15, 2011",22.38%
"July 14, 2011",22.99%
"July 13, 2011",24.88%
"July 12, 2011",26.77%
"July 11, 2011",26.08%
"July 8, 2011",28.38%
"July 7, 2011",30.66%
"July 6, 2011",33.91%
"July 5, 2011",33.09%
"July 1, 2011",34.44%
"June 30, 2011",31.54%
"June 29, 2011",28.09%
"June 28, 2011",26.34%
"June 27, 2011",27.73%
"June 24, 2011",27.71%
"June 23, 2011",27.04%
"June 22, 2011",25.35%
"June 21, 2011",22.78%
"June 20, 2011",21.81%
"June 17, 2011",20.81%
"June 16, 2011",20.77%
"June 15, 2011",21.16%
"June 14, 2011",24.48%
"June 13, 2011",22.82%
"June 10, 2011",21.65%
"June 9, 2011",26.64%
"June 8, 2011",26.26%
"June 7, 2011",26.90%
"June 6, 2011",26.82%
"June 3, 2011",23.57%
"June 2, 2011",26.81%
"June 1, 2011",30.97%
"May 31, 2011",29.17%
"May 27, 2011",26.47%
"May 26, 2011",28.11%
"May 25, 2011",28.07%
"May 24, 2011",25.55%
"May 23, 2011",27.17%
"May 20, 2011",27.59%
"May 19, 2011",23.40%
"May 18, 2011",19.73%
"May 17, 2011",18.76%
"May 16, 2011",19.13%
"May 13, 2011",19.06%
"May 12, 2011",19.22%
"May 11, 2011",19.61%
"May 10, 2011",21.87%
"May 9, 2011",23.47%
"May 6, 2011",17.71%
"May 5, 2011",12.06%
"May 4, 2011",11.50%
"May 3, 2011",9.76%
"May 2, 2011",12.85%
"April 29, 2011",10.93%
"April 28, 2011",13.53%
"April 27, 2011",13.57%
"April 26, 2011",10.07%
"April 25, 2011",7.77%
"April 21, 2011",9.93%
"April 20, 2011",9.61%
"April 19, 2011",8.02%
"April 18, 2011",9.13%
"April 15, 2011",9.68%
"April 14, 2011",9.04%
"April 13, 2011",10.66%
"April 12, 2011",11.31%
"April 11, 2011",13.03%
"April 8, 2011",13.62%
"April 7, 2011",12.37%
"April 6, 2011",11.96%
"April 5, 2011",10.95%
"April 4, 2011",11.45%
"April 1, 2011",11.22%
"March 31, 2011",11.69%
"March 30, 2011",10.29%
"March 29, 2011",8.57%
"March 28, 2011",9.03%
"March 25, 2011",9.49%
"March 24, 2011",7.61%
"March 23, 2011",6.38%
"March 22, 2011",6.63%
"March 21, 2011",6.87%
"March 18, 2011",3.88%
"March 17, 2011",2.28%
"March 16, 2011",1.86%
"March 15, 2011",3.79%
"March 14, 2011",4.44%
"March 11, 2011",5.25%
"March 10, 2011",5.62%
"March 9, 2011",7.76%
"March 8, 2011",7.20%
"March 7, 2011",5.77%
"March 4, 2011",7.51%
"March 3, 2011",7.85%
"March 2, 2011",5.45%
"March 1, 2011",7.35%
"Feb. 28, 2011",9.63%
"Feb. 25, 2011",9.22%
"Feb. 24, 2011",7.54%
"Feb. 23, 2011",6.42%
"Feb. 22, 2011",5.45%
"Feb. 18, 2011",9.43%
"Feb. 17, 2011",11.94%
"Feb. 16, 2011",15.04%
"Feb. 15, 2011",18.92%
"Feb. 14, 2011",19.03%
"Feb. 11, 2011",18.64%
"Feb. 10, 2011",20.35%
"Feb. 9, 2011",18.39%
"Feb. 8, 2011",20.18%
"Feb. 7, 2011",18.51%
"Feb. 4, 2011",16.14%
"Feb. 3, 2011",14.01%
"Feb. 2, 2011",12.42%
"Feb. 1, 2011",12.98%
"Jan. 31, 2011",11.14%
"Jan. 28, 2011",11.64%
"Jan. 27, 2011",12.27%
"Jan. 26, 2011",11.35%
"Jan. 25, 2011",9.87%
"Jan. 24, 2011",10.29%
"Jan. 21, 2011",7.40%
"Jan. 20, 2011",5.45%
"Jan. 19, 2011",2.91%
"Jan. 18, 2011",7.53%
"Jan. 14, 2011",7.49%
"Jan. 13, 2011",6.20%
"Jan. 12, 2011",7.84%
"Jan. 11, 2011",8.00%
"Jan. 10, 2011",8.10%
"Jan. 7, 2011",8.87%
"Jan. 6, 2011",7.13%
"Jan. 5, 2011",7.89%
"Jan. 4, 2011",5.88%
"Jan. 3, 2011",5.51%
"Dec. 31, 2010",4.31%
"Dec. 30, 2010",2.81%
"Dec. 29, 2010",2.03%
"Dec. 28, 2010",2.39%
"Dec. 27, 2010",1.97%
"Dec. 23, 2010",2.25%
"Dec. 22, 2010",2.63%
"Dec. 21, 2010",3.37%
"Dec. 20, 2010",3.45%
"Dec. 17, 2010",4.15%
"Dec. 16, 2010",2.66%
"Dec. 15, 2010",1.47%
"Dec. 14, 2010",2.29%
"Dec. 13, 2010",3.06%
"Dec. 10, 2010",4.78%
"Dec. 9, 2010",4.09%
"Dec. 8, 2010",3.76%
"Dec. 7, 2010",3.02%
"Dec. 6, 2010",3.56%
"Dec. 3, 2010",5.53%
"Dec. 2, 2010",3.72%
"Dec. 1, 2010",4.46%
"Nov. 30, 2010",2.69%
"Nov. 29, 2010",5.05%
"Nov. 26, 2010",5.06%
"Nov. 24, 2010",5.40%
"Nov. 23, 2010",4.76%
"Nov. 22, 2010",7.02%
"Nov. 19, 2010",7.75%
"Nov. 18, 2010",7.42%
"Nov. 17, 2010",5.59%
"Nov. 16, 2010",7.80%
"Nov. 15, 2010",10.52%
"Nov. 12, 2010",11.05%
"Nov. 11, 2010",9.51%
"Nov. 10, 2010",10.20%
"Nov. 9, 2010",11.08%
"Nov. 8, 2010",13.53%
"Nov. 5, 2010",13.59%
"Nov. 4, 2010",17.31%
"Nov. 3, 2010",16.52%
"Nov. 2, 2010",17.35%
"Nov. 1, 2010",14.61%
"Oct. 29, 2010",12.64%
"Oct. 28, 2010",9.04%
"Oct. 27, 2010",5.78%
"Oct. 26, 2010",7.27%
"Oct. 25, 2010",4.60%
"Oct. 22, 2010",2.87%
"Oct. 21, 2010",3.91%
"Oct. 20, 2010",4.98%
"Oct. 19, 2010",3.25%
"Oct. 18, 2010",5.43%
"Oct. 15, 2010",5.66%
"Oct. 14, 2010",5.58%
"Oct. 13, 2010",4.91%
"Oct. 12, 2010",3.61%
"Oct. 11, 2010",3.94%
"Oct. 8, 2010",5.01%
"Oct. 7, 2010",5.82%
"Oct. 6, 2010",4.33%
"Oct. 5, 2010",5.96%
"Oct. 4, 2010",4.74%
"Oct. 1, 2010",4.60%
"Sept. 30, 2010",3.26%
"Sept. 29, 2010",1.90%
"Sept. 28, 2010",1.50%
"Sept. 27, 2010",3.11%
"Sept. 24, 2010",3.68%
"Sept. 23, 2010",0.84%
"Sept. 22, 2010",2.26%
"Sept. 21, 2010",2.27%
"Sept. 20, 2010",1.71%
"Sept. 17, 2010",1.34%
"Sept. 16, 2010",1.24%
"Sept. 15, 2010",4.28%
"Sept. 14, 2010",5.83%
"Sept. 13, 2010",7.32%
"Sept. 10, 2010",6.88%
"Sept. 9, 2010",7.69%
"Sept. 8, 2010",6.99%
"Sept. 7, 2010",8.14%
"Sept. 3, 2010",10.18%
"Sept. 2, 2010",10.07%
"Sept. 1, 2010",10.05%
"Aug. 31, 2010",6.92%
"Aug. 30, 2010",4.34%
"Aug. 27, 2010",6.86%
"Aug. 26, 2010",3.53%
"Aug. 25, 2010",3.83%
"Aug. 24, 2010",0.78%
"Aug. 23, 2010",2.32%
"Aug. 20, 2010",4.85%
"Aug. 19, 2010",4.58%
"Aug. 18, 2010",6.58%
"Aug. 17, 2010",6.84%
"Aug. 16, 2010",5.18%
"Aug. 13, 2010",5.34%
"Aug. 12, 2010",4.11%
"Aug. 11, 2010",6.03%
"Aug. 10, 2010",8.93%
"Aug. 9, 2010",10.21%
"Aug. 6, 2010",12.87%
"Aug. 5, 2010",12.24%
"Aug. 4, 2010",12.56%
"Aug. 3, 2010",13.13%
"Aug. 2, 2010",15.55%
"July 30, 2010",11.28%
"July 29, 2010",14.90%
"July 28, 2010",17.50%
"July 27, 2010",17.73%
"July 26, 2010",15.16%
"July 23, 2010",14.48%
"July 22, 2010",14.19%
"July 21, 2010",9.80%
"July 20, 2010",13.25%
"July 19, 2010",14.11%
"July 16, 2010",11.06%
"July 15, 2010",13.02%
"July 14, 2010",14.66%
"July 13, 2010",14.33%
"July 12, 2010",13.94%
"July 9, 2010",14.68%
"July 8, 2010",13.84%
"July 7, 2010",12.67%
"July 6, 2010",8.14%
"July 2, 2010",9.46%
"July 1, 2010",6.70%
"June 30, 2010",9.66%
"June 29, 2010",9.74%
"June 28, 2010",11.75%
"June 25, 2010",10.41%
"June 24, 2010",10.80%
"June 23, 2010",10.90%
"June 22, 2010",14.15%
"June 21, 2010",17.47%
"June 18, 2010",18.66%
"June 17, 2010",22.94%
"June 16, 2010",22.76%
"June 15, 2010",21.64%
"June 14, 2010",19.45%
"June 11, 2010",21.93%
"June 10, 2010",24.95%
"June 9, 2010",21.62%
"June 8, 2010",21.30%
"June 7, 2010",19.86%
"June 4, 2010",17.59%
"June 3, 2010",22.35%
"June 2, 2010",19.43%
"June 1, 2010",15.28%
"May 28, 2010",22.77%
"May 27, 2010",23.89%
"May 26, 2010",20.41%
"May 25, 2010",23.87%
"May 24, 2010",26.88%
"May 21, 2010",27.66%
"May 20, 2010",29.31%
"May 19, 2010",33.36%
"May 18, 2010",35.50%
"May 17, 2010",38.28%
"May 14, 2010",36.10%
"May 13, 2010",37.36%
"May 12, 2010",34.28%
"May 11, 2010",33.10%
"May 10, 2010",31.80%
"May 7, 2010",29.33%
"May 6, 2010",33.94%
"May 5, 2010",39.94%
"May 4, 2010",39.83%
"May 3, 2010",42.56%
"April 30, 2010",43.72%
"April 29, 2010",45.46%
"April 28, 2010",50.17%
"April 27, 2010",50.57%
"April 26, 2010",53.44%
"April 23, 2010",56.81%
"April 22, 2010",55.51%
"April 21, 2010",52.80%
"April 20, 2010",53.57%
"April 19, 2010",48.55%
"April 16, 2010",46.75%
"April 15, 2010",49.51%
"April 14, 2010",51.21%
"April 13, 2010",47.45%
"April 12, 2010",46.58%
"April 9, 2010",45.17%
"April 8, 2010",47.12%
"April 7, 2010",51.34%
"April 6, 2010",53.46%
"April 5, 2010",52.57%
"April 1, 2010",53.46%
"March 31, 2010",50.29%
"March 30, 2010",56.13%
"March 29, 2010",53.71%
"March 26, 2010",48.26%
"March 25, 2010",49.11%
"March 24, 2010",51.19%
"March 23, 2010",48.50%
"March 22, 2010",50.25%
"March 19, 2010",49.65%
"March 18, 2010",51.13%
"March 17, 2010",54.99%
"March 16, 2010",62.26%
"March 15, 2010",60.29%
"March 12, 2010",61.30%
"March 11, 2010",64.30%
"March 10, 2010",61.15%
"March 9, 2010",66.49%
"March 8, 2010",63.46%
"March 5, 2010",66.80%
"March 4, 2010",55.62%
"March 3, 2010",59.48%
"March 2, 2010",53.68%
"March 1, 2010",45.42%
"Feb. 26, 2010",41.98%
"Feb. 25, 2010",42.23%
"Feb. 24, 2010",39.23%
"Feb. 23, 2010",41.60%
"Feb. 22, 2010",42.13%
"Feb. 19, 2010",33.16%
"Feb. 18, 2010",22.59%
"Feb. 17, 2010",18.23%
"Feb. 16, 2010",11.00%
"Feb. 12, 2010",8.12%
"Feb. 11, 2010",8.02%
"Feb. 10, 2010",4.31%
"Feb. 9, 2010",2.99%
"Feb. 8, 2010",0.21%
"Feb. 5, 2010",2.19%
"Feb. 4, 2010",3.78%
"Feb. 3, 2010",7.68%
"Feb. 2, 2010",7.07%
"Feb. 1, 2010",7.62%
"Jan. 29, 2010",4.67%
"Jan. 28, 2010",3.53%
"Jan. 27, 2010",5.62%
"Jan. 26, 2010",5.83%
"Jan. 25, 2010",8.77%
"Jan. 22, 2010",6.85%
"Jan. 21, 2010",7.44%
"Jan. 20, 2010",12.65%
"Jan. 19, 2010",12.61%
"Jan. 15, 2010",10.36%
"Jan. 14, 2010",12.51%
"Jan. 13, 2010",11.51%
"Jan. 12, 2010",11.17%
"Jan. 11, 2010",10.56%
"Jan. 8, 2010",7.77%
"Jan. 7, 2010",9.33%
"Jan. 6, 2010",9.45%
"Jan. 5, 2010",7.58%
"Jan. 4, 2010",10.20%
"Dec. 31, 2009",11.40%
"Dec. 30, 2009",15.92%
"Dec. 29, 2009",19.99%
"Dec. 28, 2009",18.76%
"Dec. 24, 2009",21.09%
"Dec. 23, 2009",21.11%
"Dec. 22, 2009",19.41%
"Dec. 21, 2009",17.83%
"Dec. 18, 2009",17.88%
"Dec. 17, 2009",18.15%
"Dec. 16, 2009",18.39%
"Dec. 15, 2009",21.01%
"Dec. 14, 2009",19.65%
"Dec. 11, 2009",21.01%
"Dec. 10, 2009",15.57%
"Dec. 9, 2009",18.09%
"Dec. 8, 2009",16.81%
"Dec. 7, 2009",17.35%
"Dec. 4, 2009",21.29%
"Dec. 3, 2009",16.55%
"Dec. 2, 2009",20.06%
"Dec. 1, 2009",25.63%
"Nov. 30, 2009",17.77%
"Nov. 27, 2009",15.86%
"Nov. 25, 2009",16.38%
"Nov. 24, 2009",15.28%
"Nov. 23, 2009",16.21%
"Nov. 20, 2009",20.72%
"Nov. 19, 2009",13.12%
"Nov. 18, 2009",11.65%
"Nov. 17, 2009",13.22%
"Nov. 16, 2009",12.68%
"Nov. 13, 2009",5.27%
"Nov. 12, 2009",10.46%
"Nov. 11, 2009",9.17%
"Nov. 10, 2009",7.02%
"Nov. 9, 2009",2.66%
"Nov. 6, 2009",1.42%
"Nov. 5, 2009",-0.05%
"Nov. 4, 2009",-5.22%
"Nov. 3, 2009",-7.51%
"Nov. 2, 2009",-5.39%
"Oct. 30, 2009",-7.56%
"Oct. 29, 2009",-2.90%
"Oct. 28, 2009",-1.43%
"Oct. 27, 2009",10.17%
"Oct. 26, 2009",6.93%
"Oct. 23, 2009",8.12%
"Oct. 22, 2009",13.42%
"Oct. 21, 2009",8.26%
"Oct. 20, 2009",6.00%
"Oct. 19, 2009",17.00%
"Oct. 16, 2009",13.72%
"Oct. 15, 2009",15.74%
"Oct. 14, 2009",7.47%
"Oct. 13, 2009",8.32%
"Oct. 12, 2009",18.71%
"Oct. 9, 2009",17.88%
"Oct. 8, 2009",6.80%
"Oct. 7, 2009",1.30%
"Oct. 6, 2009",-1.79%
"Oct. 5, 2009",-5.27%
"Oct. 2, 2009",-7.65%
"Oct. 1, 2009",-8.39%
"Sept. 30, 2009",-6.86%
"Sept. 29, 2009",-3.79%
"Sept. 28, 2009",-6.34%
"Sept. 25, 2009",-8.38%
"Sept. 24, 2009",-7.16%
"Sept. 23, 2009",-6.27%
"Sept. 22, 2009",-6.40%
"Sept. 21, 2009",-8.33%
"Sept. 18, 2009",-6.06%
"Sept. 17, 2009",-4.23%
"Sept. 16, 2009",-8.48%
"Sept. 15, 2009",-10.17%
"Sept. 14, 2009",-12.55%
"Sept. 11, 2009",-11.82%
"Sept. 10, 2009",-12.76%
"Sept. 9, 2009",-11.79%
"Sept. 8, 2009",-12.42%
"Sept. 4, 2009",-11.66%
"Sept. 3, 2009",-12.86%
"Sept. 2, 2009",-13.96%
"Sept. 1, 2009",-13.00%
"Aug. 31, 2009",-12.47%
"Aug. 28, 2009",-11.92%
"Aug. 27, 2009",-10.48%
"Aug. 26, 2009",-9.79%
"Aug. 25, 2009",-10.49%
"Aug. 24, 2009",-10.05%
"Aug. 21, 2009",-11.08%
"Aug. 20, 2009",-14.69%
"Aug. 19, 2009",-14.81%
"Aug. 18, 2009",-14.78%
"Aug. 17, 2009",-13.53%
"Aug. 14, 2009",-13.31%
"Aug. 13, 2009",-14.97%
"Aug. 12, 2009",-13.51%
"Aug. 11, 2009",-13.17%
"Aug. 10, 2009",-13.95%
"Aug. 7, 2009",-12.61%
"Aug. 6, 2009",-16.17%
"Aug. 5, 2009",-16.84%
"Aug. 4, 2009",-15.04%
"Aug. 3, 2009",-15.10%
"July 31, 2009",-18.13%
"July 30, 2009",-14.89%
"July 29, 2009",-13.82%
"July 28, 2009",-13.29%
"July 27, 2009",-12.33%
"July 24, 2009",-11.72%
"July 23, 2009",-11.98%
"July 22, 2009",-12.89%
"July 21, 2009",-12.32%
"July 20, 2009",-11.92%
"July 17, 2009",-12.16%
"July 16, 2009",-11.04%
"July 15, 2009",-11.69%
"July 14, 2009",-13.82%
"July 13, 2009",-15.10%
"July 10, 2009",-15.65%
"July 9, 2009",-15.27%
"July 8, 2009",-14.83%
"July 7, 2009",-13.51%
"July 6, 2009",-14.37%
"July 2, 2009",-15.68%
"July 1, 2009",-15.95%
"June 30, 2009",-17.01%
"June 29, 2009",-14.56%
"June 26, 2009",-16.14%
"June 25, 2009",-17.54%
"June 24, 2009",-16.67%
"June 23, 2009",-18.28%
"June 22, 2009",-19.46%
"June 19, 2009",-19.72%
"June 18, 2009",-21.25%
"June 17, 2009",-24.67%
"June 16, 2009",-25.66%
"June 15, 2009",-25.57%
"June 12, 2009",-24.19%
"June 11, 2009",-25.64%
"June 10, 2009",-27.92%
"June 9, 2009",-27.84%
"June 8, 2009",-26.42%
"June 5, 2009",-26.72%
"June 4, 2009",-24.19%
"June 3, 2009",-24.75%
"June 2, 2009",-23.61%
"June 1, 2009",-23.22%
"May 29, 2009",-24.57%
"May 28, 2009",-24.35%
"May 27, 2009",-25.06%
"May 26, 2009",-23.80%
"May 22, 2009",-27.28%
"May 21, 2009",-27.49%
"May 20, 2009",-28.03%
"May 19, 2009",-28.41%
"May 18, 2009",-27.35%
"May 15, 2009",-28.02%
"May 14, 2009",-27.29%
"May 13, 2009",-26.89%
"May 12, 2009",-24.10%
"May 11, 2009",-23.29%
"May 8, 2009",-22.07%
"May 7, 2009",-23.02%
"May 6, 2009",-25.23%
"May 5, 2009",-24.91%
"May 4, 2009",-25.14%
"May 1, 2009",-25.00%
"April 30, 2009",-26.69%
"April 29, 2009",-27.03%
"April 28, 2009",-31.21%
"April 27, 2009",-32.47%
"April 24, 2009",-32.42%
"April 23, 2009",-33.01%
"April 22, 2009",-32.74%
"April 21, 2009",-32.10%
"April 20, 2009",-33.17%
"April 17, 2009",-30.98%
"April 16, 2009",-30.62%
"April 15, 2009",-29.89%
"April 14, 2009",-29.62%
"April 13, 2009",-29.05%
"April 9, 2009",-28.65%
"April 8, 2009",-29.97%
"April 7, 2009",-30.85%
"April 6, 2009",-31.18%
"April 3, 2009",-30.82%
"April 2, 2009",-30.64%
"April 1, 2009",-31.79%
"March 31, 2009",-29.55%
"March 30, 2009",-31.24%
"March 27, 2009",-29.43%
"March 26, 2009",-28.12%
"March 25, 2009",-28.00%
"March 24, 2009",-28.26%
"March 23, 2009",-26.03%
"March 20, 2009",-27.06%
"March 19, 2009",-25.30%
"March 18, 2009",-27.87%
"March 17, 2009",-28.14%
"March 16, 2009",-30.99%
"March 13, 2009",-30.77%
"March 12, 2009",-30.58%
"March 11, 2009",-31.83%
"March 10, 2009",-27.03%
"March 9, 2009",-28.82%
"March 6, 2009",-27.69%
"March 5, 2009",-29.95%
"March 4, 2009",-27.19%
"March 3, 2009",-28.80%
"March 2, 2009",-24.73%
"Feb. 27, 2009",-25.04%
"Feb. 26, 2009",-25.31%
"Feb. 25, 2009",-25.09%
"Feb. 24, 2009",-22.36%
"Feb. 23, 2009",-22.99%
"Feb. 20, 2009",-23.79%
"Feb. 19, 2009",-20.28%
"Feb. 18, 2009",-15.34%
"Feb. 17, 2009",-13.12%
"Feb. 13, 2009",-11.11%
"Feb. 12, 2009",-8.76%
"Feb. 11, 2009",-7.66%
"Feb. 10, 2009",-6.64%
"Feb. 9, 2009",-4.12%
"Feb. 6, 2009",-3.20%
"Feb. 5, 2009",-3.28%
"Feb. 4, 2009",-6.89%
"Feb. 3, 2009",-7.59%
"Feb. 2, 2009",-5.91%
"Jan. 30, 2009",-2.41%
"Jan. 29, 2009",-2.70%
"Jan. 28, 2009",-0.55%
"Jan. 27, 2009",0.92%
"Jan. 26, 2009",0.87%
"Jan. 23, 2009",-3.53%
"Jan. 22, 2009",-0.41%
"Jan. 21, 2009",-1.09%
"Jan. 20, 2009",-3.63%
"Jan. 16, 2009",-6.86%
"Jan. 15, 2009",-8.37%
"Jan. 14, 2009",-10.62%
"Jan. 13, 2009",-9.06%
"Jan. 12, 2009",-10.14%
"Jan. 9, 2009",-9.34%
"Jan. 8, 2009",-5.06%
"Jan. 7, 2009",-8.02%
"Jan. 6, 2009",-6.66%
"Jan. 5, 2009",-5.75%
"Jan. 2, 2009",-8.37%
"Dec. 31, 2008",-10.03%
"Dec. 30, 2008",-11.78%
"Dec. 29, 2008",-14.19%
"Dec. 26, 2008",-15.22%
"Dec. 24, 2008",-16.78%
"Dec. 23, 2008",-16.80%
"Dec. 22, 2008",-16.02%
"Dec. 19, 2008",-13.60%
"Dec. 18, 2008",-14.73%
"Dec. 17, 2008",-14.69%
"Dec. 16, 2008",-14.95%
"Dec. 15, 2008",-16.98%
"Dec. 12, 2008",-14.18%
"Dec. 11, 2008",-16.16%
"Dec. 10, 2008",-16.32%
"Dec. 9, 2008",-19.35%
"Dec. 8, 2008",-18.58%
"Dec. 5, 2008",-17.63%
"Dec. 4, 2008",-18.78%
"Dec. 3, 2008",-17.03%
"Dec. 2, 2008",-18.38%
"Dec. 1, 2008",-22.45%
"Nov. 28, 2008",-17.97%
"Nov. 26, 2008",-14.93%
"Nov. 25, 2008",-15.42%
"Nov. 24, 2008",-14.61%
"Nov. 21, 2008",-15.26%
"Nov. 20, 2008",-19.70%
"Nov. 19, 2008",-13.92%
"Nov. 18, 2008",-11.18%
"Nov. 17, 2008",-11.72%
"Nov. 14, 2008",-12.52%
"Nov. 13, 2008",-7.76%
"Nov. 12, 2008",-12.38%
"Nov. 11, 2008",-9.81%
"Nov. 10, 2008",-8.32%
"Nov. 7, 2008",-3.33%
"Nov. 6, 2008",-4.90%
"Nov. 5, 2008",-3.52%
"Nov. 4, 2008",-4.69%
"Nov. 3, 2008",-2.63%
"Oct. 31, 2008",-9.93%
"Oct. 30, 2008",-6.35%
"Oct. 29, 2008",-5.85%
"Oct. 28, 2008",-4.98%
"Oct. 27, 2008",-13.59%
"Oct. 24, 2008",-7.95%
"Oct. 23, 2008",-6.42%
"Oct. 22, 2008",-9.84%
"Oct. 21, 2008",-5.44%
"Oct. 20, 2008",-3.56%
"Oct. 17, 2008",-14.29%
"Oct. 16, 2008",-13.20%
"Oct. 15, 2008",-15.86%
"Oct. 14, 2008",-11.46%
"Oct. 13, 2008",-11.55%
"Oct. 10, 2008",-18.70%
"Oct. 9, 2008",-18.61%
"Oct. 8, 2008",-10.25%
"Oct. 7, 2008",-7.14%
"Oct. 6, 2008",-3.99%
"Oct. 3, 2008",1.00%
"Oct. 2, 2008",3.88%
"Oct. 1, 2008",6.83%
"Sept. 30, 2008",6.68%
"Sept. 29, 2008",5.11%
"Sept. 26, 2008",8.56%
"Sept. 25, 2008",9.69%
"Sept. 24, 2008",6.71%
"Sept. 23, 2008",5.28%
"Sept. 22, 2008",6.16%
"Sept. 19, 2008",7.70%
"Sept. 18, 2008",9.27%
"Sept. 17, 2008",8.39%
"Sept. 16, 2008",12.15%
"Sept. 15, 2008",12.46%
"Sept. 12, 2008",14.12%
"Sept. 11, 2008",11.75%
"Sept. 10, 2008",15.10%
"Sept. 9, 2008",14.67%
"Sept. 8, 2008",16.08%
"Sept. 5, 2008",12.45%
"Sept. 4, 2008",13.20%
"Sept. 3, 2008",12.88%
"Sept. 2, 2008",13.85%
"Aug. 29, 2008",14.01%
"Aug. 28, 2008",20.38%
"Aug. 27, 2008",15.35%
"Aug. 26, 2008",11.57%
"Aug. 25, 2008",12.68%
"Aug. 22, 2008",14.20%
"Aug. 21, 2008",14.73%
"Aug. 20, 2008",16.05%
"Aug. 19, 2008",15.35%
"Aug. 18, 2008",14.85%
"Aug. 15, 2008",16.82%
"Aug. 14, 2008",15.87%
"Aug. 13, 2008",17.42%
"Aug. 12, 2008",16.50%
"Aug. 11, 2008",15.23%
"Aug. 8, 2008",11.30%
"Aug. 7, 2008",13.44%
"Aug. 6, 2008",15.76%
"Aug. 5, 2008",20.88%
"Aug. 4, 2008",18.33%
"Aug. 1, 2008",13.46%
"July 31, 2008",14.13%
"July 30, 2008",10.78%
"July 29, 2008",6.70%
"July 28, 2008",5.75%
"July 25, 2008",2.52%
"July 24, 2008",2.49%
"July 23, 2008",-2.29%
"July 22, 2008",-1.97%
"July 21, 2008",-1.97%
"July 18, 2008",-4.07%
"July 17, 2008",-3.94%
"July 16, 2008",-4.32%
"July 15, 2008",-5.01%
"July 14, 2008",-4.60%
"July 11, 2008",0.52%
"July 10, 2008",-0.14%
"July 9, 2008",0.86%
"July 8, 2008",-0.28%
"July 7, 2008",-1.80%
"July 3, 2008",-2.50%
"July 2, 2008",-2.95%
"July 1, 2008",-0.23%
"June 30, 2008",-0.42%
"June 27, 2008",-2.17%
"June 26, 2008",-0.51%
"June 25, 2008",-0.23%
"June 24, 2008",-2.81%
"June 23, 2008",-0.78%
"June 20, 2008",-2.57%
"June 19, 2008",-3.74%
"June 18, 2008",-2.18%
"June 17, 2008",-3.16%
"June 16, 2008",-2.94%
"June 13, 2008",-1.52%
"June 12, 2008",-2.21%
"June 11, 2008",-3.22%
"June 10, 2008",-1.84%
"June 9, 2008",-2.38%
"June 6, 2008",-6.24%
"June 5, 2008",-5.49%
"June 4, 2008",-8.24%
"June 3, 2008",-9.25%
"June 2, 2008",-9.55%
"May 30, 2008",-8.73%
"May 29, 2008",-9.40%
"May 28, 2008",-9.85%
"May 27, 2008",-9.63%
"May 23, 2008",-12.39%
"May 22, 2008",-11.91%
"May 21, 2008",-12.10%
"May 20, 2008",-10.40%
"May 19, 2008",-9.51%
"May 16, 2008",-10.13%
"May 15, 2008",-9.50%
"May 14, 2008",-10.14%
"May 13, 2008",-11.44%
"May 12, 2008",-12.37%
"May 9, 2008",-14.02%
"May 8, 2008",-15.42%
"May 7, 2008",-16.13%
"May 6, 2008",-14.65%
"May 5, 2008",-15.39%
"May 2, 2008",-13.39%
"May 1, 2008",-12.35%
"April 30, 2008",-12.97%
"April 29, 2008",-12.34%
"April 28, 2008",-11.45%
"April 25, 2008",-13.08%
"April 24, 2008",-13.36%
"April 23, 2008",-13.81%
"April 22, 2008",-15.26%
"April 21, 2008",-14.73%
"April 18, 2008",-13.27%
"April 17, 2008",-14.09%
"April 16, 2008",-14.99%
"April 15, 2008",-16.32%
