date,forward_pe_ratio
"April 1, 2019",21.68
"March 31, 2019",
"March 29, 2019",21.56
"March 28, 2019",21.44
"March 27, 2019",21.61
"March 26, 2019",21.61
"March 25, 2019",21.57
"March 22, 2019",21.63
"March 21, 2019",21.69
"March 20, 2019",21.47
"March 19, 2019",21.59
"March 18, 2019",22.01
"March 15, 2019",22.00
"March 14, 2019",21.82
"March 13, 2019",22.02
"March 12, 2019",22.00
"March 11, 2019",21.77
"March 8, 2019",21.81
"March 7, 2019",21.50
"March 6, 2019",21.26
"March 5, 2019",21.23
"March 4, 2019",21.32
"March 1, 2019",21.26
"Feb. 28, 2019",21.45
"Feb. 27, 2019",21.35
"Feb. 26, 2019",21.62
"Feb. 25, 2019",21.78
"Feb. 22, 2019",22.15
"Feb. 21, 2019",21.96
"Feb. 20, 2019",22.06
"Feb. 19, 2019",22.07
"Feb. 15, 2019",21.88
"Feb. 14, 2019",21.77
"Feb. 13, 2019",21.76
"Feb. 12, 2019",21.81
"Feb. 11, 2019",21.75
"Feb. 8, 2019",21.80
"Feb. 7, 2019",22.03
"Feb. 6, 2019",21.86
"Feb. 5, 2019",21.99
"Feb. 4, 2019",22.06
"Feb. 1, 2019",21.93
"Jan. 31, 2019",22.21
"Jan. 30, 2019",22.06
"Jan. 29, 2019",21.88
"Jan. 28, 2019",21.76
"Jan. 25, 2019",21.77
"Jan. 24, 2019",21.66
"Jan. 23, 2019",21.80
"Jan. 22, 2019",21.85
"Jan. 18, 2019",21.92
"Jan. 17, 2019",21.93
"Jan. 16, 2019",21.71
"Jan. 15, 2019",21.61
"Jan. 14, 2019",21.53
"Jan. 11, 2019",21.92
"Jan. 10, 2019",22.17
"Jan. 9, 2019",22.09
"Jan. 8, 2019",22.14
"Jan. 7, 2019",22.16
"Jan. 4, 2019",22.37
"Jan. 3, 2019",22.28
"Jan. 2, 2019",22.72
"Dec. 31, 2018",22.55
