Ex-Date,Record Date,Pay Date,Declared Date,Type,Amoun
11/29/1999,12/01/1999,12/30/1999,09/14/1999,Normal,0.10
02/26/1997,03/01/1997,03/31/1997,01/29/1997,Normal,0.25
11/27/1996,11/25/1996,--,10/18/1996,Normal,0.25
08/28/1996,09/01/1996,09/30/1996,07/23/1996,Normal,0.25
05/29/1996,06/01/1996,06/28/1996,04/24/1996,Normal,0.44
02/28/1996,03/01/1996,03/29/1996,01/29/1996,Normal,0.44
11/29/1995,12/01/1995,12/29/1995,10/24/1995,Normal,0.44
08/30/1995,09/01/1995,09/29/1995,08/01/1995,Normal,0.44
05/25/1995,06/01/1995,06/30/1995,05/02/1995,Normal,0.44
02/23/1995,03/01/1995,03/31/1995,01/24/1995,Normal,0.44
11/25/1994,12/01/1994,12/30/1994,10/31/1994,Normal,0.44
08/26/1994,09/01/1994,09/30/1994,07/27/1994,Normal,0.44
05/25/1994,06/01/1994,06/30/1994,04/26/1994,Normal,0.44
02/23/1994,03/01/1994,03/31/1994,01/26/1994,Normal,0.44
11/24/1993,12/01/1993,12/31/1993,10/26/1993,Normal,0.44
08/26/1993,09/01/1993,09/30/1993,07/27/1993,Normal,0.44
05/25/1993,06/01/1993,06/30/1993,04/28/1993,Normal,0.44
02/23/1993,03/01/1993,03/31/1993,02/01/1993,Normal,0.44
11/24/1992,12/01/1992,12/31/1992,10/27/1992,Normal,0.44
08/26/1992,09/01/1992,09/30/1992,08/04/1992,Normal,0.44
05/26/1992,06/01/1992,06/30/1992,05/11/1992,Normal,0.44
02/24/1992,03/01/1992,03/31/1992,01/28/1992,Normal,0.44
11/22/1991,12/01/1991,12/31/1991,10/25/1991,Normal,0.44
08/26/1991,09/01/1991,09/30/1991,07/23/1991,Normal,0.44
05/24/1991,06/01/1991,06/28/1991,04/26/1991,Normal,0.44
02/25/1991,03/01/1991,03/28/1991,01/28/1991,Normal,0.44
11/26/1990,12/01/1990,12/31/1990,10/23/1990,Normal,0.44
08/27/1990,09/01/1990,09/28/1990,07/27/1990,Normal,0.44
05/25/1990,06/01/1990,06/29/1990,04/30/1990,Normal,0.44
02/23/1990,03/01/1990,03/30/1990,01/29/1990,Normal,0.44
11/27/1989,12/01/1989,12/29/1989,10/24/1989,Normal,0.44
08/28/1989,09/01/1989,09/29/1989,07/25/1989,Normal,0.44
