date,one_year_return
"March 2, 2009",-17.03%
"Feb. 27, 2009",-15.18%
"Feb. 26, 2009",-16.28%
"Feb. 25, 2009",-16.60%
"Feb. 24, 2009",-17.40%
"Feb. 23, 2009",-19.73%
"Feb. 20, 2009",-19.19%
"Feb. 19, 2009",-17.56%
"Feb. 18, 2009",-19.50%
"Feb. 17, 2009",-16.70%
"Feb. 13, 2009",-13.19%
"Feb. 12, 2009",-13.33%
"Feb. 11, 2009",-13.68%
"Feb. 10, 2009",-12.01%
"Feb. 9, 2009",-9.84%
"Feb. 6, 2009",-9.34%
"Feb. 5, 2009",-10.46%
"Feb. 4, 2009",-12.66%
"Feb. 3, 2009",-13.44%
"Feb. 2, 2009",-14.12%
"Jan. 30, 2009",-12.44%
"Jan. 29, 2009",-13.21%
"Jan. 28, 2009",-15.23%
"Jan. 27, 2009",-13.40%
"Jan. 26, 2009",-13.26%
"Jan. 23, 2009",-19.13%
"Jan. 22, 2009",-16.88%
"Jan. 21, 2009",-20.88%
"Jan. 20, 2009",-21.49%
"Jan. 16, 2009",-22.13%
"Jan. 15, 2009",-22.90%
"Jan. 14, 2009",-23.56%
"Jan. 13, 2009",-22.46%
"Jan. 12, 2009",-20.03%
"Jan. 9, 2009",-19.03%
"Jan. 8, 2009",-19.23%
"Jan. 7, 2009",-20.96%
"Jan. 6, 2009",-19.37%
"Jan. 5, 2009",-19.11%
"Jan. 2, 2009",-21.21%
"Dec. 31, 2008",-23.16%
"Dec. 30, 2008",-24.62%
"Dec. 29, 2008",-26.45%
"Dec. 26, 2008",-26.55%
"Dec. 24, 2008",-28.09%
"Dec. 23, 2008",-28.31%
"Dec. 22, 2008",-27.25%
"Dec. 19, 2008",-27.71%
"Dec. 18, 2008",-28.86%
"Dec. 17, 2008",-28.01%
"Dec. 16, 2008",-26.96%
"Dec. 15, 2008",-29.04%
"Dec. 12, 2008",-25.38%
"Dec. 11, 2008",-27.71%
"Dec. 10, 2008",-27.72%
"Dec. 9, 2008",-29.71%
"Dec. 8, 2008",-30.36%
"Dec. 5, 2008",-31.01%
"Dec. 4, 2008",-31.75%
"Dec. 3, 2008",-27.34%
"Dec. 2, 2008",-28.47%
"Dec. 1, 2008",-30.37%
"Nov. 28, 2008",-26.73%
"Nov. 26, 2008",-26.52%
"Nov. 25, 2008",-27.15%
"Nov. 24, 2008",-27.65%
"Nov. 21, 2008",-28.95%
"Nov. 20, 2008",-36.95%
"Nov. 19, 2008",-31.73%
"Nov. 18, 2008",-28.63%
"Nov. 17, 2008",-28.69%
"Nov. 14, 2008",-23.56%
"Nov. 13, 2008",-21.89%
"Nov. 12, 2008",-29.72%
"Nov. 11, 2008",-27.96%
"Nov. 10, 2008",-31.60%
"Nov. 7, 2008",-31.63%
"Nov. 6, 2008",-35.05%
"Nov. 5, 2008",-31.45%
"Nov. 4, 2008",-26.69%
"Nov. 3, 2008",-26.23%
"Oct. 31, 2008",-26.82%
"Oct. 30, 2008",-25.70%
"Oct. 29, 2008",-30.23%
"Oct. 28, 2008",-27.56%
"Oct. 27, 2008",-32.40%
"Oct. 24, 2008",-27.29%
"Oct. 23, 2008",-24.10%
"Oct. 22, 2008",-26.02%
"Oct. 21, 2008",-22.98%
"Oct. 20, 2008",-21.77%
"Oct. 17, 2008",-29.41%
"Oct. 16, 2008",-28.11%
"Oct. 15, 2008",-32.75%
"Oct. 14, 2008",-28.79%
"Oct. 13, 2008",-27.21%
"Oct. 10, 2008",-34.01%
"Oct. 9, 2008",-28.98%
"Oct. 8, 2008",-26.52%
"Oct. 7, 2008",-23.77%
"Oct. 6, 2008",-20.51%
"Oct. 3, 2008",-13.22%
"Oct. 2, 2008",-10.75%
"Oct. 1, 2008",-10.42%
"Sept. 30, 2008",-10.22%
"Sept. 29, 2008",-10.78%
"Sept. 26, 2008",-8.54%
"Sept. 25, 2008",-6.11%
"Sept. 24, 2008",-7.79%
"Sept. 23, 2008",-7.69%
"Sept. 22, 2008",-6.64%
"Sept. 19, 2008",-4.69%
"Sept. 18, 2008",-2.76%
"Sept. 17, 2008",-7.78%
"Sept. 16, 2008",-5.15%
"Sept. 15, 2008",-4.34%
"Sept. 12, 2008",-1.68%
"Sept. 11, 2008",-5.08%
"Sept. 10, 2008",-6.49%
"Sept. 9, 2008",-6.10%
"Sept. 8, 2008",-3.14%
"Sept. 5, 2008",-6.38%
"Sept. 4, 2008",-5.81%
"Sept. 3, 2008",-3.91%
"Sept. 2, 2008",-3.73%
"Aug. 29, 2008",-4.07%
"Aug. 28, 2008",-1.07%
"Aug. 27, 2008",-4.69%
"Aug. 26, 2008",-6.42%
"Aug. 25, 2008",-6.76%
"Aug. 22, 2008",-1.99%
"Aug. 21, 2008",-2.34%
"Aug. 20, 2008",-2.81%
"Aug. 19, 2008",-4.37%
"Aug. 18, 2008",-3.39%
"Aug. 15, 2008",-1.72%
"Aug. 14, 2008",-2.53%
"Aug. 13, 2008",-4.95%
"Aug. 12, 2008",-3.26%
"Aug. 11, 2008",-2.22%
"Aug. 8, 2008",-7.18%
"Aug. 7, 2008",-11.10%
"Aug. 6, 2008",-8.18%
"Aug. 5, 2008",-4.44%
"Aug. 4, 2008",-4.18%
"Aug. 1, 2008",-12.15%
"July 31, 2008",-7.97%
"July 30, 2008",-8.13%
"July 29, 2008",-7.17%
"July 28, 2008",-7.98%
"July 25, 2008",-11.17%
"July 24, 2008",-10.82%
"July 23, 2008",-13.72%
"July 22, 2008",-12.94%
"July 21, 2008",-13.15%
"July 18, 2008",-13.99%
"July 17, 2008",-14.56%
"July 16, 2008",-15.52%
"July 15, 2008",-15.14%
"July 14, 2008",-14.46%
"July 11, 2008",-9.44%
"July 10, 2008",-9.35%
"July 9, 2008",-9.65%
"July 8, 2008",-11.06%
"July 7, 2008",-13.16%
"July 3, 2008",-13.83%
"July 2, 2008",-12.50%
"July 1, 2008",-8.96%
"June 30, 2008",-9.98%
"June 27, 2008",-9.91%
"June 26, 2008",-6.05%
"June 25, 2008",-2.74%
"June 24, 2008",-4.60%
"June 23, 2008",-3.91%
"June 20, 2008",-5.63%
"June 19, 2008",-5.21%
"June 18, 2008",-6.34%
"June 17, 2008",-6.79%
"June 16, 2008",-7.17%
"June 13, 2008",-6.22%
"June 12, 2008",-5.83%
"June 11, 2008",-7.02%
"June 10, 2008",-6.10%
"June 9, 2008",-6.42%
"June 6, 2008",-11.84%
"June 5, 2008",-11.26%
"June 4, 2008",-14.26%
"June 3, 2008",-15.89%
"June 2, 2008",-15.43%
"May 30, 2008",-15.45%
"May 29, 2008",-15.08%
"May 28, 2008",-14.88%
"May 27, 2008",-13.89%
"May 23, 2008",-18.28%
"May 22, 2008",-18.64%
"May 21, 2008",-19.80%
"May 20, 2008",-19.61%
"May 19, 2008",-19.21%
"May 16, 2008",-19.09%
"May 15, 2008",-19.27%
"May 14, 2008",-16.79%
"May 13, 2008",-15.79%
"May 12, 2008",-16.07%
"May 9, 2008",-16.63%
"May 8, 2008",-16.52%
"May 7, 2008",-17.02%
"May 6, 2008",-16.08%
"May 5, 2008",-16.14%
"May 2, 2008",-14.99%
"May 1, 2008",-16.67%
"April 30, 2008",-18.18%
"April 29, 2008",-19.05%
"April 28, 2008",-18.25%
"April 25, 2008",-19.52%
"April 24, 2008",-19.86%
"April 23, 2008",-19.69%
"April 22, 2008",-20.17%
"April 21, 2008",-19.77%
"April 18, 2008",-18.11%
"April 17, 2008",-18.01%
"April 16, 2008",-18.64%
"April 15, 2008",-19.66%
"April 14, 2008",-20.18%
"April 11, 2008",-20.85%
"April 10, 2008",-21.66%
"April 9, 2008",-22.83%
"April 8, 2008",-22.72%
"April 7, 2008",-22.90%
"April 4, 2008",-23.06%
"April 3, 2008",-24.58%
"April 2, 2008",-23.04%
"April 1, 2008",-23.34%
"March 31, 2008",-25.11%
"March 28, 2008",-25.35%
"March 27, 2008",-24.86%
"March 26, 2008",-25.53%
"March 25, 2008",-25.64%
"March 24, 2008",-24.93%
"March 20, 2008",-22.27%
"March 19, 2008",-20.68%
"March 18, 2008",-18.21%
"March 17, 2008",-19.22%
"March 14, 2008",-17.28%
"March 13, 2008",-16.33%
"March 12, 2008",-17.30%
"March 11, 2008",-16.03%
"March 10, 2008",-16.34%
"March 7, 2008",-15.23%
"March 6, 2008",-14.40%
"March 5, 2008",-10.47%
"March 4, 2008",-12.37%
"March 3, 2008",-12.16%
"Feb. 29, 2008",-12.64%
"Feb. 28, 2008",-10.57%
"Feb. 27, 2008",-11.02%
"Feb. 26, 2008",-11.45%
"Feb. 25, 2008",-10.60%
"Feb. 22, 2008",-7.66%
"Feb. 21, 2008",-9.32%
"Feb. 20, 2008",-6.63%
"Feb. 19, 2008",-5.51%
"Feb. 15, 2008",-4.47%
"Feb. 14, 2008",-5.33%
"Feb. 13, 2008",-4.26%
"Feb. 12, 2008",-4.16%
"Feb. 11, 2008",-4.83%
"Feb. 8, 2008",-5.06%
"Feb. 7, 2008",-3.81%
"Feb. 6, 2008",-3.20%
"Feb. 5, 2008",-1.10%
"Feb. 4, 2008",3.17%
"Feb. 1, 2008",0.68%
"Jan. 31, 2008",0.51%
"Jan. 30, 2008",-1.34%
"Jan. 29, 2008",1.02%
"Jan. 28, 2008",2.47%
"Jan. 25, 2008",1.68%
"Jan. 24, 2008",2.63%
"Jan. 23, 2008",5.32%
"Jan. 22, 2008",2.35%
"Jan. 18, 2008",7.85%
"Jan. 17, 2008",8.70%
"Jan. 16, 2008",10.41%
"Jan. 15, 2008",8.96%
"Jan. 14, 2008",10.51%
"Jan. 11, 2008",10.21%
"Jan. 10, 2008",11.08%
"Jan. 9, 2008",10.81%
"Jan. 8, 2008",11.10%
"Jan. 7, 2008",12.82%
"Jan. 4, 2008",8.90%
"Jan. 3, 2008",8.27%
"Jan. 2, 2008",9.52%
"Dec. 31, 2007",11.19%
"Dec. 28, 2007",12.44%
"Dec. 27, 2007",10.51%
"Dec. 26, 2007",12.11%
"Dec. 24, 2007",14.71%
"Dec. 21, 2007",14.92%
"Dec. 20, 2007",13.02%
"Dec. 19, 2007",12.08%
"Dec. 18, 2007",13.82%
"Dec. 17, 2007",11.68%
"Dec. 14, 2007",12.57%
"Dec. 13, 2007",14.16%
"Dec. 12, 2007",14.39%
"Dec. 11, 2007",14.87%
"Dec. 10, 2007",16.61%
"Dec. 7, 2007",15.64%
"Dec. 6, 2007",15.06%
"Dec. 5, 2007",13.95%
"Dec. 4, 2007",12.70%
"Dec. 3, 2007",12.72%
"Nov. 30, 2007",12.66%
"Nov. 29, 2007",12.99%
"Nov. 28, 2007",14.72%
"Nov. 27, 2007",14.77%
"Nov. 26, 2007",13.39%
"Nov. 23, 2007",16.06%
"Nov. 21, 2007",17.12%
"Nov. 20, 2007",20.79%
"Nov. 19, 2007",19.82%
"Nov. 16, 2007",19.28%
"Nov. 15, 2007",15.47%
"Nov. 14, 2007",14.51%
"Nov. 13, 2007",16.36%
"Nov. 12, 2007",16.81%
"Nov. 9, 2007",19.61%
"Nov. 8, 2007",20.09%
"Nov. 7, 2007",19.62%
"Nov. 6, 2007",25.71%
"Nov. 5, 2007",25.69%
"Nov. 2, 2007",21.77%
"Nov. 1, 2007",21.97%
"Oct. 31, 2007",23.27%
"Oct. 30, 2007",23.43%
"Oct. 29, 2007",22.00%
"Oct. 26, 2007",17.15%
"Oct. 25, 2007",16.55%
"Oct. 24, 2007",15.10%
"Oct. 23, 2007",13.59%
"Oct. 22, 2007",15.05%
"Oct. 19, 2007",15.10%
"Oct. 18, 2007",17.53%
"Oct. 17, 2007",17.73%
"Oct. 16, 2007",17.52%
"Oct. 15, 2007",19.21%
"Oct. 12, 2007",21.52%
"Oct. 11, 2007",22.80%
"Oct. 10, 2007",23.33%
"Oct. 9, 2007",24.94%
"Oct. 8, 2007",23.50%
"Oct. 5, 2007",23.78%
"Oct. 4, 2007",23.07%
"Oct. 3, 2007",21.98%
"Oct. 2, 2007",21.07%
"Oct. 1, 2007",24.58%
"Sept. 28, 2007",21.57%
"Sept. 27, 2007",22.49%
"Sept. 26, 2007",21.01%
"Sept. 25, 2007",17.74%
"Sept. 24, 2007",19.36%
"Sept. 21, 2007",19.29%
"Sept. 20, 2007",19.00%
"Sept. 19, 2007",21.53%
"Sept. 18, 2007",18.99%
"Sept. 17, 2007",17.60%
"Sept. 14, 2007",19.25%
"Sept. 13, 2007",17.83%
"Sept. 12, 2007",18.83%
"Sept. 11, 2007",18.69%
"Sept. 10, 2007",17.73%
"Sept. 7, 2007",18.69%
"Sept. 6, 2007",19.96%
"Sept. 5, 2007",21.22%
"Sept. 4, 2007",22.90%
"Aug. 31, 2007",21.22%
"Aug. 30, 2007",22.31%
"Aug. 29, 2007",22.83%
"Aug. 28, 2007",22.28%
"Aug. 27, 2007",26.78%
"Aug. 24, 2007",30.52%
"Aug. 23, 2007",28.58%
"Aug. 22, 2007",25.77%
"Aug. 21, 2007",25.10%
"Aug. 20, 2007",23.86%
"Aug. 17, 2007",26.56%
"Aug. 16, 2007",22.50%
"Aug. 15, 2007",20.34%
"Aug. 14, 2007",22.27%
"Aug. 13, 2007",26.90%
"Aug. 10, 2007",23.40%
"Aug. 9, 2007",24.67%
"Aug. 8, 2007",27.96%
"Aug. 7, 2007",29.66%
"Aug. 6, 2007",23.87%
"Aug. 3, 2007",19.40%
"Aug. 2, 2007",22.02%
"Aug. 1, 2007",23.44%
"July 31, 2007",22.05%
"July 30, 2007",23.49%
"July 27, 2007",21.25%
"July 26, 2007",22.78%
"July 25, 2007",26.74%
"July 24, 2007",28.04%
"July 23, 2007",32.67%
"July 20, 2007",32.48%
"July 19, 2007",35.48%
"July 18, 2007",36.13%
"July 17, 2007",36.80%
"July 16, 2007",38.33%
"July 13, 2007",39.73%
"July 12, 2007",38.25%
"July 11, 2007",32.79%
"July 10, 2007",33.43%
"July 9, 2007",35.83%
"July 6, 2007",36.71%
"July 5, 2007",37.00%
"July 3, 2007",38.56%
"July 2, 2007",39.28%
"June 29, 2007",39.22%
"June 28, 2007",39.94%
"June 27, 2007",40.00%
"June 26, 2007",37.65%
"June 25, 2007",34.76%
"June 22, 2007",35.96%
"June 21, 2007",36.97%
"June 20, 2007",37.24%
"June 19, 2007",38.32%
"June 18, 2007",36.86%
"June 15, 2007",38.18%
"June 14, 2007",37.83%
"June 13, 2007",36.87%
"June 12, 2007",34.96%
"June 11, 2007",37.02%
"June 8, 2007",37.80%
"June 7, 2007",38.00%
"June 6, 2007",44.01%
"June 5, 2007",46.81%
"June 4, 2007",46.69%
"June 1, 2007",49.30%
"May 31, 2007",50.32%
"May 30, 2007",56.43%
"May 29, 2007",53.03%
"May 25, 2007",53.79%
"May 24, 2007",56.41%
"May 23, 2007",62.45%
"May 22, 2007",64.07%
"May 21, 2007",66.34%
"May 18, 2007",68.11%
"May 17, 2007",68.97%
"May 16, 2007",66.73%
"May 15, 2007",65.65%
"May 14, 2007",64.05%
"May 11, 2007",62.91%
"May 10, 2007",59.89%
"May 9, 2007",62.62%
"May 8, 2007",62.62%
"May 7, 2007",61.78%
"May 4, 2007",62.04%
"May 3, 2007",62.10%
"May 2, 2007",61.69%
"May 1, 2007",62.06%
"April 30, 2007",59.65%
"April 27, 2007",62.43%
"April 26, 2007",67.43%
"April 25, 2007",69.17%
"April 24, 2007",65.64%
"April 23, 2007",66.16%
"April 20, 2007",65.08%
"April 19, 2007",65.52%
"April 18, 2007",65.92%
"April 17, 2007",69.04%
"April 16, 2007",68.44%
"April 13, 2007",67.87%
"April 12, 2007",66.82%
"April 11, 2007",67.83%
"April 10, 2007",69.08%
"April 9, 2007",71.80%
"April 5, 2007",69.57%
"April 4, 2007",69.29%
"April 3, 2007",69.34%
"April 2, 2007",67.79%
"March 30, 2007",67.11%
"March 29, 2007",62.24%
"March 28, 2007",61.75%
"March 27, 2007",60.82%
"March 26, 2007",62.00%
"March 23, 2007",63.08%
"March 22, 2007",62.11%
"March 21, 2007",62.94%
"March 20, 2007",58.54%
"March 19, 2007",54.52%
"March 16, 2007",52.04%
"March 15, 2007",55.16%
"March 14, 2007",53.10%
"March 13, 2007",51.07%
"March 12, 2007",53.83%
"March 9, 2007",52.31%
"March 8, 2007",51.35%
"March 7, 2007",51.58%
"March 6, 2007",50.03%
"March 5, 2007",44.80%
"March 2, 2007",47.65%
"March 1, 2007",48.77%
"Feb. 28, 2007",48.01%
"Feb. 27, 2007",47.89%
"Feb. 26, 2007",51.17%
"Feb. 23, 2007",51.58%
"Feb. 22, 2007",46.70%
"Feb. 21, 2007",47.32%
"Feb. 20, 2007",45.47%
"Feb. 16, 2007",46.13%
"Feb. 15, 2007",47.22%
"Feb. 14, 2007",47.87%
"Feb. 13, 2007",47.00%
"Feb. 12, 2007",47.12%
"Feb. 9, 2007",47.24%
"Feb. 8, 2007",46.48%
"Feb. 7, 2007",47.78%
"Feb. 6, 2007",46.24%
"Feb. 5, 2007",43.45%
"Feb. 2, 2007",41.84%
"Feb. 1, 2007",40.92%
"Jan. 31, 2007",39.08%
"Jan. 30, 2007",38.44%
"Jan. 29, 2007",37.77%
"Jan. 26, 2007",39.00%
"Jan. 25, 2007",38.03%
"Jan. 24, 2007",38.44%
"Jan. 23, 2007",36.99%
"Jan. 22, 2007",38.19%
"Jan. 19, 2007",36.42%
"Jan. 18, 2007",39.23%
"Jan. 17, 2007",39.91%
"Jan. 16, 2007",40.67%
"Jan. 12, 2007",40.77%
"Jan. 11, 2007",40.50%
"Jan. 10, 2007",41.59%
"Jan. 9, 2007",39.96%
"Jan. 8, 2007",40.77%
"Jan. 5, 2007",39.23%
"Jan. 4, 2007",42.21%
"Jan. 3, 2007",43.59%
"Dec. 29, 2006",43.24%
"Dec. 28, 2006",42.55%
"Dec. 27, 2006",43.87%
"Dec. 26, 2006",43.11%
"Dec. 22, 2006",40.69%
"Dec. 21, 2006",41.45%
"Dec. 20, 2006",40.19%
"Dec. 19, 2006",41.10%
"Dec. 18, 2006",39.39%
"Dec. 15, 2006",39.44%
"Dec. 14, 2006",42.27%
"Dec. 13, 2006",43.01%
"Dec. 12, 2006",42.49%
"Dec. 11, 2006",41.67%
"Dec. 8, 2006",42.78%
"Dec. 7, 2006",43.52%
"Dec. 6, 2006",49.24%
"Dec. 5, 2006",52.19%
"Dec. 4, 2006",51.51%
"Dec. 1, 2006",51.74%
"Nov. 30, 2006",50.86%
"Nov. 29, 2006",51.11%
"Nov. 28, 2006",46.82%
"Nov. 27, 2006",43.95%
"Nov. 24, 2006",45.79%
"Nov. 22, 2006",44.08%
"Nov. 21, 2006",45.19%
"Nov. 20, 2006",45.74%
"Nov. 17, 2006",46.96%
"Nov. 16, 2006",51.86%
"Nov. 15, 2006",50.42%
"Nov. 14, 2006",49.80%
"Nov. 13, 2006",48.14%
"Nov. 10, 2006",48.25%
"Nov. 9, 2006",45.30%
"Nov. 8, 2006",47.53%
"Nov. 7, 2006",43.28%
"Nov. 6, 2006",40.72%
"Nov. 3, 2006",38.72%
"Nov. 2, 2006",39.29%
"Nov. 1, 2006",39.17%
"Oct. 31, 2006",37.49%
"Oct. 30, 2006",36.75%
"Oct. 27, 2006",38.16%
"Oct. 26, 2006",38.64%
"Oct. 25, 2006",36.86%
"Oct. 24, 2006",36.47%
"Oct. 23, 2006",37.39%
"Oct. 20, 2006",37.13%
"Oct. 19, 2006",33.42%
"Oct. 18, 2006",33.24%
"Oct. 17, 2006",31.17%
"Oct. 16, 2006",32.55%
"Oct. 13, 2006",33.46%
"Oct. 12, 2006",28.79%
"Oct. 11, 2006",24.76%
"Oct. 10, 2006",25.83%
"Oct. 9, 2006",24.67%
"Oct. 6, 2006",24.21%
"Oct. 5, 2006",21.64%
"Oct. 4, 2006",18.71%
"Oct. 3, 2006",16.78%
"Oct. 2, 2006",18.25%
"Sept. 29, 2006",16.35%
"Sept. 28, 2006",19.29%
"Sept. 27, 2006",19.77%
"Sept. 26, 2006",20.29%
"Sept. 25, 2006",19.90%
"Sept. 22, 2006",18.21%
"Sept. 21, 2006",18.04%
"Sept. 20, 2006",16.77%
"Sept. 19, 2006",15.30%
"Sept. 18, 2006",14.63%
"Sept. 15, 2006",15.55%
"Sept. 14, 2006",13.83%
"Sept. 13, 2006",14.77%
"Sept. 12, 2006",13.80%
"Sept. 11, 2006",13.65%
"Sept. 8, 2006",15.72%
"Sept. 7, 2006",12.99%
"Sept. 6, 2006",13.37%
"Sept. 5, 2006",14.33%
"Sept. 1, 2006",14.49%
"Aug. 31, 2006",14.51%
"Aug. 30, 2006",15.39%
"Aug. 29, 2006",15.54%
"Aug. 28, 2006",15.00%
"Aug. 25, 2006",14.36%
"Aug. 24, 2006",12.59%
"Aug. 23, 2006",12.76%
"Aug. 22, 2006",14.21%
"Aug. 21, 2006",14.38%
"Aug. 18, 2006",15.08%
"Aug. 17, 2006",13.59%
"Aug. 16, 2006",13.10%
"Aug. 15, 2006",12.65%
"Aug. 14, 2006",13.04%
"Aug. 11, 2006",11.03%
"Aug. 10, 2006",12.02%
"Aug. 9, 2006",10.06%
"Aug. 8, 2006",10.82%
"Aug. 7, 2006",8.03%
"Aug. 4, 2006",8.29%
"Aug. 3, 2006",5.55%
"Aug. 2, 2006",5.23%
"Aug. 1, 2006",6.36%
"July 31, 2006",3.80%
"July 28, 2006",4.59%
"July 27, 2006",4.52%
"July 26, 2006",3.03%
"July 25, 2006",3.18%
"July 24, 2006",1.78%
"July 21, 2006",2.70%
"July 20, 2006",0.75%
"July 19, 2006",-1.16%
"July 18, 2006",-2.05%
"July 17, 2006",-2.51%
"July 14, 2006",-2.42%
"July 13, 2006",-2.01%
"July 12, 2006",-0.43%
"July 11, 2006",1.53%
"July 10, 2006",0.96%
"July 7, 2006",1.45%
"July 6, 2006",0.92%
"July 5, 2006",-0.81%
"July 3, 2006",-0.29%
"June 30, 2006",-0.91%
"June 29, 2006",-2.86%
"June 28, 2006",-3.21%
"June 27, 2006",-2.88%
"June 26, 2006",-2.08%
"June 23, 2006",-3.79%
"June 22, 2006",-3.33%
"June 21, 2006",-2.29%
"June 20, 2006",-3.35%
"June 19, 2006",-3.20%
"June 16, 2006",0.58%
"June 15, 2006",-0.14%
"June 14, 2006",0.14%
"June 13, 2006",0.29%
"June 12, 2006",1.36%
"June 9, 2006",3.48%
"June 8, 2006",2.80%
"June 7, 2006",2.35%
"June 6, 2006",2.70%
"June 5, 2006",2.96%
"June 2, 2006",4.72%
"June 1, 2006",3.11%
"May 31, 2006",2.12%
"May 30, 2006",0.00%
"May 26, 2006",1.26%
"May 25, 2006",2.43%
"May 24, 2006",1.14%
"May 23, 2006",0.26%
"May 22, 2006",1.87%
"May 19, 2006",1.46%
"May 18, 2006",0.16%
"May 17, 2006",-0.31%
"May 16, 2006",1.40%
"May 15, 2006",3.62%
"May 12, 2006",3.03%
"May 11, 2006",2.84%
"May 10, 2006",6.10%
"May 9, 2006",6.74%
"May 8, 2006",6.89%
"May 5, 2006",7.83%
"May 4, 2006",7.59%
"May 3, 2006",7.38%
"May 2, 2006",7.80%
"May 1, 2006",9.39%
"April 28, 2006",11.26%
"April 27, 2006",8.62%
"April 26, 2006",5.87%
"April 25, 2006",4.87%
"April 24, 2006",5.83%
"April 21, 2006",5.51%
"April 20, 2006",7.12%
"April 19, 2006",4.18%
"April 18, 2006",5.79%
"April 17, 2006",4.05%
"April 13, 2006",1.36%
"April 12, 2006",1.83%
"April 11, 2006",2.53%
"April 10, 2006",2.53%
"April 7, 2006",2.10%
"April 6, 2006",2.46%
"April 5, 2006",1.45%
"April 4, 2006",2.13%
"April 3, 2006",2.70%
"March 31, 2006",1.35%
"March 30, 2006",3.92%
"March 29, 2006",6.63%
"March 28, 2006",6.27%
"March 27, 2006",6.95%
"March 24, 2006",6.63%
"March 23, 2006",6.80%
"March 22, 2006",5.71%
"March 21, 2006",3.36%
"March 20, 2006",4.49%
"March 17, 2006",5.53%
"March 16, 2006",7.14%
"March 15, 2006",4.80%
"March 14, 2006",3.09%
"March 13, 2006",2.13%
"March 10, 2006",1.94%
"March 9, 2006",3.11%
"March 8, 2006",2.06%
"March 7, 2006",2.07%
"March 6, 2006",3.20%
"March 3, 2006",5.89%
"March 2, 2006",5.26%
"March 1, 2006",4.26%
"Feb. 28, 2006",5.09%
"Feb. 27, 2006",4.14%
"Feb. 24, 2006",4.58%
"Feb. 23, 2006",5.04%
"Feb. 22, 2006",7.98%
"Feb. 21, 2006",5.39%
"Feb. 17, 2006",5.68%
"Feb. 16, 2006",4.47%
"Feb. 15, 2006",4.55%
"Feb. 14, 2006",3.36%
"Feb. 13, 2006",3.75%
"Feb. 10, 2006",3.48%
"Feb. 9, 2006",3.16%
"Feb. 8, 2006",1.98%
"Feb. 7, 2006",0.78%
"Feb. 6, 2006",-0.05%
"Feb. 3, 2006",3.76%
"Feb. 2, 2006",4.26%
"Feb. 1, 2006",5.74%
"Jan. 31, 2006",6.31%
"Jan. 30, 2006",8.15%
"Jan. 27, 2006",7.80%
"Jan. 26, 2006",6.85%
"Jan. 25, 2006",9.23%
"Jan. 24, 2006",10.05%
"Jan. 23, 2006",9.63%
"Jan. 20, 2006",9.78%
"Jan. 19, 2006",11.23%
"Jan. 18, 2006",8.73%
"Jan. 17, 2006",10.54%
"Jan. 13, 2006",10.07%
"Jan. 12, 2006",9.28%
"Jan. 11, 2006",9.61%
"Jan. 10, 2006",9.03%
"Jan. 9, 2006",9.50%
"Jan. 6, 2006",8.83%
"Jan. 5, 2006",9.26%
"Jan. 4, 2006",8.24%
"Jan. 3, 2006",7.03%
"Dec. 30, 2005",5.52%
"Dec. 29, 2005",7.20%
"Dec. 28, 2005",7.63%
"Dec. 27, 2005",6.79%
"Dec. 23, 2005",6.44%
"Dec. 22, 2005",7.02%
"Dec. 21, 2005",6.83%
"Dec. 20, 2005",9.17%
"Dec. 19, 2005",9.26%
"Dec. 16, 2005",10.51%
"Dec. 15, 2005",11.43%
"Dec. 14, 2005",11.11%
"Dec. 13, 2005",9.68%
"Dec. 12, 2005",10.23%
"Dec. 9, 2005",9.76%
"Dec. 8, 2005",7.96%
"Dec. 7, 2005",7.97%
"Dec. 6, 2005",5.12%
"Dec. 5, 2005",4.30%
"Dec. 2, 2005",3.97%
"Dec. 1, 2005",2.75%
"Nov. 30, 2005",1.92%
"Nov. 29, 2005",1.20%
"Nov. 28, 2005",2.33%
"Nov. 25, 2005",2.70%
"Nov. 23, 2005",3.37%
"Nov. 22, 2005",4.34%
"Nov. 21, 2005",4.55%
"Nov. 18, 2005",2.64%
"Nov. 17, 2005",2.85%
"Nov. 16, 2005",2.66%
"Nov. 15, 2005",-1.44%
"Nov. 14, 2005",-11.69%
"Nov. 11, 2005",-11.63%
"Nov. 10, 2005",-10.40%
"Nov. 9, 2005",-9.84%
"Nov. 8, 2005",-11.64%
"Nov. 7, 2005",-9.76%
"Nov. 4, 2005",-9.70%
"Nov. 3, 2005",-7.26%
"Nov. 2, 2005",-5.79%
"Nov. 1, 2005",-6.96%
"Oct. 31, 2005",-5.90%
"Oct. 28, 2005",-6.28%
"Oct. 27, 2005",-7.49%
"Oct. 26, 2005",-7.76%
"Oct. 25, 2005",-5.69%
"Oct. 24, 2005",-6.59%
"Oct. 21, 2005",-7.26%
"Oct. 20, 2005",-8.33%
"Oct. 19, 2005",-6.18%
"Oct. 18, 2005",-7.14%
"Oct. 17, 2005",-6.30%
"Oct. 14, 2005",-5.61%
"Oct. 13, 2005",-6.87%
"Oct. 12, 2005",-5.00%
"Oct. 11, 2005",-2.46%
"Oct. 10, 2005",-3.71%
"Oct. 7, 2005",-2.63%
"Oct. 6, 2005",-3.18%
"Oct. 5, 2005",-0.31%
"Oct. 4, 2005",2.16%
"Oct. 3, 2005",3.25%
"Sept. 30, 2005",2.89%
"Sept. 29, 2005",5.15%
