date,max_drawdown_all
"June 30, 1996",66.91%
"May 31, 1996",66.91%
"April 30, 1996",66.91%
"March 31, 1996",66.91%
"Feb. 29, 1996",66.91%
"Jan. 31, 1996",66.91%
"Dec. 31, 1995",66.91%
"Nov. 30, 1995",66.91%
"Oct. 31, 1995",66.91%
"Sept. 30, 1995",66.91%
"Aug. 31, 1995",66.91%
"July 31, 1995",66.91%
"June 30, 1995",66.91%
"May 31, 1995",66.91%
"April 30, 1995",66.91%
"March 31, 1995",66.91%
"Feb. 28, 1995",66.91%
"Jan. 31, 1995",66.91%
"Dec. 31, 1994",66.91%
"Nov. 30, 1994",66.91%
"Oct. 31, 1994",66.91%
"Sept. 30, 1994",66.91%
"Aug. 31, 1994",66.91%
"July 31, 1994",66.91%
"June 30, 1994",66.91%
"May 31, 1994",66.91%
"April 30, 1994",66.91%
"March 31, 1994",66.91%
"Feb. 28, 1994",66.91%
"Jan. 31, 1994",66.91%
"Dec. 31, 1993",66.91%
"Nov. 30, 1993",66.91%
"Oct. 31, 1993",66.91%
"Sept. 30, 1993",66.91%
"Aug. 31, 1993",66.91%
"July 31, 1993",66.91%
"June 30, 1993",66.91%
"May 31, 1993",66.91%
"April 30, 1993",66.91%
"March 31, 1993",66.91%
"Feb. 28, 1993",66.91%
"Jan. 31, 1993",66.91%
"Dec. 31, 1992",66.91%
"Nov. 30, 1992",66.91%
"Oct. 31, 1992",66.91%
"Sept. 30, 1992",66.91%
"Aug. 31, 1992",66.91%
"July 31, 1992",66.91%
"June 30, 1992",66.91%
"May 31, 1992",66.91%
"April 30, 1992",66.91%
"March 31, 1992",66.91%
"Feb. 29, 1992",66.91%
"Jan. 31, 1992",66.91%
"Dec. 31, 1991",66.91%
"Nov. 30, 1991",66.91%
"Oct. 31, 1991",66.91%
"Sept. 30, 1991",66.91%
"Aug. 31, 1991",66.91%
"July 31, 1991",66.91%
"June 30, 1991",66.91%
"May 31, 1991",66.91%
"April 30, 1991",66.91%
"March 31, 1991",66.91%
"Feb. 28, 1991",66.91%
"Jan. 31, 1991",66.91%
"Dec. 31, 1990",66.91%
"Nov. 30, 1990",66.91%
"Oct. 31, 1990",66.91%
"Sept. 30, 1990",66.91%
"Aug. 31, 1990",66.91%
"July 31, 1990",66.91%
"June 30, 1990",66.91%
"May 31, 1990",66.91%
"April 30, 1990",66.91%
"March 31, 1990",66.91%
"Feb. 28, 1990",66.91%
"Jan. 31, 1990",66.91%
"Dec. 31, 1989",66.91%
"Nov. 30, 1989",66.91%
"Oct. 31, 1989",66.91%
"Sept. 30, 1989",66.91%
"Aug. 31, 1989",66.91%
"July 31, 1989",66.91%
"June 30, 1989",66.91%
"May 31, 1989",66.91%
"April 30, 1989",66.91%
"March 31, 1989",66.91%
"Feb. 28, 1989",66.91%
"Jan. 31, 1989",66.91%
"Dec. 31, 1988",66.91%
"Nov. 30, 1988",66.91%
"Oct. 31, 1988",66.91%
"Sept. 30, 1988",66.91%
"Aug. 31, 1988",66.91%
"July 31, 1988",66.91%
"June 30, 1988",66.91%
"May 31, 1988",66.91%
"April 30, 1988",66.91%
"March 31, 1988",66.91%
"Feb. 29, 1988",66.91%
"Jan. 31, 1988",66.91%
"Dec. 31, 1987",66.91%
"Nov. 30, 1987",66.91%
"Oct. 31, 1987",66.91%
"Sept. 30, 1987",66.91%
"Aug. 31, 1987",66.91%
"July 31, 1987",66.91%
"June 30, 1987",66.91%
"May 31, 1987",66.91%
"April 30, 1987",66.91%
"March 31, 1987",66.91%
"Feb. 28, 1987",66.91%
"Jan. 31, 1987",66.91%
"Dec. 31, 1986",66.91%
"Nov. 30, 1986",66.91%
"Oct. 31, 1986",66.91%
"Sept. 30, 1986",66.91%
"Aug. 31, 1986",66.91%
"July 31, 1986",66.91%
"June 30, 1986",66.91%
"May 31, 1986",66.91%
"April 30, 1986",66.91%
"March 31, 1986",66.91%
"Feb. 28, 1986",66.91%
"Jan. 31, 1986",66.91%
"Dec. 31, 1985",66.91%
"Nov. 30, 1985",66.91%
"Oct. 31, 1985",66.91%
"Sept. 30, 1985",66.91%
"Aug. 31, 1985",66.91%
"July 31, 1985",66.91%
"June 30, 1985",66.91%
"May 31, 1985",66.91%
"April 30, 1985",66.91%
"March 31, 1985",66.91%
"Feb. 28, 1985",66.91%
"Jan. 31, 1985",66.91%
"Dec. 31, 1984",66.91%
"Nov. 30, 1984",66.91%
"Oct. 31, 1984",66.91%
"Sept. 30, 1984",66.91%
"Aug. 31, 1984",66.91%
"July 31, 1984",66.91%
"June 30, 1984",66.91%
"May 31, 1984",66.91%
"April 30, 1984",66.91%
"March 31, 1984",66.91%
"Feb. 29, 1984",66.91%
"Jan. 31, 1984",66.91%
"Dec. 31, 1983",66.91%
"Nov. 30, 1983",66.91%
"Oct. 31, 1983",66.91%
"Sept. 30, 1983",66.91%
"Aug. 31, 1983",66.91%
"July 31, 1983",66.91%
"June 30, 1983",66.91%
"May 31, 1983",66.91%
"April 30, 1983",66.91%
"March 31, 1983",66.91%
"Feb. 28, 1983",66.91%
"Jan. 31, 1983",66.91%
"Dec. 31, 1982",66.91%
"Nov. 30, 1982",66.91%
"Oct. 31, 1982",66.91%
"Sept. 30, 1982",66.91%
"Aug. 31, 1982",66.91%
"July 31, 1982",66.91%
"June 30, 1982",66.91%
"May 31, 1982",66.91%
"April 30, 1982",66.91%
"March 31, 1982",66.91%
"Feb. 28, 1982",66.91%
"Jan. 31, 1982",66.91%
"Dec. 31, 1981",66.91%
"Nov. 30, 1981",66.91%
"Oct. 31, 1981",66.91%
"Sept. 30, 1981",66.91%
"Aug. 31, 1981",66.91%
"July 31, 1981",66.91%
"June 30, 1981",66.91%
"May 31, 1981",66.91%
"April 30, 1981",66.91%
"March 31, 1981",66.91%
"Feb. 28, 1981",66.91%
"Jan. 31, 1981",66.91%
"Dec. 31, 1980",66.91%
"Nov. 30, 1980",66.91%
"Oct. 31, 1980",66.91%
"Sept. 30, 1980",66.91%
"Aug. 31, 1980",66.91%
"July 31, 1980",66.91%
"June 30, 1980",66.91%
"May 31, 1980",66.91%
"April 30, 1980",66.91%
"March 31, 1980",66.91%
"Feb. 29, 1980",66.91%
"Jan. 31, 1980",66.91%
"Dec. 31, 1979",66.91%
"Nov. 30, 1979",66.91%
"Oct. 31, 1979",66.91%
"Sept. 30, 1979",66.91%
"Aug. 31, 1979",66.91%
"July 31, 1979",66.91%
"June 30, 1979",66.91%
"May 31, 1979",66.91%
"April 30, 1979",66.91%
"March 31, 1979",66.91%
"Feb. 28, 1979",66.91%
"Jan. 31, 1979",66.91%
"Dec. 31, 1978",66.91%
"Nov. 30, 1978",66.91%
"Oct. 31, 1978",66.91%
"Sept. 30, 1978",66.91%
"Aug. 31, 1978",66.91%
"July 31, 1978",66.91%
"June 30, 1978",66.91%
"May 31, 1978",66.91%
"April 30, 1978",66.91%
"March 31, 1978",66.91%
"Feb. 28, 1978",66.91%
"Jan. 31, 1978",66.91%
"Dec. 31, 1977",66.91%
"Nov. 30, 1977",66.91%
"Oct. 31, 1977",66.91%
"Sept. 30, 1977",66.91%
"Aug. 31, 1977",66.91%
"July 31, 1977",66.91%
"June 30, 1977",66.91%
"May 31, 1977",66.91%
"April 30, 1977",66.91%
"March 31, 1977",66.91%
"Feb. 28, 1977",66.91%
"Jan. 31, 1977",66.91%
"Dec. 31, 1976",66.91%
"Nov. 30, 1976",66.91%
"Oct. 31, 1976",66.91%
"Sept. 30, 1976",66.91%
"Aug. 31, 1976",66.91%
"July 31, 1976",66.91%
"June 30, 1976",66.91%
"May 31, 1976",66.91%
"April 30, 1976",66.91%
"March 31, 1976",66.91%
"Feb. 29, 1976",66.91%
"Jan. 31, 1976",66.91%
"Dec. 31, 1975",66.91%
"Nov. 30, 1975",66.91%
"Oct. 31, 1975",66.91%
"Sept. 30, 1975",66.91%
"Aug. 31, 1975",66.91%
"July 31, 1975",66.91%
"June 30, 1975",66.91%
"May 31, 1975",66.91%
"April 30, 1975",66.91%
"March 31, 1975",66.91%
"Feb. 28, 1975",66.91%
"Jan. 31, 1975",66.91%
"Dec. 31, 1974",66.91%
"Nov. 30, 1974",66.91%
"Oct. 31, 1974",66.91%
"Sept. 30, 1974",66.91%
"Aug. 31, 1974",61.76%
"July 31, 1974",61.76%
"June 30, 1974",61.76%
"May 31, 1974",58.82%
"April 30, 1974",48.53%
"March 31, 1974",38.97%
"Feb. 28, 1974",38.97%
"Jan. 31, 1974",38.97%
"Dec. 31, 1973",38.97%
"Nov. 30, 1973",33.82%
"Oct. 31, 1973",23.53%
"Sept. 30, 1973",23.53%
"Aug. 31, 1973",23.53%
"July 31, 1973",20.59%
"June 30, 1973",16.91%
"May 31, 1973",16.91%
"April 30, 1973",14.71%
"March 31, 1973",14.71%
"Feb. 28, 1973",11.76%
"Jan. 31, 1973",11.03%
"Dec. 31, 1972",6.67%
"Nov. 30, 1972",6.67%
"Oct. 31, 1972",6.67%
"Sept. 30, 1972",4.17%
"Aug. 31, 1972",3.33%
"July 31, 1972",2.61%
"June 30, 1972",2.61%
