date,eps_est_0q
"Aug. 12, 2019",0.3033
"Aug. 5, 2019",0.3121
"Aug. 2, 2019",0.3111
"July 31, 2019",0.3164
"July 29, 2019",0.3224
"July 26, 2019",0.3358
"July 23, 2019",0.3232
"July 22, 2019",0.3232
"July 18, 2019",0.3256
"July 17, 2019",0.3328
"July 15, 2019",0.3399
"July 11, 2019",0.3552
"July 10, 2019",0.3539
"July 9, 2019",0.3601
"July 8, 2019",0.3642
"July 4, 2019",0.3669
"June 30, 2019",0.3347
"June 27, 2019",0.3495
"June 24, 2019",0.3529
"June 20, 2019",0.3533
"June 17, 2019",0.3522
"June 14, 2019",0.353
"June 13, 2019",0.3553
"May 31, 2019",0.3552
"May 28, 2019",0.3552
"May 23, 2019",0.3546
"May 22, 2019",0.3604
"May 21, 2019",0.3638
"May 17, 2019",0.3634
"May 16, 2019",0.3634
"May 15, 2019",0.3676
"May 13, 2019",0.3693
"May 10, 2019",0.3667
"May 8, 2019",0.3706
"May 6, 2019",0.3697
"May 2, 2019",0.3688
"April 30, 2019",0.3704
"April 29, 2019",0.3708
"April 26, 2019",0.3683
"April 23, 2019",0.3721
"April 22, 2019",0.3717
"April 19, 2019",0.3765
"April 18, 2019",0.3771
"April 17, 2019",0.3839
"April 16, 2019",0.3831
"April 12, 2019",0.3846
"April 11, 2019",0.3826
"April 10, 2019",0.3831
"April 9, 2019",0.3855
"April 3, 2019",0.3831
"April 2, 2019",0.3842
"March 31, 2019",0.6531
"March 22, 2019",0.6455
"March 20, 2019",0.645
"March 19, 2019",0.6396
"March 18, 2019",0.6395
"March 13, 2019",0.6452
"March 12, 2019",0.6383
"March 5, 2019",0.6389
"March 4, 2019",0.6388
"March 2, 2019",0.6509
"Feb. 26, 2019",0.6441
"Feb. 25, 2019",0.6409
"Feb. 22, 2019",0.6114
"Feb. 19, 2019",0.6112
"Feb. 13, 2019",0.6102
"Jan. 30, 2019",0.6191
"Jan. 29, 2019",0.6328
"Jan. 28, 2019",0.6239
"Jan. 25, 2019",0.6239
"Jan. 23, 2019",0.6573
"Jan. 18, 2019",0.6594
"Jan. 17, 2019",0.6692
"Jan. 16, 2019",0.6742
"Jan. 14, 2019",0.688
"Jan. 9, 2019",0.695
"Jan. 8, 2019",0.7179
"Jan. 7, 2019",0.7179
"Dec. 31, 2018",0.583
"Dec. 22, 2018",0.5176
"Dec. 20, 2018",0.5151
"Dec. 13, 2018",0.502
"Dec. 12, 2018",0.4898
"Dec. 11, 2018",0.4798
"Dec. 10, 2018",0.4819
"Dec. 7, 2018",0.4803
"Dec. 4, 2018",0.4727
"Dec. 1, 2018",0.4686
"Nov. 27, 2018",0.4593
"Nov. 26, 2018",0.4509
"Nov. 25, 2018",0.4446
"Nov. 20, 2018",0.442
"Nov. 19, 2018",0.4304
"Nov. 16, 2018",0.4294
"Nov. 13, 2018",0.4277
"Nov. 12, 2018",0.4271
"Oct. 31, 2018",0.4193
"Oct. 30, 2018",0.4184
"Oct. 29, 2018",0.413
"Oct. 28, 2018",0.3898
"Oct. 26, 2018",0.379
"Oct. 24, 2018",0.3776
"Oct. 23, 2018",0.3776
"Oct. 22, 2018",0.3698
"Oct. 20, 2018",0.3683
"Oct. 18, 2018",0.3682
"Oct. 16, 2018",0.3703
"Oct. 15, 2018",0.3725
"Oct. 13, 2018",0.3731
"Oct. 12, 2018",0.3735
"Oct. 11, 2018",0.3787
"Oct. 10, 2018",0.3789
"Oct. 9, 2018",0.3819
"Oct. 8, 2018",0.3882
"Sept. 30, 2018",0.2736
"Sept. 26, 2018",0.2822
"Sept. 25, 2018",0.2782
"Sept. 19, 2018",0.2792
"Aug. 28, 2018",0.2777
"Aug. 27, 2018",0.2768
"Aug. 22, 2018",0.2763
"Aug. 20, 2018",0.2774
"Aug. 16, 2018",0.2784
"Aug. 15, 2018",0.2798
"Aug. 13, 2018",0.2784
"Aug. 10, 2018",0.2774
"Aug. 6, 2018",0.2755
"Aug. 5, 2018",0.2753
"Aug. 3, 2018",0.2768
"Aug. 2, 2018",0.277
"Aug. 1, 2018",0.2762
"July 31, 2018",0.2753
"July 30, 2018",0.2728
"July 28, 2018",0.2765
"July 27, 2018",0.2766
"July 24, 2018",0.2832
"July 20, 2018",0.2803
"July 19, 2018",0.2764
"July 18, 2018",0.2725
"July 17, 2018",0.2717
"July 16, 2018",0.2698
"July 13, 2018",0.2676
"July 9, 2018",0.2672
"July 5, 2018",0.2683
"June 30, 2018",0.1934
"June 28, 2018",0.188
"June 20, 2018",0.1872
"June 19, 2018",0.1879
"June 11, 2018",0.1876
"May 25, 2018",0.1867
"May 24, 2018",0.1869
"May 23, 2018",0.1838
"May 22, 2018",0.1834
"May 21, 2018",0.1831
"May 19, 2018",0.1851
"May 17, 2018",0.1847
"May 16, 2018",0.1851
"May 15, 2018",0.1849
"May 14, 2018",0.1849
"May 10, 2018",0.1846
"May 7, 2018",0.1865
"May 1, 2018",0.1853
"April 30, 2018",0.1876
"April 27, 2018",0.1955
"April 26, 2018",0.1925
"April 24, 2018",0.1949
"April 23, 2018",0.1959
"April 21, 2018",0.1954
"April 20, 2018",0.1979
"April 19, 2018",0.2057
"April 18, 2018",0.211
"April 17, 2018",0.2154
"April 12, 2018",0.2224
"April 11, 2018",0.2207
"April 9, 2018",0.2231
"April 2, 2018",0.2235
"March 31, 2018",0.2679
"March 23, 2018",0.279
"March 22, 2018",0.2785
"March 20, 2018",0.2773
"March 19, 2018",0.2807
"March 16, 2018",0.2919
"March 13, 2018",0.2901
"March 12, 2018",0.2941
"March 9, 2018",0.2928
"March 8, 2018",0.2928
"March 7, 2018",0.29
"March 6, 2018",0.2898
"March 5, 2018",0.288
"March 1, 2018",0.2876
"Feb. 27, 2018",0.2795
"Feb. 26, 2018",0.2809
"Feb. 23, 2018",0.2786
"Feb. 12, 2018",0.2606
"Feb. 5, 2018",0.2591
"Feb. 2, 2018",0.2591
"Feb. 1, 2018",0.2627
"Jan. 30, 2018",0.2622
"Jan. 26, 2018",0.2527
"Jan. 23, 2018",0.2548
"Jan. 22, 2018",0.258
"Jan. 18, 2018",0.2517
"Jan. 17, 2018",0.2516
"Jan. 16, 2018",0.2511
"Jan. 11, 2018",0.2472
"Jan. 10, 2018",0.246
"Jan. 9, 2018",0.2433
"Jan. 4, 2018",0.2466
"Jan. 3, 2018",0.2462
"Jan. 2, 2018",0.2489
