Ex-Date,Record Date,Pay Date,Declared Date,Type,Amoun
08/15/1995,08/17/1995,08/31/1995,08/03/1995,Normal,0.0033
05/12/1995,05/18/1995,05/31/1995,04/27/1995,Normal,0.0033
02/08/1995,02/14/1995,02/28/1995,01/26/1995,Normal,0.0033
11/09/1994,11/16/1994,11/30/1994,10/28/1994,Normal,0.0033
08/11/1994,08/17/1994,08/31/1994,08/04/1994,Normal,0.0034
05/10/1994,05/16/1994,05/31/1994,04/15/1994,Normal,0.0034
02/08/1994,02/14/1994,02/28/1994,02/02/1994,Normal,0.0034
11/08/1993,11/15/1993,11/29/1993,11/01/1993,Normal,0.0034
08/10/1993,08/16/1993,08/31/1993,07/28/1993,Normal,0.0034
05/10/1993,05/14/1993,05/28/1993,04/30/1993,Normal,0.0034
02/12/1993,02/19/1993,02/26/1993,02/10/1993,Normal,0.0034
11/09/1992,11/16/1992,11/30/1992,10/29/1992,Normal,0.0034
08/11/1992,08/17/1992,08/31/1992,07/24/1992,Normal,0.0034
05/11/1992,05/15/1992,05/29/1992,04/24/1992,Normal,0.0034
02/14/1992,02/21/1992,02/28/1992,02/11/1992,Normal,0.0034
11/08/1991,11/15/1991,11/30/1991,10/21/1991,Normal,0.0034
08/09/1991,08/15/1991,08/30/1991,07/26/1991,Normal,0.0034
05/09/1991,05/15/1991,05/31/1991,04/30/1991,Normal,0.0034
02/11/1991,02/15/1991,02/28/1991,01/31/1991,Normal,0.0034
11/14/1990,11/20/1990,11/30/1990,11/12/1990,Normal,0.0034
08/09/1990,08/15/1990,08/30/1990,08/06/1990,Normal,0.0034
05/25/1990,06/01/1990,06/15/1990,05/14/1990,Normal,0.0034
