date,eps_est_0q
"May 30, 2019",0.279
"May 28, 2019",0.2724
"May 24, 2019",0.2752
"May 23, 2019",0.2728
"May 22, 2019",0.2723
"May 21, 2019",0.2795
"May 16, 2019",0.2807
"May 15, 2019",0.2775
"May 14, 2019",0.2904
"May 10, 2019",0.2911
"May 8, 2019",0.2911
"May 6, 2019",0.2925
"May 3, 2019",0.3019
"May 2, 2019",0.3064
"April 29, 2019",0.2677
"April 26, 2019",0.2526
"April 24, 2019",0.2704
"April 23, 2019",0.2646
"April 22, 2019",0.2641
"April 19, 2019",0.2498
"April 18, 2019",0.2533
"April 17, 2019",0.2437
"April 16, 2019",0.2303
"April 15, 2019",0.2169
"April 12, 2019",0.2175
"April 11, 2019",0.2014
"April 10, 2019",0.2132
"April 9, 2019",0.2117
"April 5, 2019",0.2018
"April 4, 2019",0.1981
"April 3, 2019",0.2006
"March 31, 2019",0.1439
"March 22, 2019",0.0902
"March 20, 2019",0.0956
"March 19, 2019",0.0952
"March 11, 2019",0.1093
"March 8, 2019",0.0993
"March 7, 2019",0.0963
"March 6, 2019",0.0948
"March 4, 2019",0.1004
"Feb. 28, 2019",0.0988
"Feb. 20, 2019",0.105
"Feb. 13, 2019",0.1054
"Feb. 8, 2019",0.1218
"Feb. 7, 2019",0.1475
"Jan. 30, 2019",0.1475
"Jan. 29, 2019",0.1732
"Jan. 26, 2019",0.213
"Jan. 23, 2019",0.2154
"Jan. 18, 2019",0.2144
"Jan. 15, 2019",0.2862
"Jan. 10, 2019",0.3027
"Jan. 9, 2019",0.3332
"Jan. 7, 2019",0.3412
"Jan. 4, 2019",0.4336
"Jan. 2, 2019",0.4291
"Dec. 31, 2018",0.2636
"Dec. 22, 2018",0.5031
"Dec. 21, 2018",0.5015
"Dec. 18, 2018",0.5196
"Dec. 13, 2018",0.5281
"Dec. 7, 2018",0.5496
"Dec. 5, 2018",0.5518
"Dec. 4, 2018",0.5619
"Dec. 3, 2018",0.5583
"Dec. 1, 2018",0.5578
"Nov. 29, 2018",0.5715
"Nov. 27, 2018",0.5694
"Nov. 26, 2018",0.5689
"Nov. 25, 2018",0.5631
"Nov. 21, 2018",0.5731
"Nov. 20, 2018",0.5695
"Nov. 19, 2018",0.5618
"Nov. 17, 2018",0.5689
"Nov. 16, 2018",0.5733
"Nov. 15, 2018",0.5833
"Nov. 13, 2018",0.5821
"Nov. 7, 2018",0.5716
"Nov. 5, 2018",0.5716
"Nov. 2, 2018",0.5623
"Nov. 1, 2018",0.5332
"Oct. 31, 2018",0.6012
"Oct. 23, 2018",0.5961
"Oct. 22, 2018",0.5922
"Oct. 19, 2018",0.5689
"Oct. 18, 2018",0.5492
"Oct. 17, 2018",0.5434
"Oct. 16, 2018",0.5234
"Oct. 15, 2018",0.5197
"Oct. 13, 2018",0.5147
"Oct. 12, 2018",0.5177
"Oct. 9, 2018",0.4827
"Oct. 8, 2018",0.4787
"Sept. 30, 2018",0.4684
"Sept. 27, 2018",0.4922
"Sept. 26, 2018",0.4908
"Sept. 24, 2018",0.4948
"Sept. 20, 2018",0.4888
"Sept. 19, 2018",0.4908
"Sept. 17, 2018",0.4923
"Sept. 4, 2018",0.494
"Aug. 31, 2018",0.4935
"Aug. 30, 2018",0.4943
"Aug. 28, 2018",0.4976
"Aug. 24, 2018",0.4976
"Aug. 22, 2018",0.4998
"Aug. 21, 2018",0.5073
"Aug. 20, 2018",0.5024
"Aug. 18, 2018",0.5044
"Aug. 15, 2018",0.5061
"Aug. 13, 2018",0.502
"Aug. 10, 2018",0.5025
"Aug. 9, 2018",0.501
"Aug. 7, 2018",0.5074
"Aug. 6, 2018",0.4889
"Aug. 3, 2018",0.4937
"Aug. 2, 2018",0.4981
"Aug. 1, 2018",0.5004
"July 25, 2018",0.49
"July 24, 2018",0.4928
"July 23, 2018",0.495
"July 20, 2018",0.4992
"July 19, 2018",0.4957
"July 18, 2018",0.5033
"July 17, 2018",0.5048
"July 16, 2018",0.526
"July 12, 2018",0.5428
"July 11, 2018",0.5436
"July 9, 2018",0.5438
"July 7, 2018",0.5224
"July 5, 2018",0.498
"July 2, 2018",0.4955
"June 30, 2018",0.3916
"June 22, 2018",0.3975
"June 14, 2018",0.3965
"June 13, 2018",0.3963
"June 11, 2018",0.3982
"June 8, 2018",0.4009
"June 1, 2018",0.3968
"May 29, 2018",0.3992
"May 26, 2018",0.396
"May 24, 2018",0.3853
"May 23, 2018",0.3859
"May 21, 2018",0.384
"May 19, 2018",0.3821
"May 18, 2018",0.3822
"May 17, 2018",0.3639
"May 11, 2018",0.3487
"May 10, 2018",0.351
"May 8, 2018",0.3617
"May 7, 2018",0.3264
"May 3, 2018",0.3291
"May 2, 2018",0.3012
"April 30, 2018",0.2993
"April 27, 2018",0.2996
"April 26, 2018",0.3042
"April 25, 2018",0.3164
"April 24, 2018",0.322
"April 23, 2018",0.3583
"April 21, 2018",0.3514
"April 20, 2018",0.3487
"April 19, 2018",0.3481
"April 18, 2018",0.3499
"April 17, 2018",0.3629
"April 13, 2018",0.385
"April 12, 2018",0.3724
"April 11, 2018",0.3806
"April 9, 2018",0.3947
"April 3, 2018",0.3867
"March 31, 2018",0.2877
"March 29, 2018",0.3892
"March 19, 2018",0.3903
"March 14, 2018",0.4033
"March 13, 2018",0.4178
"March 12, 2018",0.4163
"March 7, 2018",0.3784
"March 5, 2018",0.3716
"Feb. 28, 2018",0.3817
"Feb. 27, 2018",0.4021
"Feb. 26, 2018",0.4235
"Feb. 23, 2018",0.4102
"Feb. 22, 2018",0.3848
"Feb. 12, 2018",0.3847
"Feb. 6, 2018",0.3972
"Feb. 1, 2018",0.3993
"Jan. 31, 2018",0.3779
"Jan. 30, 2018",0.3475
"Jan. 29, 2018",0.3225
"Jan. 26, 2018",0.33
"Jan. 24, 2018",0.333
"Jan. 23, 2018",0.3339
"Jan. 22, 2018",0.3135
"Jan. 18, 2018",0.3115
"Jan. 16, 2018",0.2913
"Jan. 11, 2018",0.2966
"Jan. 10, 2018",0.2957
"Jan. 9, 2018",0.2434
"Jan. 4, 2018",0.2468
