date,eps_est_0y
"Dec. 4, 2018",1.440
"Dec. 3, 2018",1.460
"Nov. 30, 2018",1.456
"Nov. 29, 2018",1.495
"Nov. 28, 2018",1.511
"Nov. 26, 2018",1.511
"Nov. 20, 2018",1.498
"Nov. 16, 2018",1.531
"Nov. 14, 2018",1.531
"Nov. 13, 2018",1.515
"Nov. 9, 2018",1.511
"Nov. 8, 2018",1.535
"Oct. 24, 2018",1.603
"Oct. 23, 2018",1.616
"Oct. 19, 2018",1.623
"Oct. 18, 2018",1.595
"Oct. 17, 2018",1.538
"Oct. 16, 2018",1.538
"Oct. 15, 2018",1.539
"Oct. 13, 2018",1.566
"Oct. 12, 2018",1.586
"Oct. 11, 2018",1.598
"Oct. 9, 2018",1.597
"Oct. 8, 2018",1.615
"Oct. 2, 2018",1.632
"Sept. 27, 2018",1.628
"Sept. 26, 2018",1.657
"Sept. 19, 2018",1.656
"Aug. 30, 2018",1.660
"Aug. 28, 2018",1.660
"Aug. 24, 2018",1.661
"Aug. 22, 2018",1.644
"Aug. 21, 2018",1.643
"Aug. 18, 2018",1.661
"Aug. 16, 2018",1.661
"Aug. 15, 2018",1.675
"Aug. 14, 2018",1.668
"Aug. 13, 2018",1.700
"Aug. 10, 2018",1.707
"Aug. 9, 2018",1.725
"July 25, 2018",1.599
"July 24, 2018",1.612
"July 23, 2018",1.634
"July 20, 2018",1.638
"July 19, 2018",1.639
"July 17, 2018",1.659
"July 16, 2018",1.682
"July 13, 2018",1.682
"July 12, 2018",1.709
"July 11, 2018",1.737
"July 10, 2018",1.720
"July 9, 2018",1.757
"June 29, 2018",1.726
"June 28, 2018",1.726
"June 27, 2018",1.670
"June 23, 2018",1.640
"June 12, 2018",1.596
"June 8, 2018",1.642
"June 1, 2018",1.623
"May 30, 2018",1.628
"May 25, 2018",1.628
"May 21, 2018",1.600
"May 19, 2018",1.545
"May 18, 2018",1.453
"May 16, 2018",1.426
"May 9, 2018",1.366
"May 8, 2018",1.391
"May 4, 2018",1.367
"May 3, 2018",1.405
"May 1, 2018",1.407
"April 30, 2018",1.407
"April 26, 2018",1.400
"April 25, 2018",1.379
"April 24, 2018",1.354
"April 23, 2018",1.340
"April 21, 2018",1.308
"April 18, 2018",1.302
"April 13, 2018",1.280
"April 12, 2018",1.190
"April 9, 2018",1.128
"March 29, 2018",1.077
"March 21, 2018",1.043
"March 20, 2018",1.045
"March 14, 2018",1.059
"March 13, 2018",1.057
"March 1, 2018",0.9664
"Feb. 20, 2018",0.9379
"Feb. 14, 2018",0.9626
"Feb. 6, 2018",0.9623
"Feb. 5, 2018",0.995
"Feb. 2, 2018",0.9273
"Feb. 1, 2018",0.9155
"Jan. 31, 2018",0.9789
"Jan. 30, 2018",0.9389
"Jan. 26, 2018",0.9302
"Jan. 25, 2018",0.9083
"Jan. 24, 2018",0.9082
"Jan. 23, 2018",0.8452
"Jan. 22, 2018",0.8043
"Jan. 18, 2018",0.6435
"Jan. 17, 2018",0.6673
"Jan. 11, 2018",0.5855
"Jan. 9, 2018",0.5689
