date,eps_est_0q
"April 26, 2018",0.3456
"April 25, 2018",0.3409
"April 24, 2018",0.3318
"April 23, 2018",0.3309
"April 21, 2018",0.3184
"April 18, 2018",0.3283
"April 17, 2018",0.3061
"April 13, 2018",0.307
"April 12, 2018",0.2908
"April 9, 2018",0.2909
"March 31, 2018",0.2564
"March 29, 2018",0.3391
"March 20, 2018",0.3451
"March 14, 2018",0.351
"March 13, 2018",0.351
"March 1, 2018",0.3301
"Feb. 20, 2018",0.3311
"Feb. 12, 2018",0.34
"Feb. 5, 2018",0.361
"Feb. 2, 2018",0.362
"Feb. 1, 2018",0.3533
"Jan. 31, 2018",0.3083
"Jan. 30, 2018",0.2876
"Jan. 26, 2018",0.3167
"Jan. 24, 2018",0.3165
"Jan. 23, 2018",0.3065
"Jan. 22, 2018",0.2819
"Jan. 18, 2018",0.2374
"Jan. 17, 2018",0.2743
"Jan. 11, 2018",0.2429
