date,eps_est_0q
"Dec. 10, 2018",1.080
"Dec. 7, 2018",1.075
"Dec. 6, 2018",1.074
"Dec. 4, 2018",1.070
"Dec. 3, 2018",1.066
"Nov. 30, 2018",1.054
"Nov. 28, 2018",1.053
"Nov. 27, 2018",1.050
"Nov. 19, 2018",1.050
"Nov. 15, 2018",1.051
"Nov. 14, 2018",1.050
"Nov. 12, 2018",1.041
"Nov. 2, 2018",1.042
"Oct. 30, 2018",1.032
"Oct. 28, 2018",1.037
"Oct. 26, 2018",1.039
"Oct. 25, 2018",1.058
"Oct. 23, 2018",1.079
"Oct. 16, 2018",1.075
"Oct. 15, 2018",1.076
"Oct. 10, 2018",1.076
"Oct. 9, 2018",1.088
"Oct. 8, 2018",1.088
"Oct. 5, 2018",1.095
"Oct. 4, 2018",1.104
"Oct. 1, 2018",1.107
"Sept. 30, 2018",1.078
"Sept. 26, 2018",1.078
"Sept. 24, 2018",1.071
"Sept. 19, 2018",1.070
"Sept. 17, 2018",1.071
"Sept. 14, 2018",1.068
"Sept. 13, 2018",1.067
"Sept. 12, 2018",1.065
"Sept. 7, 2018",1.060
"Sept. 6, 2018",1.046
"Sept. 4, 2018",1.043
"Aug. 7, 2018",1.038
"Aug. 1, 2018",1.043
"July 31, 2018",1.043
"July 30, 2018",1.048
"July 27, 2018",1.052
"July 26, 2018",1.09
"July 25, 2018",1.165
"July 16, 2018",1.176
"July 13, 2018",1.180
"July 11, 2018",1.174
"July 6, 2018",1.191
"July 3, 2018",1.186
"June 30, 2018",1.225
"June 28, 2018",1.244
"June 27, 2018",1.244
"June 20, 2018",1.244
"June 15, 2018",1.252
"June 8, 2018",1.259
"June 7, 2018",1.273
"June 5, 2018",1.281
"June 4, 2018",1.301
"June 1, 2018",1.336
"May 22, 2018",1.336
"May 21, 2018",1.338
"May 16, 2018",1.336
"May 14, 2018",1.336
"May 11, 2018",1.337
"May 8, 2018",1.336
"May 3, 2018",1.335
"May 2, 2018",1.338
"April 30, 2018",1.340
"April 28, 2018",1.334
"April 27, 2018",1.338
"April 26, 2018",1.35
"April 24, 2018",1.518
"April 17, 2018",1.520
"April 16, 2018",1.527
"April 11, 2018",1.529
"April 10, 2018",1.537
"April 6, 2018",1.555
"April 3, 2018",1.559
"March 31, 2018",0.7387
"March 29, 2018",0.7461
"March 28, 2018",0.7503
"March 26, 2018",0.7569
"March 23, 2018",0.764
"March 22, 2018",0.7756
"March 21, 2018",0.7962
"March 19, 2018",0.8132
"March 12, 2018",0.8155
"March 9, 2018",0.8155
"Feb. 20, 2018",0.8131
"Feb. 16, 2018",0.8134
"Feb. 15, 2018",0.8057
"Feb. 9, 2018",0.8088
"Feb. 5, 2018",0.8064
"Jan. 31, 2018",0.8068
"Jan. 30, 2018",0.8087
"Jan. 26, 2018",0.8086
"Jan. 25, 2018",0.8738
"Jan. 22, 2018",0.8769
"Jan. 20, 2018",0.8802
"Jan. 11, 2018",0.881
"Jan. 10, 2018",0.8804
"Jan. 9, 2018",0.8683
"Jan. 8, 2018",0.8536
"Jan. 4, 2018",0.8415
"Jan. 3, 2018",0.8415
"Jan. 2, 2018",0.8309
