Ex-Date,Record Date,Pay Date,Declared Date,Type,Amoun
06/08/2004,06/10/2004,06/30/2004,05/19/2004,Normal,0.0045
03/02/2004,03/04/2004,03/25/2004,01/22/2004,Normal,0.0045
12/03/2003,12/05/2003,01/06/2004,11/21/2003,Normal,0.0045
08/29/2003,09/03/2003,09/24/2003,07/17/2003,Normal,0.0045
06/02/2003,06/04/2003,06/25/2003,05/14/2003,Normal,0.0045
03/04/2003,03/06/2003,03/27/2003,01/16/2003,Normal,0.0045
12/09/2002,12/11/2002,01/10/2003,11/21/2002,Normal,0.0045
08/30/2002,09/04/2002,09/25/2002,07/18/2002,Normal,0.0045
06/03/2002,06/05/2002,06/26/2002,05/15/2002,Normal,0.0045
02/27/2002,03/01/2002,03/26/2002,01/17/2002,Normal,0.0045
12/03/2001,12/05/2001,01/04/2002,11/15/2001,Normal,0.0045
08/31/2001,09/05/2001,09/27/2001,07/19/2001,Normal,0.0045
06/04/2001,06/06/2001,06/27/2001,05/16/2001,Normal,0.0045
02/28/2001,03/02/2001,03/27/2001,01/22/2001,Normal,0.0045
12/04/2000,12/06/2000,01/03/2001,11/16/2000,Normal,0.0037
09/01/2000,09/06/2000,09/27/2000,07/20/2000,Normal,0.0037
05/31/2000,06/02/2000,06/27/2000,05/25/2000,Normal,0.0037
03/01/2000,03/03/2000,03/28/2000,01/20/2000,Normal,0.0037
12/06/1999,12/08/1999,01/04/2000,11/29/1999,Normal,0.0037
08/30/1999,09/01/1999,09/22/1999,07/16/1999,Normal,0.0037
06/02/1999,06/04/1999,06/29/1999,05/20/1999,Normal,0.0037
03/03/1999,03/05/1999,03/30/1999,01/28/1999,Normal,0.0033
12/07/1998,12/09/1998,01/05/1999,11/20/1998,Normal,0.0033
08/31/1998,09/02/1998,09/23/1998,07/20/1998,Normal,0.0033
06/03/1998,06/05/1998,06/30/1998,04/24/1998,Normal,0.0030
03/04/1998,03/06/1998,03/31/1998,01/22/1998,Normal,0.0030
12/08/1997,12/10/1997,01/06/1998,11/20/1997,Normal,0.0030
08/29/1997,09/03/1997,09/24/1997,07/17/1997,Normal,0.0023
05/28/1997,05/30/1997,06/24/1997,05/15/1997,Normal,0.0023
02/26/1997,02/28/1997,03/25/1997,02/10/1997,Normal,0.0022
12/09/1996,12/11/1996,01/07/1997,11/21/1996,Normal,0.0022
08/30/1996,09/04/1996,09/25/1996,08/10/1996,Normal,0.0022
05/29/1996,05/31/1996,06/25/1996,05/21/1996,Normal,0.0022
02/28/1996,03/01/1996,03/26/1996,01/25/1996,Normal,0.0022
12/04/1995,12/06/1995,01/02/1996,11/14/1995,Normal,0.0020
09/01/1995,09/06/1995,09/27/1995,07/28/1995,Normal,0.0020
05/29/1995,05/25/1995,--,04/19/1995,Normal,0.0020
05/26/1995,05/28/1995,--,05/11/1995,Normal,0.0020
02/27/1995,03/03/1995,03/28/1995,01/24/1995,Normal,0.0020
11/30/1994,12/06/1994,01/03/1995,11/17/1994,Normal,0.0020
08/30/1994,09/06/1994,09/27/1994,07/22/1994,Normal,0.0020
05/27/1994,06/03/1994,06/27/1994,05/20/1994,Normal,0.0020
02/28/1994,03/04/1994,03/28/1994,01/20/1994,Normal,0.0020
11/30/1993,12/06/1993,12/27/1993,11/17/1993,Normal,0.0020
08/30/1993,09/06/1993,09/27/1993,07/21/1993,Normal,0.0020
05/28/1993,05/26/1993,--,04/16/1993,Normal,0.0018
02/26/1993,02/24/1993,--,01/15/1993,Normal,0.0018
12/01/1992,11/27/1992,--,10/22/1992,Normal,0.0018
08/31/1992,08/27/1992,--,07/22/1992,Normal,0.0018
06/01/1992,06/05/1992,06/26/1992,05/20/1992,Normal,0.0011
02/28/1992,03/05/1992,03/26/1992,01/15/1992,Normal,0.0011
11/29/1991,12/05/1991,12/26/1991,11/20/1991,Normal,0.0011
08/29/1991,09/05/1991,09/26/1991,07/17/1991,Normal,0.0011
05/31/1991,06/06/1991,06/27/1991,05/15/1991,Normal,0.0011
03/01/1991,03/07/1991,03/28/1991,01/16/1991,Normal,0.0011
11/29/1990,12/05/1990,12/20/1990,11/15/1990,Normal,0.0011
09/06/1990,09/12/1990,09/26/1990,07/18/1990,Normal,0.0011
06/07/1990,06/05/1990,--,04/26/1990,Normal,0.0015
03/05/1990,03/01/1990,--,01/24/1990,Normal,0.0015
11/29/1989,11/27/1989,--,10/20/1989,Normal,0.0015
09/01/1989,08/30/1989,--,07/21/1989,Normal,0.0015
06/07/1989,06/05/1989,--,04/28/1989,Normal,0.0015
03/06/1989,03/02/1989,--,01/25/1989,Normal,0.0015
11/29/1988,11/25/1988,--,10/20/1988,Normal,0.0015
09/02/1988,08/31/1988,--,07/22/1988,Normal,0.0014
06/07/1988,06/03/1988,--,04/28/1988,Normal,0.0014
03/04/1988,03/02/1988,--,01/22/1988,Normal,0.0014
11/27/1987,11/25/1987,--,10/16/1987,Normal,0.0014
09/02/1987,08/31/1987,--,07/24/1987,Normal,0.0014
06/08/1987,06/04/1987,--,04/29/1987,Normal,0.0014
03/04/1987,03/02/1987,--,01/23/1987,Normal,0.0014
11/26/1986,11/24/1986,--,10/17/1986,Normal,0.0014
09/03/1986,09/01/1986,--,07/25/1986,Normal,0.0014
06/06/1986,06/04/1986,--,04/25/1986,Normal,0.0014
03/05/1986,03/03/1986,--,01/24/1986,Normal,0.0014
11/26/1985,11/22/1985,--,10/17/1985,Normal,0.0014
09/04/1985,09/02/1985,--,07/26/1985,Normal,0.0014
06/06/1985,06/04/1985,--,04/25/1985,Normal,0.0014
03/06/1985,03/04/1985,--,01/25/1985,Normal,0.0014
