date,forward_pe_ratio
"April 17, 2019",15.20
"April 16, 2019",15.13
"April 15, 2019",15.09
"April 12, 2019",15.20
"April 11, 2019",15.07
"April 10, 2019",15.02
"April 9, 2019",14.99
"April 8, 2019",15.13
"April 5, 2019",15.18
"April 4, 2019",15.13
"April 3, 2019",15.18
"April 2, 2019",15.10
"April 1, 2019",15.19
"March 31, 2019",
"March 29, 2019",14.84
"March 28, 2019",14.65
"March 27, 2019",14.47
"March 26, 2019",14.40
"March 25, 2019",14.20
"March 22, 2019",14.25
"March 21, 2019",14.58
"March 20, 2019",14.33
"March 19, 2019",14.65
"March 18, 2019",14.70
"March 15, 2019",14.54
"March 14, 2019",14.72
"March 13, 2019",14.72
"March 12, 2019",14.48
"March 11, 2019",14.45
"March 8, 2019",14.17
"March 7, 2019",14.19
"March 6, 2019",14.45
"March 5, 2019",14.60
"March 4, 2019",14.67
"March 1, 2019",14.89
"Feb. 28, 2019",14.63
"Feb. 27, 2019",14.76
"Feb. 26, 2019",14.74
"Feb. 25, 2019",14.72
"Feb. 22, 2019",14.65
"Feb. 21, 2019",14.84
"Feb. 20, 2019",14.75
"Feb. 19, 2019",14.71
"Feb. 15, 2019",14.72
"Feb. 14, 2019",14.85
"Feb. 13, 2019",14.87
"Feb. 12, 2019",14.69
"Feb. 11, 2019",14.46
"Feb. 8, 2019",14.35
"Feb. 7, 2019",14.33
"Feb. 6, 2019",14.45
"Feb. 5, 2019",14.30
"Feb. 4, 2019",14.15
"Feb. 1, 2019",14.09
"Jan. 31, 2019",14.00
"Jan. 30, 2019",13.44
"Jan. 29, 2019",13.45
"Jan. 28, 2019",13.32
"Jan. 25, 2019",13.39
"Jan. 24, 2019",13.24
"Jan. 23, 2019",13.40
"Jan. 22, 2019",13.63
"Jan. 18, 2019",13.49
"Jan. 17, 2019",13.22
"Jan. 16, 2019",12.88
"Jan. 15, 2019",12.95
"Jan. 14, 2019",13.16
"Jan. 11, 2019",13.00
"Jan. 10, 2019",13.13
"Jan. 9, 2019",13.00
"Jan. 8, 2019",12.94
"Jan. 7, 2019",12.93
"Jan. 4, 2019",12.98
"Jan. 3, 2019",12.54
"Jan. 2, 2019",12.91
"Dec. 31, 2018",12.95
