date,max_drawdown_all
"Oct. 31, 2005",33.03%
"Sept. 30, 2005",33.03%
"Aug. 31, 2005",33.03%
"July 31, 2005",33.03%
"June 30, 2005",33.03%
"May 31, 2005",33.03%
"April 30, 2005",33.03%
"March 31, 2005",33.03%
"Feb. 28, 2005",33.03%
"Jan. 31, 2005",33.03%
"Dec. 31, 2004",33.03%
"Nov. 30, 2004",33.03%
"Oct. 31, 2004",33.03%
"Sept. 30, 2004",33.03%
"Aug. 31, 2004",33.03%
"July 31, 2004",33.03%
"June 30, 2004",33.03%
"May 31, 2004",33.03%
"April 30, 2004",33.03%
"March 31, 2004",33.03%
"Feb. 29, 2004",33.03%
"Jan. 31, 2004",33.03%
"Dec. 31, 2003",33.03%
"Nov. 30, 2003",33.03%
"Oct. 31, 2003",33.03%
"Sept. 30, 2003",33.03%
"Aug. 31, 2003",33.03%
"July 31, 2003",33.03%
"June 30, 2003",33.03%
"May 31, 2003",33.03%
"April 30, 2003",33.03%
"March 31, 2003",33.03%
"Feb. 28, 2003",33.03%
"Jan. 31, 2003",33.03%
"Dec. 31, 2002",33.03%
"Nov. 30, 2002",33.03%
"Oct. 31, 2002",33.03%
"Sept. 30, 2002",33.03%
"Aug. 31, 2002",33.03%
"July 31, 2002",33.03%
"June 30, 2002",33.03%
"May 31, 2002",33.03%
"April 30, 2002",33.03%
"March 31, 2002",33.03%
"Feb. 28, 2002",33.03%
"Jan. 31, 2002",33.03%
"Dec. 31, 2001",33.03%
"Nov. 30, 2001",33.03%
"Oct. 31, 2001",33.03%
"Sept. 30, 2001",33.03%
"Aug. 31, 2001",31.37%
"July 31, 2001",31.37%
"June 30, 2001",31.37%
"May 31, 2001",31.37%
"April 30, 2001",31.37%
"March 31, 2001",31.37%
"Feb. 28, 2001",31.37%
"Jan. 31, 2001",31.37%
"Dec. 31, 2000",31.37%
"Nov. 30, 2000",31.37%
"Oct. 31, 2000",31.37%
"Sept. 30, 2000",31.37%
"Aug. 31, 2000",31.37%
"July 31, 2000",31.37%
"June 30, 2000",31.37%
"May 31, 2000",31.37%
"April 30, 2000",31.37%
"March 31, 2000",31.37%
"Feb. 29, 2000",25.72%
"Jan. 31, 2000",18.69%
"Dec. 31, 1999",14.12%
"Nov. 30, 1999",14.12%
