Ex-Date,Record Date,Pay Date,Declared Date,Type,Amoun
05/15/2003,05/19/2003,06/03/2003,05/07/2003,Normal,0.21
02/20/2003,02/24/2003,03/11/2003,02/13/2003,Normal,0.21
11/21/2002,11/25/2002,01/06/2003,11/13/2002,Normal,0.19
08/22/2002,08/26/2002,09/10/2002,08/14/2002,Normal,0.19
05/23/2002,05/28/2002,06/07/2002,05/15/2002,Normal,0.19
02/25/2002,02/27/2002,03/08/2002,01/16/2002,Normal,0.19
11/23/2001,11/27/2001,01/04/2002,11/15/2001,Normal,0.19
08/24/2001,08/28/2001,09/07/2001,08/16/2001,Normal,0.19
05/25/2001,05/30/2001,06/08/2001,05/16/2001,Normal,0.19
02/22/2001,02/26/2001,03/09/2001,02/15/2001,Normal,0.19
11/22/2000,11/27/2000,01/05/2001,11/16/2000,Normal,0.17
08/24/2000,08/28/2000,09/08/2000,08/17/2000,Normal,0.17
05/25/2000,05/30/2000,06/09/2000,05/18/2000,Normal,0.17
02/24/2000,02/28/2000,03/27/2000,02/18/2000,Normal,0.17
11/24/1999,11/29/1999,01/07/2000,11/18/1999,Normal,0.30
