date,forward_pe_ratio
"May 2, 2019",6.908
"May 1, 2019",6.899
"April 30, 2019",6.954
"April 29, 2019",6.871
"April 26, 2019",6.726
"April 25, 2019",6.798
"April 24, 2019",6.916
"April 23, 2019",6.912
"April 22, 2019",6.812
"April 18, 2019",6.993
"April 17, 2019",6.995
"April 16, 2019",6.924
"April 15, 2019",6.867
"April 12, 2019",7.058
"April 11, 2019",7.082
"April 10, 2019",6.922
"April 9, 2019",6.777
"April 8, 2019",6.893
"April 5, 2019",6.930
"April 4, 2019",6.904
"April 3, 2019",6.859
"April 2, 2019",6.712
"April 1, 2019",6.582
"March 31, 2019",
"March 29, 2019",6.462
"March 28, 2019",6.287
"March 27, 2019",6.295
"March 26, 2019",6.147
"March 25, 2019",6.147
"March 22, 2019",6.220
"March 21, 2019",6.399
"March 20, 2019",6.299
"March 19, 2019",6.427
"March 18, 2019",6.385
"March 15, 2019",6.395
"March 14, 2019",6.537
"March 13, 2019",6.478
"March 12, 2019",6.291
"March 11, 2019",6.521
"March 8, 2019",6.492
"March 7, 2019",6.556
"March 6, 2019",6.665
"March 5, 2019",6.761
"March 4, 2019",6.861
"March 1, 2019",7.048
"Feb. 28, 2019",7.249
"Feb. 27, 2019",7.262
"Feb. 26, 2019",7.376
"Feb. 25, 2019",7.304
"Feb. 22, 2019",7.221
"Feb. 21, 2019",7.117
"Feb. 20, 2019",7.133
"Feb. 19, 2019",7.217
"Feb. 15, 2019",7.131
"Feb. 14, 2019",7.347
"Feb. 13, 2019",7.367
"Feb. 12, 2019",7.274
"Feb. 11, 2019",7.445
"Feb. 8, 2019",7.325
"Feb. 7, 2019",7.359
"Feb. 6, 2019",7.479
"Feb. 5, 2019",7.514
"Feb. 4, 2019",7.483
"Feb. 1, 2019",7.347
"Jan. 31, 2019",7.278
"Jan. 30, 2019",7.394
"Jan. 29, 2019",7.384
"Jan. 28, 2019",7.441
"Jan. 25, 2019",7.117
"Jan. 24, 2019",6.848
"Jan. 23, 2019",6.440
"Jan. 22, 2019",6.661
"Jan. 18, 2019",6.912
"Jan. 17, 2019",6.832
"Jan. 16, 2019",6.682
"Jan. 15, 2019",6.531
"Jan. 14, 2019",6.452
"Jan. 11, 2019",6.470
"Jan. 10, 2019",6.519
"Jan. 9, 2019",6.800
"Jan. 8, 2019",6.596
"Jan. 7, 2019",6.704
"Jan. 4, 2019",6.519
"Jan. 3, 2019",6.116
"Jan. 2, 2019",6.608
"Dec. 31, 2018",6.533
