Ex-Date,Record Date,Pay Date,Declared Date,Type,Amoun
12/09/1999,12/13/1999,01/04/2000,12/01/1999,Normal,0.05
09/09/1999,09/13/1999,09/30/1999,09/01/1999,Normal,0.05
06/11/1999,06/15/1999,06/30/1999,06/02/1999,Normal,0.05
03/11/1999,03/15/1999,03/31/1999,03/03/1999,Normal,0.05
12/10/1998,12/14/1998,01/05/1999,12/02/1998,Normal,0.05
09/10/1998,09/14/1998,09/30/1998,09/02/1998,Normal,0.05
06/11/1998,06/15/1998,06/30/1998,06/03/1998,Normal,0.05
03/12/1998,03/16/1998,03/31/1998,03/04/1998,Normal,0.05
12/11/1997,12/15/1997,01/05/1998,12/03/1997,Normal,0.05
09/11/1997,09/15/1997,09/30/1997,09/03/1997,Normal,0.05
06/12/1997,06/16/1997,06/30/1997,06/04/1997,Normal,0.05
03/13/1997,03/17/1997,03/31/1997,03/05/1997,Normal,0.05
12/12/1996,12/16/1996,01/03/1997,12/05/1996,Normal,0.05
09/12/1996,09/16/1996,09/30/1996,09/04/1996,Normal,0.05
06/13/1996,06/17/1996,06/28/1996,06/05/1996,Normal,0.05
03/14/1996,03/18/1996,03/29/1996,03/06/1996,Normal,0.05
12/14/1995,12/18/1995,01/03/1996,12/06/1995,Normal,0.05
09/14/1995,09/18/1995,09/29/1995,09/06/1995,Normal,0.05
06/15/1995,06/19/1995,06/30/1995,05/26/1995,Normal,0.05
03/07/1995,03/13/1995,03/31/1995,02/15/1995,Normal,0.05
12/15/1994,12/21/1994,01/04/1995,12/07/1994,Normal,0.05
09/13/1994,09/19/1994,09/30/1994,09/07/1994,Normal,0.05
06/07/1994,06/13/1994,06/30/1994,06/01/1994,Normal,0.05
03/08/1994,03/14/1994,03/31/1994,03/02/1994,Normal,0.05
12/07/1993,12/13/1993,01/04/1994,12/02/1993,Normal,0.05
09/07/1993,09/13/1993,09/30/1993,09/01/1993,Normal,0.05
06/08/1993,06/14/1993,06/30/1993,06/02/1993,Normal,0.05
03/09/1993,03/15/1993,03/31/1993,03/03/1993,Normal,0.05
12/08/1992,12/14/1992,12/31/1992,12/02/1992,Normal,0.05
09/08/1992,09/14/1992,09/30/1992,09/02/1992,Normal,0.05
06/09/1992,06/15/1992,06/30/1992,06/03/1992,Normal,0.05
03/10/1992,03/16/1992,03/31/1992,03/04/1992,Normal,0.05
12/10/1991,12/16/1991,01/02/1992,12/04/1991,Normal,0.05
09/10/1991,09/16/1991,09/30/1991,09/04/1991,Normal,0.05
06/11/1991,06/17/1991,06/28/1991,04/05/1991,Normal,0.05
03/12/1991,03/18/1991,03/29/1991,03/06/1991,Normal,0.05
12/11/1990,12/17/1990,12/31/1990,12/05/1990,Normal,0.05
09/11/1990,09/17/1990,09/28/1990,09/05/1990,Normal,0.05
06/12/1990,06/18/1990,06/29/1990,06/06/1990,Normal,0.05
03/13/1990,03/19/1990,03/30/1990,03/07/1990,Normal,0.05
12/12/1989,12/18/1989,01/03/1990,12/06/1989,Normal,0.05
09/12/1989,09/18/1989,09/29/1989,09/06/1989,Normal,0.05
06/13/1989,06/19/1989,06/30/1989,06/07/1989,Normal,0.05
03/07/1989,03/13/1989,03/31/1989,03/01/1989,Normal,0.05
12/13/1988,12/19/1988,01/04/1989,12/07/1988,Normal,0.05
09/13/1988,09/19/1988,09/30/1988,09/07/1988,Normal,0.05
06/07/1988,06/13/1988,06/30/1988,06/01/1988,Normal,0.05
03/08/1988,03/14/1988,03/31/1988,03/02/1988,Normal,0.05
12/08/1987,12/14/1987,01/05/1988,12/02/1987,Normal,0.05
09/09/1987,09/15/1987,09/30/1987,09/02/1987,Normal,0.05
06/18/1987,06/24/1987,07/08/1987,06/03/1987,Normal,0.05
