date,three_year_return
"Feb. 14, 2008",50.42%
"Feb. 13, 2008",55.05%
"Feb. 12, 2008",53.51%
"Feb. 11, 2008",52.33%
"Feb. 8, 2008",46.61%
"Feb. 7, 2008",48.60%
"Feb. 6, 2008",46.09%
"Feb. 5, 2008",48.06%
"Feb. 4, 2008",56.13%
"Feb. 1, 2008",57.88%
"Jan. 31, 2008",55.61%
"Jan. 30, 2008",50.69%
"Jan. 29, 2008",52.92%
"Jan. 28, 2008",53.78%
"Jan. 25, 2008",56.32%
"Jan. 24, 2008",59.09%
"Jan. 23, 2008",67.42%
"Jan. 22, 2008",60.78%
"Jan. 18, 2008",66.07%
"Jan. 17, 2008",68.72%
"Jan. 16, 2008",78.00%
"Jan. 15, 2008",80.33%
"Jan. 14, 2008",85.11%
"Jan. 11, 2008",90.84%
"Jan. 10, 2008",90.28%
"Jan. 9, 2008",94.22%
"Jan. 8, 2008",92.40%
"Jan. 7, 2008",90.06%
"Jan. 4, 2008",80.01%
"Jan. 3, 2008",77.56%
"Jan. 2, 2008",73.16%
"Dec. 31, 2007",76.83%
"Dec. 28, 2007",78.61%
"Dec. 27, 2007",77.32%
"Dec. 26, 2007",77.16%
"Dec. 24, 2007",78.25%
"Dec. 21, 2007",77.55%
"Dec. 20, 2007",78.62%
"Dec. 19, 2007",74.81%
"Dec. 18, 2007",75.85%
"Dec. 17, 2007",72.86%
"Dec. 14, 2007",74.82%
"Dec. 13, 2007",80.62%
"Dec. 12, 2007",80.97%
"Dec. 11, 2007",82.43%
"Dec. 10, 2007",86.88%
"Dec. 7, 2007",87.59%
"Dec. 6, 2007",87.99%
"Dec. 5, 2007",88.39%
"Dec. 4, 2007",84.87%
"Dec. 3, 2007",84.28%
"Nov. 30, 2007",84.42%
"Nov. 29, 2007",79.78%
"Nov. 28, 2007",77.39%
"Nov. 27, 2007",73.80%
"Nov. 26, 2007",71.01%
"Nov. 23, 2007",71.02%
"Nov. 21, 2007",76.02%
"Nov. 20, 2007",81.87%
"Nov. 19, 2007",80.29%
"Nov. 16, 2007",76.04%
"Nov. 15, 2007",76.86%
"Nov. 14, 2007",72.99%
"Nov. 13, 2007",72.91%
"Nov. 12, 2007",70.46%
"Nov. 9, 2007",78.97%
"Nov. 8, 2007",83.36%
"Nov. 7, 2007",83.79%
"Nov. 6, 2007",88.61%
"Nov. 5, 2007",89.54%
"Nov. 2, 2007",86.30%
"Nov. 1, 2007",80.95%
"Oct. 31, 2007",83.40%
"Oct. 30, 2007",82.97%
"Oct. 29, 2007",83.14%
"Oct. 26, 2007",82.09%
"Oct. 25, 2007",82.75%
"Oct. 24, 2007",82.97%
"Oct. 23, 2007",80.76%
"Oct. 22, 2007",80.88%
"Oct. 19, 2007",78.96%
"Oct. 18, 2007",83.85%
"Oct. 17, 2007",81.65%
"Oct. 16, 2007",81.92%
"Oct. 15, 2007",82.39%
"Oct. 12, 2007",84.49%
"Oct. 11, 2007",82.62%
"Oct. 10, 2007",82.79%
"Oct. 9, 2007",84.35%
"Oct. 8, 2007",80.79%
"Oct. 5, 2007",88.41%
"Oct. 4, 2007",87.21%
"Oct. 3, 2007",82.94%
"Oct. 2, 2007",81.57%
"Oct. 1, 2007",82.53%
"Sept. 28, 2007",78.08%
"Sept. 27, 2007",84.40%
"Sept. 26, 2007",85.30%
"Sept. 25, 2007",83.32%
"Sept. 24, 2007",83.03%
"Sept. 21, 2007",81.44%
"Sept. 20, 2007",80.13%
"Sept. 19, 2007",79.97%
"Sept. 18, 2007",76.35%
"Sept. 17, 2007",73.25%
"Sept. 14, 2007",73.05%
"Sept. 13, 2007",71.76%
"Sept. 12, 2007",70.32%
"Sept. 11, 2007",69.96%
"Sept. 10, 2007",68.89%
"Sept. 7, 2007",71.07%
"Sept. 6, 2007",75.45%
"Sept. 5, 2007",71.39%
"Sept. 4, 2007",73.75%
"Aug. 31, 2007",71.84%
"Aug. 30, 2007",71.42%
"Aug. 29, 2007",72.14%
"Aug. 28, 2007",65.98%
"Aug. 27, 2007",69.79%
"Aug. 24, 2007",76.24%
"Aug. 23, 2007",73.39%
"Aug. 22, 2007",71.42%
"Aug. 21, 2007",67.50%
"Aug. 20, 2007",66.98%
"Aug. 17, 2007",68.68%
"Aug. 16, 2007",62.84%
"Aug. 15, 2007",62.95%
"Aug. 14, 2007",67.28%
"Aug. 13, 2007",69.77%
"Aug. 10, 2007",66.79%
"Aug. 9, 2007",67.02%
"Aug. 8, 2007",74.29%
"Aug. 7, 2007",77.19%
"Aug. 6, 2007",75.83%
"Aug. 3, 2007",68.33%
"Aug. 2, 2007",75.34%
"Aug. 1, 2007",77.37%
"July 31, 2007",75.21%
"July 30, 2007",72.48%
"July 27, 2007",78.70%
"July 26, 2007",80.84%
"July 25, 2007",87.72%
"July 24, 2007",86.56%
"July 23, 2007",95.18%
"July 20, 2007",86.45%
"July 19, 2007",91.62%
"July 18, 2007",91.97%
"July 17, 2007",89.08%
"July 16, 2007",89.32%
"July 13, 2007",100.5%
"July 12, 2007",96.42%
"July 11, 2007",90.11%
"July 10, 2007",87.24%
"July 9, 2007",92.11%
"July 6, 2007",91.62%
"July 5, 2007",93.96%
"July 3, 2007",94.48%
"July 2, 2007",96.27%
"June 29, 2007",92.18%
"June 28, 2007",87.75%
"June 27, 2007",89.75%
"June 26, 2007",87.59%
"June 25, 2007",89.68%
"June 22, 2007",90.96%
"June 21, 2007",96.89%
"June 20, 2007",93.67%
"June 19, 2007",98.53%
"June 18, 2007",101.3%
"June 15, 2007",108.8%
"June 14, 2007",107.8%
"June 13, 2007",105.5%
"June 12, 2007",102.3%
"June 11, 2007",104.1%
"June 8, 2007",98.29%
"June 7, 2007",90.82%
"June 6, 2007",100.7%
"June 5, 2007",103.0%
"June 4, 2007",106.2%
"June 1, 2007",105.1%
"May 31, 2007",106.7%
"May 30, 2007",106.4%
"May 29, 2007",104.9%
"May 25, 2007",108.9%
"May 24, 2007",112.3%
"May 23, 2007",122.0%
"May 22, 2007",125.1%
"May 21, 2007",128.2%
"May 18, 2007",130.0%
"May 17, 2007",134.2%
"May 16, 2007",131.4%
"May 15, 2007",130.5%
"May 14, 2007",129.5%
"May 11, 2007",129.1%
"May 10, 2007",127.0%
"May 9, 2007",126.8%
"May 8, 2007",126.0%
"May 7, 2007",127.2%
"May 4, 2007",114.6%
"May 3, 2007",113.0%
"May 2, 2007",112.5%
"May 1, 2007",111.0%
"April 30, 2007",107.2%
"April 27, 2007",104.2%
"April 26, 2007",104.7%
"April 25, 2007",106.8%
"April 24, 2007",104.7%
"April 23, 2007",104.1%
"April 20, 2007",105.0%
"April 19, 2007",102.7%
"April 18, 2007",100.7%
"April 17, 2007",98.99%
"April 16, 2007",97.63%
"April 13, 2007",95.79%
"April 12, 2007",90.68%
"April 11, 2007",87.18%
"April 10, 2007",89.26%
"April 9, 2007",89.34%
"April 5, 2007",83.48%
"April 4, 2007",82.70%
"April 3, 2007",83.02%
"April 2, 2007",76.72%
"March 30, 2007",76.72%
"March 29, 2007",78.69%
"March 28, 2007",78.59%
"March 27, 2007",79.55%
"March 26, 2007",78.80%
"March 23, 2007",79.60%
"March 22, 2007",81.33%
"March 21, 2007",79.26%
"March 20, 2007",75.68%
"March 19, 2007",73.21%
"March 16, 2007",71.95%
"March 15, 2007",73.54%
"March 14, 2007",71.26%
"March 13, 2007",70.50%
"March 12, 2007",71.45%
"March 9, 2007",65.90%
"March 8, 2007",66.58%
"March 7, 2007",64.83%
"March 6, 2007",64.71%
"March 5, 2007",63.16%
"March 2, 2007",64.25%
"March 1, 2007",65.93%
"Feb. 28, 2007",66.55%
"Feb. 27, 2007",66.25%
"Feb. 26, 2007",76.14%
"Feb. 23, 2007",75.11%
"Feb. 22, 2007",72.61%
"Feb. 21, 2007",72.06%
"Feb. 20, 2007",72.42%
"Feb. 16, 2007",71.86%
"Feb. 15, 2007",71.13%
"Feb. 14, 2007",72.36%
"Feb. 13, 2007",71.62%
"Feb. 12, 2007",66.73%
"Feb. 9, 2007",64.63%
"Feb. 8, 2007",64.97%
"Feb. 7, 2007",64.43%
"Feb. 6, 2007",64.43%
"Feb. 5, 2007",65.99%
"Feb. 2, 2007",62.06%
"Feb. 1, 2007",61.80%
"Jan. 31, 2007",58.77%
"Jan. 30, 2007",58.33%
"Jan. 29, 2007",57.94%
"Jan. 26, 2007",58.80%
"Jan. 25, 2007",57.33%
"Jan. 24, 2007",58.41%
"Jan. 23, 2007",57.80%
"Jan. 22, 2007",58.91%
"Jan. 19, 2007",59.70%
"Jan. 18, 2007",58.68%
"Jan. 17, 2007",59.21%
"Jan. 16, 2007",59.14%
"Jan. 12, 2007",60.90%
"Jan. 11, 2007",61.87%
"Jan. 10, 2007",62.02%
"Jan. 9, 2007",60.34%
"Jan. 8, 2007",58.99%
"Jan. 5, 2007",62.01%
"Jan. 4, 2007",64.33%
"Jan. 3, 2007",62.41%
"Dec. 29, 2006",61.79%
"Dec. 28, 2006",63.87%
"Dec. 27, 2006",65.08%
"Dec. 26, 2006",65.02%
"Dec. 22, 2006",63.01%
"Dec. 21, 2006",64.89%
"Dec. 20, 2006",65.39%
"Dec. 19, 2006",65.30%
"Dec. 18, 2006",65.15%
"Dec. 15, 2006",68.61%
"Dec. 14, 2006",68.65%
"Dec. 13, 2006",68.50%
"Dec. 12, 2006",68.39%
"Dec. 11, 2006",69.83%
"Dec. 8, 2006",66.63%
"Dec. 7, 2006",67.24%
"Dec. 6, 2006",68.32%
"Dec. 5, 2006",68.01%
"Dec. 4, 2006",68.68%
"Dec. 1, 2006",70.25%
"Nov. 30, 2006",72.76%
"Nov. 29, 2006",73.04%
"Nov. 28, 2006",70.09%
"Nov. 27, 2006",68.22%
"Nov. 24, 2006",69.63%
"Nov. 22, 2006",71.04%
"Nov. 21, 2006",70.42%
"Nov. 20, 2006",70.42%
"Nov. 17, 2006",70.81%
"Nov. 16, 2006",68.66%
"Nov. 15, 2006",67.55%
"Nov. 14, 2006",66.45%
"Nov. 13, 2006",63.05%
"Nov. 10, 2006",60.11%
"Nov. 9, 2006",61.15%
"Nov. 8, 2006",60.80%
"Nov. 7, 2006",60.31%
"Nov. 6, 2006",58.23%
"Nov. 3, 2006",53.54%
"Nov. 2, 2006",58.24%
"Nov. 1, 2006",59.93%
"Oct. 31, 2006",59.24%
"Oct. 30, 2006",59.44%
"Oct. 27, 2006",57.38%
"Oct. 26, 2006",57.45%
"Oct. 25, 2006",57.56%
"Oct. 24, 2006",55.21%
"Oct. 23, 2006",56.61%
"Oct. 20, 2006",56.83%
"Oct. 19, 2006",57.56%
"Oct. 18, 2006",57.64%
"Oct. 17, 2006",55.25%
"Oct. 16, 2006",53.41%
"Oct. 13, 2006",51.78%
"Oct. 12, 2006",51.51%
"Oct. 11, 2006",51.43%
"Oct. 10, 2006",52.42%
"Oct. 9, 2006",49.19%
"Oct. 6, 2006",46.73%
"Oct. 5, 2006",46.64%
"Oct. 4, 2006",46.81%
"Oct. 3, 2006",46.59%
"Oct. 2, 2006",44.23%
"Sept. 29, 2006",43.59%
"Sept. 28, 2006",47.40%
"Sept. 27, 2006",47.90%
"Sept. 26, 2006",44.63%
"Sept. 25, 2006",45.84%
"Sept. 22, 2006",42.01%
"Sept. 21, 2006",42.08%
"Sept. 20, 2006",42.21%
"Sept. 19, 2006",42.61%
"Sept. 18, 2006",42.24%
"Sept. 15, 2006",47.61%
"Sept. 14, 2006",46.23%
"Sept. 13, 2006",47.47%
"Sept. 12, 2006",46.36%
"Sept. 11, 2006",48.66%
"Sept. 8, 2006",43.35%
"Sept. 7, 2006",42.10%
"Sept. 6, 2006",41.55%
"Sept. 5, 2006",41.71%
"Sept. 1, 2006",47.84%
"Aug. 31, 2006",48.05%
"Aug. 30, 2006",46.58%
"Aug. 29, 2006",46.71%
"Aug. 28, 2006",47.58%
"Aug. 25, 2006",48.46%
"Aug. 24, 2006",49.26%
"Aug. 23, 2006",49.03%
"Aug. 22, 2006",50.43%
"Aug. 21, 2006",48.64%
"Aug. 18, 2006",50.20%
"Aug. 17, 2006",48.67%
"Aug. 16, 2006",49.25%
"Aug. 15, 2006",51.70%
"Aug. 14, 2006",50.24%
"Aug. 11, 2006",51.09%
"Aug. 10, 2006",52.59%
"Aug. 9, 2006",53.08%
"Aug. 8, 2006",53.10%
"Aug. 7, 2006",49.05%
"Aug. 4, 2006",52.42%
"Aug. 3, 2006",51.48%
"Aug. 2, 2006",52.01%
"Aug. 1, 2006",51.85%
"July 31, 2006",49.68%
"July 28, 2006",53.41%
"July 27, 2006",51.77%
"July 26, 2006",53.14%
"July 25, 2006",52.75%
"July 24, 2006",52.60%
"July 21, 2006",56.12%
"July 20, 2006",53.56%
"July 19, 2006",53.44%
"July 18, 2006",52.15%
"July 17, 2006",53.00%
"July 14, 2006",46.33%
"July 13, 2006",45.32%
"July 12, 2006",45.29%
"July 11, 2006",45.11%
"July 10, 2006",42.39%
"July 7, 2006",35.43%
"July 6, 2006",33.39%
"July 5, 2006",33.60%
"July 3, 2006",33.58%
"June 30, 2006",34.05%
"June 29, 2006",33.41%
"June 28, 2006",33.30%
"June 27, 2006",32.43%
"June 26, 2006",31.58%
"June 23, 2006",32.95%
"June 22, 2006",31.81%
"June 21, 2006",32.28%
"June 20, 2006",32.71%
"June 19, 2006",32.47%
"June 16, 2006",31.29%
"June 15, 2006",34.76%
"June 14, 2006",34.27%
"June 13, 2006",35.59%
"June 12, 2006",36.55%
"June 9, 2006",39.79%
"June 8, 2006",37.67%
"June 7, 2006",36.45%
"June 6, 2006",37.66%
"June 5, 2006",37.42%
"June 2, 2006",37.13%
"June 1, 2006",38.48%
"May 31, 2006",35.64%
"May 30, 2006",34.26%
"May 26, 2006",35.89%
"May 25, 2006",34.30%
"May 24, 2006",33.19%
"May 23, 2006",33.27%
"May 22, 2006",39.90%
"May 19, 2006",40.64%
"May 18, 2006",37.46%
"May 17, 2006",37.67%
"May 16, 2006",38.62%
"May 15, 2006",41.36%
"May 12, 2006",40.02%
"May 11, 2006",42.77%
"May 10, 2006",43.98%
"May 9, 2006",41.74%
"May 8, 2006",44.62%
"May 5, 2006",47.99%
"May 4, 2006",45.34%
"May 3, 2006",44.98%
"May 2, 2006",47.33%
"May 1, 2006",48.89%
"April 28, 2006",47.34%
"April 27, 2006",45.63%
"April 26, 2006",43.22%
"April 25, 2006",44.30%
"April 24, 2006",45.95%
"April 21, 2006",46.02%
"April 20, 2006",45.74%
"April 19, 2006",44.68%
"April 18, 2006",44.37%
"April 17, 2006",41.14%
"April 13, 2006",45.43%
"April 12, 2006",46.25%
"April 11, 2006",46.46%
"April 10, 2006",47.88%
"April 7, 2006",43.65%
"April 6, 2006",44.06%
"April 5, 2006",45.82%
"April 4, 2006",43.46%
"April 3, 2006",44.41%
"March 31, 2006",43.18%
"March 30, 2006",45.57%
"March 29, 2006",47.44%
"March 28, 2006",46.69%
"March 27, 2006",44.84%
"March 24, 2006",44.08%
"March 23, 2006",41.75%
"March 22, 2006",42.51%
"March 21, 2006",41.58%
"March 20, 2006",45.81%
"March 17, 2006",49.31%
"March 16, 2006",51.46%
"March 15, 2006",50.03%
"March 14, 2006",50.56%
"March 13, 2006",52.23%
"March 10, 2006",55.38%
"March 9, 2006",52.80%
"March 8, 2006",52.72%
"March 7, 2006",51.96%
"March 6, 2006",52.07%
"March 3, 2006",53.42%
"March 2, 2006",56.95%
"March 1, 2006",58.07%
"Feb. 28, 2006",59.19%
"Feb. 27, 2006",60.67%
"Feb. 24, 2006",59.76%
"Feb. 23, 2006",57.58%
"Feb. 22, 2006",58.67%
"Feb. 21, 2006",55.99%
"Feb. 17, 2006",57.65%
"Feb. 16, 2006",56.45%
"Feb. 15, 2006",56.16%
"Feb. 14, 2006",53.98%
"Feb. 13, 2006",59.29%
"Feb. 10, 2006",57.06%
"Feb. 9, 2006",56.26%
"Feb. 8, 2006",56.12%
"Feb. 7, 2006",56.80%
"Feb. 6, 2006",54.35%
"Feb. 3, 2006",50.51%
"Feb. 2, 2006",55.21%
"Feb. 1, 2006",56.58%
"Jan. 31, 2006",56.38%
"Jan. 30, 2006",55.75%
"Jan. 27, 2006",58.41%
"Jan. 26, 2006",50.41%
"Jan. 25, 2006",52.21%
"Jan. 24, 2006",54.87%
"Jan. 23, 2006",52.85%
"Jan. 20, 2006",48.29%
"Jan. 19, 2006",50.60%
"Jan. 18, 2006",49.80%
"Jan. 17, 2006",49.59%
"Jan. 13, 2006",47.77%
"Jan. 12, 2006",48.44%
"Jan. 11, 2006",47.18%
"Jan. 10, 2006",47.93%
"Jan. 9, 2006",46.73%
"Jan. 6, 2006",45.92%
"Jan. 5, 2006",49.37%
"Jan. 4, 2006",50.27%
"Jan. 3, 2006",50.78%
"Dec. 30, 2005",48.79%
"Dec. 29, 2005",51.17%
"Dec. 28, 2005",51.75%
"Dec. 27, 2005",52.07%
"Dec. 23, 2005",51.05%
"Dec. 22, 2005",49.51%
"Dec. 21, 2005",49.51%
"Dec. 20, 2005",51.83%
"Dec. 19, 2005",53.58%
"Dec. 16, 2005",54.66%
"Dec. 15, 2005",59.36%
"Dec. 14, 2005",58.09%
"Dec. 13, 2005",57.75%
"Dec. 12, 2005",56.77%
"Dec. 9, 2005",60.15%
"Dec. 8, 2005",61.76%
"Dec. 7, 2005",60.21%
"Dec. 6, 2005",61.51%
"Dec. 5, 2005",60.32%
"Dec. 2, 2005",58.94%
"Dec. 1, 2005",61.47%
"Nov. 30, 2005",60.07%
"Nov. 29, 2005",62.31%
"Nov. 28, 2005",62.81%
"Nov. 25, 2005",60.45%
"Nov. 23, 2005",59.85%
"Nov. 22, 2005",57.48%
"Nov. 21, 2005",59.96%
"Nov. 18, 2005",55.61%
"Nov. 17, 2005",57.36%
"Nov. 16, 2005",55.98%
"Nov. 15, 2005",55.68%
"Nov. 14, 2005",57.61%
"Nov. 11, 2005",58.57%
"Nov. 10, 2005",62.31%
"Nov. 9, 2005",62.03%
"Nov. 8, 2005",61.91%
"Nov. 7, 2005",58.20%
"Nov. 4, 2005",54.32%
"Nov. 3, 2005",58.46%
"Nov. 2, 2005",55.20%
"Nov. 1, 2005",54.14%
"Oct. 31, 2005",60.40%
"Oct. 28, 2005",63.40%
"Oct. 27, 2005",58.06%
"Oct. 26, 2005",59.04%
"Oct. 25, 2005",62.00%
"Oct. 24, 2005",61.80%
"Oct. 21, 2005",65.97%
"Oct. 20, 2005",73.54%
"Oct. 19, 2005",78.97%
"Oct. 18, 2005",77.11%
"Oct. 17, 2005",80.62%
"Oct. 14, 2005",74.61%
"Oct. 13, 2005",75.63%
"Oct. 12, 2005",78.18%
"Oct. 11, 2005",79.71%
"Oct. 10, 2005",73.65%
"Oct. 7, 2005",66.35%
"Oct. 6, 2005",79.47%
"Oct. 5, 2005",80.93%
"Oct. 4, 2005",86.75%
"Oct. 3, 2005",81.19%
"Sept. 30, 2005",78.65%
"Sept. 29, 2005",82.79%
"Sept. 28, 2005",80.92%
"Sept. 27, 2005",80.25%
"Sept. 26, 2005",79.93%
"Sept. 23, 2005",83.25%
"Sept. 22, 2005",78.15%
"Sept. 21, 2005",81.21%
"Sept. 20, 2005",86.58%
"Sept. 19, 2005",87.35%
"Sept. 16, 2005",82.99%
"Sept. 15, 2005",80.98%
"Sept. 14, 2005",80.17%
"Sept. 13, 2005",78.78%
"Sept. 12, 2005",86.64%
"Sept. 9, 2005",82.66%
"Sept. 8, 2005",81.51%
"Sept. 7, 2005",83.23%
"Sept. 6, 2005",85.53%
"Sept. 2, 2005",79.07%
"Sept. 1, 2005",74.57%
"Aug. 31, 2005",77.55%
"Aug. 30, 2005",81.61%
"Aug. 29, 2005",84.24%
"Aug. 26, 2005",73.80%
"Aug. 25, 2005",76.69%
"Aug. 24, 2005",75.63%
"Aug. 23, 2005",76.00%
"Aug. 22, 2005",74.20%
"Aug. 19, 2005",76.42%
"Aug. 18, 2005",79.03%
"Aug. 17, 2005",77.84%
"Aug. 16, 2005",78.70%
"Aug. 15, 2005",77.48%
"Aug. 12, 2005",79.07%
"Aug. 11, 2005",83.92%
"Aug. 10, 2005",82.83%
"Aug. 9, 2005",84.17%
"Aug. 8, 2005",77.31%
"Aug. 5, 2005",89.67%
"Aug. 4, 2005",97.32%
"Aug. 3, 2005",98.41%
"Aug. 2, 2005",96.31%
"Aug. 1, 2005",89.75%
"July 29, 2005",111.2%
"July 28, 2005",113.4%
"July 27, 2005",112.3%
"July 26, 2005",111.9%
"July 25, 2005",108.7%
"July 22, 2005",111.3%
"July 21, 2005",106.3%
"July 20, 2005",107.1%
"July 19, 2005",107.9%
"July 18, 2005",102.2%
"July 15, 2005",92.63%
"July 14, 2005",97.42%
"July 13, 2005",100.8%
"July 12, 2005",100.3%
"July 11, 2005",94.92%
"July 8, 2005",82.29%
"July 7, 2005",82.79%
"July 6, 2005",81.39%
"July 5, 2005",83.92%
"July 1, 2005",80.19%
"June 30, 2005",78.02%
"June 29, 2005",77.92%
"June 28, 2005",77.90%
"June 27, 2005",80.18%
"June 24, 2005",75.72%
"June 23, 2005",74.41%
"June 22, 2005",73.22%
"June 21, 2005",71.93%
"June 20, 2005",72.47%
"June 17, 2005",75.13%
"June 16, 2005",75.46%
"June 15, 2005",76.54%
"June 14, 2005",78.27%
"June 13, 2005",75.33%
"June 10, 2005",72.28%
"June 9, 2005",73.59%
"June 8, 2005",73.59%
"June 7, 2005",74.61%
"June 6, 2005",75.87%
"June 3, 2005",68.74%
"June 2, 2005",64.87%
"June 1, 2005",65.65%
"May 31, 2005",63.35%
"May 27, 2005",56.44%
"May 26, 2005",55.48%
"May 25, 2005",54.27%
"May 24, 2005",54.81%
"May 23, 2005",56.78%
"May 20, 2005",58.18%
"May 19, 2005",62.66%
"May 18, 2005",62.77%
"May 17, 2005",62.91%
"May 16, 2005",58.38%
"May 13, 2005",54.79%
"May 12, 2005",58.71%
"May 11, 2005",60.53%
"May 10, 2005",59.77%
"May 9, 2005",60.18%
"May 6, 2005",55.79%
"May 5, 2005",56.33%
"May 4, 2005",56.65%
"May 3, 2005",54.72%
"May 2, 2005",56.51%
"April 29, 2005",59.00%
"April 28, 2005",57.59%
"April 27, 2005",57.11%
"April 26, 2005",54.56%
"April 25, 2005",56.28%
"April 22, 2005",57.59%
"April 21, 2005",58.62%
"April 20, 2005",57.45%
"April 19, 2005",58.00%
"April 18, 2005",57.80%
"April 15, 2005",58.88%
"April 14, 2005",60.63%
"April 13, 2005",62.74%
"April 12, 2005",64.38%
"April 11, 2005",63.89%
"April 8, 2005",63.54%
"April 7, 2005",66.01%
"April 6, 2005",65.35%
"April 5, 2005",65.37%
"April 4, 2005",61.07%
"April 1, 2005",63.92%
"March 31, 2005",62.77%
"March 30, 2005",61.21%
"March 29, 2005",59.32%
"March 28, 2005",61.18%
"March 24, 2005",61.76%
"March 23, 2005",60.53%
"March 22, 2005",61.51%
"March 21, 2005",65.58%
"March 18, 2005",69.12%
"March 17, 2005",67.66%
"March 16, 2005",68.97%
"March 15, 2005",70.55%
"March 14, 2005",71.39%
"March 11, 2005",62.26%
"March 10, 2005",62.86%
"March 9, 2005",61.96%
"March 8, 2005",64.67%
"March 7, 2005",67.32%
"March 4, 2005",67.81%
"March 3, 2005",68.36%
"March 2, 2005",67.88%
"March 1, 2005",67.93%
"Feb. 28, 2005",67.44%
"Feb. 25, 2005",73.51%
"Feb. 24, 2005",68.36%
"Feb. 23, 2005",66.30%
"Feb. 22, 2005",63.68%
"Feb. 18, 2005",69.16%
"Feb. 17, 2005",73.59%
"Feb. 16, 2005",73.93%
"Feb. 15, 2005",73.49%
"Feb. 14, 2005",72.43%
"Feb. 11, 2005",68.41%
"Feb. 10, 2005",68.62%
"Feb. 9, 2005",68.58%
"Feb. 8, 2005",70.52%
"Feb. 7, 2005",69.21%
"Feb. 4, 2005",73.23%
"Feb. 3, 2005",71.38%
"Feb. 2, 2005",71.26%
"Feb. 1, 2005",68.20%
"Jan. 31, 2005",68.82%
"Jan. 28, 2005",73.63%
"Jan. 27, 2005",71.74%
"Jan. 26, 2005",70.61%
"Jan. 25, 2005",68.16%
"Jan. 24, 2005",68.01%
"Jan. 21, 2005",59.00%
"Jan. 20, 2005",58.64%
"Jan. 19, 2005",58.98%
"Jan. 18, 2005",59.69%
"Jan. 14, 2005",60.78%
"Jan. 13, 2005",60.68%
"Jan. 12, 2005",59.95%
"Jan. 11, 2005",58.98%
"Jan. 10, 2005",58.95%
"Jan. 7, 2005",65.12%
"Jan. 6, 2005",65.20%
"Jan. 5, 2005",65.05%
"Jan. 4, 2005",67.74%
"Jan. 3, 2005",68.65%
"Dec. 31, 2004",72.82%
"Dec. 30, 2004",75.22%
"Dec. 29, 2004",74.45%
"Dec. 28, 2004",73.78%
"Dec. 27, 2004",72.17%
"Dec. 23, 2004",78.17%
"Dec. 22, 2004",79.39%
"Dec. 21, 2004",78.89%
"Dec. 20, 2004",74.46%
"Dec. 17, 2004",80.27%
"Dec. 16, 2004",75.01%
"Dec. 15, 2004",76.78%
"Dec. 14, 2004",76.39%
"Dec. 13, 2004",74.66%
"Dec. 10, 2004",69.18%
"Dec. 9, 2004",69.17%
"Dec. 8, 2004",68.32%
"Dec. 7, 2004",68.68%
"Dec. 6, 2004",70.41%
"Dec. 3, 2004",74.13%
"Dec. 2, 2004",73.58%
"Dec. 1, 2004",75.39%
"Nov. 30, 2004",75.66%
"Nov. 29, 2004",79.58%
"Nov. 26, 2004",81.36%
"Nov. 24, 2004",80.92%
"Nov. 23, 2004",82.19%
"Nov. 22, 2004",80.17%
"Nov. 19, 2004",75.21%
"Nov. 18, 2004",72.82%
"Nov. 17, 2004",72.38%
"Nov. 16, 2004",75.07%
"Nov. 15, 2004",77.53%
"Nov. 12, 2004",77.42%
"Nov. 11, 2004",74.31%
"Nov. 10, 2004",72.15%
"Nov. 9, 2004",71.51%
"Nov. 8, 2004",72.67%
"Nov. 5, 2004",73.97%
"Nov. 4, 2004",80.79%
"Nov. 3, 2004",76.97%
"Nov. 2, 2004",74.07%
"Nov. 1, 2004",70.72%
"Oct. 29, 2004",72.00%
"Oct. 28, 2004",69.72%
"Oct. 27, 2004",70.22%
"Oct. 26, 2004",72.01%
"Oct. 25, 2004",69.61%
"Oct. 22, 2004",70.42%
"Oct. 21, 2004",68.53%
"Oct. 20, 2004",70.36%
"Oct. 19, 2004",69.20%
"Oct. 18, 2004",67.99%
"Oct. 15, 2004",72.85%
"Oct. 14, 2004",68.39%
"Oct. 13, 2004",68.80%
"Oct. 12, 2004",70.46%
"Oct. 11, 2004",71.83%
"Oct. 8, 2004",63.51%
"Oct. 7, 2004",62.97%
"Oct. 6, 2004",61.87%
"Oct. 5, 2004",58.84%
"Oct. 4, 2004",59.26%
"Oct. 1, 2004",68.51%
"Sept. 30, 2004",70.44%
"Sept. 29, 2004",70.25%
"Sept. 28, 2004",71.01%
"Sept. 27, 2004",75.34%
"Sept. 24, 2004",70.21%
"Sept. 23, 2004",64.28%
"Sept. 22, 2004",65.57%
"Sept. 21, 2004",65.98%
"Sept. 20, 2004",65.25%
"Sept. 17, 2004",57.99%
"Sept. 16, 2004",57.76%
"Sept. 15, 2004",58.10%
"Sept. 14, 2004",58.57%
"Sept. 13, 2004",59.40%
"Sept. 10, 2004",60.23%
"Sept. 9, 2004",57.29%
"Sept. 8, 2004",55.91%
"Sept. 7, 2004",56.14%
"Sept. 3, 2004",57.27%
"Sept. 2, 2004",57.76%
"Sept. 1, 2004",57.37%
"Aug. 31, 2004",56.54%
"Aug. 30, 2004",52.57%
"Aug. 27, 2004",52.18%
"Aug. 26, 2004",54.99%
"Aug. 25, 2004",54.50%
"Aug. 24, 2004",54.19%
"Aug. 23, 2004",53.54%
"Aug. 20, 2004",53.08%
"Aug. 19, 2004",52.35%
