date,three_year_return
"Feb. 10, 2010",-13.94%
"Feb. 9, 2010",-13.23%
"Feb. 8, 2010",-14.20%
"Feb. 5, 2010",-12.10%
"Feb. 4, 2010",-12.07%
"Feb. 3, 2010",-10.27%
"Feb. 2, 2010",-10.35%
"Feb. 1, 2010",-10.13%
"Jan. 29, 2010",-8.71%
"Jan. 28, 2010",-7.15%
"Jan. 27, 2010",-5.78%
"Jan. 26, 2010",-4.26%
"Jan. 25, 2010",-3.23%
"Jan. 22, 2010",-4.78%
"Jan. 21, 2010",-3.19%
"Jan. 20, 2010",-2.19%
"Jan. 19, 2010",-0.98%
"Jan. 15, 2010",-2.53%
"Jan. 14, 2010",-3.66%
"Jan. 13, 2010",-3.05%
"Jan. 12, 2010",-3.64%
"Jan. 11, 2010",-5.22%
"Jan. 8, 2010",-4.66%
"Jan. 7, 2010",-3.82%
"Jan. 6, 2010",-2.15%
"Jan. 5, 2010",-3.28%
"Jan. 4, 2010",-4.55%
"Dec. 31, 2009",-5.66%
"Dec. 30, 2009",-4.08%
"Dec. 29, 2009",-3.93%
"Dec. 28, 2009",-4.24%
"Dec. 24, 2009",-3.72%
"Dec. 23, 2009",-5.33%
"Dec. 22, 2009",-5.20%
"Dec. 21, 2009",-5.03%
"Dec. 18, 2009",-4.75%
"Dec. 17, 2009",-4.90%
"Dec. 16, 2009",-4.84%
"Dec. 15, 2009",-4.57%
"Dec. 14, 2009",-4.04%
"Dec. 11, 2009",-2.94%
"Dec. 10, 2009",-3.44%
"Dec. 9, 2009",-4.14%
"Dec. 8, 2009",-5.03%
"Dec. 7, 2009",-6.07%
"Dec. 4, 2009",-7.14%
"Dec. 3, 2009",-6.14%
"Dec. 2, 2009",-6.62%
"Dec. 1, 2009",-7.52%
"Nov. 30, 2009",-7.82%
"Nov. 27, 2009",-6.56%
"Nov. 25, 2009",-5.58%
"Nov. 24, 2009",-6.33%
"Nov. 23, 2009",-5.99%
"Nov. 20, 2009",-6.80%
"Nov. 19, 2009",-8.58%
"Nov. 18, 2009",-7.86%
"Nov. 17, 2009",-7.04%
"Nov. 16, 2009",-7.25%
"Nov. 13, 2009",-5.20%
"Nov. 12, 2009",-6.33%
"Nov. 11, 2009",-5.40%
"Nov. 10, 2009",-4.53%
"Nov. 9, 2009",-4.84%
"Nov. 6, 2009",-4.35%
"Nov. 5, 2009",-3.48%
"Nov. 4, 2009",-4.46%
"Nov. 3, 2009",-4.98%
"Nov. 2, 2009",-4.65%
"Oct. 30, 2009",-5.50%
"Oct. 29, 2009",-4.28%
"Oct. 28, 2009",-3.93%
"Oct. 27, 2009",-3.77%
"Oct. 26, 2009",-3.60%
"Oct. 23, 2009",-3.74%
"Oct. 22, 2009",-1.58%
"Oct. 21, 2009",-1.32%
"Oct. 20, 2009",-1.48%
"Oct. 19, 2009",0.33%
"Oct. 16, 2009",0.35%
"Oct. 15, 2009",0.64%
"Oct. 14, 2009",-0.48%
"Oct. 13, 2009",-1.02%
"Oct. 12, 2009",-0.88%
"Oct. 9, 2009",-1.43%
"Oct. 8, 2009",-2.27%
"Oct. 7, 2009",-2.39%
"Oct. 6, 2009",-3.30%
"Oct. 5, 2009",-3.40%
"Oct. 2, 2009",-4.76%
"Oct. 1, 2009",-3.51%
"Sept. 30, 2009",-2.79%
"Sept. 29, 2009",-1.73%
"Sept. 28, 2009",-2.71%
"Sept. 25, 2009",-1.92%
"Sept. 24, 2009",0.75%
"Sept. 23, 2009",-1.18%
"Sept. 22, 2009",-2.62%
"Sept. 21, 2009",0.07%
"Sept. 18, 2009",0.54%
"Sept. 17, 2009",-0.63%
"Sept. 16, 2009",-0.75%
"Sept. 15, 2009",-2.11%
"Sept. 14, 2009",-2.02%
"Sept. 11, 2009",-3.20%
"Sept. 10, 2009",-3.51%
"Sept. 9, 2009",-3.17%
"Sept. 8, 2009",-2.66%
"Sept. 4, 2009",-3.80%
"Sept. 3, 2009",-3.51%
"Sept. 2, 2009",-3.97%
"Sept. 1, 2009",-2.91%
"Aug. 31, 2009",-3.20%
"Aug. 28, 2009",-2.39%
"Aug. 27, 2009",-1.81%
"Aug. 26, 2009",-1.45%
"Aug. 25, 2009",-1.93%
"Aug. 24, 2009",-1.74%
"Aug. 21, 2009",-3.12%
"Aug. 20, 2009",-3.95%
"Aug. 19, 2009",-4.17%
"Aug. 18, 2009",-4.50%
"Aug. 17, 2009",-3.08%
"Aug. 14, 2009",-3.54%
"Aug. 13, 2009",-3.73%
"Aug. 12, 2009",-2.76%
"Aug. 11, 2009",-3.27%
"Aug. 10, 2009",-3.00%
"Aug. 7, 2009",-0.62%
"Aug. 6, 2009",-1.44%
"Aug. 5, 2009",-2.17%
"Aug. 4, 2009",-1.17%
"Aug. 3, 2009",-1.05%
"July 31, 2009",-3.14%
"July 30, 2009",-2.35%
"July 29, 2009",-4.48%
"July 28, 2009",-5.61%
"July 27, 2009",-3.42%
"July 24, 2009",-4.21%
"July 23, 2009",-3.13%
"July 22, 2009",-5.34%
"July 21, 2009",-5.22%
"July 20, 2009",-7.19%
"July 17, 2009",-5.28%
"July 16, 2009",-4.94%
"July 15, 2009",-4.46%
"July 14, 2009",-4.69%
"July 13, 2009",-4.61%
"July 10, 2009",-6.33%
"July 9, 2009",-5.89%
"July 8, 2009",-4.96%
"July 7, 2009",-4.33%
"July 6, 2009",-1.96%
"July 2, 2009",-3.00%
"July 1, 2009",-1.09%
"June 30, 2009",-2.14%
"June 29, 2009",-1.26%
"June 26, 2009",-3.16%
"June 25, 2009",-1.82%
"June 24, 2009",-3.61%
"June 23, 2009",-4.14%
"June 22, 2009",-2.23%
"June 19, 2009",-3.90%
"June 18, 2009",-1.79%
"June 17, 2009",-4.86%
"June 16, 2009",-4.84%
"June 15, 2009",-4.74%
"June 12, 2009",-5.63%
"June 11, 2009",-6.86%
"June 10, 2009",-8.81%
"June 9, 2009",-8.68%
"June 8, 2009",-7.91%
"June 5, 2009",-6.38%
"June 4, 2009",-7.01%
"June 3, 2009",-7.71%
"June 2, 2009",-8.10%
"June 1, 2009",-5.89%
"May 29, 2009",-8.22%
"May 28, 2009",-7.82%
"May 27, 2009",-10.55%
"May 26, 2009",-8.70%
"May 22, 2009",-10.72%
"May 21, 2009",-10.67%
"May 20, 2009",-10.34%
"May 19, 2009",-8.57%
"May 18, 2009",-8.06%
"May 15, 2009",-9.35%
"May 14, 2009",-7.68%
"May 13, 2009",-7.56%
"May 12, 2009",-5.09%
"May 11, 2009",-6.58%
"May 8, 2009",-7.37%
"May 7, 2009",-8.70%
"May 6, 2009",-8.68%
"May 5, 2009",-7.38%
"May 4, 2009",-4.05%
"May 1, 2009",-3.65%
"April 30, 2009",-6.83%
"April 29, 2009",-5.87%
"April 28, 2009",-5.27%
"April 27, 2009",-4.84%
"April 24, 2009",-6.15%
"April 23, 2009",-5.19%
"April 22, 2009",-5.62%
"April 21, 2009",-3.97%
"April 20, 2009",-4.39%
"April 17, 2009",-3.63%
"April 16, 2009",-1.61%
"April 15, 2009",-1.97%
"April 14, 2009",-3.21%
"April 13, 2009",-2.15%
"April 9, 2009",-1.94%
"April 8, 2009",-1.76%
"April 7, 2009",-3.49%
"April 6, 2009",-7.12%
"April 3, 2009",-5.51%
"April 2, 2009",-3.65%
"April 1, 2009",-1.93%
"March 31, 2009",-1.75%
"March 30, 2009",-3.45%
"March 27, 2009",-3.82%
"March 26, 2009",0.17%
"March 25, 2009",-0.05%
"March 24, 2009",-0.12%
"March 23, 2009",0.00%
"March 20, 2009",-2.82%
"March 19, 2009",-4.69%
"March 18, 2009",-4.55%
"March 17, 2009",-6.71%
"March 16, 2009",-8.86%
"March 13, 2009",-8.19%
"March 12, 2009",-8.62%
"March 11, 2009",-9.59%
"March 10, 2009",-8.83%
"March 9, 2009",-8.92%
"March 6, 2009",-3.98%
"March 5, 2009",-5.71%
"March 4, 2009",-3.47%
"March 3, 2009",-2.24%
"March 2, 2009",-2.61%
"Feb. 27, 2009",-0.65%
"Feb. 26, 2009",-0.03%
"Feb. 25, 2009",-1.16%
"Feb. 24, 2009",-3.19%
"Feb. 23, 2009",-7.21%
"Feb. 20, 2009",-6.80%
"Feb. 19, 2009",-5.10%
"Feb. 18, 2009",-5.55%
"Feb. 17, 2009",-2.05%
"Feb. 13, 2009",2.88%
"Feb. 12, 2009",1.35%
"Feb. 11, 2009",1.27%
"Feb. 10, 2009",0.70%
"Feb. 9, 2009",3.86%
"Feb. 6, 2009",5.62%
"Feb. 5, 2009",6.39%
"Feb. 4, 2009",6.90%
"Feb. 3, 2009",6.36%
"Feb. 2, 2009",5.37%
"Jan. 30, 2009",3.34%
"Jan. 29, 2009",4.29%
"Jan. 28, 2009",4.26%
"Jan. 27, 2009",4.21%
"Jan. 26, 2009",4.28%
"Jan. 23, 2009",1.10%
"Jan. 22, 2009",1.53%
"Jan. 21, 2009",1.37%
"Jan. 20, 2009",0.16%
"Jan. 16, 2009",0.80%
"Jan. 15, 2009",-1.58%
"Jan. 14, 2009",-1.74%
"Jan. 13, 2009",-0.75%
"Jan. 12, 2009",3.81%
"Jan. 9, 2009",2.41%
"Jan. 8, 2009",0.56%
"Jan. 7, 2009",0.42%
"Jan. 6, 2009",0.98%
"Jan. 5, 2009",3.73%
"Jan. 2, 2009",4.55%
"Dec. 31, 2008",4.28%
"Dec. 30, 2008",2.53%
"Dec. 29, 2008",1.96%
"Dec. 26, 2008",2.91%
"Dec. 24, 2008",2.77%
"Dec. 23, 2008",1.41%
"Dec. 22, 2008",4.28%
"Dec. 19, 2008",3.46%
"Dec. 18, 2008",2.05%
"Dec. 17, 2008",1.31%
"Dec. 16, 2008",2.67%
"Dec. 15, 2008",-2.19%
"Dec. 12, 2008",0.71%
"Dec. 11, 2008",-2.02%
"Dec. 10, 2008",-1.05%
"Dec. 9, 2008",-3.63%
"Dec. 8, 2008",-1.06%
"Dec. 5, 2008",-1.40%
"Dec. 4, 2008",-5.89%
"Dec. 3, 2008",-0.84%
"Dec. 2, 2008",0.33%
"Dec. 1, 2008",0.16%
"Nov. 28, 2008",2.42%
"Nov. 26, 2008",1.14%
"Nov. 25, 2008",-2.74%
"Nov. 24, 2008",0.13%
"Nov. 21, 2008",3.32%
"Nov. 20, 2008",-4.22%
"Nov. 19, 2008",2.29%
"Nov. 18, 2008",3.55%
"Nov. 17, 2008",3.10%
"Nov. 14, 2008",6.44%
"Nov. 13, 2008",8.59%
"Nov. 12, 2008",0.71%
"Nov. 11, 2008",4.02%
"Nov. 10, 2008",1.44%
"Nov. 7, 2008",2.21%
"Nov. 6, 2008",-3.29%
"Nov. 5, 2008",2.17%
"Nov. 4, 2008",4.14%
"Nov. 3, 2008",3.26%
"Oct. 31, 2008",0.80%
"Oct. 30, 2008",6.82%
"Oct. 29, 2008",-1.30%
"Oct. 28, 2008",4.88%
"Oct. 27, 2008",-3.64%
"Oct. 24, 2008",-6.41%
"Oct. 23, 2008",-5.18%
"Oct. 22, 2008",-10.94%
"Oct. 21, 2008",-6.87%
"Oct. 20, 2008",-4.34%
"Oct. 17, 2008",-16.58%
"Oct. 16, 2008",-12.37%
"Oct. 15, 2008",-15.93%
"Oct. 14, 2008",-9.03%
"Oct. 13, 2008",-7.66%
"Oct. 10, 2008",-20.95%
"Oct. 9, 2008",-13.68%
"Oct. 8, 2008",-7.96%
"Oct. 7, 2008",-6.27%
"Oct. 6, 2008",-4.18%
"Oct. 3, 2008",-5.61%
"Oct. 2, 2008",-0.94%
"Oct. 1, 2008",-0.13%
"Sept. 30, 2008",-4.59%
"Sept. 29, 2008",-5.44%
"Sept. 26, 2008",-1.18%
"Sept. 25, 2008",2.96%
"Sept. 24, 2008",-0.18%
"Sept. 23, 2008",-1.05%
"Sept. 22, 2008",1.14%
"Sept. 19, 2008",2.36%
"Sept. 18, 2008",4.32%
"Sept. 17, 2008",2.38%
"Sept. 16, 2008",8.13%
"Sept. 15, 2008",7.35%
"Sept. 12, 2008",9.41%
"Sept. 11, 2008",8.31%
"Sept. 10, 2008",7.69%
"Sept. 9, 2008",7.59%
"Sept. 8, 2008",12.45%
"Sept. 5, 2008",8.61%
"Sept. 4, 2008",7.19%
"Sept. 3, 2008",8.53%
"Sept. 2, 2008",8.82%
"Aug. 29, 2008",10.27%
"Aug. 28, 2008",13.02%
"Aug. 27, 2008",11.81%
"Aug. 26, 2008",10.03%
"Aug. 25, 2008",8.32%
"Aug. 22, 2008",11.27%
"Aug. 21, 2008",9.53%
"Aug. 20, 2008",10.90%
"Aug. 19, 2008",9.53%
"Aug. 18, 2008",10.58%
"Aug. 15, 2008",6.73%
"Aug. 14, 2008",5.49%
"Aug. 13, 2008",6.86%
"Aug. 12, 2008",6.40%
"Aug. 11, 2008",9.19%
"Aug. 8, 2008",9.49%
"Aug. 7, 2008",1.46%
"Aug. 6, 2008",2.05%
"Aug. 5, 2008",3.94%
"Aug. 4, 2008",-0.48%
"Aug. 1, 2008",-0.13%
"July 31, 2008",2.39%
"July 30, 2008",1.70%
"July 29, 2008",-0.85%
"July 28, 2008",-1.57%
"July 25, 2008",-0.86%
"July 24, 2008",-0.62%
"July 23, 2008",0.73%
"July 22, 2008",3.56%
"July 21, 2008",2.79%
"July 18, 2008",1.56%
"July 17, 2008",1.42%
"July 16, 2008",2.23%
"July 15, 2008",3.75%
"July 14, 2008",3.24%
"July 11, 2008",2.91%
"July 10, 2008",5.12%
"July 9, 2008",5.04%
"July 8, 2008",4.64%
"July 7, 2008",4.07%
"July 3, 2008",2.03%
"July 2, 2008",3.98%
"July 1, 2008",5.01%
"June 30, 2008",5.73%
"June 27, 2008",3.37%
"June 26, 2008",4.67%
"June 25, 2008",9.18%
"June 24, 2008",8.58%
"June 23, 2008",6.49%
"June 20, 2008",7.34%
"June 19, 2008",10.16%
"June 18, 2008",8.73%
"June 17, 2008",9.17%
"June 16, 2008",9.85%
"June 13, 2008",7.34%
"June 12, 2008",7.12%
"June 11, 2008",6.30%
"June 10, 2008",7.47%
"June 9, 2008",7.41%
"June 6, 2008",7.11%
"June 5, 2008",9.87%
"June 4, 2008",9.17%
"June 3, 2008",7.17%
"June 2, 2008",8.34%
"May 30, 2008",9.52%
"May 29, 2008",9.16%
"May 28, 2008",8.96%
"May 27, 2008",9.27%
"May 23, 2008",9.64%
"May 22, 2008",11.00%
"May 21, 2008",12.45%
"May 20, 2008",13.37%
"May 19, 2008",13.79%
"May 16, 2008",14.94%
"May 15, 2008",17.37%
"May 14, 2008",17.83%
"May 13, 2008",16.65%
"May 12, 2008",15.38%
"May 9, 2008",12.60%
"May 8, 2008",12.48%
"May 7, 2008",12.64%
"May 6, 2008",13.42%
"May 5, 2008",14.03%
"May 2, 2008",16.59%
"May 1, 2008",15.61%
"April 30, 2008",15.21%
"April 29, 2008",14.11%
"April 28, 2008",15.51%
"April 25, 2008",11.44%
"April 24, 2008",12.46%
"April 23, 2008",12.77%
"April 22, 2008",12.06%
"April 21, 2008",13.82%
"April 18, 2008",16.01%
"April 17, 2008",16.92%
"April 16, 2008",16.77%
"April 15, 2008",14.63%
"April 14, 2008",12.13%
"April 11, 2008",11.26%
"April 10, 2008",12.76%
"April 9, 2008",13.60%
"April 8, 2008",12.65%
"April 7, 2008",12.54%
"April 4, 2008",11.49%
"April 3, 2008",12.70%
"April 2, 2008",12.70%
"April 1, 2008",11.21%
"March 31, 2008",7.98%
"March 28, 2008",5.68%
"March 27, 2008",6.55%
"March 26, 2008",7.59%
"March 25, 2008",6.61%
"March 24, 2008",7.30%
"March 20, 2008",5.62%
"March 19, 2008",4.60%
"March 18, 2008",7.05%
"March 17, 2008",4.45%
"March 14, 2008",4.30%
"March 13, 2008",6.60%
"March 12, 2008",7.14%
"March 11, 2008",9.85%
"March 10, 2008",5.83%
"March 7, 2008",5.73%
"March 6, 2008",4.10%
"March 5, 2008",6.00%
"March 4, 2008",7.56%
"March 3, 2008",6.49%
"Feb. 29, 2008",7.05%
"Feb. 28, 2008",10.86%
"Feb. 27, 2008",10.84%
"Feb. 26, 2008",12.11%
"Feb. 25, 2008",10.50%
"Feb. 22, 2008",12.51%
"Feb. 21, 2008",8.96%
"Feb. 20, 2008",10.63%
"Feb. 19, 2008",10.46%
"Feb. 15, 2008",11.13%
"Feb. 14, 2008",10.26%
"Feb. 13, 2008",12.16%
"Feb. 12, 2008",12.19%
"Feb. 11, 2008",12.05%
"Feb. 8, 2008",10.54%
"Feb. 7, 2008",12.62%
"Feb. 6, 2008",14.25%
"Feb. 5, 2008",14.28%
"Feb. 4, 2008",18.03%
"Feb. 1, 2008",18.96%
"Jan. 31, 2008",17.14%
"Jan. 30, 2008",17.98%
"Jan. 29, 2008",17.46%
"Jan. 28, 2008",17.63%
"Jan. 25, 2008",17.29%
"Jan. 24, 2008",18.95%
"Jan. 23, 2008",24.59%
"Jan. 22, 2008",21.74%
"Jan. 18, 2008",26.98%
"Jan. 17, 2008",28.74%
"Jan. 16, 2008",31.11%
"Jan. 15, 2008",30.30%
"Jan. 14, 2008",32.72%
"Jan. 11, 2008",39.25%
"Jan. 10, 2008",35.81%
"Jan. 9, 2008",38.31%
"Jan. 8, 2008",37.22%
"Jan. 7, 2008",38.06%
"Jan. 4, 2008",32.29%
"Jan. 3, 2008",31.41%
"Jan. 2, 2008",29.96%
"Dec. 31, 2007",29.48%
"Dec. 28, 2007",30.28%
"Dec. 27, 2007",30.86%
"Dec. 26, 2007",31.26%
"Dec. 24, 2007",33.42%
"Dec. 21, 2007",32.72%
"Dec. 20, 2007",38.41%
"Dec. 19, 2007",39.34%
"Dec. 18, 2007",40.10%
"Dec. 17, 2007",38.03%
"Dec. 14, 2007",43.00%
"Dec. 13, 2007",46.19%
"Dec. 12, 2007",47.33%
"Dec. 11, 2007",46.79%
"Dec. 10, 2007",49.32%
"Dec. 7, 2007",47.65%
"Dec. 6, 2007",45.13%
"Dec. 5, 2007",44.75%
"Dec. 4, 2007",43.82%
"Dec. 3, 2007",44.29%
"Nov. 30, 2007",39.12%
"Nov. 29, 2007",35.75%
"Nov. 28, 2007",35.28%
"Nov. 27, 2007",34.23%
"Nov. 26, 2007",33.61%
"Nov. 23, 2007",33.37%
"Nov. 21, 2007",36.16%
"Nov. 20, 2007",36.07%
"Nov. 19, 2007",33.46%
"Nov. 16, 2007",31.37%
"Nov. 15, 2007",31.67%
"Nov. 14, 2007",32.34%
"Nov. 13, 2007",33.26%
"Nov. 12, 2007",32.17%
"Nov. 9, 2007",35.97%
"Nov. 8, 2007",38.15%
"Nov. 7, 2007",33.67%
"Nov. 6, 2007",36.02%
"Nov. 5, 2007",37.74%
"Nov. 2, 2007",44.63%
"Nov. 1, 2007",42.48%
"Oct. 31, 2007",52.72%
"Oct. 30, 2007",50.59%
"Oct. 29, 2007",49.59%
"Oct. 26, 2007",48.69%
"Oct. 25, 2007",48.00%
"Oct. 24, 2007",47.96%
"Oct. 23, 2007",47.67%
"Oct. 22, 2007",47.86%
"Oct. 19, 2007",47.90%
"Oct. 18, 2007",51.11%
"Oct. 17, 2007",53.22%
"Oct. 16, 2007",54.16%
"Oct. 15, 2007",55.13%
"Oct. 12, 2007",56.76%
"Oct. 11, 2007",56.56%
"Oct. 10, 2007",56.60%
"Oct. 9, 2007",58.84%
"Oct. 8, 2007",57.76%
"Oct. 5, 2007",58.96%
"Oct. 4, 2007",59.39%
"Oct. 3, 2007",58.80%
"Oct. 2, 2007",57.91%
"Oct. 1, 2007",58.27%
"Sept. 28, 2007",57.86%
"Sept. 27, 2007",60.15%
"Sept. 26, 2007",61.34%
"Sept. 25, 2007",59.91%
"Sept. 24, 2007",58.85%
"Sept. 21, 2007",61.31%
"Sept. 20, 2007",59.32%
"Sept. 19, 2007",60.56%
"Sept. 18, 2007",57.21%
"Sept. 17, 2007",54.07%
"Sept. 14, 2007",60.01%
"Sept. 13, 2007",55.21%
"Sept. 12, 2007",54.32%
"Sept. 11, 2007",51.42%
"Sept. 10, 2007",50.84%
"Sept. 7, 2007",49.66%
"Sept. 6, 2007",52.14%
"Sept. 5, 2007",52.34%
"Sept. 4, 2007",54.12%
"Aug. 31, 2007",52.45%
"Aug. 30, 2007",55.09%
"Aug. 29, 2007",56.53%
"Aug. 28, 2007",52.39%
"Aug. 27, 2007",53.97%
"Aug. 24, 2007",58.40%
"Aug. 23, 2007",57.60%
"Aug. 22, 2007",56.52%
"Aug. 21, 2007",54.89%
"Aug. 20, 2007",56.42%
"Aug. 17, 2007",59.11%
"Aug. 16, 2007",57.16%
"Aug. 15, 2007",55.74%
"Aug. 14, 2007",55.81%
"Aug. 13, 2007",59.34%
"Aug. 10, 2007",60.28%
"Aug. 9, 2007",56.51%
"Aug. 8, 2007",64.69%
"Aug. 7, 2007",65.11%
"Aug. 6, 2007",60.84%
"Aug. 3, 2007",52.80%
"Aug. 2, 2007",55.77%
"Aug. 1, 2007",55.74%
"July 31, 2007",50.27%
"July 30, 2007",52.65%
"July 27, 2007",56.60%
"July 26, 2007",61.72%
"July 25, 2007",60.93%
"July 24, 2007",58.37%
"July 23, 2007",64.83%
"July 20, 2007",58.58%
"July 19, 2007",62.03%
"July 18, 2007",57.37%
"July 17, 2007",55.57%
"July 16, 2007",56.19%
"July 13, 2007",63.22%
"July 12, 2007",61.98%
"July 11, 2007",59.89%
"July 10, 2007",59.71%
"July 9, 2007",60.46%
"July 6, 2007",58.00%
"July 5, 2007",59.40%
"July 3, 2007",61.38%
"July 2, 2007",62.75%
"June 29, 2007",62.37%
"June 28, 2007",59.94%
"June 27, 2007",60.04%
"June 26, 2007",59.05%
"June 25, 2007",59.48%
"June 22, 2007",59.27%
"June 21, 2007",60.44%
"June 20, 2007",58.41%
"June 19, 2007",63.77%
"June 18, 2007",63.42%
"June 15, 2007",68.33%
"June 14, 2007",67.40%
"June 13, 2007",66.60%
"June 12, 2007",60.71%
"June 11, 2007",61.95%
"June 8, 2007",60.74%
"June 7, 2007",60.18%
"June 6, 2007",68.43%
"June 5, 2007",72.18%
"June 4, 2007",74.83%
"June 1, 2007",74.08%
"May 31, 2007",72.24%
"May 30, 2007",72.45%
"May 29, 2007",71.37%
"May 25, 2007",74.20%
"May 24, 2007",81.83%
"May 23, 2007",89.37%
"May 22, 2007",92.45%
"May 21, 2007",93.16%
"May 18, 2007",92.76%
"May 17, 2007",95.46%
"May 16, 2007",89.48%
"May 15, 2007",88.27%
"May 14, 2007",87.57%
"May 11, 2007",92.39%
"May 10, 2007",92.38%
"May 9, 2007",91.70%
"May 8, 2007",92.18%
"May 7, 2007",92.59%
"May 4, 2007",82.23%
"May 3, 2007",85.50%
"May 2, 2007",87.41%
"May 1, 2007",86.25%
"April 30, 2007",83.74%
"April 27, 2007",82.22%
"April 26, 2007",82.06%
"April 25, 2007",84.07%
"April 24, 2007",82.09%
"April 23, 2007",82.27%
"April 20, 2007",80.76%
"April 19, 2007",76.21%
"April 18, 2007",74.95%
"April 17, 2007",76.20%
"April 16, 2007",73.83%
"April 13, 2007",75.36%
"April 12, 2007",69.18%
"April 11, 2007",67.14%
"April 10, 2007",67.50%
"April 9, 2007",65.26%
"April 5, 2007",64.88%
"April 4, 2007",67.86%
"April 3, 2007",69.05%
"April 2, 2007",65.54%
"March 30, 2007",65.76%
"March 29, 2007",67.02%
"March 28, 2007",67.76%
"March 27, 2007",68.86%
"March 26, 2007",69.87%
"March 23, 2007",69.52%
"March 22, 2007",69.88%
"March 21, 2007",67.60%
"March 20, 2007",64.88%
"March 19, 2007",61.32%
"March 16, 2007",62.24%
"March 15, 2007",68.72%
"March 14, 2007",66.27%
"March 13, 2007",65.90%
"March 12, 2007",68.45%
"March 9, 2007",67.21%
"March 8, 2007",67.00%
"March 7, 2007",65.35%
"March 6, 2007",62.61%
"March 5, 2007",60.97%
"March 2, 2007",62.49%
"March 1, 2007",63.00%
"Feb. 28, 2007",64.82%
"Feb. 27, 2007",64.79%
"Feb. 26, 2007",72.00%
"Feb. 23, 2007",74.22%
"Feb. 22, 2007",75.21%
"Feb. 21, 2007",75.43%
"Feb. 20, 2007",75.76%
"Feb. 16, 2007",74.62%
"Feb. 15, 2007",75.34%
"Feb. 14, 2007",74.87%
"Feb. 13, 2007",75.27%
"Feb. 12, 2007",73.46%
"Feb. 9, 2007",74.60%
"Feb. 8, 2007",77.95%
"Feb. 7, 2007",76.14%
"Feb. 6, 2007",75.91%
"Feb. 5, 2007",78.35%
"Feb. 2, 2007",75.65%
"Feb. 1, 2007",74.97%
"Jan. 31, 2007",73.85%
"Jan. 30, 2007",72.48%
"Jan. 29, 2007",71.37%
"Jan. 26, 2007",70.48%
"Jan. 25, 2007",69.19%
"Jan. 24, 2007",72.25%
"Jan. 23, 2007",70.37%
"Jan. 22, 2007",67.40%
"Jan. 19, 2007",70.52%
"Jan. 18, 2007",71.00%
"Jan. 17, 2007",71.33%
"Jan. 16, 2007",71.00%
"Jan. 12, 2007",70.28%
"Jan. 11, 2007",72.68%
"Jan. 10, 2007",72.20%
"Jan. 9, 2007",69.92%
"Jan. 8, 2007",69.11%
"Jan. 5, 2007",66.33%
"Jan. 4, 2007",71.21%
"Jan. 3, 2007",73.60%
"Dec. 29, 2006",70.01%
"Dec. 28, 2006",72.22%
"Dec. 27, 2006",72.73%
"Dec. 26, 2006",72.41%
"Dec. 22, 2006",72.83%
"Dec. 21, 2006",74.27%
"Dec. 20, 2006",74.93%
"Dec. 19, 2006",76.14%
"Dec. 18, 2006",74.82%
"Dec. 15, 2006",82.27%
"Dec. 14, 2006",82.67%
"Dec. 13, 2006",81.86%
"Dec. 12, 2006",81.51%
"Dec. 11, 2006",79.32%
"Dec. 8, 2006",77.28%
"Dec. 7, 2006",82.80%
"Dec. 6, 2006",82.76%
"Dec. 5, 2006",83.71%
"Dec. 4, 2006",83.24%
"Dec. 1, 2006",80.12%
"Nov. 30, 2006",82.84%
"Nov. 29, 2006",82.72%
"Nov. 28, 2006",80.97%
"Nov. 27, 2006",77.56%
"Nov. 24, 2006",81.34%
"Nov. 22, 2006",83.39%
"Nov. 21, 2006",83.47%
"Nov. 20, 2006",84.74%
"Nov. 17, 2006",90.72%
"Nov. 16, 2006",91.06%
"Nov. 15, 2006",87.48%
"Nov. 14, 2006",85.52%
"Nov. 13, 2006",83.91%
"Nov. 10, 2006",82.53%
"Nov. 9, 2006",81.24%
"Nov. 8, 2006",80.34%
"Nov. 7, 2006",78.24%
"Nov. 6, 2006",78.90%
"Nov. 3, 2006",75.41%
"Nov. 2, 2006",76.89%
"Nov. 1, 2006",77.79%
"Oct. 31, 2006",76.44%
"Oct. 30, 2006",74.83%
"Oct. 27, 2006",78.57%
"Oct. 26, 2006",78.56%
"Oct. 25, 2006",79.05%
"Oct. 24, 2006",77.61%
"Oct. 23, 2006",78.45%
"Oct. 20, 2006",77.67%
"Oct. 19, 2006",77.11%
"Oct. 18, 2006",77.32%
"Oct. 17, 2006",74.85%
"Oct. 16, 2006",74.43%
"Oct. 13, 2006",72.44%
"Oct. 12, 2006",74.53%
"Oct. 11, 2006",75.20%
"Oct. 10, 2006",73.09%
"Oct. 9, 2006",71.33%
"Oct. 6, 2006",70.05%
"Oct. 5, 2006",72.61%
"Oct. 4, 2006",74.17%
"Oct. 3, 2006",72.85%
"Oct. 2, 2006",73.34%
"Sept. 29, 2006",75.00%
"Sept. 28, 2006",79.84%
"Sept. 27, 2006",81.33%
"Sept. 26, 2006",78.94%
"Sept. 25, 2006",81.26%
"Sept. 22, 2006",75.91%
"Sept. 21, 2006",74.36%
"Sept. 20, 2006",75.43%
"Sept. 19, 2006",74.66%
"Sept. 18, 2006",72.03%
"Sept. 15, 2006",80.62%
"Sept. 14, 2006",78.18%
"Sept. 13, 2006",79.61%
"Sept. 12, 2006",77.36%
"Sept. 11, 2006",78.13%
"Sept. 8, 2006",74.48%
