date,eps_est_0y
"March 26, 2018",7.135
"March 23, 2018",7.156
"March 20, 2018",7.184
"March 19, 2018",7.182
"March 15, 2018",7.276
"March 14, 2018",7.270
"March 13, 2018",7.299
"March 12, 2018",7.344
"March 6, 2018",7.380
"March 2, 2018",7.380
"Feb. 26, 2018",7.383
"Feb. 20, 2018",7.380
"Feb. 16, 2018",7.387
"Feb. 15, 2018",7.373
"Feb. 14, 2018",7.320
"Feb. 13, 2018",7.347
"Feb. 9, 2018",7.344
"Feb. 7, 2018",7.364
"Feb. 6, 2018",7.392
"Feb. 3, 2018",7.390
"Feb. 2, 2018",7.431
"Feb. 1, 2018",7.432
"Jan. 30, 2018",7.291
"Jan. 29, 2018",7.196
"Jan. 26, 2018",7.264
"Jan. 25, 2018",7.243
"Jan. 24, 2018",7.140
"Jan. 23, 2018",7.176
"Jan. 22, 2018",7.168
"Jan. 21, 2018",7.080
"Jan. 19, 2018",7.065
"Jan. 17, 2018",6.952
"Jan. 16, 2018",6.911
"Jan. 12, 2018",6.865
"Jan. 11, 2018",6.807
"Jan. 10, 2018",6.718
"Jan. 9, 2018",6.684
"Jan. 8, 2018",6.616
"Jan. 6, 2018",6.600
"Jan. 5, 2018",6.600
"Jan. 4, 2018",6.569
"Jan. 2, 2018",6.531
