Ex-Date,Record Date,Pay Date,Declared Date,Type,Amoun
02/09/2009,02/11/2009,03/11/2009,01/21/2009,Normal,0.15
11/07/2008,11/12/2008,12/10/2008,10/17/2008,Normal,0.15
08/04/2008,08/06/2008,09/10/2008,07/10/2008,Normal,0.15
05/23/2008,05/28/2008,06/18/2008,05/01/2008,Normal,0.15
02/11/2008,02/13/2008,03/12/2008,01/17/2008,Normal,0.12
11/05/2007,11/07/2007,12/12/2007,10/25/2007,Normal,0.12
08/06/2007,08/08/2007,09/06/2007,07/12/2007,Normal,0.12
05/14/2007,05/16/2007,06/13/2007,04/25/2007,Normal,0.12
02/12/2007,02/14/2007,03/14/2007,01/18/2007,Normal,0.12
11/06/2006,11/08/2006,12/13/2006,10/19/2006,Normal,0.08
08/14/2006,08/16/2006,09/14/2006,07/20/2006,Normal,0.08
05/15/2006,05/17/2006,06/14/2006,04/27/2006,Normal,0.08
02/13/2006,02/15/2006,03/15/2006,01/19/2006,Normal,0.06
11/07/2005,11/09/2005,12/14/2005,10/20/2005,Normal,0.05
08/08/2005,08/10/2005,09/08/2005,07/14/2005,Normal,0.05
05/16/2005,05/18/2005,06/15/2005,04/22/2005,Normal,0.05
02/14/2005,02/16/2005,03/16/2005,01/05/2005,Normal,0.04
11/08/2004,11/10/2004,12/15/2004,10/21/2004,Normal,0.04
08/09/2004,08/11/2004,09/09/2004,07/15/2004,Normal,0.0375
05/17/2004,05/19/2004,06/16/2004,04/29/2004,Normal,0.0375
02/09/2004,02/11/2004,03/10/2004,12/31/2003,Normal,0.03
11/07/2003,11/12/2003,12/10/2003,10/23/2003,Normal,0.03
08/11/2003,08/13/2003,09/10/2003,07/17/2003,Normal,0.025
05/22/2003,05/27/2003,06/11/2003,04/24/2003,Normal,0.025
02/10/2003,02/12/2003,03/12/2003,01/24/2003,Normal,0.025
11/08/2002,11/13/2002,12/11/2002,10/18/2002,Normal,0.025
08/12/2002,08/14/2002,09/11/2002,07/18/2002,Normal,0.025
05/23/2002,05/28/2002,06/12/2002,05/10/2002,Normal,0.025
02/11/2002,02/13/2002,03/13/2002,01/22/2002,Normal,0.025
11/09/2001,11/14/2001,12/12/2001,10/19/2001,Normal,0.025
08/13/2001,08/15/2001,09/12/2001,07/19/2001,Normal,0.02
05/24/2001,05/29/2001,06/13/2001,05/10/2001,Normal,0.02
02/12/2001,02/14/2001,03/14/2001,01/18/2001,Normal,0.02
11/13/2000,11/15/2000,12/13/2000,10/19/2000,Normal,0.02
08/14/2000,08/16/2000,09/13/2000,07/20/2000,Normal,0.02
05/25/2000,05/30/2000,06/14/2000,05/04/2000,Normal,0.02
02/14/2000,02/16/2000,03/15/2000,01/20/2000,Normal,0.02
11/05/1999,11/09/1999,12/07/1999,10/21/1999,Normal,0.02
08/09/1999,08/11/1999,09/08/1999,07/29/1999,Normal,0.02
05/07/1999,05/11/1999,06/08/1999,04/29/1999,Normal,0.02
02/05/1999,02/09/1999,03/09/1999,01/21/1999,Normal,0.02
11/05/1998,11/09/1998,12/08/1998,09/24/1998,Normal,0.02
08/06/1998,08/10/1998,09/09/1998,07/17/1998,Normal,0.02
05/07/1998,05/11/1998,06/09/1998,04/30/1998,Normal,0.02
02/06/1998,02/10/1998,03/10/1998,01/29/1998,Normal,0.02
11/06/1997,11/10/1997,12/09/1997,10/23/1997,Normal,0.02
08/14/1997,08/18/1997,09/09/1997,08/01/1997,Normal,0.02
