date,eps_est_0y
"Aug. 29, 2019",5.04
"Aug. 28, 2019",5.040
"Aug. 26, 2019",5.068
"Aug. 22, 2019",5.051
"Aug. 21, 2019",5.065
"Aug. 20, 2019",5.081
"Aug. 16, 2019",5.098
"Aug. 15, 2019",5.097
"Aug. 13, 2019",5.099
"Aug. 12, 2019",5.123
"Aug. 10, 2019",5.120
"Aug. 9, 2019",5.139
"Aug. 6, 2019",5.150
"Aug. 5, 2019",5.142
"Aug. 3, 2019",5.163
"Aug. 2, 2019",5.194
"Aug. 1, 2019",5.296
"July 31, 2019",5.316
"July 29, 2019",5.319
"July 24, 2019",5.335
"July 23, 2019",5.379
"July 22, 2019",5.397
"July 19, 2019",5.428
"July 18, 2019",5.417
"July 17, 2019",5.449
"July 16, 2019",5.491
"July 15, 2019",5.495
"July 12, 2019",5.519
"July 11, 2019",5.529
"July 10, 2019",5.533
"July 9, 2019",5.538
"July 8, 2019",5.525
"June 28, 2019",5.575
"June 24, 2019",5.589
"June 20, 2019",5.602
"June 18, 2019",5.652
"June 14, 2019",5.617
"June 12, 2019",5.621
"June 5, 2019",5.622
"June 4, 2019",5.592
"June 3, 2019",5.600
"May 31, 2019",5.600
"May 28, 2019",5.600
"May 23, 2019",5.621
"May 21, 2019",5.611
"May 16, 2019",5.586
"May 15, 2019",5.600
"May 14, 2019",5.599
"May 13, 2019",5.598
"May 10, 2019",5.622
"May 8, 2019",5.632
"May 7, 2019",5.626
"May 6, 2019",5.648
"May 3, 2019",5.58
"May 2, 2019",5.410
"May 1, 2019",5.428
"April 29, 2019",5.428
"April 26, 2019",5.408
"April 24, 2019",5.403
"April 22, 2019",5.344
"April 19, 2019",5.268
"April 18, 2019",5.306
"April 17, 2019",5.245
"April 16, 2019",5.092
"April 12, 2019",4.938
"April 11, 2019",4.795
"April 10, 2019",4.795
"April 3, 2019",4.762
"March 27, 2019",4.773
"March 26, 2019",4.736
"March 22, 2019",4.710
"March 21, 2019",4.638
"March 20, 2019",4.634
"March 19, 2019",4.574
"March 18, 2019",4.490
"March 13, 2019",4.468
"March 12, 2019",4.445
"March 11, 2019",4.410
"March 8, 2019",4.398
"March 7, 2019",4.306
"March 6, 2019",4.292
"March 5, 2019",4.291
"March 4, 2019",4.300
"March 1, 2019",4.306
"Feb. 28, 2019",4.257
"Feb. 27, 2019",4.282
"Feb. 25, 2019",4.721
"Feb. 22, 2019",4.674
"Feb. 13, 2019",4.782
"Feb. 11, 2019",4.783
"Feb. 7, 2019",4.896
"Feb. 6, 2019",4.882
"Feb. 1, 2019",4.824
"Jan. 31, 2019",4.824
"Jan. 30, 2019",4.824
"Jan. 29, 2019",4.864
"Jan. 28, 2019",4.936
"Jan. 25, 2019",4.900
"Jan. 24, 2019",4.999
"Jan. 23, 2019",5.024
"Jan. 18, 2019",4.967
"Jan. 17, 2019",5.020
"Jan. 16, 2019",5.029
"Jan. 15, 2019",5.216
"Jan. 14, 2019",5.325
"Jan. 11, 2019",5.286
"Jan. 9, 2019",5.274
"Jan. 8, 2019",5.506
"Jan. 7, 2019",5.485
"Jan. 4, 2019",5.918
"Dec. 31, 2018",5.673
"Dec. 22, 2018",5.856
"Dec. 21, 2018",5.864
"Dec. 20, 2018",5.876
"Dec. 19, 2018",5.887
"Dec. 18, 2018",5.905
"Dec. 17, 2018",5.917
"Dec. 13, 2018",5.921
"Dec. 11, 2018",5.937
"Dec. 10, 2018",5.949
"Dec. 7, 2018",5.941
"Dec. 4, 2018",5.943
"Dec. 3, 2018",5.944
"Dec. 1, 2018",5.945
"Nov. 29, 2018",5.945
"Nov. 27, 2018",5.948
"Nov. 26, 2018",5.948
"Nov. 25, 2018",5.953
"Nov. 20, 2018",5.959
"Nov. 19, 2018",5.976
"Nov. 18, 2018",5.991
"Nov. 16, 2018",5.991
"Nov. 15, 2018",5.993
"Nov. 13, 2018",5.929
"Nov. 12, 2018",5.920
"Nov. 9, 2018",5.914
"Nov. 6, 2018",5.904
"Nov. 5, 2018",5.894
"Nov. 3, 2018",5.852
"Nov. 2, 2018",5.841
"Nov. 1, 2018",5.713
"Oct. 26, 2018",5.726
"Oct. 25, 2018",5.722
"Oct. 24, 2018",5.714
"Oct. 23, 2018",5.711
"Oct. 22, 2018",5.688
"Oct. 20, 2018",5.676
"Oct. 19, 2018",5.672
"Oct. 18, 2018",5.668
"Oct. 16, 2018",5.663
"Oct. 15, 2018",5.662
"Oct. 13, 2018",5.633
"Oct. 12, 2018",5.634
"Oct. 11, 2018",5.619
"Oct. 10, 2018",5.610
"Oct. 9, 2018",5.613
"Oct. 8, 2018",5.609
"Oct. 5, 2018",5.586
"Oct. 2, 2018",5.580
"Sept. 27, 2018",5.575
"Sept. 26, 2018",5.574
"Sept. 24, 2018",5.572
"Sept. 20, 2018",5.556
"Sept. 19, 2018",5.557
"Sept. 17, 2018",5.555
"Sept. 13, 2018",5.555
"Sept. 6, 2018",5.552
"Sept. 4, 2018",5.536
"Aug. 30, 2018",5.537
"Aug. 28, 2018",5.53
"Aug. 27, 2018",5.528
"Aug. 22, 2018",5.524
"Aug. 21, 2018",5.523
"Aug. 20, 2018",5.521
"Aug. 17, 2018",5.474
"Aug. 16, 2018",5.424
"Aug. 15, 2018",5.436
"Aug. 14, 2018",5.432
"Aug. 13, 2018",5.418
"Aug. 9, 2018",5.389
"Aug. 8, 2018",5.380
"Aug. 7, 2018",5.376
"Aug. 6, 2018",5.381
"Aug. 4, 2018",5.313
"Aug. 3, 2018",5.323
"Aug. 2, 2018",5.358
"Aug. 1, 2018",5.355
"July 25, 2018",5.348
"July 24, 2018",5.339
"July 23, 2018",5.342
"July 20, 2018",5.361
"July 19, 2018",5.326
"July 18, 2018",5.318
"July 17, 2018",5.298
"July 16, 2018",5.305
"July 13, 2018",5.296
"July 12, 2018",5.285
"July 11, 2018",5.260
"July 9, 2018",5.248
"July 5, 2018",5.167
"July 2, 2018",5.144
"June 29, 2018",5.142
"June 27, 2018",5.149
"June 18, 2018",5.143
"June 11, 2018",5.109
"June 8, 2018",5.065
"June 6, 2018",5.069
"June 4, 2018",5.054
"June 1, 2018",5.044
"May 30, 2018",5.047
"May 26, 2018",5.025
"May 25, 2018",5.003
"May 24, 2018",5.004
"May 21, 2018",4.996
"May 20, 2018",4.944
"May 19, 2018",4.935
"May 18, 2018",4.898
"May 17, 2018",4.883
"May 16, 2018",4.842
"May 14, 2018",4.800
"May 10, 2018",4.814
"May 9, 2018",4.785
"May 8, 2018",4.806
"May 7, 2018",4.811
"May 4, 2018",4.810
"May 1, 2018",4.585
"April 26, 2018",4.567
"April 25, 2018",4.494
"April 24, 2018",4.490
"April 23, 2018",4.450
"April 21, 2018",4.438
"April 20, 2018",4.421
"April 19, 2018",4.395
"April 18, 2018",4.368
"April 17, 2018",4.240
"April 16, 2018",4.255
"April 13, 2018",4.253
"April 12, 2018",4.192
"April 11, 2018",4.204
"April 10, 2018",4.201
"April 9, 2018",4.105
"April 3, 2018",4.057
"March 29, 2018",4.020
"March 28, 2018",3.988
"March 26, 2018",3.985
"March 23, 2018",3.988
"March 22, 2018",3.972
"March 15, 2018",3.931
"March 14, 2018",3.910
"March 13, 2018",3.881
"March 12, 2018",3.848
"March 8, 2018",3.828
"March 7, 2018",3.800
"March 6, 2018",3.758
"March 5, 2018",3.717
"March 2, 2018",3.652
"March 1, 2018",3.710
"Feb. 28, 2018",3.728
"Feb. 27, 2018",2.787
"Feb. 19, 2018",2.736
"Feb. 17, 2018",2.736
"Feb. 14, 2018",2.712
"Feb. 6, 2018",2.702
"Feb. 5, 2018",2.651
"Feb. 1, 2018",2.525
"Jan. 31, 2018",2.545
"Jan. 30, 2018",2.524
"Jan. 29, 2018",2.430
"Jan. 25, 2018",2.446
"Jan. 24, 2018",2.437
"Jan. 23, 2018",2.362
"Jan. 22, 2018",2.281
"Jan. 18, 2018",2.222
"Jan. 17, 2018",2.124
"Jan. 16, 2018",2.085
"Jan. 12, 2018",2.076
"Jan. 11, 2018",2.095
"Jan. 10, 2018",2.067
"Jan. 9, 2018",1.999
"Jan. 8, 2018",1.926
"Jan. 4, 2018",1.890
"Jan. 3, 2018",1.860
