date,max_drawdown_all
"Oct. 31, 2007",56.82%
"Sept. 30, 2007",56.82%
"Aug. 31, 2007",56.82%
"July 31, 2007",56.82%
"June 30, 2007",56.82%
"May 31, 2007",56.82%
"April 30, 2007",56.82%
"March 31, 2007",56.82%
"Feb. 28, 2007",56.82%
"Jan. 31, 2007",56.82%
"Dec. 31, 2006",56.82%
"Nov. 30, 2006",56.82%
"Oct. 31, 2006",56.82%
"Sept. 30, 2006",56.82%
"Aug. 31, 2006",56.82%
"July 31, 2006",56.82%
"June 30, 2006",56.82%
"May 31, 2006",56.82%
"April 30, 2006",56.82%
"March 31, 2006",56.82%
"Feb. 28, 2006",56.82%
"Jan. 31, 2006",56.82%
"Dec. 31, 2005",56.82%
"Nov. 30, 2005",56.82%
"Oct. 31, 2005",56.82%
"Sept. 30, 2005",56.82%
"Aug. 31, 2005",56.82%
"July 31, 2005",56.82%
"June 30, 2005",56.82%
"May 31, 2005",56.82%
"April 30, 2005",56.82%
"March 31, 2005",56.82%
"Feb. 28, 2005",56.82%
"Jan. 31, 2005",56.82%
"Dec. 31, 2004",56.82%
"Nov. 30, 2004",56.82%
"Oct. 31, 2004",56.82%
"Sept. 30, 2004",56.82%
"Aug. 31, 2004",56.82%
"July 31, 2004",56.82%
"June 30, 2004",56.82%
"May 31, 2004",56.82%
"April 30, 2004",56.82%
"March 31, 2004",56.82%
"Feb. 29, 2004",56.82%
"Jan. 31, 2004",56.82%
"Dec. 31, 2003",56.82%
"Nov. 30, 2003",56.82%
"Oct. 31, 2003",56.82%
"Sept. 30, 2003",56.82%
"Aug. 31, 2003",56.82%
"July 31, 2003",56.82%
"June 30, 2003",56.82%
"May 31, 2003",56.82%
"April 30, 2003",56.82%
"March 31, 2003",56.82%
"Feb. 28, 2003",56.82%
"Jan. 31, 2003",56.82%
"Dec. 31, 2002",56.82%
"Nov. 30, 2002",56.82%
"Oct. 31, 2002",56.82%
"Sept. 30, 2002",56.82%
"Aug. 31, 2002",56.82%
"July 31, 2002",56.82%
"June 30, 2002",56.82%
"May 31, 2002",56.82%
"April 30, 2002",56.82%
"March 31, 2002",56.82%
"Feb. 28, 2002",56.82%
"Jan. 31, 2002",56.82%
"Dec. 31, 2001",56.82%
"Nov. 30, 2001",56.82%
"Oct. 31, 2001",56.82%
"Sept. 30, 2001",56.82%
"Aug. 31, 2001",56.82%
"July 31, 2001",56.82%
"June 30, 2001",56.82%
"May 31, 2001",56.82%
"April 30, 2001",56.82%
"March 31, 2001",56.82%
"Feb. 28, 2001",56.82%
"Jan. 31, 2001",56.82%
"Dec. 31, 2000",56.82%
"Nov. 30, 2000",56.82%
"Oct. 31, 2000",56.82%
"Sept. 30, 2000",56.82%
"Aug. 31, 2000",56.82%
"July 31, 2000",56.82%
"June 30, 2000",56.82%
"May 31, 2000",56.82%
"April 30, 2000",56.82%
"March 31, 2000",56.82%
"Feb. 29, 2000",56.82%
"Jan. 31, 2000",56.82%
"Dec. 31, 1999",56.82%
"Nov. 30, 1999",56.82%
"Oct. 31, 1999",56.82%
"Sept. 30, 1999",56.82%
"Aug. 31, 1999",56.82%
"July 31, 1999",56.82%
"June 30, 1999",56.82%
"May 31, 1999",56.82%
"April 30, 1999",56.82%
"March 31, 1999",56.82%
"Feb. 28, 1999",56.82%
"Jan. 31, 1999",56.82%
"Dec. 31, 1998",56.82%
"Nov. 30, 1998",56.48%
"Oct. 31, 1998",56.48%
"Sept. 30, 1998",56.48%
"Aug. 31, 1998",56.48%
"July 31, 1998",46.86%
"June 30, 1998",42.11%
"May 31, 1998",42.11%
"April 30, 1998",42.11%
"March 31, 1998",42.11%
"Feb. 28, 1998",42.11%
"Jan. 31, 1998",42.11%
"Dec. 31, 1997",42.11%
"Nov. 30, 1997",42.11%
"Oct. 31, 1997",42.11%
"Sept. 30, 1997",42.11%
"Aug. 31, 1997",42.11%
"July 31, 1997",42.11%
"June 30, 1997",42.11%
"May 31, 1997",42.11%
"April 30, 1997",42.11%
"March 31, 1997",42.11%
"Feb. 28, 1997",42.11%
"Jan. 31, 1997",42.11%
"Dec. 31, 1996",42.11%
"Nov. 30, 1996",42.11%
"Oct. 31, 1996",42.11%
"Sept. 30, 1996",42.11%
"Aug. 31, 1996",42.11%
"July 31, 1996",42.11%
"June 30, 1996",42.11%
"May 31, 1996",42.11%
"April 30, 1996",42.11%
"March 31, 1996",42.11%
"Feb. 29, 1996",42.11%
"Jan. 31, 1996",42.11%
"Dec. 31, 1995",42.11%
"Nov. 30, 1995",42.11%
"Oct. 31, 1995",42.11%
"Sept. 30, 1995",42.11%
"Aug. 31, 1995",42.11%
"July 31, 1995",42.11%
"June 30, 1995",42.11%
"May 31, 1995",42.11%
"April 30, 1995",42.11%
"March 31, 1995",42.11%
"Feb. 28, 1995",42.11%
"Jan. 31, 1995",42.11%
"Dec. 31, 1994",42.11%
"Nov. 30, 1994",42.11%
"Oct. 31, 1994",42.11%
"Sept. 30, 1994",42.11%
"Aug. 31, 1994",42.11%
"July 31, 1994",42.11%
"June 30, 1994",42.11%
"May 31, 1994",42.11%
"April 30, 1994",42.11%
"March 31, 1994",42.11%
"Feb. 28, 1994",42.11%
"Jan. 31, 1994",42.11%
"Dec. 31, 1993",42.11%
"Nov. 30, 1993",42.11%
"Oct. 31, 1993",42.11%
"Sept. 30, 1993",42.11%
"Aug. 31, 1993",42.11%
"July 31, 1993",42.11%
"June 30, 1993",42.11%
"May 31, 1993",42.11%
"April 30, 1993",42.11%
"March 31, 1993",42.11%
"Feb. 28, 1993",42.11%
"Jan. 31, 1993",42.11%
"Dec. 31, 1992",42.11%
"Nov. 30, 1992",42.11%
"Oct. 31, 1992",42.11%
"Sept. 30, 1992",42.11%
"Aug. 31, 1992",42.11%
"July 31, 1992",42.11%
"June 30, 1992",42.11%
"May 31, 1992",42.11%
"April 30, 1992",42.11%
"March 31, 1992",42.11%
"Feb. 29, 1992",42.11%
"Jan. 31, 1992",41.85%
"Dec. 31, 1991",41.85%
"Nov. 30, 1991",41.85%
"Oct. 31, 1991",41.85%
"Sept. 30, 1991",41.85%
"Aug. 31, 1991",41.85%
"July 31, 1991",41.85%
"June 30, 1991",41.85%
"May 31, 1991",41.85%
"April 30, 1991",41.85%
"March 31, 1991",41.85%
"Feb. 28, 1991",41.85%
"Jan. 31, 1991",41.85%
"Dec. 31, 1990",31.79%
"Nov. 30, 1990",23.26%
"Oct. 31, 1990",16.45%
"Sept. 30, 1990",16.45%
"Aug. 31, 1990",16.45%
"July 31, 1990",16.45%
"June 30, 1990",16.45%
"May 31, 1990",16.45%
"April 30, 1990",16.45%
"March 31, 1990",16.14%
"Feb. 28, 1990",16.14%
"Jan. 31, 1990",16.14%
"Dec. 31, 1989",7.43%
"Nov. 30, 1989",7.43%
"Oct. 31, 1989",4.24%
