date,eps_est_0q
"March 5, 2019",0.8317
"March 4, 2019",0.8363
"March 1, 2019",0.8279
"Feb. 28, 2019",0.8201
"Feb. 27, 2019",0.8323
"Feb. 26, 2019",0.8332
"Feb. 22, 2019",0.8462
"Feb. 13, 2019",0.847
"Feb. 11, 2019",0.8489
"Feb. 7, 2019",0.8544
"Feb. 6, 2019",0.8544
"Jan. 31, 2019",0.8495
"Jan. 30, 2019",0.8359
"Jan. 29, 2019",0.8373
"Jan. 28, 2019",0.8474
"Jan. 25, 2019",0.8342
"Jan. 24, 2019",0.8925
"Jan. 23, 2019",0.909
"Jan. 18, 2019",0.9024
"Jan. 17, 2019",0.9317
"Jan. 16, 2019",0.9417
"Jan. 15, 2019",1.032
"Jan. 9, 2019",1.030
"Jan. 8, 2019",1.117
"Jan. 7, 2019",1.134
"Jan. 4, 2019",1.334
"Dec. 31, 2018",1.353
"Dec. 22, 2018",1.528
"Dec. 21, 2018",1.538
"Dec. 20, 2018",1.552
"Dec. 18, 2018",1.555
"Dec. 17, 2018",1.562
"Dec. 13, 2018",1.566
"Dec. 11, 2018",1.585
"Dec. 10, 2018",1.600
"Dec. 7, 2018",1.589
"Dec. 4, 2018",1.592
"Dec. 3, 2018",1.596
"Dec. 1, 2018",1.591
"Nov. 29, 2018",1.591
"Nov. 27, 2018",1.592
"Nov. 26, 2018",1.582
"Nov. 25, 2018",1.589
"Nov. 20, 2018",1.599
"Nov. 19, 2018",1.618
"Nov. 18, 2018",1.635
"Nov. 16, 2018",1.635
"Nov. 15, 2018",1.65
"Nov. 13, 2018",1.647
"Nov. 12, 2018",1.652
"Nov. 9, 2018",1.659
"Nov. 6, 2018",1.659
"Nov. 5, 2018",1.656
"Nov. 3, 2018",1.599
"Nov. 2, 2018",1.594
"Nov. 1, 2018",1.634
"Oct. 26, 2018",1.640
"Oct. 25, 2018",1.646
"Oct. 24, 2018",1.640
"Oct. 23, 2018",1.636
"Oct. 22, 2018",1.634
"Oct. 20, 2018",1.618
"Oct. 19, 2018",1.614
"Oct. 18, 2018",1.609
"Oct. 16, 2018",1.606
"Oct. 15, 2018",1.612
"Oct. 13, 2018",1.598
"Oct. 12, 2018",1.602
"Oct. 11, 2018",1.589
"Oct. 9, 2018",1.579
"Oct. 8, 2018",1.569
"Sept. 30, 2018",1.527
"Sept. 27, 2018",1.505
"Sept. 26, 2018",1.504
"Sept. 24, 2018",1.503
"Sept. 20, 2018",1.493
"Sept. 6, 2018",1.494
"Sept. 4, 2018",1.488
"Aug. 30, 2018",1.487
"Aug. 28, 2018",1.487
"Aug. 27, 2018",1.477
"Aug. 22, 2018",1.479
"Aug. 21, 2018",1.478
"Aug. 20, 2018",1.483
"Aug. 16, 2018",1.465
"Aug. 15, 2018",1.471
"Aug. 14, 2018",1.470
"Aug. 13, 2018",1.464
"Aug. 9, 2018",1.454
"Aug. 8, 2018",1.449
"Aug. 7, 2018",1.452
"Aug. 6, 2018",1.457
"Aug. 4, 2018",1.454
"Aug. 3, 2018",1.462
"Aug. 2, 2018",1.452
"Aug. 1, 2018",1.440
"July 25, 2018",1.437
"July 24, 2018",1.426
"July 23, 2018",1.428
"July 20, 2018",1.433
"July 19, 2018",1.413
"July 18, 2018",1.406
"July 17, 2018",1.402
"July 16, 2018",1.399
"July 13, 2018",1.396
"July 12, 2018",1.391
"July 11, 2018",1.379
"July 9, 2018",1.382
"July 5, 2018",1.365
"June 30, 2018",1.239
"June 29, 2018",1.194
"June 27, 2018",1.191
"June 18, 2018",1.192
"June 11, 2018",1.186
"June 8, 2018",1.172
"June 1, 2018",1.177
"May 30, 2018",1.178
"May 26, 2018",1.176
"May 25, 2018",1.169
"May 24, 2018",1.169
"May 21, 2018",1.166
"May 20, 2018",1.150
"May 18, 2018",1.152
"May 17, 2018",1.149
"May 14, 2018",1.136
"May 10, 2018",1.137
"May 9, 2018",1.131
"May 8, 2018",1.146
"May 7, 2018",1.156
"May 4, 2018",1.159
"May 1, 2018",1.144
"April 26, 2018",1.137
"April 25, 2018",1.105
"April 24, 2018",1.106
"April 23, 2018",1.096
"April 21, 2018",1.092
"April 20, 2018",1.088
"April 19, 2018",1.075
"April 18, 2018",1.061
"April 17, 2018",1.003
"April 16, 2018",1.012
"April 13, 2018",1.008
"April 12, 2018",1.000
"April 11, 2018",1.007
"April 9, 2018",1.007
"March 31, 2018",1.009
"March 29, 2018",0.9264
"March 28, 2018",0.9262
"March 23, 2018",0.9252
"March 22, 2018",0.9175
"March 15, 2018",0.9045
"March 14, 2018",0.879
"March 13, 2018",0.8797
"March 12, 2018",0.8673
"March 8, 2018",0.8733
"March 7, 2018",0.8679
"March 6, 2018",0.8524
"March 5, 2018",0.8372
"March 1, 2018",0.8352
"Feb. 28, 2018",0.8339
"Feb. 27, 2018",0.7961
"Feb. 17, 2018",0.7786
"Feb. 12, 2018",0.7717
"Feb. 11, 2018",0.7998
"Feb. 6, 2018",0.7992
"Feb. 5, 2018",0.7745
"Feb. 1, 2018",0.7448
"Jan. 30, 2018",0.7013
"Jan. 29, 2018",0.6467
"Jan. 24, 2018",0.6505
"Jan. 22, 2018",0.6365
"Jan. 18, 2018",0.6023
"Jan. 17, 2018",0.5572
"Jan. 16, 2018",0.5308
"Jan. 11, 2018",0.526
"Jan. 10, 2018",0.5215
"Jan. 9, 2018",0.5085
"Jan. 8, 2018",0.4693
"Jan. 4, 2018",0.4631
