date,Open,High,Low,Close
"Aug. 10, 2015",317.40,317.40,317.40,317.40
"Aug. 7, 2015",313.34,313.34,313.34,313.34
"Aug. 6, 2015",314.36,314.36,314.36,314.36
"Aug. 5, 2015",311.84,311.84,311.84,311.84
"Aug. 4, 2015",315.33,315.33,315.33,315.33
"Aug. 3, 2015",313.41,313.41,313.41,313.41
"July 31, 2015",310.78,310.78,310.78,310.78
"July 30, 2015",309.49,309.49,309.49,309.49
"July 29, 2015",310.99,310.99,310.99,310.99
"July 28, 2015",308.89,308.89,308.89,308.89
"July 27, 2015",306.30,306.30,306.30,306.30
"July 24, 2015",308.49,308.49,308.49,308.49
"July 23, 2015",306.69,306.69,306.69,306.69
"July 22, 2015",306.91,306.91,306.91,306.91
"July 21, 2015",311.12,311.12,311.12,311.12
"July 20, 2015",313.26,313.26,313.26,313.26
"July 17, 2015",312.99,312.99,312.99,312.99
"July 16, 2015",313.00,313.00,313.00,313.00
"July 15, 2015",308.53,308.53,308.53,308.53
"July 14, 2015",307.52,307.52,307.52,307.52
"July 13, 2015",307.09,307.09,307.09,307.09
"July 10, 2015",303.91,303.91,303.91,303.91
"July 9, 2015",294.23,294.23,294.23,294.23
"July 8, 2015",286.06,286.06,286.06,286.06
"July 7, 2015",280.89,280.89,280.89,280.89
"July 6, 2015",284.11,284.11,284.11,284.11
"July 3, 2015",290.74,290.74,290.74,290.74
"July 2, 2015",289.97,289.97,289.97,289.97
"July 1, 2015",294.21,294.21,294.21,294.21
"June 30, 2015",288.33,288.33,288.33,288.33
"June 29, 2015",292.05,292.05,292.05,292.05
"June 26, 2015",302.23,302.23,302.23,302.23
"June 25, 2015",299.35,299.35,299.35,299.35
"June 24, 2015",299.07,299.07,299.07,299.07
"June 23, 2015",299.36,299.36,299.36,299.36
"June 22, 2015",301.28,301.28,301.28,301.28
"June 19, 2015",289.60,289.60,289.60,289.60
"June 18, 2015",291.39,291.39,291.39,291.39
"June 17, 2015",287.04,287.04,287.04,287.04
"June 16, 2015",294.30,294.30,294.30,294.30
"June 15, 2015",292.47,292.47,292.47,292.47
"June 12, 2015",298.35,298.35,298.35,298.35
"June 11, 2015",302.65,302.65,302.65,302.65
"June 10, 2015",298.11,298.11,298.11,298.11
"June 9, 2015",294.01,294.01,294.01,294.01
"June 8, 2015",289.99,289.99,289.99,289.99
"June 5, 2015",289.95,289.95,289.95,289.95
"June 4, 2015",301.37,301.37,301.37,301.37
"June 3, 2015",296.21,296.21,296.21,296.21
"June 2, 2015",299.69,299.69,299.69,299.69
"June 1, 2015",300.98,300.98,300.98,300.98
"May 29, 2015",298.38,298.38,298.38,298.38
"May 28, 2015",304.14,304.14,304.14,304.14
"May 27, 2015",305.93,305.93,305.93,305.93
"May 26, 2015",301.90,301.90,301.90,301.90
"May 25, 2015",307.98,307.98,307.98,307.98
"May 22, 2015",308.72,308.72,308.72,308.72
"May 21, 2015",313.63,313.63,313.63,313.63
"May 20, 2015",317.48,317.48,317.48,317.48
"May 19, 2015",323.71,323.71,323.71,323.71
"May 18, 2015",319.77,319.77,319.77,319.77
"May 15, 2015",325.57,325.57,325.57,325.57
"May 14, 2015",320.63,320.63,320.63,320.63
"May 13, 2015",315.12,315.12,315.12,315.12
"May 12, 2015",309.33,309.33,309.33,309.33
"May 11, 2015",313.14,313.14,313.14,313.14
"May 8, 2015",316.75,316.75,316.75,316.75
"May 7, 2015",305.59,305.59,305.59,305.59
"May 6, 2015",309.13,309.13,309.13,309.13
"May 5, 2015",312.94,312.94,312.94,312.94
"May 4, 2015",322.19,322.19,322.19,322.19
"May 1, 2015",321.14,321.14,321.14,321.14
"April 30, 2015",320.65,320.65,320.65,320.65
"April 29, 2015",321.13,321.13,321.13,321.13
"April 28, 2015",322.12,322.12,322.12,322.12
"April 27, 2015",325.13,325.13,325.13,325.13
"April 24, 2015",319.15,319.15,319.15,319.15
"April 23, 2015",318.33,318.33,318.33,318.33
"April 22, 2015",318.68,318.68,318.68,318.68
"April 21, 2015",319.49,319.49,319.49,319.49
"April 20, 2015",318.94,318.94,318.94,318.94
"April 17, 2015",316.59,316.59,316.59,316.59
"April 16, 2015",318.19,318.19,318.19,318.19
"April 15, 2015",318.99,318.99,318.99,318.99
"April 14, 2015",322.57,322.57,322.57,322.57
"April 13, 2015",317.78,317.78,317.78,317.78
"April 10, 2015",321.70,321.70,321.70,321.70
"April 9, 2015",320.12,320.12,320.12,320.12
"April 8, 2015",321.55,321.55,321.55,321.55
"April 7, 2015",322.32,322.32,322.32,322.32
"April 6, 2015",324.21,324.21,324.21,324.21
"April 3, 2015",319.78,319.78,319.78,319.78
"April 2, 2015",319.78,319.78,319.78,319.78
"April 1, 2015",317.85,317.85,317.85,317.85
"March 31, 2015",316.49,316.49,316.49,316.49
"March 30, 2015",324.74,324.74,324.74,324.74
"March 27, 2015",323.45,323.45,323.45,323.45
"March 26, 2015",321.34,321.34,321.34,321.34
"March 25, 2015",327.67,327.67,327.67,327.67
"March 24, 2015",328.28,328.28,328.28,328.28
"March 23, 2015",327.24,327.24,327.24,327.24
"March 20, 2015",323.96,323.96,323.96,323.96
"March 19, 2015",316.01,316.01,316.01,316.01
"March 18, 2015",314.26,314.26,314.26,314.26
"March 17, 2015",311.14,311.14,311.14,311.14
"March 16, 2015",314.13,314.13,314.13,314.13
"March 13, 2015",309.98,309.98,309.98,309.98
"March 12, 2015",307.90,307.90,307.90,307.90
"March 11, 2015",307.75,307.75,307.75,307.75
"March 10, 2015",306.09,306.09,306.09,306.09
"March 9, 2015",311.57,311.57,311.57,311.57
"March 6, 2015",316.59,316.59,316.59,316.59
"March 5, 2015",328.58,328.58,328.58,328.58
"March 4, 2015",329.96,329.96,329.96,329.96
"March 3, 2015",333.36,333.36,333.36,333.36
"March 2, 2015",338.33,338.33,338.33,338.33
"Feb. 27, 2015",334.94,334.94,334.94,334.94
"Feb. 26, 2015",336.81,336.81,336.81,336.81
"Feb. 25, 2015",338.32,338.32,338.32,338.32
"Feb. 24, 2015",339.19,339.19,339.19,339.19
"Feb. 23, 2015",338.08,338.08,338.08,338.08
"Feb. 20, 2015",334.96,334.96,334.96,334.96
"Feb. 19, 2015",338.32,338.32,338.32,338.32
"Feb. 18, 2015",333.75,333.75,333.75,333.75
"Feb. 17, 2015",335.08,335.08,335.08,335.08
"Feb. 16, 2015",335.00,335.00,335.00,335.00
"Feb. 13, 2015",336.04,336.04,336.04,336.04
"Feb. 12, 2015",331.78,331.78,331.78,331.78
"Feb. 11, 2015",323.26,323.26,323.26,323.26
"Feb. 10, 2015",324.35,324.35,324.35,324.35
"Feb. 9, 2015",320.62,320.62,320.62,320.62
"Feb. 6, 2015",326.80,326.80,326.80,326.80
"Feb. 5, 2015",331.98,331.98,331.98,331.98
"Feb. 4, 2015",330.46,330.46,330.46,330.46
"Feb. 3, 2015",330.39,330.39,330.39,330.39
"Feb. 2, 2015",323.92,323.92,323.92,323.92
"Jan. 30, 2015",317.69,317.69,317.69,317.69
"Jan. 29, 2015",321.30,321.30,321.30,321.30
"Jan. 28, 2015",316.42,316.42,316.42,316.42
"Jan. 27, 2015",317.75,317.75,317.75,317.75
"Jan. 26, 2015",320.54,320.54,320.54,320.54
"Jan. 23, 2015",317.12,317.12,317.12,317.12
"Jan. 22, 2015",311.30,311.30,311.30,311.30
"Jan. 21, 2015",309.18,309.18,309.18,309.18
"Jan. 20, 2015",308.76,308.76,308.76,308.76
"Jan. 19, 2015",309.83,309.83,309.83,309.83
"Jan. 16, 2015",307.78,307.78,307.78,307.78
"Jan. 15, 2015",301.34,301.34,301.34,301.34
"Jan. 14, 2015",301.31,301.31,301.31,301.31
"Jan. 13, 2015",301.16,301.16,301.16,301.16
"Jan. 12, 2015",299.23,299.23,299.23,299.23
"Jan. 9, 2015",296.42,296.42,296.42,296.42
"Jan. 8, 2015",296.75,296.75,296.75,296.75
"Jan. 7, 2015",290.30,290.30,290.30,290.30
"Jan. 6, 2015",289.17,289.17,289.17,289.17
"Jan. 5, 2015",289.08,289.08,289.08,289.08
"Jan. 2, 2015",293.96,293.96,293.96,293.96
"Jan. 1, 2015",295.54,295.54,295.54,295.54
"Dec. 31, 2014",295.54,295.54,295.54,295.54
"Dec. 30, 2014",295.86,295.86,295.86,295.86
"Dec. 29, 2014",299.26,299.26,299.26,299.26
"Dec. 26, 2014",297.95,297.95,297.95,297.95
"Dec. 25, 2014",298.42,298.42,298.42,298.42
"Dec. 24, 2014",298.42,298.42,298.42,298.42
"Dec. 23, 2014",299.15,299.15,299.15,299.15
"Dec. 22, 2014",297.96,297.96,297.96,297.96
"Dec. 19, 2014",294.41,294.41,294.41,294.41
"Dec. 18, 2014",290.13,290.13,290.13,290.13
"Dec. 17, 2014",285.66,285.66,285.66,285.66
"Dec. 16, 2014",287.31,287.31,287.31,287.31
"Dec. 15, 2014",286.21,286.21,286.21,286.21
"Dec. 12, 2014",292.21,292.21,292.21,292.21
"Dec. 11, 2014",294.35,294.35,294.35,294.35
"Dec. 10, 2014",295.35,295.35,295.35,295.35
"Dec. 9, 2014",294.96,294.96,294.96,294.96
"Dec. 8, 2014",295.36,295.36,295.36,295.36
"Dec. 5, 2014",296.88,296.88,296.88,296.88
"Dec. 4, 2014",298.95,298.95,298.95,298.95
"Dec. 3, 2014",300.97,300.97,300.97,300.97
"Dec. 2, 2014",302.85,302.85,302.85,302.85
"Dec. 1, 2014",300.87,300.87,300.87,300.87
"Nov. 28, 2014",303.00,303.00,303.00,303.00
"Nov. 27, 2014",301.91,301.91,301.91,301.91
"Nov. 26, 2014",298.91,298.91,298.91,298.91
"Nov. 25, 2014",298.23,298.23,298.23,298.23
"Nov. 24, 2014",295.05,295.05,295.05,295.05
"Nov. 21, 2014",292.30,292.30,292.30,292.30
"Nov. 20, 2014",289.91,289.91,289.91,289.91
"Nov. 19, 2014",292.28,292.28,292.28,292.28
"Nov. 18, 2014",292.63,292.63,292.63,292.63
"Nov. 17, 2014",288.14,288.14,288.14,288.14
"Nov. 14, 2014",288.97,288.97,288.97,288.97
"Nov. 13, 2014",287.98,287.98,287.98,287.98
"Nov. 12, 2014",285.63,285.63,285.63,285.63
"Nov. 11, 2014",288.46,288.46,288.46,288.46
"Nov. 10, 2014",287.46,287.46,287.46,287.46
"Nov. 7, 2014",286.39,286.39,286.39,286.39
"Nov. 6, 2014",290.76,290.76,290.76,290.76
"Nov. 5, 2014",293.19,293.19,293.19,293.19
"Nov. 4, 2014",291.95,291.95,291.95,291.95
"Nov. 3, 2014",290.35,290.35,290.35,290.35
"Oct. 31, 2014",293.58,293.58,293.58,293.58
"Oct. 30, 2014",289.17,289.17,289.17,289.17
"Oct. 29, 2014",291.26,291.26,291.26,291.26
"Oct. 28, 2014",290.36,290.36,290.36,290.36
"Oct. 27, 2014",283.72,283.72,283.72,283.72
"Oct. 24, 2014",285.61,285.61,285.61,285.61
"Oct. 23, 2014",285.04,285.04,285.04,285.04
"Oct. 22, 2014",282.70,282.70,282.70,282.70
"Oct. 21, 2014",284.01,284.01,284.01,284.01
"Oct. 20, 2014",277.84,277.84,277.84,277.84
"Oct. 17, 2014",276.84,276.84,276.84,276.84
"Oct. 16, 2014",272.60,272.60,272.60,272.60
"Oct. 15, 2014",271.34,271.34,271.34,271.34
"Oct. 14, 2014",277.08,277.08,277.08,277.08
"Oct. 13, 2014",278.87,278.87,278.87,278.87
"Oct. 10, 2014",276.91,276.91,276.91,276.91
"Oct. 9, 2014",280.10,280.10,280.10,280.10
"Oct. 8, 2014",280.41,280.41,280.41,280.41
"Oct. 7, 2014",280.77,280.77,280.77,280.77
"Oct. 6, 2014",282.98,282.98,282.98,282.98
"Oct. 3, 2014",281.39,281.39,281.39,281.39
"Oct. 2, 2014",283.69,283.69,283.69,283.69
"Oct. 1, 2014",288.19,288.19,288.19,288.19
"Sept. 30, 2014",291.89,291.89,291.89,291.89
"Sept. 29, 2014",290.79,290.79,290.79,290.79
"Sept. 26, 2014",293.78,293.78,293.78,293.78
"Sept. 25, 2014",290.88,290.88,290.88,290.88
"Sept. 24, 2014",296.54,296.54,296.54,296.54
"Sept. 23, 2014",296.92,296.92,296.92,296.92
"Sept. 22, 2014",299.36,299.36,299.36,299.36
"Sept. 19, 2014",299.28,299.28,299.28,299.28
"Sept. 18, 2014",302.16,302.16,302.16,302.16
"Sept. 17, 2014",302.26,302.26,302.26,302.26
"Sept. 16, 2014",299.88,299.88,299.88,299.88
"Sept. 15, 2014",304.14,304.14,304.14,304.14
"Sept. 12, 2014",307.18,307.18,307.18,307.18
"Sept. 11, 2014",308.05,308.05,308.05,308.05
"Sept. 10, 2014",307.71,307.71,307.71,307.71
"Sept. 9, 2014",308.23,308.23,308.23,308.23
"Sept. 8, 2014",311.06,311.06,311.06,311.06
"Sept. 5, 2014",310.46,310.46,310.46,310.46
"Sept. 4, 2014",310.12,310.12,310.12,310.12
"Sept. 3, 2014",313.10,313.10,313.10,313.10
"Sept. 2, 2014",310.46,310.46,310.46,310.46
"Sept. 1, 2014",311.01,311.01,311.01,311.01
"Aug. 29, 2014",311.79,311.79,311.79,311.79
"Aug. 28, 2014",311.80,311.80,311.80,311.80
"Aug. 27, 2014",314.85,314.85,314.85,314.85
"Aug. 26, 2014",314.84,314.84,314.84,314.84
"Aug. 25, 2014",311.68,311.68,311.68,311.68
"Aug. 22, 2014",305.99,305.99,305.99,305.99
"Aug. 21, 2014",307.94,307.94,307.94,307.94
"Aug. 20, 2014",305.79,305.79,305.79,305.79
"Aug. 19, 2014",308.31,308.31,308.31,308.31
"Aug. 18, 2014",307.73,307.73,307.73,307.73
"Aug. 15, 2014",305.79,305.79,305.79,305.79
"Aug. 14, 2014",308.83,308.83,308.83,308.83
"Aug. 13, 2014",306.02,306.02,306.02,306.02
"Aug. 12, 2014",303.71,303.71,303.71,303.71
"Aug. 11, 2014",305.33,305.33,305.33,305.33
"Aug. 8, 2014",300.04,300.04,300.04,300.04
"Aug. 7, 2014",297.45,297.45,297.45,297.45
"Aug. 6, 2014",300.69,300.69,300.69,300.69
"Aug. 5, 2014",303.67,303.67,303.67,303.67
"Aug. 4, 2014",303.02,303.02,303.02,303.02
"Aug. 1, 2014",307.04,307.04,307.04,307.04
"July 31, 2014",310.07,310.07,310.07,310.07
"July 30, 2014",313.87,313.87,313.87,313.87
"July 29, 2014",315.16,315.16,315.16,315.16
"July 28, 2014",310.88,310.88,310.88,310.88
"July 25, 2014",310.70,310.70,310.70,310.70
"July 24, 2014",317.32,317.32,317.32,317.32
"July 23, 2014",318.70,318.70,318.70,318.70
"July 22, 2014",318.60,318.60,318.60,318.60
"July 21, 2014",318.21,318.21,318.21,318.21
"July 18, 2014",319.95,319.95,319.95,319.95
"July 17, 2014",321.64,321.64,321.64,321.64
"July 16, 2014",322.21,322.21,322.21,322.21
"July 15, 2014",320.58,320.58,320.58,320.58
"July 14, 2014",325.02,325.02,325.02,325.02
"July 11, 2014",321.89,321.89,321.89,321.89
"July 10, 2014",321.43,321.43,321.43,321.43
"July 9, 2014",323.42,323.42,323.42,323.42
"July 8, 2014",320.64,320.64,320.64,320.64
"July 7, 2014",324.25,324.25,324.25,324.25
"July 4, 2014",326.63,326.63,326.63,326.63
"July 3, 2014",330.28,330.28,330.28,330.28
"July 2, 2014",330.66,330.66,330.66,330.66
"July 1, 2014",331.36,331.36,331.36,331.36
"June 30, 2014",329.91,329.91,329.91,329.91
"June 27, 2014",328.35,328.35,328.35,328.35
"June 26, 2014",326.52,326.52,326.52,326.52
"June 25, 2014",326.11,326.11,326.11,326.11
"June 24, 2014",326.83,326.83,326.83,326.83
"June 23, 2014",324.01,324.01,324.01,324.01
"June 20, 2014",324.11,324.11,324.11,324.11
"June 19, 2014",326.38,326.38,326.38,326.38
"June 18, 2014",321.11,321.11,321.11,321.11
"June 17, 2014",322.21,322.21,322.21,322.21
"June 16, 2014",323.91,323.91,323.91,323.91
"June 13, 2014",324.39,324.39,324.39,324.39
"June 12, 2014",328.10,328.10,328.10,328.10
"June 11, 2014",326.45,326.45,326.45,326.45
"June 10, 2014",326.46,326.46,326.46,326.46
"June 9, 2014",328.11,328.11,328.11,328.11
"June 6, 2014",331.24,331.24,331.24,331.24
"June 5, 2014",322.76,322.76,322.76,322.76
"June 4, 2014",321.21,321.21,321.21,321.21
"June 3, 2014",321.02,321.02,321.02,321.02
"June 2, 2014",320.26,320.26,320.26,320.26
"May 30, 2014",319.34,319.34,319.34,319.34
"May 29, 2014",315.47,315.47,315.47,315.47
"May 28, 2014",314.43,314.43,314.43,314.43
"May 27, 2014",313.96,313.96,313.96,313.96
"May 26, 2014",312.62,312.62,312.62,312.62
"May 23, 2014",310.75,310.75,310.75,310.75
"May 22, 2014",309.05,309.05,309.05,309.05
"May 21, 2014",309.22,309.22,309.22,309.22
"May 20, 2014",308.30,308.30,308.30,308.30
"May 19, 2014",311.24,311.24,311.24,311.24
"May 16, 2014",308.30,308.30,308.30,308.30
"May 15, 2014",309.98,309.98,309.98,309.98
"May 14, 2014",312.43,312.43,312.43,312.43
"May 13, 2014",311.96,311.96,311.96,311.96
"May 12, 2014",310.09,310.09,310.09,310.09
"May 9, 2014",309.00,309.00,309.00,309.00
"May 8, 2014",311.06,311.06,311.06,311.06
"May 7, 2014",306.70,306.70,306.70,306.70
"May 6, 2014",304.12,304.12,304.12,304.12
"May 5, 2014",302.45,302.45,302.45,302.45
"May 2, 2014",301.29,301.29,301.29,301.29
"May 1, 2014",302.35,302.35,302.35,302.35
"April 30, 2014",302.35,302.35,302.35,302.35
"April 29, 2014",303.91,303.91,303.91,303.91
"April 28, 2014",301.57,301.57,301.57,301.57
"April 25, 2014",300.19,300.19,300.19,300.19
"April 24, 2014",300.59,300.59,300.59,300.59
"April 23, 2014",300.49,300.49,300.49,300.49
"April 22, 2014",298.26,298.26,298.26,298.26
"April 21, 2014",295.66,295.66,295.66,295.66
"April 18, 2014",296.34,296.34,296.34,296.34
"April 17, 2014",296.34,296.34,296.34,296.34
"April 16, 2014",294.85,294.85,294.85,294.85
"April 15, 2014",292.52,292.52,292.52,292.52
"April 14, 2014",292.89,292.89,292.89,292.89
"April 11, 2014",296.30,296.30,296.30,296.30
"April 10, 2014",299.54,299.54,299.54,299.54
"April 9, 2014",297.72,297.72,297.72,297.72
"April 8, 2014",296.35,296.35,296.35,296.35
"April 7, 2014",295.98,295.98,295.98,295.98
"April 4, 2014",294.24,294.24,294.24,294.24
"April 3, 2014",292.46,292.46,292.46,292.46
"April 2, 2014",293.95,293.95,293.95,293.95
"April 1, 2014",292.07,292.07,292.07,292.07
"March 31, 2014",291.70,291.70,291.70,291.70
"March 28, 2014",292.70,292.70,292.70,292.70
"March 27, 2014",291.20,291.20,291.20,291.20
"March 26, 2014",289.98,289.98,289.98,289.98
"March 25, 2014",290.73,290.73,290.73,290.73
"March 24, 2014",286.57,286.57,286.57,286.57
"March 21, 2014",288.50,288.50,288.50,288.50
"March 20, 2014",285.84,285.84,285.84,285.84
"March 19, 2014",293.81,293.81,293.81,293.81
"March 18, 2014",294.32,294.32,294.32,294.32
"March 17, 2014",292.52,292.52,292.52,292.52
"March 14, 2014",288.77,288.77,288.77,288.77
"March 13, 2014",292.40,292.40,292.40,292.40
"March 12, 2014",292.18,292.18,292.18,292.18
"March 11, 2014",295.57,295.57,295.57,295.57
"March 10, 2014",297.20,297.20,297.20,297.20
"March 7, 2014",300.49,300.49,300.49,300.49
"March 6, 2014",302.15,302.15,302.15,302.15
"March 5, 2014",297.33,297.33,297.33,297.33
"March 4, 2014",298.97,298.97,298.97,298.97
"March 3, 2014",291.71,291.71,291.71,291.71
"Feb. 28, 2014",297.05,297.05,297.05,297.05
"Feb. 27, 2014",293.73,293.73,293.73,293.73
"Feb. 26, 2014",293.86,293.86,293.86,293.86
"Feb. 25, 2014",295.06,295.06,295.06,295.06
"Feb. 24, 2014",293.07,293.07,293.07,293.07
"Feb. 21, 2014",293.52,293.52,293.52,293.52
"Feb. 20, 2014",292.11,292.11,292.11,292.11
"Feb. 19, 2014",292.33,292.33,292.33,292.33
"Feb. 18, 2014",290.68,290.68,290.68,290.68
"Feb. 17, 2014",290.11,290.11,290.11,290.11
"Feb. 14, 2014",287.87,287.87,287.87,287.87
"Feb. 13, 2014",285.05,285.05,285.05,285.05
"Feb. 12, 2014",282.78,282.78,282.78,282.78
"Feb. 11, 2014",284.22,284.22,284.22,284.22
"Feb. 10, 2014",278.66,278.66,278.66,278.66
"Feb. 7, 2014",276.03,276.03,276.03,276.03
"Feb. 6, 2014",271.82,271.82,271.82,271.82
"Feb. 5, 2014",268.28,268.28,268.28,268.28
"Feb. 4, 2014",270.04,270.04,270.04,270.04
"Feb. 3, 2014",271.74,271.74,271.74,271.74
"Jan. 31, 2014",270.18,270.18,270.18,270.18
"Jan. 30, 2014",272.37,272.37,272.37,272.37
"Jan. 29, 2014",273.93,273.93,273.93,273.93
"Jan. 28, 2014",276.14,276.14,276.14,276.14
"Jan. 27, 2014",276.00,276.00,276.00,276.00
"Jan. 24, 2014",276.33,276.33,276.33,276.33
"Jan. 23, 2014",283.28,283.28,283.28,283.28
"Jan. 22, 2014",282.12,282.12,282.12,282.12
"Jan. 21, 2014",281.80,281.80,281.80,281.80
"Jan. 20, 2014",284.55,284.55,284.55,284.55
"Jan. 17, 2014",285.65,285.65,285.65,285.65
"Jan. 16, 2014",283.68,283.68,283.68,283.68
"Jan. 15, 2014",283.57,283.57,283.57,283.57
"Jan. 14, 2014",284.10,284.10,284.10,284.10
"Jan. 13, 2014",283.81,283.81,283.81,283.81
"Jan. 10, 2014",282.73,282.73,282.73,282.73
"Jan. 9, 2014",279.90,279.90,279.90,279.90
"Jan. 8, 2014",279.53,279.53,279.53,279.53
"Jan. 7, 2014",279.79,279.79,279.79,279.79
"Jan. 6, 2014",278.22,278.22,278.22,278.22
"Jan. 3, 2014",278.02,278.02,278.02,278.02
"Jan. 2, 2014",276.18,276.18,276.18,276.18
"Jan. 1, 2014",284.73,284.73,284.73,284.73
"Dec. 31, 2013",284.73,284.73,284.73,284.73
"Dec. 30, 2013",282.20,282.20,282.20,282.20
"Dec. 27, 2013",280.38,280.38,280.38,280.38
"Dec. 26, 2013",276.32,276.32,276.32,276.32
"Dec. 25, 2013",275.81,275.81,275.81,275.81
"Dec. 24, 2013",275.81,275.81,275.81,275.81
"Dec. 23, 2013",277.51,277.51,277.51,277.51
"Dec. 20, 2013",276.04,276.04,276.04,276.04
"Dec. 19, 2013",273.19,273.19,273.19,273.19
"Dec. 18, 2013",271.76,271.76,271.76,271.76
"Dec. 17, 2013",270.28,270.28,270.28,270.28
"Dec. 16, 2013",274.35,274.35,274.35,274.35
"Dec. 13, 2013",273.20,273.20,273.20,273.20
"Dec. 12, 2013",275.77,275.77,275.77,275.77
"Dec. 11, 2013",279.48,279.48,279.48,279.48
"Dec. 10, 2013",283.57,283.57,283.57,283.57
"Dec. 9, 2013",284.08,284.08,284.08,284.08
"Dec. 6, 2013",281.14,281.14,281.14,281.14
"Dec. 5, 2013",280.23,280.23,280.23,280.23
"Dec. 4, 2013",280.28,280.28,280.28,280.28
"Dec. 3, 2013",282.47,282.47,282.47,282.47
"Dec. 2, 2013",286.14,286.14,286.14,286.14
"Nov. 29, 2013",288.75,288.75,288.75,288.75
"Nov. 28, 2013",288.53,288.53,288.53,288.53
"Nov. 27, 2013",287.41,287.41,287.41,287.41
"Nov. 26, 2013",287.08,287.08,287.08,287.08
"Nov. 25, 2013",286.50,286.50,286.50,286.50
"Nov. 22, 2013",284.94,284.94,284.94,284.94
"Nov. 21, 2013",282.89,282.89,282.89,282.89
"Nov. 20, 2013",284.13,284.13,284.13,284.13
"Nov. 19, 2013",287.00,287.00,287.00,287.00
"Nov. 18, 2013",290.09,290.09,290.09,290.09
"Nov. 15, 2013",286.62,286.62,286.62,286.62
"Nov. 14, 2013",284.72,284.72,284.72,284.72
"Nov. 13, 2013",281.03,281.03,281.03,281.03
"Nov. 12, 2013",283.31,283.31,283.31,283.31
"Nov. 11, 2013",283.24,283.24,283.24,283.24
"Nov. 8, 2013",280.96,280.96,280.96,280.96
"Nov. 7, 2013",282.00,282.00,282.00,282.00
"Nov. 6, 2013",284.69,284.69,284.69,284.69
"Nov. 5, 2013",282.93,282.93,282.93,282.93
"Nov. 4, 2013",283.46,283.46,283.46,283.46
"Nov. 1, 2013",282.42,282.42,282.42,282.42
"Oct. 31, 2013",285.44,285.44,285.44,285.44
"Oct. 30, 2013",289.00,289.00,289.00,289.00
"Oct. 29, 2013",293.66,293.66,293.66,293.66
"Oct. 28, 2013",292.31,292.31,292.31,292.31
"Oct. 25, 2013",292.37,292.37,292.37,292.37
"Oct. 24, 2013",292.33,292.33,292.33,292.33
"Oct. 23, 2013",289.98,289.98,289.98,289.98
"Oct. 22, 2013",288.88,288.88,288.88,288.88
"Oct. 21, 2013",284.36,284.36,284.36,284.36
"Oct. 18, 2013",287.97,287.97,287.97,287.97
"Oct. 17, 2013",285.29,285.29,285.29,285.29
"Oct. 16, 2013",280.31,280.31,280.31,280.31
"Oct. 15, 2013",278.41,278.41,278.41,278.41
"Oct. 14, 2013",278.92,278.92,278.92,278.92
"Oct. 11, 2013",276.50,276.50,276.50,276.50
"Oct. 10, 2013",274.83,274.83,274.83,274.83
"Oct. 9, 2013",269.27,269.27,269.27,269.27
"Oct. 8, 2013",269.44,269.44,269.44,269.44
"Oct. 7, 2013",269.69,269.69,269.69,269.69
"Oct. 4, 2013",274.02,274.02,274.02,274.02
"Oct. 3, 2013",273.51,273.51,273.51,273.51
"Oct. 2, 2013",273.92,273.92,273.92,273.92
"Oct. 1, 2013",273.96,273.96,273.96,273.96
"Sept. 30, 2013",273.13,273.13,273.13,273.13
"Sept. 27, 2013",273.66,273.66,273.66,273.66
"Sept. 26, 2013",271.94,271.94,271.94,271.94
"Sept. 25, 2013",271.92,271.92,271.92,271.92
"Sept. 24, 2013",271.43,271.43,271.43,271.43
"Sept. 23, 2013",269.71,269.71,269.71,269.71
"Sept. 20, 2013",272.75,272.75,272.75,272.75
"Sept. 19, 2013",273.48,273.48,273.48,273.48
"Sept. 18, 2013",260.50,260.50,260.50,260.50
"Sept. 17, 2013",260.39,260.39,260.39,260.39
"Sept. 16, 2013",260.40,260.40,260.40,260.40
"Sept. 13, 2013",255.83,255.83,255.83,255.83
"Sept. 12, 2013",258.39,258.39,258.39,258.39
"Sept. 11, 2013",255.71,255.71,255.71,255.71
"Sept. 10, 2013",253.87,253.87,253.87,253.87
"Sept. 9, 2013",248.02,248.02,248.02,248.02
"Sept. 6, 2013",248.17,248.17,248.17,248.17
"Sept. 5, 2013",245.67,245.67,245.67,245.67
"Sept. 4, 2013",246.76,246.76,246.76,246.76
"Sept. 3, 2013",247.23,247.23,247.23,247.23
"Sept. 2, 2013",253.45,253.45,253.45,253.45
"Aug. 30, 2013",248.81,248.81,248.81,248.81
"Aug. 29, 2013",250.39,250.39,250.39,250.39
"Aug. 28, 2013",253.34,253.34,253.34,253.34
"Aug. 27, 2013",255.28,255.28,255.28,255.28
"Aug. 26, 2013",261.55,261.55,261.55,261.55
"Aug. 23, 2013",261.21,261.21,261.21,261.21
"Aug. 22, 2013",258.22,258.22,258.22,258.22
"Aug. 21, 2013",259.38,259.38,259.38,259.38
"Aug. 20, 2013",263.26,263.26,263.26,263.26
"Aug. 19, 2013",265.28,265.28,265.28,265.28
"Aug. 16, 2013",265.89,265.89,265.89,265.89
"Aug. 15, 2013",263.53,263.53,263.53,263.53
"Aug. 14, 2013",266.94,266.94,266.94,266.94
"Aug. 13, 2013",266.66,266.66,266.66,266.66
"Aug. 12, 2013",266.17,266.17,266.17,266.17
"Aug. 9, 2013",268.03,268.03,268.03,268.03
"Aug. 8, 2013",272.37,272.37,272.37,272.37
