date,one_year_return
"Nov. 27, 2007",9.98%
"Nov. 26, 2007",7.84%
"Nov. 23, 2007",9.08%
"Nov. 21, 2007",8.85%
"Nov. 20, 2007",8.34%
"Nov. 19, 2007",6.09%
"Nov. 16, 2007",6.00%
"Nov. 15, 2007",5.38%
"Nov. 14, 2007",3.56%
"Nov. 13, 2007",6.24%
"Nov. 12, 2007",5.52%
"Nov. 9, 2007",7.39%
"Nov. 8, 2007",7.80%
"Nov. 7, 2007",6.61%
"Nov. 6, 2007",8.71%
"Nov. 5, 2007",6.96%
"Nov. 2, 2007",3.80%
"Nov. 1, 2007",1.65%
"Oct. 31, 2007",4.07%
"Oct. 30, 2007",2.46%
"Oct. 29, 2007",2.91%
"Oct. 26, 2007",1.64%
"Oct. 25, 2007",0.43%
"Oct. 24, 2007",1.47%
"Oct. 23, 2007",0.01%
"Oct. 22, 2007",-0.04%
"Oct. 19, 2007",0.23%
"Oct. 18, 2007",3.59%
"Oct. 17, 2007",4.10%
"Oct. 16, 2007",6.49%
"Oct. 15, 2007",5.86%
"Oct. 12, 2007",5.78%
"Oct. 11, 2007",5.43%
"Oct. 10, 2007",7.30%
"Oct. 9, 2007",7.92%
"Oct. 8, 2007",7.47%
"Oct. 5, 2007",8.00%
"Oct. 4, 2007",5.98%
"Oct. 3, 2007",5.58%
"Oct. 2, 2007",7.14%
"Oct. 1, 2007",8.23%
"Sept. 28, 2007",4.70%
"Sept. 27, 2007",6.10%
"Sept. 26, 2007",7.56%
"Sept. 25, 2007",6.54%
"Sept. 24, 2007",6.76%
"Sept. 21, 2007",6.98%
"Sept. 20, 2007",6.72%
"Sept. 19, 2007",8.18%
"Sept. 18, 2007",7.54%
"Sept. 17, 2007",4.91%
"Sept. 14, 2007",6.16%
"Sept. 13, 2007",6.24%
"Sept. 12, 2007",5.95%
"Sept. 11, 2007",5.89%
"Sept. 10, 2007",6.24%
"Sept. 7, 2007",7.95%
"Sept. 6, 2007",8.22%
"Sept. 5, 2007",6.53%
"Sept. 4, 2007",6.62%
"Aug. 31, 2007",5.00%
"Aug. 30, 2007",5.14%
"Aug. 29, 2007",6.03%
"Aug. 28, 2007",3.04%
"Aug. 27, 2007",3.93%
"Aug. 24, 2007",7.95%
"Aug. 23, 2007",7.05%
"Aug. 22, 2007",5.51%
"Aug. 21, 2007",5.37%
"Aug. 20, 2007",4.74%
"Aug. 17, 2007",6.04%
"Aug. 16, 2007",5.57%
"Aug. 15, 2007",3.77%
"Aug. 14, 2007",7.46%
"Aug. 13, 2007",9.95%
"Aug. 10, 2007",12.75%
"Aug. 9, 2007",12.19%
"Aug. 8, 2007",10.73%
"Aug. 7, 2007",8.31%
"Aug. 6, 2007",1.04%
"Aug. 3, 2007",-4.21%
"Aug. 2, 2007",0.92%
"Aug. 1, 2007",-1.80%
"July 31, 2007",-3.53%
"July 30, 2007",-3.13%
"July 27, 2007",-2.54%
"July 26, 2007",-1.47%
"July 25, 2007",-0.03%
"July 24, 2007",0.47%
"July 23, 2007",3.01%
"July 20, 2007",3.07%
"July 19, 2007",4.25%
"July 18, 2007",5.36%
"July 17, 2007",5.20%
"July 16, 2007",5.17%
"July 13, 2007",6.77%
"July 12, 2007",7.22%
"July 11, 2007",5.29%
"July 10, 2007",5.17%
"July 9, 2007",6.97%
"July 6, 2007",7.10%
"July 5, 2007",7.87%
"July 3, 2007",7.58%
"July 2, 2007",8.19%
"June 29, 2007",5.87%
"June 28, 2007",10.39%
"June 27, 2007",10.51%
"June 26, 2007",9.67%
"June 25, 2007",9.94%
"June 22, 2007",9.89%
"June 21, 2007",12.40%
"June 20, 2007",9.80%
"June 19, 2007",12.66%
"June 18, 2007",10.30%
"June 15, 2007",11.64%
"June 14, 2007",12.54%
"June 13, 2007",11.95%
"June 12, 2007",7.72%
"June 11, 2007",10.31%
"June 8, 2007",9.88%
"June 7, 2007",11.32%
"June 6, 2007",14.23%
"June 5, 2007",15.59%
"June 4, 2007",15.34%
"June 1, 2007",18.60%
"May 31, 2007",18.93%
"May 30, 2007",20.00%
"May 29, 2007",18.94%
"May 25, 2007",19.64%
"May 24, 2007",22.00%
"May 23, 2007",25.50%
"May 22, 2007",24.55%
"May 21, 2007",27.17%
"May 18, 2007",28.21%
"May 17, 2007",29.20%
"May 16, 2007",26.50%
"May 15, 2007",25.37%
"May 14, 2007",26.36%
"May 11, 2007",23.09%
"May 10, 2007",20.68%
"May 9, 2007",20.89%
"May 8, 2007",21.53%
"May 7, 2007",22.86%
"May 4, 2007",24.20%
"May 3, 2007",24.98%
"May 2, 2007",23.88%
"May 1, 2007",22.71%
"April 30, 2007",21.03%
"April 27, 2007",23.15%
"April 26, 2007",24.81%
"April 25, 2007",26.12%
"April 24, 2007",22.75%
"April 23, 2007",23.18%
"April 20, 2007",23.28%
"April 19, 2007",23.49%
"April 18, 2007",25.58%
"April 17, 2007",25.07%
"April 16, 2007",24.40%
"April 13, 2007",22.89%
"April 12, 2007",22.15%
"April 11, 2007",23.05%
"April 10, 2007",24.70%
"April 9, 2007",24.50%
"April 5, 2007",19.94%
"April 4, 2007",20.95%
"April 3, 2007",23.57%
"April 2, 2007",19.56%
"March 30, 2007",17.86%
"March 29, 2007",19.35%
"March 28, 2007",20.64%
"March 27, 2007",19.88%
"March 26, 2007",20.59%
"March 23, 2007",19.60%
"March 22, 2007",20.14%
"March 21, 2007",22.51%
"March 20, 2007",20.36%
"March 19, 2007",14.88%
"March 16, 2007",14.39%
"March 15, 2007",15.66%
"March 14, 2007",14.57%
"March 13, 2007",15.06%
"March 12, 2007",19.70%
"March 9, 2007",17.71%
"March 8, 2007",19.25%
"March 7, 2007",20.99%
"March 6, 2007",20.79%
"March 5, 2007",15.88%
"March 2, 2007",18.12%
"March 1, 2007",20.32%
"Feb. 28, 2007",19.02%
"Feb. 27, 2007",17.91%
"Feb. 26, 2007",20.30%
"Feb. 23, 2007",20.75%
"Feb. 22, 2007",18.62%
"Feb. 21, 2007",20.53%
"Feb. 20, 2007",19.81%
"Feb. 16, 2007",21.14%
"Feb. 15, 2007",23.13%
"Feb. 14, 2007",21.75%
"Feb. 13, 2007",23.62%
"Feb. 12, 2007",22.77%
"Feb. 9, 2007",24.56%
"Feb. 8, 2007",24.20%
"Feb. 7, 2007",23.06%
"Feb. 6, 2007",22.57%
"Feb. 5, 2007",24.20%
"Feb. 2, 2007",22.36%
"Feb. 1, 2007",19.84%
"Jan. 31, 2007",19.29%
"Jan. 30, 2007",17.88%
"Jan. 29, 2007",15.13%
"Jan. 26, 2007",15.64%
"Jan. 25, 2007",14.07%
"Jan. 24, 2007",11.82%
"Jan. 23, 2007",12.68%
"Jan. 22, 2007",12.73%
"Jan. 19, 2007",12.04%
"Jan. 18, 2007",13.13%
"Jan. 17, 2007",12.39%
"Jan. 16, 2007",12.93%
"Jan. 12, 2007",14.38%
"Jan. 11, 2007",14.00%
"Jan. 10, 2007",14.34%
"Jan. 9, 2007",15.21%
"Jan. 8, 2007",16.01%
"Jan. 5, 2007",16.58%
"Jan. 4, 2007",18.46%
"Jan. 3, 2007",18.09%
"Dec. 29, 2006",20.72%
"Dec. 28, 2006",19.64%
"Dec. 27, 2006",19.79%
"Dec. 26, 2006",19.26%
"Dec. 22, 2006",19.25%
"Dec. 21, 2006",21.56%
"Dec. 20, 2006",19.89%
"Dec. 19, 2006",22.82%
"Dec. 18, 2006",21.59%
"Dec. 15, 2006",22.30%
"Dec. 14, 2006",22.68%
"Dec. 13, 2006",25.88%
"Dec. 12, 2006",25.67%
"Dec. 11, 2006",24.64%
"Dec. 8, 2006",24.00%
"Dec. 7, 2006",23.47%
"Dec. 6, 2006",22.14%
"Dec. 5, 2006",22.21%
"Dec. 4, 2006",21.01%
"Dec. 1, 2006",17.02%
"Nov. 30, 2006",18.09%
"Nov. 29, 2006",15.91%
"Nov. 28, 2006",14.02%
"Nov. 27, 2006",12.84%
"Nov. 24, 2006",14.97%
"Nov. 22, 2006",16.03%
"Nov. 21, 2006",15.76%
"Nov. 20, 2006",17.07%
"Nov. 17, 2006",18.06%
"Nov. 16, 2006",19.14%
"Nov. 15, 2006",20.58%
"Nov. 14, 2006",24.06%
"Nov. 13, 2006",22.61%
"Nov. 10, 2006",20.02%
"Nov. 9, 2006",18.65%
"Nov. 8, 2006",18.59%
"Nov. 7, 2006",17.02%
"Nov. 6, 2006",15.59%
"Nov. 3, 2006",17.59%
"Nov. 2, 2006",18.12%
"Nov. 1, 2006",21.42%
"Oct. 31, 2006",19.49%
"Oct. 30, 2006",20.45%
"Oct. 27, 2006",22.99%
"Oct. 26, 2006",21.63%
"Oct. 25, 2006",21.49%
"Oct. 24, 2006",21.70%
"Oct. 23, 2006",25.75%
"Oct. 20, 2006",26.75%
"Oct. 19, 2006",22.52%
"Oct. 18, 2006",22.75%
"Oct. 17, 2006",18.93%
"Oct. 16, 2006",17.75%
"Oct. 13, 2006",18.39%
"Oct. 12, 2006",17.30%
"Oct. 11, 2006",14.33%
"Oct. 10, 2006",13.59%
"Oct. 9, 2006",11.41%
"Oct. 6, 2006",12.43%
"Oct. 5, 2006",12.16%
"Oct. 4, 2006",10.45%
"Oct. 3, 2006",7.46%
"Oct. 2, 2006",4.97%
"Sept. 29, 2006",3.78%
"Sept. 28, 2006",6.87%
"Sept. 27, 2006",8.04%
"Sept. 26, 2006",7.74%
"Sept. 25, 2006",8.00%
"Sept. 22, 2006",6.40%
"Sept. 21, 2006",5.61%
"Sept. 20, 2006",4.19%
"Sept. 19, 2006",4.23%
"Sept. 18, 2006",2.93%
"Sept. 15, 2006",4.19%
"Sept. 14, 2006",4.14%
"Sept. 13, 2006",4.21%
"Sept. 12, 2006",4.17%
"Sept. 11, 2006",4.07%
"Sept. 8, 2006",4.17%
"Sept. 7, 2006",2.79%
"Sept. 6, 2006",2.09%
"Sept. 5, 2006",2.24%
"Sept. 1, 2006",3.93%
"Aug. 31, 2006",3.48%
"Aug. 30, 2006",2.39%
"Aug. 29, 2006",3.41%
"Aug. 28, 2006",2.36%
"Aug. 25, 2006",1.80%
"Aug. 24, 2006",3.04%
"Aug. 23, 2006",2.81%
"Aug. 22, 2006",5.58%
"Aug. 21, 2006",5.16%
"Aug. 18, 2006",6.65%
"Aug. 17, 2006",6.52%
"Aug. 16, 2006",5.40%
"Aug. 15, 2006",5.07%
"Aug. 14, 2006",5.33%
"Aug. 11, 2006",5.10%
"Aug. 10, 2006",5.39%
"Aug. 9, 2006",4.21%
"Aug. 8, 2006",6.58%
"Aug. 7, 2006",2.85%
"Aug. 4, 2006",3.93%
"Aug. 3, 2006",3.44%
"Aug. 2, 2006",2.82%
"Aug. 1, 2006",5.12%
"July 31, 2006",2.64%
"July 28, 2006",3.71%
"July 27, 2006",1.88%
"July 26, 2006",3.27%
"July 25, 2006",2.74%
"July 24, 2006",1.08%
"July 21, 2006",2.07%
"July 20, 2006",0.13%
"July 19, 2006",-0.83%
"July 18, 2006",-1.31%
"July 17, 2006",-2.20%
"July 14, 2006",-1.77%
"July 13, 2006",-2.74%
"July 12, 2006",-2.76%
"July 11, 2006",-1.90%
"July 10, 2006",-2.01%
"July 7, 2006",-1.65%
"July 6, 2006",-1.36%
"July 5, 2006",-2.53%
"July 3, 2006",-1.40%
"June 30, 2006",-1.21%
"June 29, 2006",0.37%
"June 28, 2006",-4.64%
"June 27, 2006",-3.52%
"June 26, 2006",-2.30%
"June 23, 2006",-3.56%
"June 22, 2006",-2.80%
"June 21, 2006",-1.92%
"June 20, 2006",-1.30%
"June 19, 2006",-0.69%
"June 16, 2006",1.61%
"June 15, 2006",2.64%
"June 14, 2006",-0.94%
"June 13, 2006",0.92%
"June 12, 2006",3.37%
"June 9, 2006",2.52%
"June 8, 2006",3.23%
"June 7, 2006",1.79%
"June 6, 2006",2.61%
"June 5, 2006",2.40%
"June 2, 2006",3.23%
"June 1, 2006",1.44%
"May 31, 2006",2.69%
"May 30, 2006",1.41%
"May 26, 2006",1.41%
"May 25, 2006",-0.61%
"May 24, 2006",-1.44%
"May 23, 2006",-1.59%
"May 22, 2006",0.11%
"May 19, 2006",-1.54%
"May 18, 2006",-2.43%
"May 17, 2006",-3.40%
"May 16, 2006",0.29%
"May 15, 2006",1.67%
"May 12, 2006",0.98%
"May 11, 2006",2.46%
"May 10, 2006",2.36%
"May 9, 2006",0.28%
"May 8, 2006",-0.54%
"May 5, 2006",-0.88%
"May 4, 2006",-2.79%
"May 3, 2006",-2.40%
"May 2, 2006",-0.79%
"May 1, 2006",-0.79%
"April 28, 2006",1.22%
"April 27, 2006",0.38%
"April 26, 2006",-0.70%
"April 25, 2006",-1.14%
"April 24, 2006",1.21%
"April 21, 2006",0.97%
"April 20, 2006",2.93%
"April 19, 2006",1.05%
"April 18, 2006",2.73%
"April 17, 2006",1.69%
"April 13, 2006",-0.04%
"April 12, 2006",-1.01%
"April 11, 2006",-0.35%
"April 10, 2006",1.20%
"April 7, 2006",-0.38%
"April 6, 2006",1.88%
"April 5, 2006",3.82%
"April 4, 2006",2.61%
"April 3, 2006",1.94%
"March 31, 2006",4.07%
"March 30, 2006",5.80%
"March 29, 2006",7.36%
"March 28, 2006",3.80%
"March 27, 2006",5.24%
"March 24, 2006",5.24%
"March 23, 2006",7.41%
"March 22, 2006",6.33%
"March 21, 2006",3.92%
"March 20, 2006",5.03%
"March 17, 2006",6.90%
"March 16, 2006",7.86%
"March 15, 2006",5.64%
"March 14, 2006",4.42%
"March 13, 2006",5.10%
"March 10, 2006",1.26%
"March 9, 2006",2.67%
"March 8, 2006",0.00%
"March 7, 2006",-1.35%
"March 6, 2006",0.40%
"March 3, 2006",4.34%
"March 2, 2006",4.08%
"March 1, 2006",3.74%
"Feb. 28, 2006",5.22%
"Feb. 27, 2006",4.27%
"Feb. 24, 2006",6.05%
"Feb. 23, 2006",7.48%
"Feb. 22, 2006",10.05%
"Feb. 21, 2006",6.76%
"Feb. 17, 2006",5.89%
"Feb. 16, 2006",3.47%
"Feb. 15, 2006",1.64%
"Feb. 14, 2006",3.28%
"Feb. 13, 2006",5.75%
"Feb. 10, 2006",5.29%
"Feb. 9, 2006",3.93%
"Feb. 8, 2006",2.58%
"Feb. 7, 2006",1.90%
"Feb. 6, 2006",1.48%
"Feb. 3, 2006",3.28%
"Feb. 2, 2006",4.31%
"Feb. 1, 2006",5.06%
"Jan. 31, 2006",5.82%
"Jan. 30, 2006",8.53%
"Jan. 27, 2006",9.74%
"Jan. 26, 2006",9.42%
"Jan. 25, 2006",13.28%
"Jan. 24, 2006",13.12%
"Jan. 23, 2006",13.61%
"Jan. 20, 2006",11.99%
"Jan. 19, 2006",13.42%
"Jan. 18, 2006",11.65%
"Jan. 17, 2006",13.05%
"Jan. 13, 2006",13.14%
"Jan. 12, 2006",11.48%
"Jan. 11, 2006",13.49%
"Jan. 10, 2006",12.03%
"Jan. 9, 2006",12.89%
"Jan. 6, 2006",12.92%
"Jan. 5, 2006",12.19%
"Jan. 4, 2006",12.14%
"Jan. 3, 2006",11.14%
"Dec. 30, 2005",7.27%
"Dec. 29, 2005",7.08%
"Dec. 28, 2005",7.90%
"Dec. 27, 2005",8.59%
"Dec. 23, 2005",8.12%
"Dec. 22, 2005",7.16%
"Dec. 21, 2005",5.34%
"Dec. 20, 2005",5.91%
"Dec. 19, 2005",4.93%
"Dec. 16, 2005",5.94%
"Dec. 15, 2005",7.20%
"Dec. 14, 2005",7.91%
"Dec. 13, 2005",6.37%
"Dec. 12, 2005",7.08%
"Dec. 9, 2005",7.61%
"Dec. 8, 2005",7.90%
"Dec. 7, 2005",7.27%
"Dec. 6, 2005",5.51%
"Dec. 5, 2005",7.78%
"Dec. 2, 2005",10.64%
"Dec. 1, 2005",8.93%
"Nov. 30, 2005",6.25%
"Nov. 29, 2005",6.52%
"Nov. 28, 2005",5.11%
"Nov. 25, 2005",5.21%
"Nov. 23, 2005",6.03%
"Nov. 22, 2005",5.59%
"Nov. 21, 2005",7.73%
"Nov. 18, 2005",7.33%
"Nov. 17, 2005",7.06%
"Nov. 16, 2005",4.75%
"Nov. 15, 2005",2.80%
"Nov. 14, 2005",0.39%
"Nov. 11, 2005",2.66%
"Nov. 10, 2005",5.08%
"Nov. 9, 2005",4.25%
"Nov. 8, 2005",2.87%
"Nov. 7, 2005",4.13%
"Nov. 4, 2005",4.40%
"Nov. 3, 2005",6.40%
"Nov. 2, 2005",9.62%
"Nov. 1, 2005",5.27%
"Oct. 31, 2005",7.95%
"Oct. 28, 2005",7.58%
"Oct. 27, 2005",5.95%
"Oct. 26, 2005",7.49%
"Oct. 25, 2005",10.95%
"Oct. 24, 2005",9.78%
"Oct. 21, 2005",8.16%
"Oct. 20, 2005",6.66%
"Oct. 19, 2005",10.52%
"Oct. 18, 2005",8.50%
"Oct. 17, 2005",9.69%
"Oct. 14, 2005",12.08%
"Oct. 13, 2005",11.98%
"Oct. 12, 2005",12.05%
"Oct. 11, 2005",14.69%
"Oct. 10, 2005",14.36%
"Oct. 7, 2005",16.95%
"Oct. 6, 2005",15.30%
"Oct. 5, 2005",17.53%
"Oct. 4, 2005",21.28%
"Oct. 3, 2005",25.83%
"Sept. 30, 2005",27.44%
"Sept. 29, 2005",28.25%
"Sept. 28, 2005",26.22%
"Sept. 27, 2005",26.11%
"Sept. 26, 2005",25.83%
"Sept. 23, 2005",25.51%
"Sept. 22, 2005",24.27%
"Sept. 21, 2005",27.66%
"Sept. 20, 2005",30.46%
"Sept. 19, 2005",31.11%
"Sept. 16, 2005",32.43%
"Sept. 15, 2005",32.44%
"Sept. 14, 2005",31.83%
"Sept. 13, 2005",32.57%
"Sept. 12, 2005",32.00%
"Sept. 9, 2005",31.47%
"Sept. 8, 2005",31.88%
"Sept. 7, 2005",31.30%
"Sept. 6, 2005",32.56%
"Sept. 2, 2005",31.82%
"Sept. 1, 2005",31.82%
"Aug. 31, 2005",30.94%
"Aug. 30, 2005",30.57%
"Aug. 29, 2005",30.71%
"Aug. 26, 2005",31.99%
"Aug. 25, 2005",31.20%
"Aug. 24, 2005",31.33%
"Aug. 23, 2005",31.93%
"Aug. 22, 2005",30.24%
"Aug. 19, 2005",29.64%
"Aug. 18, 2005",26.24%
"Aug. 17, 2005",27.65%
"Aug. 16, 2005",27.68%
"Aug. 15, 2005",29.01%
"Aug. 12, 2005",26.57%
"Aug. 11, 2005",26.02%
"Aug. 10, 2005",26.01%
"Aug. 9, 2005",29.56%
"Aug. 8, 2005",28.28%
"Aug. 5, 2005",33.90%
"Aug. 4, 2005",33.07%
"Aug. 3, 2005",36.31%
"Aug. 2, 2005",36.89%
"Aug. 1, 2005",36.37%
"July 29, 2005",38.10%
"July 28, 2005",40.29%
"July 27, 2005",42.64%
"July 26, 2005",43.69%
"July 25, 2005",43.73%
"July 22, 2005",43.68%
"July 21, 2005",40.10%
"July 20, 2005",40.79%
"July 19, 2005",42.55%
"July 18, 2005",41.51%
"July 15, 2005",44.23%
"July 14, 2005",44.73%
"July 13, 2005",47.01%
"July 12, 2005",46.80%
"July 11, 2005",45.99%
"July 8, 2005",47.00%
"July 7, 2005",45.31%
"July 6, 2005",44.95%
"July 5, 2005",49.11%
"July 1, 2005",49.13%
"June 30, 2005",46.53%
"June 29, 2005",47.38%
"June 28, 2005",45.95%
"June 27, 2005",45.19%
"June 24, 2005",43.04%
"June 23, 2005",46.33%
"June 22, 2005",46.65%
"June 21, 2005",44.14%
"June 20, 2005",46.55%
"June 17, 2005",47.28%
"June 16, 2005",45.33%
"June 15, 2005",45.97%
"June 14, 2005",50.05%
"June 13, 2005",46.10%
"June 10, 2005",44.82%
"June 9, 2005",45.31%
"June 8, 2005",41.41%
"June 7, 2005",40.08%
"June 6, 2005",42.22%
"June 3, 2005",41.70%
"June 2, 2005",40.62%
"June 1, 2005",39.53%
"May 31, 2005",38.35%
"May 27, 2005",38.94%
"May 26, 2005",38.95%
"May 25, 2005",39.09%
"May 24, 2005",41.42%
"May 23, 2005",43.46%
"May 20, 2005",43.83%
"May 19, 2005",45.22%
"May 18, 2005",43.87%
"May 17, 2005",45.59%
"May 16, 2005",42.86%
"May 13, 2005",42.18%
"May 12, 2005",44.92%
"May 11, 2005",41.28%
"May 10, 2005",43.84%
"May 9, 2005",45.33%
"May 6, 2005",43.57%
"May 5, 2005",43.73%
"May 4, 2005",40.57%
"May 3, 2005",39.38%
"May 2, 2005",37.69%
"April 29, 2005",39.13%
"April 28, 2005",34.40%
"April 27, 2005",34.64%
"April 26, 2005",32.69%
"April 25, 2005",34.81%
"April 22, 2005",36.43%
"April 21, 2005",37.97%
"April 20, 2005",35.55%
"April 19, 2005",36.52%
"April 18, 2005",33.46%
"April 15, 2005",34.54%
"April 14, 2005",36.26%
"April 13, 2005",35.55%
"April 12, 2005",34.31%
"April 11, 2005",32.44%
"April 8, 2005",31.01%
"April 7, 2005",32.99%
"April 6, 2005",30.31%
"April 5, 2005",28.42%
"April 4, 2005",27.47%
"April 1, 2005",24.87%
"March 31, 2005",23.94%
"March 30, 2005",24.17%
"March 29, 2005",23.60%
"March 28, 2005",26.68%
"March 24, 2005",25.68%
"March 23, 2005",24.51%
"March 22, 2005",25.40%
"March 21, 2005",25.06%
"March 18, 2005",24.59%
"March 17, 2005",24.90%
"March 16, 2005",25.72%
"March 15, 2005",29.08%
"March 14, 2005",28.35%
"March 11, 2005",27.83%
"March 10, 2005",28.52%
"March 9, 2005",25.39%
"March 8, 2005",27.21%
"March 7, 2005",28.28%
"March 4, 2005",26.67%
"March 3, 2005",23.40%
"March 2, 2005",24.05%
"March 1, 2005",23.13%
"Feb. 28, 2005",22.91%
"Feb. 25, 2005",26.20%
"Feb. 24, 2005",26.78%
"Feb. 23, 2005",23.30%
"Feb. 22, 2005",21.19%
"Feb. 18, 2005",22.10%
"Feb. 17, 2005",22.77%
"Feb. 16, 2005",28.34%
"Feb. 15, 2005",28.81%
"Feb. 14, 2005",28.58%
"Feb. 11, 2005",23.29%
"Feb. 10, 2005",20.85%
"Feb. 9, 2005",21.59%
"Feb. 8, 2005",24.17%
"Feb. 7, 2005",25.08%
"Feb. 4, 2005",26.72%
"Feb. 3, 2005",21.78%
"Feb. 2, 2005",22.55%
"Feb. 1, 2005",24.62%
"Jan. 31, 2005",23.29%
"Jan. 28, 2005",21.64%
"Jan. 27, 2005",24.18%
"Jan. 26, 2005",22.46%
"Jan. 25, 2005",18.35%
"Jan. 24, 2005",19.81%
"Jan. 21, 2005",14.38%
"Jan. 20, 2005",19.28%
"Jan. 19, 2005",20.85%
"Jan. 18, 2005",21.18%
"Jan. 14, 2005",20.24%
"Jan. 13, 2005",21.62%
"Jan. 12, 2005",21.48%
"Jan. 11, 2005",19.56%
"Jan. 10, 2005",20.42%
"Jan. 7, 2005",16.37%
"Jan. 6, 2005",22.87%
"Jan. 5, 2005",21.11%
"Jan. 4, 2005",21.87%
"Jan. 3, 2005",23.10%
"Dec. 31, 2004",23.86%
"Dec. 30, 2004",23.09%
"Dec. 29, 2004",25.50%
"Dec. 28, 2004",25.70%
"Dec. 27, 2004",25.31%
"Dec. 23, 2004",24.71%
"Dec. 22, 2004",28.17%
"Dec. 21, 2004",30.42%
"Dec. 20, 2004",30.52%
"Dec. 17, 2004",33.39%
"Dec. 16, 2004",34.54%
"Dec. 15, 2004",34.10%
"Dec. 14, 2004",33.25%
"Dec. 13, 2004",32.56%
"Dec. 10, 2004",29.93%
"Dec. 9, 2004",32.80%
"Dec. 8, 2004",31.47%
"Dec. 7, 2004",34.08%
"Dec. 6, 2004",38.14%
"Dec. 3, 2004",39.67%
"Dec. 2, 2004",37.54%
"Dec. 1, 2004",37.35%
"Nov. 30, 2004",40.13%
"Nov. 29, 2004",41.91%
"Nov. 26, 2004",44.56%
"Nov. 24, 2004",42.31%
"Nov. 23, 2004",43.82%
"Nov. 22, 2004",43.20%
"Nov. 19, 2004",42.31%
"Nov. 18, 2004",46.07%
"Nov. 17, 2004",46.32%
"Nov. 16, 2004",44.64%
"Nov. 15, 2004",45.21%
"Nov. 12, 2004",46.36%
"Nov. 11, 2004",42.45%
"Nov. 10, 2004",41.80%
"Nov. 9, 2004",42.82%
"Nov. 8, 2004",44.63%
"Nov. 5, 2004",42.11%
"Nov. 4, 2004",42.44%
"Nov. 3, 2004",36.02%
"Nov. 2, 2004",33.99%
"Nov. 1, 2004",37.08%
"Oct. 29, 2004",38.59%
"Oct. 28, 2004",39.27%
"Oct. 27, 2004",35.65%
"Oct. 26, 2004",34.11%
"Oct. 25, 2004",31.02%
"Oct. 22, 2004",27.66%
"Oct. 21, 2004",26.54%
"Oct. 20, 2004",27.44%
"Oct. 19, 2004",26.56%
"Oct. 18, 2004",27.21%
"Oct. 15, 2004",28.60%
"Oct. 14, 2004",24.24%
"Oct. 13, 2004",23.24%
"Oct. 12, 2004",26.52%
"Oct. 11, 2004",26.03%
"Oct. 8, 2004",26.66%
"Oct. 7, 2004",31.11%
"Oct. 6, 2004",32.51%
"Oct. 5, 2004",30.88%
"Oct. 4, 2004",30.37%
"Oct. 1, 2004",29.18%
"Sept. 30, 2004",28.52%
"Sept. 29, 2004",26.06%
"Sept. 28, 2004",26.56%
"Sept. 27, 2004",25.17%
"Sept. 24, 2004",24.96%
"Sept. 23, 2004",22.25%
"Sept. 22, 2004",25.15%
"Sept. 21, 2004",20.43%
"Sept. 20, 2004",19.30%
"Sept. 17, 2004",25.03%
"Sept. 16, 2004",24.69%
"Sept. 15, 2004",24.49%
"Sept. 14, 2004",23.68%
"Sept. 13, 2004",22.95%
"Sept. 10, 2004",24.79%
"Sept. 9, 2004",26.72%
"Sept. 8, 2004",25.11%
"Sept. 7, 2004",27.53%
"Sept. 3, 2004",23.82%
"Sept. 2, 2004",24.93%
"Sept. 1, 2004",28.81%
"Aug. 31, 2004",29.63%
"Aug. 30, 2004",29.27%
"Aug. 27, 2004",29.07%
"Aug. 26, 2004",28.91%
"Aug. 25, 2004",30.09%
"Aug. 24, 2004",28.24%
"Aug. 23, 2004",28.59%
"Aug. 20, 2004",26.17%
"Aug. 19, 2004",29.05%
"Aug. 18, 2004",29.74%
"Aug. 17, 2004",26.14%
"Aug. 16, 2004",27.10%
"Aug. 13, 2004",29.59%
"Aug. 12, 2004",26.94%
"Aug. 11, 2004",29.84%
"Aug. 10, 2004",31.18%
"Aug. 9, 2004",28.94%
"Aug. 6, 2004",30.11%
"Aug. 5, 2004",27.98%
"Aug. 4, 2004",27.93%
"Aug. 3, 2004",24.91%
"Aug. 2, 2004",24.80%
"July 30, 2004",23.85%
"July 29, 2004",17.40%
"July 28, 2004",14.48%
"July 27, 2004",13.92%
"July 26, 2004",12.60%
"July 23, 2004",13.15%
"July 22, 2004",12.11%
"July 21, 2004",17.06%
"July 20, 2004",14.82%
"July 19, 2004",13.78%
"July 16, 2004",16.35%
"July 15, 2004",12.98%
"July 14, 2004",11.17%
"July 13, 2004",9.93%
"July 12, 2004",9.29%
"July 9, 2004",7.99%
"July 8, 2004",6.60%
"July 7, 2004",6.01%
"July 6, 2004",6.02%
"July 2, 2004",3.65%
"July 1, 2004",2.65%
"June 30, 2004",1.70%
"June 29, 2004",0.20%
"June 28, 2004",1.80%
"June 25, 2004",1.14%
"June 24, 2004",2.09%
"June 23, 2004",0.15%
"June 22, 2004",-1.96%
"June 21, 2004",-0.97%
"June 18, 2004",-2.83%
"June 17, 2004",-1.55%
"June 16, 2004",4.18%
"June 15, 2004",5.18%
"June 14, 2004",3.29%
"June 10, 2004",0.98%
"June 9, 2004",2.48%
"June 8, 2004",3.58%
"June 7, 2004",4.68%
"June 4, 2004",0.82%
"June 3, 2004",2.25%
"June 2, 2004",2.80%
"June 1, 2004",2.48%
"May 28, 2004",3.56%
"May 27, 2004",3.54%
"May 26, 2004",6.83%
"May 25, 2004",7.15%
