date,max_drawdown_all
"Dec. 31, 1993",66.34%
"Nov. 30, 1993",66.34%
"Oct. 31, 1993",66.34%
"Sept. 30, 1993",66.34%
"Aug. 31, 1993",66.34%
"July 31, 1993",66.34%
"June 30, 1993",66.34%
"May 31, 1993",66.34%
"April 30, 1993",66.34%
"March 31, 1993",66.34%
"Feb. 28, 1993",66.34%
"Jan. 31, 1993",66.34%
"Dec. 31, 1992",66.34%
"Nov. 30, 1992",66.34%
"Oct. 31, 1992",66.34%
"Sept. 30, 1992",66.34%
"Aug. 31, 1992",66.34%
"July 31, 1992",66.34%
"June 30, 1992",66.34%
"May 31, 1992",66.34%
"April 30, 1992",66.34%
"March 31, 1992",66.34%
"Feb. 29, 1992",66.34%
"Jan. 31, 1992",66.34%
"Dec. 31, 1991",66.34%
"Nov. 30, 1991",66.34%
"Oct. 31, 1991",66.34%
"Sept. 30, 1991",66.34%
"Aug. 31, 1991",66.34%
"July 31, 1991",66.34%
"June 30, 1991",66.34%
"May 31, 1991",66.34%
"April 30, 1991",66.34%
"March 31, 1991",66.34%
"Feb. 28, 1991",66.34%
"Jan. 31, 1991",66.34%
"Dec. 31, 1990",66.34%
"Nov. 30, 1990",66.34%
"Oct. 31, 1990",66.34%
"Sept. 30, 1990",66.34%
"Aug. 31, 1990",66.34%
"July 31, 1990",66.34%
"June 30, 1990",66.34%
"May 31, 1990",66.34%
"April 30, 1990",66.34%
"March 31, 1990",66.34%
"Feb. 28, 1990",66.34%
"Jan. 31, 1990",66.34%
"Dec. 31, 1989",66.34%
"Nov. 30, 1989",66.34%
"Oct. 31, 1989",66.34%
"Sept. 30, 1989",66.34%
"Aug. 31, 1989",66.34%
"July 31, 1989",66.34%
"June 30, 1989",66.34%
"May 31, 1989",66.34%
"April 30, 1989",66.34%
"March 31, 1989",66.34%
"Feb. 28, 1989",66.34%
"Jan. 31, 1989",66.34%
"Dec. 31, 1988",66.34%
"Nov. 30, 1988",66.34%
"Oct. 31, 1988",66.34%
"Sept. 30, 1988",66.34%
"Aug. 31, 1988",66.34%
"July 31, 1988",66.34%
"June 30, 1988",66.34%
"May 31, 1988",66.34%
"April 30, 1988",66.34%
"March 31, 1988",66.34%
"Feb. 29, 1988",66.34%
"Jan. 31, 1988",66.34%
"Dec. 31, 1987",66.34%
"Nov. 30, 1987",66.34%
"Oct. 31, 1987",66.34%
"Sept. 30, 1987",66.34%
"Aug. 31, 1987",66.34%
"July 31, 1987",66.34%
"June 30, 1987",66.34%
"May 31, 1987",66.34%
"April 30, 1987",66.34%
"March 31, 1987",66.34%
"Feb. 28, 1987",66.34%
"Jan. 31, 1987",66.34%
"Dec. 31, 1986",66.34%
"Nov. 30, 1986",66.34%
"Oct. 31, 1986",66.34%
"Sept. 30, 1986",66.34%
"Aug. 31, 1986",66.34%
"July 31, 1986",66.34%
"June 30, 1986",66.34%
"May 31, 1986",66.34%
"April 30, 1986",66.34%
"March 31, 1986",66.34%
"Feb. 28, 1986",66.34%
"Jan. 31, 1986",66.34%
"Dec. 31, 1985",66.34%
"Nov. 30, 1985",66.34%
"Oct. 31, 1985",66.34%
"Sept. 30, 1985",66.34%
"Aug. 31, 1985",66.34%
"July 31, 1985",66.34%
"June 30, 1985",66.34%
"May 31, 1985",66.34%
"April 30, 1985",66.34%
"March 31, 1985",66.34%
"Feb. 28, 1985",66.34%
"Jan. 31, 1985",66.34%
"Dec. 31, 1984",66.34%
"Nov. 30, 1984",66.34%
"Oct. 31, 1984",66.34%
"Sept. 30, 1984",66.34%
"Aug. 31, 1984",66.34%
"July 31, 1984",66.34%
"June 30, 1984",66.34%
"May 31, 1984",66.34%
"April 30, 1984",66.34%
"March 31, 1984",66.34%
"Feb. 29, 1984",66.34%
"Jan. 31, 1984",66.34%
"Dec. 31, 1983",66.34%
"Nov. 30, 1983",66.34%
"Oct. 31, 1983",66.34%
"Sept. 30, 1983",66.34%
"Aug. 31, 1983",66.34%
"July 31, 1983",66.34%
"June 30, 1983",66.34%
"May 31, 1983",66.34%
"April 30, 1983",66.34%
"March 31, 1983",66.34%
"Feb. 28, 1983",66.34%
"Jan. 31, 1983",66.34%
"Dec. 31, 1982",66.34%
"Nov. 30, 1982",66.34%
"Oct. 31, 1982",66.34%
"Sept. 30, 1982",66.34%
"Aug. 31, 1982",66.34%
"July 31, 1982",66.34%
"June 30, 1982",66.34%
"May 31, 1982",63.81%
"April 30, 1982",62.42%
"March 31, 1982",61.73%
"Feb. 28, 1982",59.20%
"Jan. 31, 1982",56.14%
"Dec. 31, 1981",56.14%
"Nov. 30, 1981",56.14%
"Oct. 31, 1981",56.14%
"Sept. 30, 1981",56.14%
"Aug. 31, 1981",56.14%
"July 31, 1981",56.14%
"June 30, 1981",56.14%
"May 31, 1981",56.14%
"April 30, 1981",56.14%
"March 31, 1981",56.14%
"Feb. 28, 1981",56.14%
"Jan. 31, 1981",56.14%
"Dec. 31, 1980",56.14%
"Nov. 30, 1980",56.14%
"Oct. 31, 1980",56.14%
"Sept. 30, 1980",56.14%
"Aug. 31, 1980",56.14%
"July 31, 1980",56.14%
"June 30, 1980",56.14%
"May 31, 1980",56.14%
"April 30, 1980",56.14%
"March 31, 1980",56.14%
"Feb. 29, 1980",56.14%
"Jan. 31, 1980",56.14%
"Dec. 31, 1979",56.14%
"Nov. 30, 1979",56.14%
"Oct. 31, 1979",56.14%
"Sept. 30, 1979",56.14%
"Aug. 31, 1979",56.14%
"July 31, 1979",56.14%
"June 30, 1979",56.14%
"May 31, 1979",56.14%
"April 30, 1979",56.14%
"March 31, 1979",56.14%
"Feb. 28, 1979",56.14%
"Jan. 31, 1979",56.14%
"Dec. 31, 1978",56.14%
"Nov. 30, 1978",56.14%
"Oct. 31, 1978",56.14%
"Sept. 30, 1978",56.14%
"Aug. 31, 1978",56.14%
"July 31, 1978",56.14%
"June 30, 1978",56.14%
"May 31, 1978",56.14%
"April 30, 1978",56.14%
"March 31, 1978",56.14%
"Feb. 28, 1978",56.14%
"Jan. 31, 1978",56.14%
"Dec. 31, 1977",56.14%
"Nov. 30, 1977",56.14%
"Oct. 31, 1977",56.14%
"Sept. 30, 1977",56.14%
"Aug. 31, 1977",56.14%
"July 31, 1977",56.14%
"June 30, 1977",56.14%
"May 31, 1977",56.14%
"April 30, 1977",56.14%
"March 31, 1977",56.14%
"Feb. 28, 1977",56.14%
"Jan. 31, 1977",56.14%
"Dec. 31, 1976",56.14%
"Nov. 30, 1976",56.14%
"Oct. 31, 1976",56.14%
"Sept. 30, 1976",56.14%
"Aug. 31, 1976",56.14%
"July 31, 1976",56.14%
"June 30, 1976",56.14%
"May 31, 1976",56.14%
"April 30, 1976",56.14%
"March 31, 1976",56.14%
"Feb. 29, 1976",56.14%
"Jan. 31, 1976",56.14%
"Dec. 31, 1975",56.14%
"Nov. 30, 1975",56.14%
"Oct. 31, 1975",56.14%
"Sept. 30, 1975",56.14%
"Aug. 31, 1975",56.14%
"July 31, 1975",56.14%
"June 30, 1975",56.14%
"May 31, 1975",56.14%
"April 30, 1975",56.14%
"March 31, 1975",56.14%
"Feb. 28, 1975",56.14%
"Jan. 31, 1975",56.14%
"Dec. 31, 1974",56.14%
"Nov. 30, 1974",56.14%
"Oct. 31, 1974",56.14%
"Sept. 30, 1974",56.14%
"Aug. 31, 1974",56.14%
"July 31, 1974",56.14%
"June 30, 1974",56.14%
"May 31, 1974",56.14%
"April 30, 1974",56.14%
"March 31, 1974",56.14%
"Feb. 28, 1974",56.14%
"Jan. 31, 1974",56.14%
"Dec. 31, 1973",56.14%
"Nov. 30, 1973",49.12%
"Oct. 31, 1973",42.10%
"Sept. 30, 1973",42.10%
"Aug. 31, 1973",42.10%
"July 31, 1973",38.60%
"June 30, 1973",38.60%
"May 31, 1973",33.33%
"April 30, 1973",33.33%
"March 31, 1973",26.32%
"Feb. 28, 1973",21.05%
"Jan. 31, 1973",17.55%
"Dec. 31, 1972",11.76%
"Nov. 30, 1972",11.76%
"Oct. 31, 1972",11.76%
"Sept. 30, 1972",11.76%
"Aug. 31, 1972",10.00%
"July 31, 1972",10.00%
"June 30, 1972",8.51%
