Ex-Date,Record Date,Pay Date,Declared Date,Type,Amoun
11/08/1999,11/10/1999,12/10/1999,10/27/1999,Normal,0.60
08/06/1999,08/10/1999,09/10/1999,07/28/1999,Normal,0.60
05/06/1999,05/10/1999,06/10/1999,04/28/1999,Normal,0.60
02/08/1999,02/10/1999,03/10/1999,01/27/1999,Normal,0.60
11/06/1998,11/10/1998,12/10/1998,09/25/1998,Normal,0.60
08/06/1998,08/10/1998,09/10/1998,07/22/1998,Normal,0.60
05/06/1998,05/08/1998,06/10/1998,04/22/1998,Normal,0.60
02/06/1998,02/10/1998,03/10/1998,01/28/1998,Normal,0.60
11/06/1997,11/10/1997,12/10/1997,10/29/1997,Normal,0.60
08/06/1997,08/08/1997,09/10/1997,07/23/1997,Normal,0.60
05/07/1997,05/09/1997,06/10/1997,04/23/1997,Normal,0.60
02/06/1997,02/10/1997,03/10/1997,01/29/1997,Normal,0.60
11/06/1996,11/08/1996,12/10/1996,10/23/1996,Normal,0.60
08/07/1996,08/09/1996,09/10/1996,07/24/1996,Normal,0.60
05/08/1996,05/10/1996,06/10/1996,04/24/1996,Normal,0.60
02/08/1996,02/12/1996,03/08/1996,01/19/1996,Normal,0.60
11/08/1995,11/10/1995,12/08/1995,10/19/1995,Normal,0.60
08/08/1995,08/10/1995,09/08/1995,07/19/1995,Normal,0.60
05/04/1995,05/10/1995,06/09/1995,04/14/1995,Normal,0.60
02/06/1995,02/10/1995,03/10/1995,01/25/1995,Normal,0.60
11/04/1994,11/10/1994,12/09/1994,10/26/1994,Normal,0.60
08/04/1994,08/10/1994,09/09/1994,07/27/1994,Normal,0.60
05/04/1994,05/10/1994,06/10/1994,04/27/1994,Normal,0.60
02/04/1994,02/10/1994,03/10/1994,01/26/1994,Normal,0.60
11/04/1993,11/10/1993,12/10/1993,10/27/1993,Normal,0.60
08/04/1993,08/10/1993,09/10/1993,07/28/1993,Normal,0.60
05/04/1993,05/10/1993,06/10/1993,04/28/1993,Normal,0.60
02/04/1993,02/10/1993,03/10/1993,01/27/1993,Normal,0.60
11/04/1992,11/10/1992,12/10/1992,10/28/1992,Normal,0.60
08/04/1992,08/10/1992,09/10/1992,07/29/1992,Normal,0.60
05/04/1992,05/08/1992,06/10/1992,04/22/1992,Normal,0.60
02/04/1992,02/10/1992,03/10/1992,01/29/1992,Normal,0.60
11/04/1991,11/08/1991,12/10/1991,10/23/1991,Normal,0.60
08/05/1991,08/09/1991,09/10/1991,07/24/1991,Normal,0.60
05/06/1991,05/10/1991,06/10/1991,04/24/1991,Normal,0.60
02/04/1991,02/08/1991,03/08/1991,01/23/1991,Normal,0.60
11/05/1990,11/09/1990,12/10/1990,10/24/1990,Normal,0.60
08/06/1990,08/10/1990,09/10/1990,07/25/1990,Normal,0.60
05/04/1990,05/10/1990,06/08/1990,04/25/1990,Normal,0.60
02/05/1990,02/09/1990,03/09/1990,01/24/1990,Normal,0.60
11/06/1989,11/10/1989,12/08/1989,10/25/1989,Normal,0.60
08/04/1989,08/10/1989,09/08/1989,07/26/1989,Normal,0.60
05/04/1989,05/10/1989,06/09/1989,04/26/1989,Normal,0.58
02/06/1989,02/10/1989,03/10/1989,01/25/1989,Normal,0.58
11/04/1988,11/10/1988,12/09/1988,10/26/1988,Normal,0.58
08/04/1988,08/10/1988,09/09/1988,07/27/1988,Normal,0.58
08/04/1988,08/10/1988,09/09/1988,07/27/1988,Special,0.05
05/04/1988,05/10/1988,06/10/1988,04/27/1988,Normal,0.565
02/04/1988,02/10/1988,03/10/1988,01/27/1988,Normal,0.565
11/04/1987,11/10/1987,12/10/1987,10/28/1987,Normal,0.565
08/04/1987,08/10/1987,09/10/1987,07/29/1987,Normal,0.565
08/04/1987,08/10/1987,09/10/1987,07/29/1987,Special,0.08
05/05/1987,05/11/1987,06/10/1987,04/22/1987,Normal,0.565
02/04/1987,02/10/1987,03/10/1987,01/28/1987,Normal,0.565
11/04/1986,11/10/1986,12/10/1986,10/29/1986,Normal,0.565
08/05/1986,08/11/1986,09/10/1986,07/30/1986,Normal,0.565
05/05/1986,05/09/1986,06/10/1986,04/23/1986,Normal,0.565
02/04/1986,02/10/1986,03/10/1986,01/29/1986,Normal,0.565
