date,three_year_return
"Nov. 9, 2016",-18.49%
"Nov. 8, 2016",-22.90%
"Nov. 7, 2016",-17.86%
"Nov. 4, 2016",-15.56%
"Nov. 3, 2016",-14.73%
"Nov. 2, 2016",-10.23%
"Nov. 1, 2016",-8.49%
"Oct. 31, 2016",-8.30%
"Oct. 28, 2016",-8.99%
"Oct. 27, 2016",-8.45%
"Oct. 26, 2016",-8.77%
"Oct. 25, 2016",-7.13%
"Oct. 24, 2016",-6.71%
"Oct. 21, 2016",-6.45%
"Oct. 20, 2016",-7.57%
"Oct. 19, 2016",-8.37%
"Oct. 18, 2016",-8.46%
"Oct. 17, 2016",-8.98%
"Oct. 14, 2016",-7.78%
"Oct. 13, 2016",-8.47%
"Oct. 12, 2016",-7.75%
"Oct. 11, 2016",-7.46%
"Oct. 10, 2016",-7.74%
"Oct. 7, 2016",-7.29%
"Oct. 6, 2016",-9.35%
"Oct. 5, 2016",-9.67%
"Oct. 4, 2016",-8.52%
"Oct. 3, 2016",-6.62%
"Sept. 30, 2016",-3.69%
"Sept. 29, 2016",-4.61%
"Sept. 28, 2016",-2.94%
"Sept. 27, 2016",-3.47%
"Sept. 26, 2016",-1.56%
"Sept. 23, 2016",0.53%
"Sept. 22, 2016",-1.06%
"Sept. 21, 2016",-1.49%
"Sept. 20, 2016",-3.93%
"Sept. 19, 2016",-5.87%
"Sept. 16, 2016",-5.52%
"Sept. 15, 2016",-3.46%
"Sept. 14, 2016",-3.14%
"Sept. 13, 2016",-3.30%
"Sept. 12, 2016",-1.54%
"Sept. 9, 2016",-4.61%
"Sept. 8, 2016",-1.25%
"Sept. 7, 2016",-1.64%
"Sept. 6, 2016",-1.86%
"Sept. 2, 2016",-2.95%
"Sept. 1, 2016",-3.50%
"Aug. 31, 2016",-3.59%
"Aug. 30, 2016",-2.10%
"Aug. 29, 2016",0.16%
"Aug. 26, 2016",4.16%
"Aug. 25, 2016",4.71%
"Aug. 24, 2016",5.19%
"Aug. 23, 2016",7.15%
"Aug. 22, 2016",6.02%
"Aug. 19, 2016",5.22%
"Aug. 18, 2016",4.93%
"Aug. 17, 2016",3.98%
"Aug. 16, 2016",3.51%
"Aug. 15, 2016",0.79%
"Aug. 12, 2016",0.82%
"Aug. 11, 2016",-2.08%
"Aug. 10, 2016",-1.12%
"Aug. 9, 2016",-0.79%
"Aug. 8, 2016",-0.30%
"Aug. 5, 2016",2.13%
"Aug. 4, 2016",-1.89%
"Aug. 3, 2016",4.50%
"Aug. 2, 2016",5.24%
"Aug. 1, 2016",5.98%
"July 29, 2016",5.98%
"July 28, 2016",6.34%
"July 27, 2016",6.44%
"July 26, 2016",5.96%
"July 25, 2016",6.08%
"July 22, 2016",4.57%
"July 21, 2016",3.64%
"July 20, 2016",3.23%
"July 19, 2016",2.79%
"July 18, 2016",2.28%
"July 15, 2016",2.21%
"July 14, 2016",1.35%
"July 13, 2016",0.34%
"July 12, 2016",1.21%
"July 11, 2016",0.41%
"July 8, 2016",-1.24%
"July 7, 2016",-6.14%
"July 6, 2016",-3.10%
"July 5, 2016",-1.26%
"July 1, 2016",-0.71%
"June 30, 2016",2.22%
"June 29, 2016",4.23%
"June 28, 2016",2.39%
"June 27, 2016",-2.96%
"June 24, 2016",8.76%
"June 23, 2016",7.95%
"June 22, 2016",5.64%
"June 21, 2016",8.23%
"June 20, 2016",6.33%
"June 17, 2016",6.56%
"June 16, 2016",1.72%
"June 15, 2016",2.99%
"June 14, 2016",2.85%
"June 13, 2016",3.75%
"June 10, 2016",3.77%
"June 9, 2016",4.08%
"June 8, 2016",7.99%
"June 7, 2016",17.70%
"June 6, 2016",15.69%
"June 3, 2016",20.02%
"June 2, 2016",17.09%
"June 1, 2016",17.02%
"May 31, 2016",15.01%
"May 27, 2016",11.86%
"May 26, 2016",11.30%
"May 25, 2016",12.53%
"May 24, 2016",12.70%
"May 23, 2016",11.98%
"May 20, 2016",6.10%
"May 19, 2016",4.81%
"May 18, 2016",5.59%
"May 17, 2016",7.82%
"May 16, 2016",10.47%
"May 13, 2016",4.98%
"May 12, 2016",6.46%
"May 11, 2016",7.29%
"May 10, 2016",4.66%
"May 9, 2016",9.78%
"May 6, 2016",8.86%
"May 5, 2016",10.20%
"May 4, 2016",11.48%
"May 3, 2016",14.43%
"May 2, 2016",15.34%
"April 29, 2016",13.65%
"April 28, 2016",15.94%
"April 27, 2016",16.07%
"April 26, 2016",14.73%
"April 25, 2016",11.91%
"April 22, 2016",13.08%
"April 21, 2016",9.07%
"April 20, 2016",11.27%
"April 19, 2016",8.81%
"April 18, 2016",5.38%
"April 15, 2016",4.90%
"April 14, 2016",7.04%
"April 13, 2016",7.33%
"April 12, 2016",7.68%
"April 11, 2016",0.38%
"April 8, 2016",2.83%
"April 7, 2016",4.26%
"April 6, 2016",4.84%
"April 5, 2016",2.65%
"April 4, 2016",2.71%
"April 1, 2016",0.62%
"March 31, 2016",1.94%
"March 30, 2016",1.14%
"March 29, 2016",0.18%
"March 28, 2016",-0.28%
"March 24, 2016",-0.40%
"March 23, 2016",-0.49%
"March 22, 2016",3.18%
"March 21, 2016",3.33%
"March 18, 2016",7.06%
"March 17, 2016",6.38%
"March 16, 2016",5.44%
"March 15, 2016",4.06%
"March 14, 2016",3.54%
"March 11, 2016",7.36%
"March 10, 2016",4.45%
"March 9, 2016",4.64%
"March 8, 2016",5.71%
"March 7, 2016",8.70%
"March 4, 2016",10.56%
"March 3, 2016",12.28%
"March 2, 2016",11.84%
"March 1, 2016",4.59%
"Feb. 29, 2016",3.12%
"Feb. 26, 2016",5.37%
"Feb. 25, 2016",3.07%
"Feb. 24, 2016",9.45%
"Feb. 23, 2016",8.19%
"Feb. 22, 2016",10.77%
"Feb. 19, 2016",4.05%
"Feb. 18, 2016",11.49%
"Feb. 17, 2016",11.53%
"Feb. 16, 2016",5.43%
"Feb. 12, 2016",-15.09%
"Feb. 11, 2016",-20.00%
"Feb. 10, 2016",-18.26%
"Feb. 9, 2016",-19.29%
"Feb. 8, 2016",-16.03%
"Feb. 5, 2016",2.53%
"Feb. 4, 2016",11.99%
"Feb. 3, 2016",8.43%
"Feb. 2, 2016",16.87%
"Feb. 1, 2016",19.62%
"Jan. 29, 2016",17.76%
"Jan. 28, 2016",18.01%
"Jan. 27, 2016",16.82%
"Jan. 26, 2016",12.78%
"Jan. 25, 2016",4.94%
"Jan. 22, 2016",3.90%
"Jan. 21, 2016",-2.69%
"Jan. 20, 2016",1.04%
"Jan. 19, 2016",10.98%
"Jan. 15, 2016",21.69%
"Jan. 14, 2016",19.76%
"Jan. 13, 2016",15.60%
"Jan. 12, 2016",20.45%
"Jan. 11, 2016",21.98%
"Jan. 8, 2016",34.79%
"Jan. 7, 2016",39.09%
"Jan. 6, 2016",43.24%
"Jan. 5, 2016",47.76%
"Jan. 4, 2016",47.94%
"Dec. 31, 2015",57.43%
"Dec. 30, 2015",57.74%
"Dec. 29, 2015",54.60%
"Dec. 28, 2015",51.59%
"Dec. 24, 2015",54.47%
"Dec. 23, 2015",56.87%
"Dec. 22, 2015",48.39%
"Dec. 21, 2015",42.53%
"Dec. 18, 2015",41.31%
"Dec. 17, 2015",44.58%
"Dec. 16, 2015",50.45%
"Dec. 15, 2015",46.62%
"Dec. 14, 2015",44.30%
"Dec. 11, 2015",44.73%
"Dec. 10, 2015",50.78%
"Dec. 9, 2015",44.40%
"Dec. 8, 2015",40.23%
"Dec. 7, 2015",42.79%
"Dec. 4, 2015",45.88%
"Dec. 3, 2015",45.58%
"Dec. 2, 2015",47.02%
"Dec. 1, 2015",48.30%
"Nov. 30, 2015",48.98%
"Nov. 27, 2015",56.07%
"Nov. 25, 2015",55.67%
"Nov. 24, 2015",56.91%
"Nov. 23, 2015",57.93%
"Nov. 20, 2015",59.27%
"Nov. 19, 2015",60.79%
"Nov. 18, 2015",54.91%
"Nov. 17, 2015",47.14%
"Nov. 16, 2015",42.97%
"Nov. 13, 2015",30.90%
"Nov. 12, 2015",29.74%
"Nov. 11, 2015",38.81%
"Nov. 10, 2015",42.08%
"Nov. 9, 2015",42.37%
"Nov. 6, 2015",50.50%
"Nov. 5, 2015",51.19%
"Nov. 4, 2015",39.16%
"Nov. 3, 2015",39.91%
"Nov. 2, 2015",38.12%
"Oct. 30, 2015",41.35%
"Oct. 29, 2015",39.63%
"Oct. 28, 2015",33.11%
"Oct. 27, 2015",34.10%
"Oct. 26, 2015",40.00%
"Oct. 23, 2015",42.21%
"Oct. 22, 2015",42.91%
"Oct. 21, 2015",46.48%
"Oct. 20, 2015",45.44%
"Oct. 19, 2015",44.36%
"Oct. 16, 2015",46.08%
"Oct. 15, 2015",44.70%
"Oct. 14, 2015",46.83%
"Oct. 13, 2015",43.22%
"Oct. 12, 2015",43.87%
"Oct. 9, 2015",52.04%
"Oct. 8, 2015",47.63%
"Oct. 7, 2015",42.43%
"Oct. 6, 2015",40.95%
"Oct. 5, 2015",40.09%
"Oct. 2, 2015",42.28%
"Oct. 1, 2015",42.89%
"Sept. 30, 2015",41.04%
"Sept. 29, 2015",28.62%
"Sept. 28, 2015",35.00%
"Sept. 25, 2015",46.43%
"Sept. 24, 2015",45.46%
"Sept. 23, 2015",49.48%
"Sept. 22, 2015",55.76%
"Sept. 21, 2015",51.47%
