date,forward_pe_ratio
"Feb. 4, 2019",10.41
"Feb. 1, 2019",10.35
"Jan. 31, 2019",10.25
"Jan. 30, 2019",10.26
"Jan. 29, 2019",10.10
"Jan. 28, 2019",10.09
"Jan. 25, 2019",10.20
"Jan. 24, 2019",10.03
"Jan. 23, 2019",9.892
"Jan. 22, 2019",9.775
"Jan. 18, 2019",9.748
"Jan. 17, 2019",9.725
"Jan. 16, 2019",9.701
"Jan. 15, 2019",9.694
"Jan. 14, 2019",9.641
"Jan. 11, 2019",9.450
"Jan. 10, 2019",9.550
"Jan. 9, 2019",9.561
"Jan. 8, 2019",9.474
"Jan. 7, 2019",9.387
"Jan. 4, 2019",9.223
"Jan. 3, 2019",9.109
"Jan. 2, 2019",9.075
"Dec. 31, 2018",9.099
