Ex-Date,Record Date,Pay Date,Declared Date,Type,Amoun
05/17/2006,05/19/2006,06/10/2006,04/12/2006,Normal,0.265
02/15/2006,02/17/2006,03/10/2006,02/06/2006,Normal,0.22
11/16/2005,11/18/2005,12/10/2005,10/12/2005,Normal,0.22
08/17/2005,08/19/2005,09/10/2005,06/09/2005,Normal,0.22
05/18/2005,05/20/2005,06/10/2005,04/13/2005,Normal,0.22
02/16/2005,02/18/2005,03/10/2005,01/07/2005,Normal,0.22
11/17/2004,11/19/2004,12/10/2004,10/13/2004,Normal,0.175
08/18/2004,08/20/2004,09/10/2004,07/09/2004,Normal,0.175
05/19/2004,05/21/2004,06/10/2004,05/04/2004,Normal,0.175
02/18/2004,02/20/2004,03/10/2004,01/09/2004,Normal,0.175
11/12/2003,11/14/2003,12/10/2003,09/10/2003,Normal,0.175
08/20/2003,08/22/2003,09/10/2003,06/11/2003,Normal,0.135
05/14/2003,05/16/2003,06/10/2003,04/09/2003,Normal,0.135
02/12/2003,02/14/2003,03/10/2003,02/03/2003,Normal,0.1225
11/13/2002,11/15/2002,12/10/2002,10/09/2002,Normal,0.1225
08/21/2002,08/23/2002,09/10/2002,08/14/2002,Normal,0.1225
05/15/2002,05/17/2002,06/10/2002,04/10/2002,Normal,0.1225
02/13/2002,02/15/2002,03/10/2002,01/04/2002,Normal,0.1225
11/14/2001,11/16/2001,12/10/2001,10/02/2001,Normal,0.1125
08/22/2001,08/24/2001,09/10/2001,07/26/2001,Normal,0.1125
05/16/2001,05/18/2001,06/10/2001,04/27/2001,Normal,0.1125
02/14/2001,02/16/2001,03/10/2001,01/05/2001,Normal,0.1125
11/15/2000,11/17/2000,12/10/2000,10/02/2000,Normal,0.1125
08/23/2000,08/25/2000,09/10/2000,07/27/2000,Normal,0.10
05/17/2000,05/19/2000,06/10/2000,04/28/2000,Normal,0.10
02/16/2000,02/18/2000,03/10/2000,02/07/2000,Normal,0.10
11/17/1999,11/19/1999,12/10/1999,10/04/1999,Normal,0.10
08/25/1999,08/27/1999,09/10/1999,07/29/1999,Normal,0.10
05/05/1999,05/07/1999,06/10/1999,04/30/1999,Normal,0.09
02/17/1999,02/19/1999,03/10/1999,02/08/1999,Normal,0.09
11/18/1998,11/20/1998,12/10/1998,10/05/1998,Normal,0.09
08/19/1998,08/21/1998,09/10/1998,07/29/1998,Normal,0.09
05/20/1998,05/22/1998,06/10/1998,04/30/1998,Normal,0.09
02/18/1998,02/20/1998,03/10/1998,02/09/1998,Normal,0.0775
11/19/1997,11/21/1997,12/10/1997,10/06/1997,Normal,0.0775
08/20/1997,08/22/1997,09/10/1997,07/29/1997,Normal,0.0775
05/21/1997,05/23/1997,06/10/1997,04/29/1997,Normal,0.0775
02/19/1997,02/21/1997,03/10/1997,02/03/1997,Normal,0.0775
11/20/1996,11/22/1996,12/10/1996,09/30/1996,Normal,0.0688
08/21/1996,08/23/1996,09/10/1996,07/29/1996,Normal,0.0688
05/22/1996,05/24/1996,06/10/1996,04/22/1996,Normal,0.0688
02/21/1996,02/23/1996,03/10/1996,02/05/1996,Normal,0.0688
11/15/1995,11/17/1995,12/10/1995,10/27/1995,Normal,0.0688
08/16/1995,08/18/1995,09/10/1995,07/31/1995,Normal,0.0625
05/15/1995,05/19/1995,06/10/1995,04/25/1995,Normal,0.0625
02/17/1995,02/24/1995,03/10/1995,02/06/1995,Normal,0.0625
11/14/1994,11/18/1994,12/10/1994,10/31/1994,Normal,0.0625
08/15/1994,08/19/1994,09/10/1994,08/01/1994,Normal,0.0625
05/16/1994,05/20/1994,06/10/1994,04/18/1994,Normal,0.0563
02/23/1994,03/01/1994,03/10/1994,01/31/1994,Normal,0.0563
11/15/1993,11/19/1993,12/10/1993,10/29/1993,Normal,0.0563
08/16/1993,08/20/1993,09/10/1993,07/29/1993,Normal,0.0563
05/17/1993,05/21/1993,06/10/1993,04/26/1993,Normal,0.0563
02/22/1993,02/26/1993,03/10/1993,01/29/1993,Normal,0.0563
11/16/1992,11/20/1992,12/10/1992,10/29/1992,Normal,0.0563
08/17/1992,08/21/1992,09/10/1992,07/29/1992,Normal,0.0563
05/18/1992,05/22/1992,06/10/1992,04/27/1992,Normal,0.0563
02/24/1992,02/20/1992,--,01/15/1992,Normal,0.0563
02/24/1992,02/28/1992,03/10/1992,02/10/1992,Special,0.0125
11/18/1991,11/22/1991,12/10/1991,10/30/1991,Normal,0.0563
08/19/1991,08/23/1991,09/10/1991,07/29/1991,Normal,0.0563
05/20/1991,05/24/1991,06/10/1991,04/22/1991,Normal,0.0563
02/19/1991,02/25/1991,03/10/1991,01/28/1991,Normal,0.0563
11/15/1990,11/21/1990,12/10/1990,10/31/1990,Normal,0.0563
08/20/1990,08/24/1990,09/10/1990,07/30/1990,Normal,0.0563
05/21/1990,05/25/1990,06/10/1990,04/23/1990,Normal,0.0563
02/16/1990,02/23/1990,03/10/1990,01/29/1990,Normal,0.0563
11/16/1989,11/22/1989,12/10/1989,10/30/1989,Normal,0.05
08/21/1989,08/25/1989,09/10/1989,07/31/1989,Normal,0.05
05/22/1989,05/26/1989,06/10/1989,04/24/1989,Normal,0.05
02/13/1989,02/17/1989,03/10/1989,01/30/1989,Normal,0.05
11/14/1988,11/18/1988,12/10/1988,10/31/1988,Normal,0.05
08/22/1988,08/26/1988,09/10/1988,07/29/1988,Normal,0.05
05/16/1988,05/20/1988,06/10/1988,04/18/1988,Normal,0.05
02/12/1988,02/19/1988,03/10/1988,02/01/1988,Normal,0.0438
11/16/1987,11/20/1987,12/10/1987,10/29/1987,Normal,0.0438
08/17/1987,08/21/1987,09/10/1987,07/29/1987,Normal,0.0438
05/18/1987,05/22/1987,06/10/1987,04/27/1987,Normal,0.0438
02/13/1987,02/20/1987,03/10/1987,02/02/1987,Normal,0.0438
11/17/1986,11/21/1986,12/10/1986,10/13/1986,Normal,0.0438
08/18/1986,08/22/1986,09/10/1986,07/21/1986,Normal,0.0438
05/19/1986,05/23/1986,06/10/1986,04/28/1986,Normal,0.0438
02/14/1986,02/21/1986,03/10/1986,02/03/1986,Normal,0.0438
11/18/1985,11/22/1985,12/10/1985,10/21/1985,Normal,0.0438
08/19/1985,08/23/1985,09/10/1985,07/15/1985,Normal,0.0438
05/20/1985,05/24/1985,06/10/1985,04/15/1985,Normal,0.0438
02/15/1985,02/22/1985,03/10/1985,01/28/1985,Normal,0.0438
