date,max_drawdown_all
"Aug. 31, 2000",55.13%
"July 31, 2000",55.13%
"June 30, 2000",55.13%
"May 31, 2000",55.13%
"April 30, 2000",55.13%
"March 31, 2000",55.13%
"Feb. 29, 2000",55.13%
"Jan. 31, 2000",55.13%
"Dec. 31, 1999",55.13%
"Nov. 30, 1999",55.13%
"Oct. 31, 1999",55.13%
"Sept. 30, 1999",55.13%
"Aug. 31, 1999",55.13%
"July 31, 1999",55.13%
"June 30, 1999",55.13%
"May 31, 1999",55.13%
"April 30, 1999",55.13%
"March 31, 1999",55.13%
"Feb. 28, 1999",55.13%
"Jan. 31, 1999",55.13%
"Dec. 31, 1998",55.13%
"Nov. 30, 1998",55.13%
"Oct. 31, 1998",55.13%
"Sept. 30, 1998",55.13%
"Aug. 31, 1998",55.13%
"July 31, 1998",55.13%
"June 30, 1998",55.13%
"May 31, 1998",55.13%
"April 30, 1998",55.13%
"March 31, 1998",55.13%
"Feb. 28, 1998",55.13%
"Jan. 31, 1998",55.13%
"Dec. 31, 1997",55.13%
"Nov. 30, 1997",55.13%
"Oct. 31, 1997",55.13%
"Sept. 30, 1997",55.13%
"Aug. 31, 1997",55.13%
"July 31, 1997",55.13%
"June 30, 1997",55.13%
"May 31, 1997",55.13%
"April 30, 1997",55.13%
"March 31, 1997",55.13%
"Feb. 28, 1997",55.13%
"Jan. 31, 1997",55.13%
"Dec. 31, 1996",55.13%
"Nov. 30, 1996",55.13%
"Oct. 31, 1996",55.13%
"Sept. 30, 1996",55.13%
"Aug. 31, 1996",55.13%
"July 31, 1996",55.13%
"June 30, 1996",55.13%
"May 31, 1996",55.13%
"April 30, 1996",55.13%
"March 31, 1996",55.13%
"Feb. 29, 1996",55.13%
"Jan. 31, 1996",55.13%
"Dec. 31, 1995",55.13%
"Nov. 30, 1995",55.13%
"Oct. 31, 1995",55.13%
"Sept. 30, 1995",55.13%
"Aug. 31, 1995",55.13%
"July 31, 1995",55.13%
"June 30, 1995",55.13%
"May 31, 1995",55.13%
"April 30, 1995",55.13%
"March 31, 1995",55.13%
"Feb. 28, 1995",55.13%
"Jan. 31, 1995",55.13%
"Dec. 31, 1994",55.13%
"Nov. 30, 1994",55.13%
"Oct. 31, 1994",55.13%
"Sept. 30, 1994",55.13%
"Aug. 31, 1994",55.13%
"July 31, 1994",55.13%
"June 30, 1994",55.13%
"May 31, 1994",55.13%
"April 30, 1994",55.13%
"March 31, 1994",55.13%
"Feb. 28, 1994",55.13%
"Jan. 31, 1994",55.13%
"Dec. 31, 1993",55.13%
"Nov. 30, 1993",55.13%
"Oct. 31, 1993",55.13%
"Sept. 30, 1993",55.13%
"Aug. 31, 1993",55.13%
"July 31, 1993",55.13%
"June 30, 1993",55.13%
"May 31, 1993",55.13%
"April 30, 1993",55.13%
"March 31, 1993",55.13%
"Feb. 28, 1993",55.13%
"Jan. 31, 1993",55.13%
"Dec. 31, 1992",55.13%
"Nov. 30, 1992",55.13%
"Oct. 31, 1992",55.13%
"Sept. 30, 1992",55.13%
"Aug. 31, 1992",55.13%
"July 31, 1992",55.13%
"June 30, 1992",55.13%
"May 31, 1992",55.13%
"April 30, 1992",55.13%
"March 31, 1992",55.13%
"Feb. 29, 1992",55.13%
"Jan. 31, 1992",55.13%
"Dec. 31, 1991",55.13%
"Nov. 30, 1991",55.13%
"Oct. 31, 1991",55.13%
"Sept. 30, 1991",55.13%
"Aug. 31, 1991",55.13%
"July 31, 1991",55.13%
"June 30, 1991",55.13%
"May 31, 1991",55.13%
"April 30, 1991",55.13%
"March 31, 1991",55.13%
"Feb. 28, 1991",55.13%
"Jan. 31, 1991",55.13%
"Dec. 31, 1990",55.13%
"Nov. 30, 1990",55.13%
"Oct. 31, 1990",55.13%
"Sept. 30, 1990",55.13%
"Aug. 31, 1990",55.13%
"July 31, 1990",55.13%
"June 30, 1990",55.13%
"May 31, 1990",55.13%
"April 30, 1990",55.13%
"March 31, 1990",55.13%
"Feb. 28, 1990",55.13%
"Jan. 31, 1990",55.13%
"Dec. 31, 1989",55.13%
"Nov. 30, 1989",55.13%
"Oct. 31, 1989",55.13%
"Sept. 30, 1989",55.13%
"Aug. 31, 1989",55.13%
"July 31, 1989",55.13%
"June 30, 1989",55.13%
"May 31, 1989",55.13%
"April 30, 1989",55.13%
"March 31, 1989",55.13%
"Feb. 28, 1989",55.13%
"Jan. 31, 1989",55.13%
"Dec. 31, 1988",55.13%
"Nov. 30, 1988",55.13%
"Oct. 31, 1988",55.13%
"Sept. 30, 1988",55.13%
"Aug. 31, 1988",55.13%
"July 31, 1988",55.13%
"June 30, 1988",55.13%
"May 31, 1988",55.13%
"April 30, 1988",55.13%
"March 31, 1988",55.13%
"Feb. 29, 1988",55.13%
"Jan. 31, 1988",55.13%
"Dec. 31, 1987",55.13%
"Nov. 30, 1987",55.13%
"Oct. 31, 1987",55.13%
"Sept. 30, 1987",55.13%
"Aug. 31, 1987",55.13%
"July 31, 1987",55.13%
"June 30, 1987",55.13%
"May 31, 1987",55.13%
"April 30, 1987",55.13%
"March 31, 1987",55.13%
"Feb. 28, 1987",55.13%
"Jan. 31, 1987",55.13%
"Dec. 31, 1986",55.13%
"Nov. 30, 1986",55.13%
"Oct. 31, 1986",55.13%
"Sept. 30, 1986",55.13%
"Aug. 31, 1986",55.13%
"July 31, 1986",55.13%
"June 30, 1986",55.13%
"May 31, 1986",55.13%
"April 30, 1986",55.13%
"March 31, 1986",55.13%
"Feb. 28, 1986",55.13%
"Jan. 31, 1986",55.13%
"Dec. 31, 1985",55.13%
"Nov. 30, 1985",55.13%
"Oct. 31, 1985",55.13%
"Sept. 30, 1985",55.13%
"Aug. 31, 1985",55.13%
"July 31, 1985",55.13%
"June 30, 1985",55.13%
"May 31, 1985",55.13%
"April 30, 1985",55.13%
"March 31, 1985",55.13%
"Feb. 28, 1985",55.13%
"Jan. 31, 1985",55.13%
"Dec. 31, 1984",55.13%
"Nov. 30, 1984",55.13%
"Oct. 31, 1984",55.13%
"Sept. 30, 1984",55.13%
"Aug. 31, 1984",55.13%
"July 31, 1984",55.13%
"June 30, 1984",55.13%
"May 31, 1984",55.13%
"April 30, 1984",55.13%
"March 31, 1984",55.13%
"Feb. 29, 1984",55.13%
"Jan. 31, 1984",55.13%
"Dec. 31, 1983",55.13%
"Nov. 30, 1983",55.13%
"Oct. 31, 1983",55.13%
"Sept. 30, 1983",55.13%
"Aug. 31, 1983",55.13%
"July 31, 1983",55.13%
"June 30, 1983",55.13%
"May 31, 1983",55.13%
"April 30, 1983",55.13%
"March 31, 1983",55.13%
"Feb. 28, 1983",55.13%
"Jan. 31, 1983",55.13%
"Dec. 31, 1982",55.13%
"Nov. 30, 1982",55.13%
"Oct. 31, 1982",55.13%
"Sept. 30, 1982",55.13%
"Aug. 31, 1982",55.13%
"July 31, 1982",55.13%
"June 30, 1982",55.13%
"May 31, 1982",55.13%
"April 30, 1982",55.13%
"March 31, 1982",55.13%
"Feb. 28, 1982",55.13%
"Jan. 31, 1982",55.13%
"Dec. 31, 1981",55.13%
"Nov. 30, 1981",55.13%
"Oct. 31, 1981",55.13%
"Sept. 30, 1981",55.13%
"Aug. 31, 1981",55.13%
"July 31, 1981",55.13%
"June 30, 1981",55.13%
"May 31, 1981",55.13%
"April 30, 1981",55.13%
"March 31, 1981",55.13%
"Feb. 28, 1981",55.13%
"Jan. 31, 1981",55.13%
"Dec. 31, 1980",55.13%
"Nov. 30, 1980",55.13%
"Oct. 31, 1980",55.13%
"Sept. 30, 1980",55.13%
"Aug. 31, 1980",55.13%
"July 31, 1980",55.13%
"June 30, 1980",55.13%
"May 31, 1980",55.13%
"April 30, 1980",55.13%
"March 31, 1980",55.13%
"Feb. 29, 1980",55.13%
"Jan. 31, 1980",55.13%
"Dec. 31, 1979",55.13%
"Nov. 30, 1979",55.13%
"Oct. 31, 1979",55.13%
"Sept. 30, 1979",55.13%
"Aug. 31, 1979",55.13%
"July 31, 1979",55.13%
"June 30, 1979",55.13%
"May 31, 1979",55.13%
"April 30, 1979",55.13%
"March 31, 1979",55.13%
"Feb. 28, 1979",55.13%
"Jan. 31, 1979",55.13%
"Dec. 31, 1978",55.13%
"Nov. 30, 1978",55.13%
"Oct. 31, 1978",55.13%
"Sept. 30, 1978",55.13%
"Aug. 31, 1978",55.13%
"July 31, 1978",55.13%
"June 30, 1978",55.13%
"May 31, 1978",55.13%
"April 30, 1978",55.13%
"March 31, 1978",55.13%
"Feb. 28, 1978",55.13%
"Jan. 31, 1978",55.13%
"Dec. 31, 1977",55.13%
"Nov. 30, 1977",55.13%
"Oct. 31, 1977",55.13%
"Sept. 30, 1977",55.13%
"Aug. 31, 1977",55.13%
"July 31, 1977",55.13%
"June 30, 1977",55.13%
"May 31, 1977",55.13%
"April 30, 1977",55.13%
"March 31, 1977",55.13%
"Feb. 28, 1977",55.13%
"Jan. 31, 1977",55.13%
"Dec. 31, 1976",55.13%
"Nov. 30, 1976",55.13%
"Oct. 31, 1976",55.13%
"Sept. 30, 1976",55.13%
"Aug. 31, 1976",55.13%
"July 31, 1976",55.13%
"June 30, 1976",55.13%
"May 31, 1976",55.13%
"April 30, 1976",55.13%
"March 31, 1976",55.13%
"Feb. 29, 1976",55.13%
"Jan. 31, 1976",55.13%
"Dec. 31, 1975",55.13%
"Nov. 30, 1975",55.13%
"Oct. 31, 1975",55.13%
"Sept. 30, 1975",55.13%
"Aug. 31, 1975",55.13%
"July 31, 1975",55.13%
"June 30, 1975",55.13%
"May 31, 1975",55.13%
"April 30, 1975",55.13%
"March 31, 1975",55.13%
"Feb. 28, 1975",55.13%
"Jan. 31, 1975",55.13%
"Dec. 31, 1974",55.13%
"Nov. 30, 1974",55.13%
"Oct. 31, 1974",55.13%
"Sept. 30, 1974",55.13%
"Aug. 31, 1974",55.13%
"July 31, 1974",55.13%
"June 30, 1974",55.13%
"May 31, 1974",55.13%
"April 30, 1974",55.13%
"March 31, 1974",55.13%
"Feb. 28, 1974",55.13%
"Jan. 31, 1974",55.13%
"Dec. 31, 1973",55.13%
"Nov. 30, 1973",49.23%
"Oct. 31, 1973",47.18%
"Sept. 30, 1973",47.18%
"Aug. 31, 1973",47.18%
"July 31, 1973",44.61%
"June 30, 1973",43.85%
"May 31, 1973",28.72%
"April 30, 1973",28.72%
"March 31, 1973",27.18%
"Feb. 28, 1973",21.54%
"Jan. 31, 1973",18.98%
"Dec. 31, 1972",15.00%
"Nov. 30, 1972",15.00%
"Oct. 31, 1972",15.00%
"Sept. 30, 1972",15.00%
"Aug. 31, 1972",15.00%
"July 31, 1972",15.00%
"June 30, 1972",13.74%
