Ex-Date,Record Date,Pay Date,Declared Date,Type,Amoun
12/05/1994,12/09/1994,01/15/1995,11/10/1994,Normal,0.125
09/02/1994,09/09/1994,10/15/1994,07/14/1994,Normal,0.125
06/06/1994,06/10/1994,07/15/1994,04/29/1994,Normal,0.125
03/04/1994,03/10/1994,04/15/1994,02/10/1994,Normal,0.125
12/06/1993,12/10/1993,01/15/1994,11/11/1993,Normal,0.125
09/03/1993,09/10/1993,10/15/1993,07/15/1993,Normal,0.125
06/04/1993,06/10/1993,07/15/1993,04/28/1993,Normal,0.125
03/04/1993,03/10/1993,04/15/1993,02/11/1993,Normal,0.125
12/04/1992,12/10/1992,01/15/1993,11/12/1992,Normal,0.125
09/03/1992,09/10/1992,10/15/1992,07/16/1992,Normal,0.125
06/04/1992,06/10/1992,07/15/1992,04/29/1992,Normal,0.125
03/04/1992,03/10/1992,04/15/1992,02/13/1992,Normal,0.125
12/04/1991,12/10/1991,01/15/1992,11/07/1991,Normal,0.125
09/04/1991,09/10/1991,10/15/1991,07/18/1991,Normal,0.125
06/04/1991,06/10/1991,07/15/1991,05/09/1991,Normal,0.125
03/06/1991,03/12/1991,04/15/1991,02/14/1991,Normal,0.125
12/04/1990,12/10/1990,01/15/1991,11/26/1990,Normal,0.3125
09/04/1990,09/10/1990,10/15/1990,07/19/1990,Normal,0.3125
06/05/1990,06/11/1990,07/15/1990,05/22/1990,Normal,0.3125
03/05/1990,03/09/1990,04/15/1990,02/15/1990,Normal,0.3125
12/05/1989,12/11/1989,01/15/1990,11/16/1989,Normal,0.3125
09/05/1989,09/11/1989,10/15/1989,07/20/1989,Normal,0.3125
06/19/1989,06/23/1989,07/15/1989,05/26/1989,Normal,0.3125
03/06/1989,03/10/1989,04/15/1989,02/16/1989,Normal,0.3125
12/06/1988,12/12/1988,01/15/1989,11/10/1988,Normal,0.3125
09/06/1988,09/12/1988,10/15/1988,07/21/1988,Normal,0.3125
06/20/1988,06/24/1988,07/15/1988,05/23/1988,Normal,0.3125
03/04/1988,03/10/1988,04/15/1988,02/11/1988,Normal,0.3125
12/04/1987,12/10/1987,01/15/1988,11/12/1987,Normal,0.3125
09/03/1987,09/10/1987,10/15/1987,07/16/1987,Normal,0.3125
06/04/1987,06/10/1987,07/15/1987,05/21/1987,Normal,0.3125
03/11/1987,03/17/1987,04/15/1987,02/19/1987,Normal,0.3125
12/04/1986,12/10/1986,01/15/1987,11/20/1986,Normal,0.3125
09/04/1986,09/10/1986,10/15/1986,07/17/1986,Normal,0.3125
06/04/1986,06/10/1986,07/15/1986,05/21/1986,Normal,0.3125
03/04/1986,03/10/1986,04/15/1986,02/20/1986,Normal,0.3125
12/09/1985,12/13/1985,01/15/1986,12/04/1985,Normal,0.3125
