date,forward_pe_ratio
"May 10, 2019",8.076
"May 9, 2019",8.072
"May 8, 2019",8.052
"May 7, 2019",8.155
"May 6, 2019",8.234
"May 3, 2019",8.244
"May 2, 2019",8.224
"May 1, 2019",8.156
"April 30, 2019",8.314
"April 29, 2019",8.234
"April 26, 2019",8.146
"April 25, 2019",8.089
"April 24, 2019",8.252
"April 23, 2019",8.307
"April 22, 2019",8.237
"April 18, 2019",8.297
"April 17, 2019",8.334
"April 16, 2019",8.289
"April 15, 2019",8.194
"April 12, 2019",8.280
"April 11, 2019",8.329
"April 10, 2019",8.253
"April 9, 2019",8.123
"April 8, 2019",8.232
"April 5, 2019",8.234
"April 4, 2019",8.162
"April 3, 2019",8.130
"April 2, 2019",7.892
"April 1, 2019",7.443
"March 31, 2019",
"March 29, 2019",7.367
"March 28, 2019",7.178
"March 27, 2019",7.128
"March 26, 2019",7.002
"March 25, 2019",6.994
"March 22, 2019",7.098
"March 21, 2019",7.175
"March 20, 2019",7.113
"March 19, 2019",7.269
"March 18, 2019",7.237
"March 15, 2019",7.302
"March 14, 2019",7.266
"March 13, 2019",7.277
"March 12, 2019",7.227
"March 11, 2019",7.292
"March 8, 2019",7.073
"March 7, 2019",7.073
"March 6, 2019",7.090
"March 5, 2019",7.092
"March 4, 2019",6.959
"March 1, 2019",6.984
"Feb. 28, 2019",7.072
"Feb. 27, 2019",7.193
"Feb. 26, 2019",7.292
"Feb. 25, 2019",7.333
"Feb. 22, 2019",7.349
"Feb. 21, 2019",7.343
"Feb. 20, 2019",7.309
"Feb. 19, 2019",7.392
"Feb. 15, 2019",7.286
"Feb. 14, 2019",7.200
"Feb. 13, 2019",7.190
"Feb. 12, 2019",7.116
"Feb. 11, 2019",7.219
"Feb. 8, 2019",7.199
"Feb. 7, 2019",7.190
"Feb. 6, 2019",7.206
"Feb. 5, 2019",7.209
"Feb. 4, 2019",7.180
"Feb. 1, 2019",7.120
"Jan. 31, 2019",7.051
"Jan. 30, 2019",7.170
"Jan. 29, 2019",6.878
"Jan. 28, 2019",6.848
"Jan. 25, 2019",6.802
"Jan. 24, 2019",6.778
"Jan. 23, 2019",6.747
"Jan. 22, 2019",6.718
"Jan. 18, 2019",6.862
"Jan. 17, 2019",6.878
"Jan. 16, 2019",6.775
"Jan. 15, 2019",6.822
"Jan. 14, 2019",6.811
"Jan. 11, 2019",6.926
"Jan. 10, 2019",6.951
"Jan. 9, 2019",6.914
"Jan. 8, 2019",6.771
"Jan. 7, 2019",6.825
"Jan. 4, 2019",6.817
"Jan. 3, 2019",6.506
"Jan. 2, 2019",7.145
"Dec. 31, 2018",7.118
