Ex-Date,Record Date,Pay Date,Declared Date,Type,Amoun
02/26/2003,02/28/2003,04/25/2003,02/14/2003,Normal,0.19
12/27/2002,12/31/2002,01/27/2003,12/13/2002,Normal,0.19
09/25/2002,09/27/2002,10/25/2002,09/13/2002,Normal,0.18
06/26/2002,06/28/2002,07/25/2002,06/14/2002,Normal,0.18
02/27/2002,03/01/2002,04/25/2002,01/18/2002,Normal,0.18
12/27/2001,12/31/2001,01/25/2002,12/14/2001,Normal,0.18
09/26/2001,09/28/2001,10/25/2001,09/07/2001,Normal,0.16
07/05/2001,07/09/2001,07/25/2001,06/22/2001,Normal,0.16
03/05/2001,03/07/2001,04/25/2001,01/24/2001,Normal,0.16
12/27/2000,12/29/2000,01/25/2001,12/15/2000,Normal,0.16
09/29/2000,10/03/2000,10/25/2000,09/22/2000,Normal,0.1367
07/05/2000,07/07/2000,07/25/2000,06/23/2000,Normal,0.1367
03/06/2000,03/08/2000,04/25/2000,02/11/2000,Normal,0.1367
12/22/1999,12/27/1999,01/25/2000,12/17/1999,Normal,0.1367
09/28/1999,09/30/1999,10/25/1999,09/10/1999,Normal,0.1167
07/06/1999,07/08/1999,07/26/1999,06/17/1999,Normal,0.1167
03/04/1999,03/08/1999,04/26/1999,02/12/1999,Normal,0.1167
12/29/1998,12/31/1998,01/25/1999,12/18/1998,Normal,0.1167
09/28/1998,09/30/1998,10/26/1998,09/11/1998,Normal,0.10
07/06/1998,07/08/1998,07/27/1998,06/26/1998,Normal,0.10
03/05/1998,03/09/1998,04/27/1998,02/13/1998,Normal,0.10
12/29/1997,12/31/1997,01/26/1998,12/19/1997,Normal,0.10
09/26/1997,09/30/1997,10/27/1997,09/12/1997,Normal,0.0867
07/02/1997,07/07/1997,07/25/1997,06/27/1997,Normal,0.0867
03/04/1997,03/06/1997,04/25/1997,02/07/1997,Normal,0.0867
12/27/1996,12/31/1996,01/27/1997,12/19/1996,Normal,0.0867
09/26/1996,09/30/1996,10/25/1996,09/13/1996,Normal,0.0767
07/01/1996,07/03/1996,07/25/1996,06/21/1996,Normal,0.0767
03/04/1996,03/06/1996,04/25/1996,02/09/1996,Normal,0.0767
12/27/1995,12/29/1995,01/25/1996,12/15/1995,Normal,0.0767
09/27/1995,09/29/1995,10/25/1995,09/15/1995,Normal,0.0683
06/30/1995,07/05/1995,07/25/1995,06/23/1995,Normal,0.0683
03/01/1995,03/07/1995,04/25/1995,02/10/1995,Normal,0.0683
12/23/1994,12/30/1994,01/25/1995,12/16/1994,Normal,0.0683
09/26/1994,09/30/1994,10/25/1994,09/16/1994,Normal,0.0599
06/28/1994,07/05/1994,07/25/1994,06/24/1994,Normal,0.0599
03/02/1994,03/08/1994,04/25/1994,02/11/1994,Normal,0.0599
12/27/1993,12/31/1993,01/25/1994,12/17/1993,Normal,0.0599
09/20/1993,09/24/1993,10/25/1993,09/10/1993,Normal,0.0524
06/02/1993,06/08/1993,07/26/1993,05/28/1993,Normal,0.0524
03/03/1993,03/09/1993,04/26/1993,02/12/1993,Normal,0.0524
12/01/1992,12/07/1992,01/25/1993,11/20/1992,Normal,0.0524
09/21/1992,09/25/1992,10/26/1992,09/11/1992,Normal,0.0491
06/02/1992,06/08/1992,07/27/1992,05/22/1992,Normal,0.0458
03/03/1992,03/09/1992,04/27/1992,02/14/1992,Normal,0.0458
12/03/1991,12/09/1991,01/27/1992,11/22/1991,Normal,0.0458
09/20/1991,09/26/1991,10/25/1991,09/13/1991,Normal,0.0425
05/31/1991,06/06/1991,07/25/1991,05/24/1991,Normal,0.0425
02/28/1991,03/06/1991,04/25/1991,02/15/1991,Normal,0.0425
12/03/1990,12/07/1990,01/25/1991,11/16/1990,Normal,0.0425
09/20/1990,09/26/1990,10/25/1990,09/14/1990,Normal,0.0391
05/31/1990,06/06/1990,07/25/1990,05/25/1990,Normal,0.0391
02/28/1990,03/06/1990,04/25/1990,02/16/1990,Normal,0.0391
12/04/1989,12/08/1989,01/25/1990,11/17/1989,Normal,0.0391
09/21/1989,09/27/1989,10/25/1989,09/15/1989,Normal,0.0341
06/06/1989,06/12/1989,07/25/1989,05/26/1989,Normal,0.0341
03/01/1989,03/07/1989,04/25/1989,02/10/1989,Normal,0.0341
12/02/1988,12/08/1988,01/25/1989,11/18/1988,Normal,0.0341
09/21/1988,09/27/1988,10/25/1988,09/16/1988,Normal,0.0291
06/07/1988,06/13/1988,07/25/1988,05/27/1988,Normal,0.0291
03/02/1988,03/08/1988,04/25/1988,02/12/1988,Normal,0.0291
12/01/1987,12/07/1987,01/25/1988,11/20/1987,Normal,0.0291
09/23/1987,09/29/1987,10/26/1987,09/18/1987,Normal,0.0275
06/08/1987,06/12/1987,07/25/1987,05/22/1987,Normal,0.0275
03/02/1987,03/06/1987,04/25/1987,02/13/1987,Normal,0.0262
12/02/1986,12/08/1986,01/26/1987,11/21/1986,Normal,0.0262
09/23/1986,09/29/1986,10/25/1986,09/19/1986,Normal,0.0241
06/02/1986,06/06/1986,07/25/1986,05/23/1986,Normal,0.0241
02/28/1986,03/06/1986,04/25/1986,02/14/1986,Normal,0.0241
12/02/1985,12/06/1985,01/25/1986,11/22/1985,Normal,0.0241
